wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.058116406,0.014288263,0.29200652,0.45887288,0.028965881,0.050793745,0.33516827,0.051296078,0.008346302,0.16305073,0.005458743,0.04336277,0.07018534,0.011338056,0.051222995,0.0046876813,0.5133448,0.059721872,0.03272938,0.0031838675,0.0072920816,0.0045036585,0.0111384895,0.007898034,0.020880226,0.0028284544,0.0062225326,0.027924117,0.005696542,0.040984172,0.06508327,0.024063637,0.010397133,0.02916394,0.038995534,0.0041819485,0.0030383763,0.34447628,0.016318997,0.019479966,0.013069721,0.0639171,0.005803416
0.048138816,0.0070878924,0.24361993,0.41686642,0.019536164,0.040121682,0.30150864,0.033819012,0.0038467315,0.1355227,0.0024527574,0.030692937,0.04584759,0.005554085,0.038812105,0.001979027,0.48067063,0.040343624,0.01883782,0.0012631777,0.0032491405,0.001938122,0.005822891,0.0036993432,0.019029694,0.0011177252,0.0029153628,0.015947597,0.0025999874,0.025220748,0.042535357,0.01375159,0.00510622,0.019939706,0.03373562,0.0017436781,0.0012061219,0.30049026,0.0085915355,0.011424915,0.006608247,0.055515107,0.0024912579
0.03980933,0.00326894,0.2021565,0.37737212,0.012850992,0.03347241,0.27618733,0.021705242,0.0016452069,0.10978142,0.0010161863,0.020762648,0.029001176,0.0025250583,0.030171838,0.0007629602,0.45259333,0.026883142,0.010358689,0.00046055144,0.001325684,0.000772004,0.0028750082,0.0016134649,0.020737272,0.00040438373,0.0011773652,0.0087329615,0.001088262,0.014984304,0.027135203,0.007362983,0.002316162,0.013577315,0.03290842,0.00066823163,0.0004378416,0.26623484,0.0043125628,0.0063144043,0.0031418104,0.051287584,0.000967984
0.03342875,0.0014062623,0.16600001,0.34184864,0.0077989018,0.027079025,0.2555313,0.013538596,0.0006503156,0.09170856,0.0003827553,0.013359554,0.01761679,0.0010619062,0.022887187,0.000266709,0.42973346,0.017676797,0.005415505,0.00015339989,0.0004951052,0.00028262805,0.0012942066,0.0006535222,0.021585554,0.00013319196,0.00040748646,0.004567936,0.00041192307,0.008401343,0.016855739,0.003617165,0.0009568092,0.009586175,0.030191174,0.00023405545,0.00014451526,0.23702098,0.0020423038,0.0032661906,0.0014025407,0.044652797,0.00034089666
0.027901985,0.00056067604,0.1356595,0.30882508,0.004266559,0.022681788,0.23529805,0.008205193,0.00023680713,0.07697691,0.00013091063,0.00791991,0.010185441,0.0004123031,0.016781474,8.451223e-05,0.41215637,0.011572584,0.002680779,4.636573e-05,0.00016868183,9.473756e-05,0.0005355911,0.0002446834,0.021894334,3.9694747e-05,0.00012478905,0.0022672727,0.00014166777,0.0045133964,0.010028756,0.0016274496,0.00036104268,0.0066071353,0.028493505,7.456801e-05,4.3164684e-05,0.21117736,0.00091102294,0.0015772072,0.0005816159,0.040436223,0.00010890801
0.023692833,0.00020631988,0.11016517,0.27783158,0.0020549463,0.019074598,0.2232207,0.0047942745,7.889424e-05,0.06499954,4.0568e-05,0.004323774,0.0056169312,0.00014707788,0.011499091,2.4155657e-05,0.39141485,0.00751177,0.0012487028,1.2627837e-05,5.22152e-05,2.8893093e-05,0.00020169921,8.407272e-05,0.021767134,1.0637934e-05,3.4160686e-05,0.0010582022,4.390125e-05,0.0022662245,0.0056456183,0.00067442737,0.00012449922,0.004329924,0.024977827,2.1487558e-05,1.1593631e-05,0.18901208,0.0003772576,0.0006909889,0.00022376039,0.038688768,3.1401923e-05
0.018198816,6.972555e-05,0.088871785,0.250045,0.00087774295,0.016784884,0.21301341,0.0026183387,2.3933633e-05,0.055699207,1.13396945e-05,0.002105115,0.0029028887,4.7981066e-05,0.0071683642,6.1929823e-06,0.3776414,0.0045907,0.000546408,3.0758163e-06,1.4602217e-05,7.94879e-06,6.933784e-05,2.6366757e-05,0.020358667,2.5452982e-06,8.3451205e-06,0.00046530252,1.2278202e-05,0.0010641139,0.0030370299,0.0002558303,3.9050214e-05,0.0027161783,0.024042808,5.563833e-06,2.780193e-06,0.17204411,0.00014451203,0.00027409015,7.9374935e-05,0.03507787,8.125827e-06
0.014515354,2.1515494e-05,0.07215309,0.22475013,0.00033186213,0.014560604,0.19863027,0.0013240848,6.56512e-06,0.04577463,2.8440547e-06,0.00094262883,0.001408183,1.4241818e-05,0.003989688,1.4143377e-06,0.36581203,0.0026430974,0.00022323857,6.646651e-07,3.666135e-06,1.961706e-06,2.1688877e-05,7.5015673e-06,0.01908019,5.393682e-07,1.8084284e-06,0.00018979481,3.078063e-06,0.00046570916,0.001540748,8.911699e-05,1.1103207e-05,0.0014856721,0.023496216,1.2849329e-06,5.906084e-07,0.15755253,5.073905e-05,9.7606426e-05,2.580845e-05,0.03252837,1.8740366e-06
0.010461899,6.0239977e-06,0.057237733,0.19966376,0.00011284061,0.013400148,0.18842429,0.000601806,1.6173387e-06,0.038339812,6.354448e-07,0.0003829211,0.00063734857,3.821753e-06,0.0019739121,2.8541405e-07,0.35407522,0.001338578,8.480646e-05,1.263223e-07,8.200911e-07,4.3053592e-07,6.150209e-06,1.9222985e-06,0.018939603,1.0034887e-07,3.4471645e-07,7.168717e-05,6.8719305e-07,0.00019057312,0.0007345519,2.8410697e-05,2.8432214e-06,0.0006717469,0.023401074,2.625059e-07,1.1017768e-07,0.14607346,1.6240496e-05,3.1117776e-05,7.6477e-06,0.030867973,3.8219102e-07
0.007442325,1.5194462e-06,0.046788804,0.1825435,3.4528395e-05,0.012348912,0.17770398,0.00025492097,3.5501466e-07,0.033360444,1.2542638e-07,0.00014299572,0.00026877088,9.2050357e-07,0.0008518385,5.0439848e-08,0.34491134,0.00063082686,2.9790777e-05,2.09165e-08,1.620962e-07,8.334091e-08,1.5720333e-06,4.403786e-07,0.018915543,1.6235372e-08,5.726229e-08,2.4929015e-05,1.3552307e-07,7.216415e-05,0.00032898638,8.2416545e-06,6.5079985e-07,0.0002536216,0.021164918,4.701665e-08,1.787771e-08,0.13614237,4.7161216e-06,8.8932475e-06,2.0514697e-06,0.029853208,6.8318755e-08
0.0049485946,3.4261902e-07,0.0377583,0.16305488,9.539692e-06,0.011340121,0.172426,9.9305595e-05,6.884562e-08,0.02801138,2.1673221e-08,4.887389e-05,0.000105074985,1.974255e-07,0.00032918548,7.729798e-09,0.33545938,0.00027161944,9.621171e-06,2.9864324e-09,2.805178e-08,1.41008805e-08,3.5952326e-07,8.945538e-08,0.017330678,2.2604478e-09,8.204554e-09,7.941485e-06,2.3395083e-08,2.5228986e-05,0.00013759827,2.1627034e-06,1.320781e-07,8.2024395e-05,0.020380493,7.3108266e-09,2.4970297e-09,0.12763235,1.2357968e-06,2.2735546e-06,4.945261e-07,0.027488975,1.0600207e-08
0.0029996429,6.849213e-08,0.03121535,0.14691138,2.3721652e-06,0.010438581,0.16223821,3.5577603e-05,1.1685768e-08,0.02466341,3.2459169e-09,1.5253791e-05,3.797752e-05,3.7380286e-08,0.00011592927,1.0161803e-09,0.32938895,0.000107225846,2.839013e-06,3.6355957e-10,4.2080566e-09,2.06427e-09,7.2975226e-08,1.5968192e-08,0.016971279,2.6775684e-10,1.0026172e-09,2.3051632e-06,3.5000602e-09,8.112392e-06,5.347475e-05,5.095942e-07,2.3552987e-08,2.3172239e-05,0.01939898,9.764115e-10,2.9680214e-10,0.12108978,2.9042164e-07,5.187589e-07,1.0628049e-07,0.027730383,1.4123942e-09
0.0015936028,1.2028944e-08,0.026533755,0.12893543,5.27402e-07,0.0098899575,0.15680987,1.1692158e-05,1.7186854e-09,0.021643044,4.167537e-10,4.3310324e-06,1.2640295e-05,6.1894445e-09,3.7306025e-05,1.1325273e-10,0.3209894,3.8812177e-05,7.6028095e-07,3.7273015e-11,5.4124333e-10,2.5857372e-10,1.3029556e-08,2.4804026e-09,0.015948463,2.6647436e-11,1.0321784e-10,6.057152e-07,4.488646e-10,2.3815178e-06,1.928591e-05,1.0695658e-07,3.6545635e-09,5.81499e-06,0.019226154,1.1070424e-10,2.964894e-11,0.11538352,6.0728325e-08,1.0485311e-07,2.0188892e-08,0.02639568,1.5972564e-10
0.0007610577,1.8377055e-09,0.022677604,0.11575014,1.04012216e-07,0.009153794,0.15246198,3.5139396e-06,2.1661581e-10,0.018129053,4.532649e-11,1.112314e-06,3.8538687e-06,8.8709473e-10,1.09585035e-05,1.0562798e-11,0.31225052,1.2900508e-05,1.8343222e-07,3.1749128e-12,5.897931e-11,2.737956e-11,2.0264928e-09,3.3171121e-10,0.016041853,2.197701e-12,8.831795e-12,1.4308137e-07,4.875753e-11,6.343501e-07,6.416512e-06,1.9821364e-08,4.881479e-10,1.2996107e-06,0.019040097,1.0519408e-11,2.4552355e-12,0.11037496,1.1205673e-08,1.863792e-08,3.3580694e-09,0.025462218,1.5135322e-11
0.00031768167,2.4160146e-10,0.02034092,0.10392872,1.8032097e-08,0.008781185,0.14412984,9.60019e-07,2.311485e-11,0.01544522,4.121575e-12,2.5656414e-07,1.0699531e-06,1.08824436e-10,2.922245e-06,8.1282436e-13,0.3061331,3.9220395e-06,3.9558984e-08,2.2137832e-13,5.374238e-12,2.418322e-12,2.716363e-10,3.7747912e-11,0.014694915,1.4795405e-13,6.188425e-13,3.014591e-08,4.4275213e-12,1.5223503e-07,1.9579415e-06,3.2125962e-09,5.5477515e-11,2.5745587e-07,0.017541425,8.260483e-13,1.6602513e-13,0.10415735,1.8073512e-09,2.885562e-09,4.841049e-10,0.02496217,1.1849256e-12
0.00011871163,2.7013421e-11,0.018144434,0.09395297,2.720936e-09,0.0090125585,0.13843693,2.3685651e-07,2.060897e-12,0.013743571,3.0886846e-13,5.2729696e-08,2.6866658e-07,1.1287442e-11,7.0258767e-07,5.080773e-14,0.29910305,1.0851036e-06,7.5605895e-09,1.2431202e-14,4.0365739e-13,1.7559551e-13,3.1016807e-11,3.6088725e-12,0.014342011,7.996904e-15,3.4935884e-14,5.6174176e-09,3.3130494e-13,3.266005e-08,5.445007e-07,4.506714e-10,5.2963797e-12,4.486386e-08,0.017255684,5.2783925e-14,9.016981e-15,0.100040905,2.5218472e-10,3.8510456e-10,5.981542e-11,0.024069665,7.546717e-14
4.027171e-05,2.5358118e-12,0.01636707,0.08514054,3.5349942e-10,0.008639937,0.13356462,5.2379722e-08,1.5131712e-13,0.012154653,1.8777326e-14,9.571599e-09,6.056076e-08,9.766796e-13,1.51128e-07,2.5358968e-15,0.29191616,2.7149704e-07,1.2686918e-09,5.521486e-16,2.4600452e-14,1.0315036e-14,2.9787691e-12,2.8583546e-13,0.013327941,3.4073266e-16,1.5607474e-15,9.170009e-10,2.0108906e-14,6.2101058e-09,1.3706826e-07,5.4102473e-11,4.1884595e-13,6.8111055e-09,0.01646322,2.698396e-15,3.86216e-16,0.0968096,3.009819e-11,4.3793975e-11,6.257681e-12,0.023544192,3.8442163e-15
1.2423598e-05,1.9705234e-13,0.015516519,0.076702245,3.9075854e-11,0.008616235,0.12921822,1.0296883e-08,9.004849e-15,0.010692123,9.101444e-16,1.5198467e-09,1.21540324e-08,6.947215e-14,2.8834084e-08,9.917363e-17,0.28521466,6.0983304e-08,1.8502765e-10,1.9017298e-17,1.1955909e-15,4.8165687e-16,2.3727325e-13,1.8469796e-14,0.013962205,1.1216039e-17,5.40966e-17,1.2979988e-10,9.729816e-16,1.0368556e-09,3.099445e-08,5.489692e-12,2.7019302e-14,8.9127505e-10,0.016595913,1.08316926e-16,1.2786098e-17,0.0933063,3.0347094e-12,4.1901105e-12,5.469428e-13,0.023414155,1.5371104e-16
3.4853442e-06,1.2481057e-14,0.014247125,0.06980852,3.627888e-12,0.008530219,0.12451564,1.7830278e-09,4.2679968e-16,0.009262715,3.4506752e-17,2.0890005e-10,2.1522688e-09,3.9972675e-15,4.8342765e-09,2.9762004e-18,0.2812203,1.2196577e-08,2.3194733e-11,4.968951e-19,4.5461284e-17,1.7534128e-17,1.5437941e-14,9.573821e-16,0.013443354,2.7893515e-19,1.4232434e-18,1.5753157e-11,3.6818878e-17,1.5047047e-10,6.244353e-09,4.6447823e-13,1.3979991e-15,9.9349334e-11,0.01644337,3.3442904e-18,3.1997057e-19,0.088983536,2.5500397e-13,3.3262542e-13,3.935962e-14,0.022800205,4.725733e-18
8.8552196e-07,6.334946e-16,0.013387335,0.063633546,2.789126e-13,0.008315041,0.12196048,2.6928262e-10,1.5803719e-17,0.008419331,1.0019531e-18,2.4571142e-11,3.330172e-10,1.8277e-16,7.0504125e-10,6.6972226e-20,0.27459988,2.1525384e-09,2.4692774e-12,9.612533e-21,1.3242368e-18,4.8707305e-19,8.067967e-16,3.9077283e-17,0.012638891,5.1126604e-21,2.7740914e-20,1.6192461e-12,1.0668724e-18,1.8770789e-11,1.1108171e-09,3.2286687e-14,5.694907e-17,9.312852e-12,0.016050823,7.76252e-20,5.904886e-21,0.086630516,1.7593848e-14,2.1575354e-14,2.29496e-15,0.022270557,1.0918283e-19
2.0240986e-07,2.5288771e-17,0.013097774,0.057520665,1.748247e-14,0.008586642,0.11709773,3.5087915e-11,4.475469e-19,0.0075011374,2.1766587e-20,2.4424555e-12,4.454513e-11,6.5124633e-18,8.846071e-11,1.1014128e-21,0.26992375,3.3196684e-10,2.20315e-13,1.340018e-22,2.8867905e-20,1.00820545e-20,3.3246367e-17,1.2305138e-18,0.012457184,6.7187694e-23,3.8991388e-22,1.3908206e-13,2.312454e-20,1.988634e-12,1.7278658e-10,1.814043e-15,1.7894227e-18,7.238389e-13,0.015601735,1.3205983e-21,7.81791e-23,0.08408775,9.80533e-16,1.124432e-15,1.06526364e-16,0.021758193,1.8480964e-21
4.1290292e-08,7.7775073e-19,0.012892025,0.053031623,8.7831287e-16,0.008164505,0.113543555,3.8983244e-12,9.4672526e-21,0.0067788167,3.4471288e-22,2.0239726e-13,5.091498e-12,1.7697247e-19,9.434062e-12,1.28648714e-23,0.26422396,4.4261927e-11,1.6238187e-14,1.306019e-24,4.589109e-22,1.514528e-22,1.0584699e-18,2.922376e-20,0.011170226,6.1381563e-25,3.834652e-24,9.83671e-15,3.6531424e-22,1.7657252e-13,2.3252782e-11,8.092121e-17,4.2397682e-20,4.5933858e-14,0.015336617,1.6007662e-23,7.200892e-25,0.081796415,4.335578e-17,4.622222e-17,3.860709e-18,0.020788351,2.2278016e-23
7.451209e-09,1.8012048e-20,0.012751823,0.04893495,3.4710037e-17,0.008239914,0.110232614,3.6456247e-13,1.457267e-22,0.005737047,3.866116e-24,1.3773824e-14,4.9100784e-13,3.5809404e-21,8.439906e-13,1.0335917e-25,0.25928697,5.0431243e-12,9.731388e-16,8.602248e-27,5.1682912e-24,1.6031736e-24,2.5455246e-20,5.104561e-22,0.0113479635,3.765705e-27,2.5508848e-26,5.6369063e-16,4.086087e-24,1.2950929e-14,2.6761223e-12,2.809969e-18,7.386718e-22,2.3398637e-15,0.0143398885,1.3394703e-25,4.4574897e-27,0.07971182,1.49114e-18,1.4684305e-18,1.0692868e-19,0.020772835,1.8528636e-25
1.1780864e-09,3.0625837e-22,0.012473332,0.04568032,1.056881e-18,0.0078112255,0.10747727,2.8295366e-14,1.5852546e-24,0.0051427777,2.9727548e-26,7.572595e-16,3.9400534e-14,5.253783e-23,6.243203e-14,5.5097553e-28,0.25367486,4.848206e-13,4.6601923e-17,3.6852227e-29,3.9921625e-26,1.1569424e-26,4.5100857e-22,6.3767796e-24,0.010729253,1.4918118e-29,1.1047891e-28,2.5712357e-17,3.1325885e-26,7.723235e-16,2.600834e-13,7.4319444e-20,9.2019126e-24,9.391056e-17,0.014058482,7.466774e-28,1.7834113e-29,0.07810074,3.902818e-20,3.5249258e-20,2.2101812e-21,0.02024578,1.0259879e-27
1.614856e-10,3.7167146e-24,0.012510637,0.04219434,2.4233618e-20,0.008104031,0.104966566,1.7947417e-15,1.1794858e-26,0.004658833,1.5109817e-28,3.303215e-17,2.5911153e-15,5.425596e-25,3.7587875e-15,1.8708474e-30,0.2503303,3.878294e-14,1.7494986e-18,9.8311594e-32,2.0393027e-28,5.484089e-29,5.725514e-24,5.5217576e-26,0.010735966,3.6501274e-32,2.9829963e-31,9.155319e-19,1.587033e-28,3.680038e-17,2.1051884e-14,1.4614504e-21,7.9436635e-26,2.9091793e-18,0.0135544,2.6634535e-30,4.4115304e-32,0.075080946,7.5876166e-22,6.235661e-22,3.3205847e-23,0.02006907,3.6329174e-30
1.8972329e-11,3.119368e-26,0.012263396,0.03879652,4.0794093e-22,0.008270585,0.10174617,9.146892e-17,5.785155e-29,0.0036945965,4.870988e-31,1.1207188e-18,1.3734172e-16,3.814877e-27,1.8102077e-16,3.8624823e-33,0.24567886,2.542548e-15,5.0411993e-20,1.5538053e-34,6.610545e-31,1.6369188e-31,5.0484365e-26,3.1997691e-28,0.010472184,5.2414834e-35,4.777988e-34,2.4904251e-20,5.0977687e-31,1.3744693e-18,1.3978888e-15,2.0801503e-23,4.5877187e-28,6.799594e-20,0.013054609,5.8070156e-33,6.4120875e-35,0.07348277,1.06660266e-23,7.906172e-24,3.5211125e-25,0.01994121,7.856435e-33
1.8867512e-12,1.7474298e-28,0.011912157,0.037601307,4.900895e-24,0.0073126443,0.09882709,3.676557e-18,1.7940305e-31,0.0033394082,9.500405e-34,2.8932768e-20,5.7609325e-18,1.7591235e-29,6.8416952e-18,4.595986e-36,0.24057963,1.3434448e-16,1.0892331e-21,1.373468e-37,1.29723075e-33,2.9317954e-34,2.9856426e-28,1.19252435e-30,0.009952018,4.1635557e-38,4.286742e-37,5.0533183e-22,9.903186e-34,3.9396968e-20,7.4894647e-17,2.0798577e-25,1.7034521e-30,1.1692222e-21,0.012767824,7.341239e-36,5.162706e-38,0.07157808,1.051997e-25,6.964541e-26,2.5498213e-27,0.019201474,9.8426774e-36
1.5667015e-13,6.276753e-31,0.011630015,0.035949282,4.0710865e-26,0.0069689685,0.09699187,1.1417897e-19,3.3537432e-34,0.002785537,1.0617955e-36,5.5469533e-22,1.8740935e-19,5.098428e-32,1.9870698e-19,2.961794e-39,0.23696236,5.617288e-18,1.7195412e-23,6.3473e-41,1.4597135e-36,2.9803466e-37,1.1384522e-30,2.7319997e-33,0.009828851,1.7069e-41,2.01435e-40,7.4485146e-24,1.1019214e-36,8.4659194e-22,3.1791219e-18,1.4126156e-27,3.8865094e-33,1.4382037e-23,0.013423228,5.061929e-39,2.1488e-41,0.069496274,7.0388e-28,4.116134e-28,1.2150246e-29,0.019237738,6.718518e-39
1.0701658e-14,1.3811142e-33,0.012022713,0.034463827,2.256623e-28,0.007367876,0.09383699,2.6782474e-21,3.5772997e-37,0.0021454317,6.3833e-40,7.686852e-24,4.623951e-21,8.847091e-35,4.3328096e-21,9.61e-43,0.23403664,1.8214392e-19,1.9269073e-25,1.4e-44,8.84242e-40,1.61156e-40,2.6760008e-33,3.6526944e-36,0.009416004,3e-45,4.6e-44,7.743052e-26,6.59185e-40,1.3288911e-23,1.0479016e-19,6.2752715e-30,5.172633e-36,1.2263724e-25,0.012459217,1.771e-42,4e-45,0.06769422,3.075731e-30,1.5689799e-30,3.6528437e-32,0.018818649,2.325e-42
5.91562e-16,1.7664158e-36,0.012410655,0.032921027,8.017786e-31,0.0066937734,0.09254401,4.627062e-23,2.04224e-40,0.001553828,1.92e-43,7.470863e-26,8.441627e-23,8.6905016e-38,6.912161e-23,0.0,0.23053174,4.479093e-21,1.4839492e-27,0.0,2.68e-43,4.3e-44,3.6828018e-36,2.683606e-39,0.009012801,0.0,0.0,5.49181e-28,1.96e-43,1.4802627e-25,2.6233498e-21,1.7466754e-32,3.781009e-39,6.998227e-28,0.012308953,0.0,0.0,0.06637881,8.406719e-33,3.6879144e-33,6.6035146e-35,0.01855698,0.0
2.5991186e-17,1.23558e-39,0.0123718735,0.030870374,1.7442474e-33,0.006996796,0.09115194,5.725175e-25,5.7e-44,0.0008970283,0.0,4.922961e-28,1.1094233e-24,4.5265e-41,7.838789e-25,0.0,0.2259819,8.149117e-23,7.573367e-30,0.0,0.0,0.0,2.795494e-39,1.009e-42,0.0092965,0.0,0.0,2.560204e-30,0.0,1.1328044e-27,4.8667852e-23,2.9002772e-35,1.414e-42,2.5680814e-30,0.0123701375,0.0,0.0,0.06498016,1.3680418e-35,5.0770827e-36,6.791424e-38,0.018049177,0.0
