wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.7353208,0.78410745,0.91828024,0.82573295,0.8646431,0.87199634,0.8166623,0.8848396,0.7534883,0.704559,0.7775125,0.73915315,0.9421871,0.6806383,0.82184863,0.8006368,0.8400097,1.0370733,0.7411672,0.8296324,0.7286395,0.84573257,0.84894466,0.84147763,0.79197985,0.94336534,0.81929743,0.738586,0.7143472,0.714626,0.85743755,0.746337,0.8798502,0.98907816,0.9061225,0.975229,0.7256622,0.7631071,0.74391395,0.8161668,0.7550663,0.71273035,0.8859446,0.96707284,0.86755157,0.79364014,0.6992979,0.95809805,0.85001606
0.63447416,0.6764747,0.836328,0.7655046,0.75232613,0.7952565,0.836582,0.8543733,0.64403677,0.5480567,0.57275295,0.69513446,0.88152075,0.5337844,0.7249523,0.7252227,0.7496542,1.0286762,0.6220383,0.73906034,0.6447313,0.73425776,0.75765455,0.75194293,0.6359735,0.909148,0.7585318,0.5440815,0.53152174,0.5634903,0.84048975,0.6956642,0.8360558,0.90600765,0.8635228,0.9154697,0.6161805,0.5776756,0.6081614,0.66253483,0.70103234,0.56256706,0.8985866,0.9653336,0.818546,0.7674196,0.52312005,0.9481799,0.8239732
0.5621659,0.5983989,0.7869917,0.708199,0.67850536,0.6614491,0.8317882,0.81346405,0.6158435,0.4580794,0.42943057,0.6598784,0.8281492,0.44414604,0.6642882,0.63010603,0.6683457,0.99015087,0.56097287,0.65625876,0.56628394,0.6739633,0.7002292,0.7033234,0.5371909,0.8831659,0.75116014,0.4210958,0.40358892,0.46809354,0.8037656,0.6881741,0.8463432,0.86276144,0.8317765,0.8752567,0.5497734,0.45065904,0.53233975,0.54478854,0.65642184,0.47551462,0.94359475,0.93218535,0.78094363,0.7496872,0.4064405,0.9449429,0.80314964
0.53932345,0.55153704,0.7508406,0.6723391,0.6314252,0.59228104,0.8229712,0.78416616,0.6426293,0.38766503,0.3407264,0.63551,0.78909075,0.3814452,0.6111952,0.56736606,0.6078411,0.8932288,0.5097684,0.6155438,0.5124815,0.6320662,0.63874805,0.68094486,0.44197604,0.8684437,0.7148563,0.34458807,0.31797957,0.40746242,0.7409367,0.66216314,0.8538926,0.87411714,0.7906921,0.80626667,0.48071432,0.35912147,0.47243446,0.4765217,0.6137254,0.43265304,1.0064924,0.8827885,0.7398456,0.68559444,0.33119723,0.9561648,0.8430967
0.51505804,0.532511,0.68640876,0.63224614,0.6146643,0.52080524,0.8451225,0.7519543,0.66490483,0.35327074,0.2614108,0.6063849,0.7636085,0.35383838,0.5895539,0.508538,0.52938646,0.8693581,0.45823267,0.6107845,0.46470237,0.6052553,0.6044131,0.63622904,0.37799913,0.84542876,0.7395161,0.27721107,0.27533793,0.35968614,0.7195724,0.6079178,0.83012146,0.82461566,0.7785753,0.76018935,0.458912,0.29358634,0.4456961,0.44499162,0.60389245,0.41306505,1.0306662,0.87058353,0.72497046,0.6678797,0.28678003,0.99064785,0.87845004
0.48781076,0.4969031,0.6714597,0.61453,0.6053402,0.4725978,0.8257995,0.7371573,0.70103747,0.3091058,0.20126829,0.56534153,0.7501259,0.32579032,0.5871449,0.4781911,0.48001525,0.82362956,0.4357822,0.5783131,0.41879824,0.59314895,0.57355,0.58730906,0.32159385,0.83042425,0.7145266,0.23365296,0.25236872,0.3173355,0.6643966,0.57330185,0.80908996,0.81936586,0.76509464,0.7364504,0.4472959,0.24256752,0.41754243,0.4226235,0.5622871,0.4055049,1.0857241,0.8525345,0.69242585,0.6461195,0.26063427,0.9871309,0.9516532
0.47825167,0.48362705,0.6522303,0.60134125,0.5723781,0.43307337,0.7933405,0.73011374,0.739098,0.29050645,0.157206,0.5426108,0.74010843,0.31203708,0.54440063,0.45457867,0.42952648,0.7890164,0.40991515,0.571284,0.3908958,0.57596344,0.53242713,0.54195803,0.28054968,0.8084537,0.719164,0.1990016,0.22409903,0.29366177,0.6259322,0.5252278,0.8000993,0.79997075,0.78598756,0.7389184,0.44787714,0.1972462,0.39970872,0.40890124,0.5419906,0.38025242,1.0858873,0.82000434,0.6576246,0.6131687,0.2585023,0.9776934,0.99188983
0.45254478,0.46287143,0.6295281,0.5816162,0.56644696,0.3985291,0.7694101,0.72158325,0.74528617,0.26370612,0.13083911,0.5196162,0.7261966,0.29813978,0.5334212,0.43343693,0.39021719,0.77218086,0.38834172,0.55233616,0.3656199,0.56870675,0.5141981,0.5285868,0.24069273,0.79602045,0.67526793,0.1717303,0.20728117,0.27216095,0.5998034,0.51169705,0.7858136,0.77877384,0.77889436,0.7169544,0.44244963,0.15691607,0.36755502,0.41010642,0.5107733,0.3577672,1.1149513,0.79406434,0.65350837,0.5997795,0.24345118,0.9890448,1.0444307
0.44581404,0.46025294,0.60822827,0.57656676,0.5610137,0.3762485,0.7558334,0.69577396,0.778076,0.24485931,0.10673897,0.50022554,0.7197442,0.29362774,0.52189857,0.42491335,0.3559133,0.7426432,0.37208146,0.546242,0.33960038,0.5635567,0.49491557,0.5189156,0.19953342,0.7852184,0.66860527,0.15324941,0.19505839,0.25541756,0.58314323,0.48383188,0.76685315,0.7642469,0.7961492,0.718824,0.45800886,0.12460595,0.35329914,0.4156608,0.49167013,0.33593348,1.1098936,0.775898,0.62382644,0.59391004,0.22668786,0.98187196,1.0858017
0.42446524,0.46516296,0.5683301,0.56076574,0.5499215,0.34367675,0.7267193,0.66040385,0.7657467,0.2426283,0.083378375,0.48547038,0.69074607,0.26814896,0.50637627,0.4041712,0.3195822,0.70048106,0.3541766,0.55603164,0.32754463,0.53630304,0.45883945,0.4854973,0.17227758,0.7689284,0.6662235,0.1322801,0.18564197,0.23111287,0.56532127,0.4677548,0.76421547,0.77050805,0.7734347,0.6769738,0.43908793,0.09525333,0.33314118,0.4054688,0.49873367,0.31499773,1.1219537,0.7293243,0.58234966,0.5550492,0.2214742,0.98845434,1.1642383
