k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.5798326088597558,0.45493876868984773,0.46757342006505354,0.466908999107862,0.08266759814859981,0.466908999107862
3,0.8153995239927216,0.5603349815672714,0.6975494463328185,0.5568995995730253,0.2379860889384705,0.46431666932808413
9,0.8608107257245659,0.8455926599886001,0.8615421311576908,0.8643251014712792,0.6388556278391135,0.874211441115167
18,0.8660082290701272,0.8515565722530292,0.8699464408588418,0.8756597963108781,0.8822536983593096,0.8757437686226546
23,0.8614719054450957,0.8393339415927821,0.8596658012696213,0.8740407540852719,0.879577249224041,0.8587929286425668
36,0.8601736409869571,0.8676264170293904,0.8660900300170042,0.8622717413674527,0.8633063062275204,0.8607762583821927
38,0.8492575074084657,0.8628169076565945,0.8672388401030058,0.857768108977419,0.855595020915064,0.8614006126847811
