k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.3276933668750698,0.3276933668750698,0.6020178818422046,0.6020178818422046,0.18031695659802693,0.6020178818422046
3,0.7518726443082773,0.8466689985814931,0.8144760223739591,0.7821709674961386,0.8749422262269745,0.6787743860056419
4,0.8119317410959549,0.8806414901878039,0.884610201857535,0.8214346550290834,0.9432943614249176,0.774754138178094
9,0.9685783147256419,0.9773898217944691,0.9442643234549856,0.9564796285733603,0.9840446608202603,0.8431902732451846
14,0.9828446870570293,0.9847745779752484,0.9800503023455597,0.9784541036128706,0.990164750610589,0.9624169903203404
21,0.9883961285649354,0.9874534297174345,0.9813241380009204,0.9874588710553044,0.990847240673975,0.9804374942067051
46,0.9911231939171464,0.9905007080540564,0.9902543688468929,0.9909138894360053,0.9902983585394121,0.9904241430556089
