field,中文名,score
gen_fuel_hydro_mw,水电出力,11862.06561906889
gen_fuel_hydro_pct,水电占比,8283.13851402876
gen_fuel_other_renewables_pct,其他可再生占比,7593.561616328014
gen_fuel_other_renewables_mw,其他可再生出力,5458.490223647513
gen_fuel_oil_mw,燃油出力,3527.1477581625836
gen_fuel_coal_pct,燃煤占比,2091.015156995798
gen_fuel_solar_pct,光伏占比,2080.2665669016283
total_losses,总网损,2041.4505934146368
gen_fuel_multiple_fuels_mw,多燃料出力,1493.1284753928137
gen_fuel_oil_pct,燃油占比,1489.850341887412
gen_fuel_nuclear_mw,核电出力,1257.4624467820108
da_as_as_mw_synchronized_reserve,日前同步备用实际量,1097.6253779128042
net_actual_interchange_mw,净实际交换,1075.4077335990735
system_energy_price_da,日前能量价格,926.40823458597
da_as_as_mw_primary_reserve,日前主用备用实际量,878.7945117824622
marginal_loss_price_da,日前边际损耗价,810.2189148325812
gross_inadv_interchange_mw,总非计划交换,767.6623004517995
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,739.6231101258205
system_energy_price_rt,实时能量价格,735.6270765337432
marginal_loss_price_rt,实时边际损耗价,714.6022603169316
gross_actual_interchange_mw,总实际交换,525.2526391922877
gen_fuel_wind_pct,风电占比,369.86515552184284
gross_sched_interchange_mw,总计划交换,300.2655936496942
da_as_mcp_synchronized_reserve,日前同步备用出清价,110.96464951955299
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,108.30212470101951
gen_fuel_storage_mw,储能出力,104.6258858156913
congestion_price_rt,实时阻塞价,19.70212301061938
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.0
da_as_mcp_primary_reserve,日前主用备用出清价,0.0
congestion_price_da,日前阻塞价,0.0
