epoch,train_standardized_mse,validation_standardized_mse,validation_macro_r2,validation_median_r2
1,0.8315950676110478,0.5495992302894592,0.39074103398248555,0.3712197542190552
2,0.39964046967673317,0.27864503860473633,0.6932142996788024,0.7175240814685822
3,0.2646730464429303,0.2146342545747757,0.7623901289701461,0.8033969700336456
4,0.2191183819407058,0.1856713891029358,0.7913531905412674,0.8326866030693054
5,0.19162402064500106,0.16490063071250916,0.8152477979660034,0.853017121553421
6,0.17202791690865196,0.15135201811790466,0.8298420512676239,0.8672924339771271
7,0.15577520819825635,0.14875569939613342,0.8328923881053925,0.8752870261669159
8,0.14992757724257513,0.1318061202764511,0.8514078319072723,0.8868474960327148
9,0.13616331059318434,0.1373509168624878,0.8465191626548767,0.8804785907268524
10,0.13453933844802127,0.12416015565395355,0.8596027278900147,0.8971240520477295
11,0.126869371777707,0.124794602394104,0.858004035949707,0.8920179009437561
12,0.12013651391826982,0.1178339421749115,0.8659938764572144,0.8950424194335938
13,0.11480113091256297,0.11839963495731354,0.8657469618320465,0.8983186483383179
14,0.11117390596059987,0.11100295931100845,0.8746783339977264,0.8989574015140533
15,0.10868056308994374,0.10594608634710312,0.8803322350978852,0.902361661195755
16,0.10338575313947537,0.10541331022977829,0.8809170949459076,0.9057368338108063
17,0.10179939771055323,0.10511336475610733,0.8816687321662903,0.9011805951595306
18,0.11161539842730307,0.10277832299470901,0.8847196817398071,0.8983053863048553
19,0.09817758981543233,0.1045408695936203,0.8824807226657867,0.9069775640964508
20,0.09506803955070835,0.09573094546794891,0.8924854695796967,0.9109953343868256
21,0.09050074238608856,0.09123697876930237,0.8974115192890167,0.9156400859355927
22,0.08811289920103806,0.09464246779680252,0.8942973160743714,0.9062241315841675
23,0.0876404250848968,0.08749281615018845,0.9021634435653687,0.916334480047226
24,0.08705890042466162,0.09364151954650879,0.8960540950298309,0.9042874574661255
25,0.08354181999421849,0.09094846248626709,0.898030401468277,0.9151833653450012
26,0.08516894174750625,0.08463796228170395,0.9055361998081207,0.918655127286911
27,0.0811332374515476,0.0818336009979248,0.908866035938263,0.9184142053127289
28,0.07817890173673785,0.08559846878051758,0.9049372017383576,0.9187844395637512
29,0.08867502822337713,0.08333481103181839,0.9071171283721924,0.920318603515625
30,0.07685156702685061,0.07757791131734848,0.9135656082630157,0.9256551861763
31,0.07426124277464663,0.08191976696252823,0.9090196287631989,0.9194550216197968
32,0.07360992696991817,0.08842697739601135,0.9006079316139222,0.9164445102214813
33,0.07986867075898699,0.08147387951612473,0.909303834438324,0.919940322637558
34,0.07183100418875414,0.08819378912448883,0.9023002290725708,0.9177669882774353
35,0.0835089086419821,0.07688814401626587,0.9146033263206482,0.9243935644626617
36,0.07116936569428707,0.07086949795484543,0.921279468536377,0.9320848286151886
37,0.0694739172912567,0.07298171520233154,0.9190251195430755,0.9271970689296722
38,0.06689160453639173,0.07401010394096375,0.9171538937091828,0.9286213219165802
39,0.06746944661992048,0.06985371559858322,0.9222164106369019,0.9383735656738281
40,0.06780445157376372,0.07208383083343506,0.9192562139034272,0.934085339307785
41,0.06652396621646707,0.06877059489488602,0.9239280271530151,0.934488981962204
42,0.06737911954362166,0.07048401981592178,0.9217174291610718,0.9279420077800751
43,0.06346933461274896,0.06910069286823273,0.9225534796714783,0.9349125921726227
44,0.06731862583056471,0.07085996121168137,0.9205639100074768,0.9357500970363617
45,0.0705245811947868,0.06602659076452255,0.9266037869453431,0.9365125596523285
46,0.06149881236890189,0.06629422307014465,0.9257909405231476,0.9416447877883911
47,0.06161284542211714,0.06345520168542862,0.9291593146324157,0.9418050646781921
48,0.06236666512827673,0.06829459965229034,0.9240301513671875,0.9333832263946533
49,0.059324339333928944,0.06326116621494293,0.92949737906456,0.9431690573692322
50,0.05858045452375573,0.06423475593328476,0.9280066084861756,0.9431141018867493
51,0.05838469743471721,0.060701970010995865,0.9324583411216736,0.9439878165721893
52,0.05608954944235207,0.07396230846643448,0.9175290143489838,0.9292360544204712
53,0.06640000163384203,0.061917468905448914,0.93081418633461,0.9454548954963684
