epoch,train_loss,train_total_loss,train_r2,test_loss,test_r2
1,0.3171784546280253,0.6382282582416414,0.68282151222229,0.320685031460371,0.6714996099472046
2,0.29632163361499186,0.3043366888499642,0.70367830991745,0.30188222454361074,0.6907607316970825
3,0.2901854464154858,0.2935391287713629,0.7098145484924316,0.2946302045772715,0.6981894373893738
4,0.278891287954321,0.28449680379994674,0.7211087346076965,0.2867998318383243,0.7062106728553772
5,0.2866697974281398,0.28212037305173576,0.7133301496505737,0.29554540888837927,0.6972519159317017
6,0.27148064240688224,0.27332507133552086,0.7285193204879761,0.27721481824793465,0.7160292863845825
7,0.2606059074924703,0.268690595029648,0.7393940687179565,0.2726273560305921,0.7207285165786743
8,0.25627369800771493,0.26328744825677597,0.7437263131141663,0.26418012998453,0.7293816208839417
9,0.2511133554268665,0.26034328022660597,0.7488866448402405,0.2613885851304342,0.7322412133216858
10,0.2559552439449399,0.2540655798533779,0.7440447807312012,0.271635440973247,0.7217445969581604
11,0.2509762596120187,0.25338111459799706,0.7490236759185791,0.2644006581522706,0.7291557192802429
12,0.24453226168313888,0.24818039186509122,0.7554677724838257,0.2608964301918338,0.732745349407196
13,0.23577063913442178,0.24353826616007712,0.7642293572425842,0.2504566421550585,0.7434395551681519
14,0.2343169187062756,0.23941025341357283,0.765683114528656,0.25216160705540236,0.7416930198669434
15,0.22905018193679944,0.24070328668976085,0.7709497809410095,0.24643870638456286,0.7475554347038269
16,0.23003294126824692,0.23460706754734642,0.7699670195579529,0.24758372110564533,0.746382474899292
17,0.2318821844313092,0.23230256542597538,0.7681177854537964,0.2485046700869755,0.7454390525817871
18,0.22856654108570879,0.232183153481769,0.7714334726333618,0.246242540729482,0.7477563619613647
19,0.23057005973568315,0.2276029377482394,0.7694299221038818,0.2506634662291262,0.7432277202606201
20,0.21716781525462753,0.2279505357146263,0.782832145690918,0.2375552175203111,0.7566553950309753
21,0.2215040528949302,0.22691445594794143,0.7784959673881531,0.23779344683649337,0.7564113736152649
22,0.21225574255148752,0.22209066020724066,0.7877442836761475,0.2334501352388321,0.7608605027198792
23,0.21082945769577424,0.21819970776660128,0.789170503616333,0.23193699648467506,0.7624105215072632
24,0.2061822488619843,0.21695551042062103,0.7938177585601807,0.23121966376173786,0.7631453275680542
25,0.21308126992210008,0.2157458493998949,0.7869187593460083,0.23490577829411116,0.759369432926178
26,0.22067988746885486,0.21392782831537552,0.7793201208114624,0.24274532310664654,0.7513388395309448
27,0.20740468773925513,0.21558812190156962,0.7925953269004822,0.23195818543615865,0.7623888254165649
28,0.20551463921819363,0.2092285444185672,0.794485330581665,0.23276049153106967,0.7615669965744019
29,0.21160167661970758,0.21087843990400945,0.7883983254432678,0.2353573891493242,0.7589067816734314
30,0.19702059436024008,0.20493920266196347,0.8029794096946716,0.2252266598047643,0.7692844271659851
31,0.20212122016820083,0.20473275629165608,0.7978787422180176,0.2307317204909717,0.7636451721191406
32,0.20239846795388164,0.20272978708079806,0.7976015210151672,0.22890733575402963,0.7655140161514282
33,0.19257761253304012,0.20136265296128122,0.807422399520874,0.21982633340649488,0.7748163342475891
34,0.19047839539502068,0.19874561334797483,0.8095216155052185,0.21968766767531633,0.7749583721160889
35,0.19488902013211828,0.19888342445834187,0.8051109910011292,0.22800526388625547,0.7664380669593811
36,0.1903749310037137,0.20182076154502632,0.8096250891685486,0.2181514274419808,0.7765320539474487
37,0.18845932814772123,0.20254885092161704,0.8115406632423401,0.21835249389817074,0.7763261198997498
38,0.1880220823177484,0.1930661748193949,0.8119779229164124,0.22101886391003683,0.7735947370529175
39,0.18208953446668127,0.1929649591139034,0.8179104924201965,0.21154362174523314,0.7833009362220764
40,0.18595846302801647,0.18920476107789214,0.8140415549278259,0.21903064113292026,0.7756314277648926
41,0.18118449290582098,0.18795807849442478,0.8188155293464661,0.21524339314641022,0.7795109748840332
42,0.1813843664461015,0.18930895505210174,0.8186156153678894,0.2163792272302799,0.7783474922180176
43,0.18109304079122437,0.18730560811499344,0.8189069032669067,0.2177093298424308,0.7769849300384521
44,0.18283859533232918,0.18477037433083052,0.8171613812446594,0.2157086604615537,0.7790343761444092
45,0.18197610516251725,0.1831948321019985,0.8180239200592041,0.21873478227999152,0.7759345173835754
46,0.1789479819613045,0.1810870624447851,0.8210520148277283,0.2132348231744112,0.7815685272216797
47,0.17736836625682226,0.17920832939781278,0.8226315975189209,0.21470527900610029,0.780062198638916
48,0.1726325777857291,0.17845368777166606,0.8273674249649048,0.20807851875973185,0.7868504524230957
49,0.17044775097891632,0.17858269301184163,0.8295522332191467,0.2068832656822917,0.7880748510360718
