epoch,train_loss,train_total_loss,train_r2,test_loss,test_r2
1,0.49136578290059174,0.6361655331057876,0.5086342096328735,0.5221029909574277,0.496892511844635
2,0.42939641295289416,0.45649252322467204,0.5706035494804382,0.45379799335650656,0.5627123713493347
3,0.3938483116692258,0.4192730991819941,0.6061517000198364,0.41668458065213676,0.5984755158424377
4,0.3634484483674966,0.38493595248371426,0.636551558971405,0.3865478759435894,0.6275157928466797
5,0.33707738445964053,0.35528550743205817,0.6629226207733154,0.3617256642255473,0.6514348387718201
6,0.3247055064389571,0.33576553093161776,0.6752945184707642,0.34679345702369735,0.6658238172531128
7,0.3147075300681259,0.331114713567908,0.6852924823760986,0.34403599266252016,0.6684809923171997
8,0.31965147751216627,0.31615284674513094,0.6803485155105591,0.34950178075734883,0.6632140278816223
9,0.30417132043651307,0.3125535103889298,0.6958286762237549,0.3285383924429377,0.6834146976470947
10,0.30175899304210246,0.3039319881375648,0.6982409954071045,0.32545196707998336,0.6863888502120972
11,0.3214639699901537,0.2996086277636692,0.6785359382629395,0.3606681175121706,0.6524538993835449
12,0.2893197766793021,0.29548853531554287,0.7106802463531494,0.3204425484995617,0.691215991973877
13,0.29067800082877904,0.29567240075414986,0.7093219757080078,0.3184137271948958,0.6931710243225098
14,0.28197824699720425,0.2895109908526323,0.7180217504501343,0.31472200885006824,0.6967284083366394
15,0.2966585285871221,0.2864127982990134,0.7033414840698242,0.3313012521662941,0.6807523369789124
16,0.2728507060725122,0.2827949255683608,0.727149248123169,0.3075172080654124,0.7036710977554321
17,0.2847972507565299,0.27919223563191214,0.7152026891708374,0.3181268579824126,0.6934474110603333
18,0.2792430325417243,0.28294397134341825,0.7207569479942322,0.31270952738787483,0.6986676454544067
19,0.2654219804854158,0.27593179656555616,0.734578013420105,0.3003494084268366,0.7105780839920044
20,0.26639181071311385,0.27174641240885394,0.7336081266403198,0.30088391977991724,0.710063099861145
21,0.26027940567862046,0.2703391399545639,0.7397205829620361,0.29577756279305506,0.7149835824966431
22,0.2637808910018627,0.2690858624072521,0.736219048500061,0.2982958835468853,0.7125568985939026
23,0.2544389211816672,0.2674723626948696,0.7455611228942871,0.28874419287025727,0.7217611074447632
24,0.28251399688002554,0.26519740788235485,0.7174859642982483,0.3194601050531279,0.6921626925468445
25,0.2626051863577007,0.2628197110311888,0.7373948097229004,0.29597812470848156,0.7147903442382812
26,0.26958513042911475,0.2596521342038938,0.730414867401123,0.30217717307913183,0.7088168263435364
27,0.24683923755561685,0.26053022443822754,0.7531607151031494,0.2828762625438718,0.7274155616760254
28,0.26255434305858477,0.255228172926542,0.737445592880249,0.29348552729041405,0.7171922922134399
29,0.25516520284227945,0.2532630950999549,0.7448347806930542,0.28531458964741463,0.7250659465789795
30,0.24518645303237446,0.25712443752045466,0.754813551902771,0.279926571805247,0.7302578687667847
31,0.25094425259191255,0.25000646638070406,0.7490557432174683,0.28281694404848906,0.7274726629257202
32,0.2444632460205662,0.2539438559041544,0.7555367350578308,0.27871746728069163,0.731423020362854
33,0.24142454993737586,0.24807945351720623,0.758575439453125,0.2769654272081645,0.7331113219261169
34,0.2526865517886769,0.24789367192328443,0.7473134398460388,0.28616095861190394,0.7242503762245178
35,0.2416792217320327,0.24670609327659362,0.7583207488059998,0.27485283588901266,0.7351470589637756
36,0.23271518673941888,0.24617064976632638,0.7672848105430603,0.2676266637092805,0.7421102523803711
37,0.23146775011757625,0.24273543543767964,0.7685322761535645,0.26894900911449365,0.7408360242843628
38,0.23448954920399454,0.2433689798651892,0.7655104398727417,0.2674269567022619,0.7423027157783508
39,0.2312246786110066,0.24181751050666603,0.7687753438949585,0.2656352354689888,0.7440292835235596
40,0.23071472485051847,0.23883160917908697,0.7692852020263672,0.26729863288027733,0.7424263954162598
41,0.23412831964703817,0.23607693731699733,0.7658716440200806,0.273713154733164,0.7362452745437622
42,0.23131307424561284,0.23921887940334305,0.7686868906021118,0.2676263642646202,0.7421106100082397
43,0.23579319335685126,0.2354617873785072,0.7642067670822144,0.271718678526053,0.7381671667098999
44,0.22446036109066622,0.23374602735723282,0.7755396366119385,0.2593404938494489,0.750095009803772
45,0.22833438915367385,0.23189269582728333,0.771665632724762,0.2656772416499635,0.7439887523651123
46,0.220089091409495,0.2331267324921746,0.7799109220504761,0.2556712043994706,0.7536307573318481
47,0.23286273350126824,0.22987376603375664,0.7671372890472412,0.2688997639646141,0.740883469581604
48,0.23163183622971592,0.23056047593245416,0.768368124961853,0.26783049139343035,0.741913914680481
