wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.054994337,0.13518935,0.4868165,0.6504749,0.1217692,0.037760444,0.43384433,0.0795902,0.076891854,0.2270833,0.02166904,0.22029066,0.082215615,0.2030412,0.16406071,0.14568838,0.46696725,0.016429672,0.075483836,0.056753818,0.038115274,0.37080148,0.7840269,0.053606957,0.016115855,0.39101258,0.021626586,0.10207066,0.0068103,0.025178315,0.08230317,0.015667183,0.042411584,0.068383165,0.033226546,0.023152944,0.03793707,0.039099127,0.047122296,0.09231304,0.016185103,0.04709733,0.2152501,0.17772675,0.11694224,0.4333926,0.41318387,0.13836826
0.041625205,0.12076344,0.46963552,0.6330728,0.110604495,0.025539313,0.42082366,0.07228358,0.057299886,0.21835245,0.012281438,0.20879339,0.05887184,0.17572987,0.15183534,0.116339944,0.4518879,0.009772123,0.056390665,0.042953245,0.02624477,0.34580484,0.77493626,0.036436126,0.008768428,0.3759899,0.012692696,0.08019186,0.0032133413,0.015339964,0.06126495,0.008272322,0.027955046,0.04864344,0.021090364,0.013156605,0.024714153,0.03151715,0.036862317,0.07333868,0.00914058,0.04783885,0.1779133,0.16021974,0.097415276,0.39449665,0.3750794,0.11518367
0.030291757,0.107394345,0.45671198,0.6223773,0.09927345,0.017156785,0.40919062,0.066853605,0.04205755,0.21034124,0.0066270134,0.19555348,0.04046532,0.14615615,0.14005403,0.09675623,0.442324,0.005461144,0.040902868,0.03164379,0.017219875,0.3206955,0.76143485,0.024212897,0.0045616007,0.358831,0.0070218006,0.06413763,0.0014227298,0.008998166,0.043885,0.0041056867,0.017773546,0.03332513,0.01335856,0.007105238,0.0158697,0.024789846,0.02704257,0.057830583,0.004720395,0.04824834,0.14851247,0.14464973,0.0814144,0.36158967,0.33716634,0.09538327
0.021972062,0.09692722,0.44411656,0.6065407,0.08984511,0.010984106,0.3975836,0.06383951,0.029470004,0.2062173,0.003404891,0.18856744,0.027187163,0.12701848,0.13077551,0.078658,0.43224433,0.0028773632,0.02889884,0.022850487,0.011036413,0.296303,0.75101095,0.015408935,0.0022442664,0.34456855,0.0036385506,0.052409936,0.00058114366,0.0050044153,0.030569095,0.0019250329,0.01092813,0.021819906,0.00821273,0.003580178,0.009667843,0.019296393,0.018846387,0.045518048,0.0022513168,0.050844155,0.12226622,0.12584522,0.06555537,0.33244404,0.30312032,0.08199707
0.015353219,0.08572141,0.42972174,0.5925585,0.08261864,0.006704242,0.3835108,0.059080005,0.019836659,0.19911693,0.0016377008,0.18082146,0.017496327,0.1055566,0.12468064,0.0640168,0.4213551,0.0013992207,0.019842774,0.015945092,0.0067685903,0.27403504,0.7424857,0.009470443,0.0010175441,0.33063784,0.0017212695,0.042468414,0.00021616246,0.0025869054,0.021117207,0.0008377055,0.006458267,0.013734058,0.0047525084,0.0016565653,0.005571104,0.014114341,0.012718848,0.035440456,0.0009974242,0.054565858,0.09943978,0.112673394,0.053367674,0.29985663,0.2781527,0.068186976
0.010358415,0.07683016,0.4159388,0.5791762,0.07543157,0.0039467034,0.37204605,0.056465868,0.012631791,0.1960133,0.000734528,0.17322302,0.010800533,0.08881825,0.11762241,0.053637426,0.41167393,0.0006344783,0.013149251,0.010777752,0.003974796,0.25014502,0.7320428,0.005634724,0.00042453362,0.31657854,0.00077285396,0.034411673,7.342826e-05,0.0012523598,0.013872689,0.00033692783,0.0036477335,0.008440359,0.002576051,0.00070178043,0.0029886316,0.009518592,0.007872905,0.02760329,0.00039943118,0.05472302,0.081182905,0.09912653,0.042256244,0.2701886,0.25051135,0.058113143
0.0067624426,0.06754981,0.40628776,0.5638004,0.06959024,0.0022116962,0.3626552,0.054531224,0.007854791,0.19046466,0.00030727772,0.16650854,0.0063700005,0.075578175,0.112820506,0.045541123,0.40371776,0.0002656815,0.008463664,0.0070110415,0.0022305166,0.22824442,0.72372276,0.0032073194,0.00016156788,0.30425817,0.00032091342,0.030402228,2.2663347e-05,0.00056287285,0.008866162,0.0001248834,0.0019538326,0.0048475955,0.001257106,0.00027196054,0.0014454453,0.0060021556,0.004690811,0.020582503,0.00014575807,0.05626851,0.0654142,0.08642373,0.033242084,0.24283135,0.22833312,0.04955953
0.0042305705,0.058976762,0.39432094,0.5553369,0.06455103,0.0011694466,0.353765,0.050853975,0.004501758,0.1852562,0.00011960867,0.15903924,0.0036168573,0.06213725,0.10799829,0.03961008,0.39475814,0.00010257496,0.0051467437,0.004393942,0.0011893221,0.20629472,0.71400076,0.0017371379,5.6311153e-05,0.29118434,0.00012393358,0.028065031,6.3140565e-06,0.00023427424,0.0054367254,4.254991e-05,0.0009952825,0.0026843701,0.00057183224,9.652305e-05,0.00064665644,0.0036070703,0.0026376173,0.014932695,4.8448033e-05,0.0616735,0.052339748,0.074518986,0.025443325,0.2197211,0.2087377,0.042346556
0.0025490045,0.05137366,0.38378853,0.54122674,0.05956824,0.0005814256,0.34573594,0.047957797,0.0023782281,0.18204507,4.2886815e-05,0.15245625,0.0019617325,0.052815046,0.10454435,0.034547403,0.38675076,3.652016e-05,0.0029914754,0.002653332,0.00060391694,0.18605858,0.7053781,0.0008968156,1.7929622e-05,0.2787691,4.3983768e-05,0.024772117,1.5797664e-06,9.097808e-05,0.0032228185,1.3254577e-05,0.0004771996,0.0014043397,0.00023592844,3.1265114e-05,0.00026279403,0.0020008176,0.00140169,0.010260965,1.46954235e-05,0.062361967,0.042000994,0.064771034,0.01942421,0.19344786,0.19413355,0.03657467
0.0014704518,0.044160318,0.37337607,0.53021854,0.054305043,0.00027334347,0.336208,0.047858026,0.0011744032,0.17774557,1.4153352e-05,0.14592126,0.0010107049,0.043508887,0.099218525,0.032884445,0.3784106,1.1931297e-05,0.0016578211,0.0015376542,0.0002903246,0.16636252,0.6976955,0.00043814105,5.1886846e-06,0.2673359,1.4338608e-05,0.02243015,3.5234822e-07,3.253822e-05,0.0018252443,3.7497541e-06,0.00021620725,0.00070247386,8.808117e-05,9.197287e-06,9.662611e-05,0.0010216981,0.0007080954,0.006845974,4.0308914e-06,0.06414157,0.03409555,0.056883924,0.014589341,0.17278038,0.17728262,0.032044735
0.0008105848,0.037627626,0.3650963,0.5200631,0.05101265,0.000119867655,0.32687247,0.046043336,0.0005401312,0.17408651,4.2618344e-06,0.13965125,0.0004950441,0.03560023,0.09735269,0.029455274,0.37382984,3.5484773e-06,0.00086937426,0.00085221115,0.00013162407,0.14660051,0.68773973,0.00020302754,1.3542565e-06,0.25502717,4.269174e-06,0.019668948,6.95034e-08,1.071034e-05,0.0009908236,9.57435e-07,9.1704234e-05,0.00032579753,3.0106536e-05,2.447925e-06,3.2516047e-05,0.0004858891,0.0003388446,0.0040858355,9.950763e-07,0.06534246,0.027167711,0.047698237,0.010489565,0.15167627,0.16554712,0.02693883
0.0004266736,0.03170511,0.35749334,0.50789714,0.04746253,4.9090417e-05,0.31940654,0.043304354,0.00023209308,0.17007978,1.1649884e-06,0.13750474,0.00022904215,0.029083015,0.09458712,0.027876424,0.36560884,9.565027e-07,0.00043201298,0.00045064857,5.606963e-05,0.1297223,0.68309,8.844703e-05,3.1712122e-07,0.2448344,1.152971e-06,0.019414747,1.2016056e-08,3.2162045e-06,0.0005140006,2.1896649e-07,3.636994e-05,0.00014291448,9.352329e-06,5.853228e-07,9.934303e-06,0.0002153691,0.00015260254,0.00226123,2.1941929e-07,0.062930755,0.021058483,0.04060005,0.0074540703,0.13309497,0.15438724,0.023147542
0.00021277853,0.026536277,0.34677735,0.49927253,0.044068754,1.8723802e-05,0.31387523,0.04339128,9.2210634e-05,0.16799617,2.872606e-07,0.13125949,9.972497e-05,0.022956843,0.09292603,0.025017109,0.35796162,2.3216992e-07,0.00020239156,0.00022683063,2.2322743e-05,0.11349539,0.67481977,3.6091933e-05,6.607735e-08,0.23408003,2.8055015e-07,0.0179678,1.8027277e-09,8.7778847e-07,0.00025314806,4.4492467e-08,1.3402458e-05,5.8753398e-05,2.6412283e-06,1.2480294e-07,2.753784e-06,8.9290894e-05,6.449429e-05,0.0011677606,4.2851727e-08,0.06396881,0.016945265,0.033961605,0.005115093,0.116620935,0.14735138,0.019591583
0.00010055502,0.021698643,0.3408194,0.48914763,0.04038,6.613966e-06,0.3073304,0.04188994,3.3891632e-05,0.1642519,6.336547e-08,0.12714685,4.0672738e-05,0.017859658,0.08986464,0.02340272,0.35259876,5.0335842e-08,8.920315e-05,0.0001081879,8.271056e-06,0.09915371,0.667471,1.3724138e-05,1.2147667e-08,0.22390933,6.1031436e-08,0.016785627,2.3215391e-10,2.160837e-07,0.00011806959,7.960506e-09,4.565217e-06,2.2542634e-05,6.735323e-07,2.3525411e-08,6.8818287e-07,3.4441735e-05,2.5480504e-05,0.0005548915,7.344703e-09,0.060075697,0.013899289,0.029094407,0.0034776013,0.1001173,0.13829891,0.016730266
4.4815995e-05,0.017482856,0.33383453,0.4795326,0.037225112,2.1526632e-06,0.2994942,0.04059252,1.1475082e-05,0.16088466,1.2400657e-08,0.12279677,1.5468173e-05,0.0136307245,0.0880697,0.022500677,0.34651563,9.667932e-09,3.6804824e-05,4.8736492e-05,2.8361726e-06,0.0860621,0.6603809,4.8406077e-06,1.9516824e-09,0.21354628,1.1763446e-08,0.016880473,2.5358396e-11,4.761116e-08,5.181116e-05,1.2419741e-09,1.4288615e-06,8.002817e-06,1.5408976e-07,3.8839456e-09,1.5400043e-07,1.23157515e-05,9.368436e-06,0.00024123034,1.0937953e-09,0.060445752,0.011284966,0.024292259,0.002270798,0.08753373,0.1309925,0.013512638
1.8758781e-05,0.013845626,0.3243844,0.470039,0.034655623,6.418475e-07,0.29228443,0.03997134,3.5687601e-06,0.15723678,2.1335071e-09,0.11826704,5.4570655e-06,0.010001213,0.08826351,0.022932291,0.34036672,1.6299242e-09,1.4182068e-05,2.06454e-05,8.9483035e-07,0.074102186,0.65390205,1.5734491e-06,2.7119243e-10,0.20362766,1.9907265e-09,0.016367305,2.3189727e-12,9.312487e-09,2.1361957e-05,1.6717921e-10,4.0856926e-07,2.6181165e-06,3.1372117e-08,5.5584876e-10,3.061613e-08,4.0622735e-06,3.188007e-06,9.607714e-05,1.3999238e-10,0.058485866,0.008772355,0.020325482,0.0014402783,0.075488806,0.12460762,0.011074231
7.3425917e-06,0.010763484,0.3169449,0.46164078,0.031247677,1.7416416e-07,0.286989,0.03837532,1.0125545e-06,0.15369305,3.1948794e-10,0.114262275,1.776439e-06,0.0070624286,0.08588218,0.021447849,0.33390638,2.387697e-10,5.0739263e-06,8.186943e-06,2.581621e-07,0.06280414,0.6475481,4.690066e-07,3.2221763e-11,0.19398305,2.9284594e-10,0.015544953,1.7501732e-13,1.6022315e-09,8.216783e-06,1.9191183e-11,1.05979304e-07,7.850004e-07,5.6361538e-09,6.819059e-11,5.360134e-09,1.2296093e-06,9.98012e-07,3.5333887e-05,1.5215433e-11,0.059582602,0.0068740593,0.016648777,0.0008806014,0.06335336,0.11803798,0.008596451
2.6741802e-06,0.008253628,0.30880433,0.45210287,0.028554987,4.2711143e-08,0.2803816,0.038665738,2.605166e-07,0.15269291,4.1191085e-11,0.111198306,5.303119e-07,0.004911154,0.08468014,0.021570774,0.32871976,3.0059837e-11,1.6768735e-06,3.0243245e-06,6.764529e-08,0.05305278,0.64182645,1.2730483e-07,3.2330707e-12,0.18433796,3.7033963e-11,0.01549826,1.0731433e-14,2.4007718e-10,2.9364405e-06,1.8550573e-12,2.4756405e-08,2.1443502e-07,8.849212e-10,7.08365e-12,8.183917e-10,3.3926827e-07,2.8562664e-07,1.1956474e-05,1.3861106e-12,0.05653041,0.005553248,0.013683181,0.0005166615,0.052847285,0.116717614,0.0064441385
9.013294e-07,0.0061511104,0.30275333,0.444405,0.025874324,9.392914e-09,0.27475303,0.03665959,6.0329974e-08,0.15016018,4.5183037e-12,0.10832356,1.4422677e-07,0.0032486327,0.08343582,0.020228956,0.32338756,3.213304e-12,5.089474e-07,1.0351042e-06,1.5980222e-08,0.044528343,0.6355585,3.1240546e-08,2.7024322e-13,0.17505412,3.978172e-12,0.015533283,5.2544477e-16,3.098987e-11,9.696447e-07,1.4890671e-13,5.1660716e-09,5.2977555e-08,1.2015151e-10,6.1480714e-13,1.0780689e-10,8.4744016e-08,7.4224374e-08,3.6971173e-06,1.04333656e-13,0.057609603,0.0041838367,0.010879066,0.00028965838,0.044744495,0.11118731,0.0045355246
2.7950338e-07,0.004456059,0.29707465,0.43708864,0.023413526,1.8369275e-09,0.26956394,0.037025835,1.2474885e-08,0.14461894,4.1622234e-13,0.10599351,3.5480113e-08,0.002082427,0.08247294,0.020876314,0.31868452,2.878411e-13,1.4093928e-07,3.2636464e-07,3.3764593e-09,0.037351098,0.6298607,6.877659e-09,1.8538937e-14,0.16589023,3.5824265e-13,0.016159225,2.0157209e-17,3.4054177e-12,2.9412087e-07,9.775922e-15,9.546465e-10,1.1743676e-08,1.3946229e-11,4.3934186e-14,1.2109961e-11,1.9017369e-08,1.7383904e-08,1.0430226e-06,6.3876872e-15,0.05457059,0.0031186382,0.008641117,0.00015568695,0.037765313,0.10649155,0.0029787174
7.924143e-08,0.00316043,0.29102358,0.42970136,0.02110559,3.1654596e-10,0.26532152,0.0370522,2.2832325e-09,0.14142112,3.174512e-14,0.102918185,7.834248e-09,0.0012778691,0.0830867,0.019783488,0.31428874,2.1297412e-14,3.5363115e-08,9.420203e-08,6.325664e-10,0.030854357,0.6227621,1.3470015e-09,1.0268018e-15,0.15677384,2.665865e-14,0.015243832,5.9326727e-19,3.144627e-13,8.142147e-08,5.162115e-16,1.5473525e-10,2.3170406e-09,1.3665228e-12,2.5436912e-15,1.1452053e-12,3.802465e-09,3.6401246e-09,2.6660356e-07,3.1265296e-16,0.0533796,0.002221902,0.0067252177,7.969131e-05,0.03109129,0.10055546,0.0018082671
2.0398337e-08,0.0021842094,0.28364334,0.42297974,0.018714823,4.7589044e-11,0.2591323,0.035502564,3.6636266e-10,0.13983169,1.973597e-15,0.100075595,1.5397035e-09,0.00075021,0.08162123,0.018897537,0.3090113,1.2811667e-15,7.978761e-09,2.4723752e-08,1.0409344e-10,0.025309501,0.6176361,2.3255413e-10,4.5095743e-17,0.14815344,1.6136741e-15,0.014908281,1.3088702e-20,2.405732e-14,2.042864e-08,2.1524586e-17,2.177209e-11,4.03207e-10,1.1148742e-13,1.1723313e-16,8.9903074e-14,6.7133343e-10,6.755545e-10,6.132433e-08,1.2004244e-17,0.051529493,0.0014557942,0.00525392,3.8808346e-05,0.025524916,0.10032635,0.0009790837
4.7323554e-09,0.00146578,0.2777575,0.41543803,0.01627776,6.174373e-12,0.25269684,0.035021573,5.100285e-11,0.13822381,9.83192e-17,0.09765068,2.668958e-10,0.0004219188,0.08082634,0.018677676,0.30615622,6.1580996e-17,1.6054548e-09,5.8570326e-09,1.4892186e-11,0.02054491,0.61175305,3.504229e-11,1.5396133e-18,0.13951321,7.808893e-17,0.014802242,2.1094211e-22,1.501232e-15,4.609775e-09,6.9450456e-19,2.629485e-12,6.127965e-11,7.4599e-15,4.217995e-18,5.7695734e-15,1.03636044e-10,1.1006739e-10,1.25952075e-08,3.5404483e-19,0.051406357,0.0009069445,0.003862171,1.7811644e-05,0.020513786,0.097187154,0.0004739156
9.814927e-10,0.0009515658,0.27216786,0.40919587,0.014101147,6.832144e-13,0.24874876,0.03444155,6.0907416e-12,0.13376422,3.8515692e-18,0.09648499,4.0402057e-11,0.00022635111,0.08039377,0.018594123,0.30076125,2.3203196e-18,2.8552163e-10,1.2424916e-09,1.8317203e-12,0.016465083,0.60757965,4.5590016e-12,3.9975022e-20,0.13129444,2.9640123e-18,0.013848949,2.413006e-24,7.51197e-17,9.278726e-10,1.6955668e-20,2.6924657e-13,8.046659e-12,4.0267017e-16,1.1595797e-19,2.9762236e-16,1.3840405e-11,1.5582247e-11,2.2898365e-09,7.837194e-21,0.04851564,0.0005310677,0.0027857951,7.718664e-06,0.015931973,0.09349614,0.00020728975
1.803901e-10,0.0005994648,0.26562962,0.4033299,0.012161193,6.364877e-14,0.24519084,0.033414435,6.162532e-13,0.13218352,1.1620811e-19,0.09465979,5.283609e-12,0.00011536038,0.081061564,0.01691584,0.295917,6.710417e-20,4.4445277e-11,2.3399663e-10,1.9135146e-13,0.012955927,0.6026362,5.0608877e-13,7.703957e-22,0.12347572,8.6407946e-20,0.013473481,1.8971385e-26,2.9580516e-18,1.6511104e-10,3.0553545e-22,2.3061988e-14,9.0224367e-13,1.7217751e-17,2.3784845e-21,1.2113933e-17,1.5805279e-12,1.8953645e-12,3.6499484e-10,1.2690071e-22,0.04902428,0.00029462867,0.0020754964,3.1465777e-06,0.012450104,0.0903692,8.157929e-05
2.9101263e-11,0.00036476064,0.26120278,0.39669812,0.010164171,4.922245e-15,0.24088861,0.033403065,5.2117585e-14,0.13189772,2.639113e-21,0.09156702,5.899486e-13,5.592823e-05,0.08023198,0.01715329,0.29255643,1.4551683e-21,5.991674e-12,3.875709e-11,1.6753178e-14,0.010103628,0.5965752,4.7322457e-14,1.072638e-23,0.115214884,1.8901935e-21,0.0135550145,9.8866566e-29,8.9785415e-20,2.5721774e-11,3.952807e-24,1.6282367e-15,8.5285654e-14,5.7161934e-19,3.545075e-23,3.8117318e-19,1.5239044e-13,1.9566862e-13,5.048087e-11,1.4605334e-24,0.047955178,0.00015198243,0.0014350294,1.1957299e-06,0.009497722,0.08756946,2.9237428e-05
4.0782755e-12,0.00021352603,0.25656843,0.38960877,0.008294525,3.111441e-16,0.23761812,0.032709375,3.63006e-15,0.1284923,4.3978005e-23,0.08907758,5.5523304e-14,2.5599851e-05,0.07881264,0.017097991,0.28756192,2.3056307e-23,6.914921e-13,5.588382e-12,1.2115227e-15,0.007705226,0.59226054,3.6751426e-15,1.0469109e-25,0.10763695,3.0235634e-23,0.013773572,3.277904e-31,2.053071e-21,3.4710475e-12,3.5598205e-26,9.3240943e-17,6.701737e-15,1.4412134e-20,3.7279693e-25,9.0649164e-21,1.2234644e-14,1.6916171e-14,5.989419e-12,1.157075e-26,0.04738387,7.177893e-05,0.00095572905,4.222242e-07,0.006894581,0.08569612,9.59758e-06
4.909065e-13,0.000120130884,0.25233346,0.38422167,0.006743775,1.5805926e-17,0.2330029,0.03267846,2.0488079e-16,0.12555833,5.2268967e-25,0.087567925,4.343279e-15,1.1037098e-05,0.079398856,0.016847447,0.28447104,2.593236e-25,6.746258e-14,6.937249e-13,7.1221316e-17,0.0058018696,0.5868655,2.334258e-16,6.9245814e-28,0.100248426,3.4363415e-25,0.013599258,6.598169e-34,3.4479857e-23,4.010866e-13,2.155563e-28,4.2547164e-18,4.311191e-16,2.692678e-22,2.6760562e-27,1.5890083e-22,8.0558307e-16,1.2069098e-15,6.0209975e-13,6.086022e-29,0.046555746,3.1564614e-05,0.00061136845,1.3779196e-07,0.0049504223,0.08332912,2.8706188e-06
5.0133376e-14,6.47627e-05,0.24573539,0.3784689,0.005289844,6.333461e-19,0.2286866,0.03226799,9.204569e-18,0.12390812,4.2923782e-27,0.08538085,2.7807853e-16,4.465647e-06,0.0787953,0.017326841,0.28046677,2.0046404e-27,5.4877117e-15,7.324745e-14,3.3444591e-18,0.0042705457,0.5817603,1.1921793e-17,2.9877096e-30,0.09257809,2.6868926e-27,0.013264136,7.6410855e-37,4.134283e-25,3.9188674e-14,8.438973e-31,1.5171903e-19,2.2325424e-17,3.6276767e-24,1.2633858e-29,1.9966405e-24,4.2784395e-17,6.993104e-17,5.059258e-14,2.040231e-31,0.044797998,1.2837375e-05,0.00038269567,4.1320973e-08,0.0034666234,0.08133546,7.791843e-07
