epoch,train_mse,val_mse,val_r2,max_effective_norm,median_effective_norm
1,0.9837133459972612,0.9736196994781494,0.04432460743639366,1.7048487663269043,1.4260364770889282
2,0.9385660182345997,0.926718533039093,0.0903613445368543,1.8031809329986572,1.4261301755905151
3,0.9185144738717512,0.8995169401168823,0.11706164935881747,1.8255103826522827,1.4153556823730469
4,0.8883759058786161,0.8723645806312561,0.14371353435355305,1.8509923219680786,1.416257619857788
5,0.8760532958037925,0.8723227977752686,0.14375457973247785,1.8390779495239258,1.3970394134521484
6,0.8532522998072885,0.8655144572257996,0.1504374305501327,1.8326138257980347,1.3851702213287354
7,0.8476749757925669,0.8500096201896667,0.1656565196925781,1.8196864128112793,1.3944220542907715
8,0.8430937971129562,0.8364048004150391,0.17901055940964172,1.8501107692718506,1.3922553062438965
9,0.8241487660191276,0.8503258228302002,0.16534610686867546,1.8491209745407104,1.3974701166152954
10,0.8067616486188137,0.835878312587738,0.179527342453487,1.880868673324585,1.3882116079330444
11,0.804423226551576,0.8239813446998596,0.19120503858894444,1.8534296751022339,1.3987057209014893
12,0.7947394468567588,0.8026742935180664,0.21211943130541344,1.8745713233947754,1.3997156620025635
13,0.7909737649289045,0.8110343217849731,0.20391344249879695,1.8765084743499756,1.3999741077423096
14,0.793052902727416,0.8128942847251892,0.2020877806306285,1.9201464653015137,1.4042720794677734
15,0.7814574295824225,0.8067976236343384,0.20807205967883768,1.9436547756195068,1.4071956872940063
16,0.7578269618027138,0.8172013163566589,0.197860106601366,1.9199399948120117,1.4064059257507324
17,0.7467364501772504,0.8058398962020874,0.20901215892176195,1.931843876838684,1.3941951990127563
18,0.7471472720305125,0.7986357808113098,0.21608351168255524,1.9284712076187134,1.390999674797058
19,0.7400374484784675,0.7885522246360779,0.22598122179630808,1.9177669286727905,1.390523910522461
20,0.7338752290516188,0.7901538610458374,0.22440909231745987,1.9164340496063232,1.374176263809204
21,0.7304500598799099,0.7990252375602722,0.21570124086240117,1.9324193000793457,1.3871984481811523
22,0.7451832515723777,0.8128371834754944,0.2021438035712224,1.9477989673614502,1.3810114860534668
23,0.7234044427221472,0.8071025609970093,0.2077727371105219,1.9874598979949951,1.3844022750854492
24,0.7171126730514296,0.7960034012794495,0.2186673697355157,2.024854898452759,1.387597680091858
25,0.7021052286480413,0.8017097115516663,0.2130662190014494,2.047630786895752,1.3949229717254639
26,0.6995127458464016,0.7748506665229797,0.23943021468105163,2.0763540267944336,1.3982101678848267
27,0.7107366711804362,0.8223093152046204,0.19284628208328047,2.0769617557525635,1.3927834033966064
28,0.6879056777917978,0.7939214110374451,0.220710949409341,2.0862228870391846,1.3970561027526855
29,0.6855447152347276,0.7961594462394714,0.21851416414287128,2.065110445022583,1.382476806640625
30,0.6991572520046523,0.8087843060493469,0.20612200401604452,2.055537223815918,1.3836281299591064
31,0.6798750112454096,0.7941986322402954,0.22043883798359942,2.079726457595825,1.3754565715789795
32,0.6623188821655331,0.7837370038032532,0.23070767149565363,2.0628349781036377,1.3805934190750122
33,0.663069740840883,0.7845122218132019,0.2299467313300978,2.076209545135498,1.3668467998504639
34,0.6738077375021848,0.7958019971847534,0.21886505068303974,2.1261115074157715,1.3704074621200562
35,0.6650049289067587,0.7942655086517334,0.22037321111033237,2.104156970977783,1.3828020095825195
36,0.6412091024897315,0.7865695953369141,0.22792727582048744,2.0942835807800293,1.385205864906311
37,0.6458736874840476,0.7854189276695251,0.22905676690237842,2.095654249191284,1.3743236064910889
38,0.6494624551498529,0.774986743927002,0.23929667428388102,2.116028308868408,1.3785877227783203
39,0.6334539719603278,0.7828835248947144,0.23154544312259528,2.1571736335754395,1.3662734031677246
40,0.6352887681939385,0.7903808355331421,0.22418631537920042,2.2061500549316406,1.3480618000030518
41,0.6297325202912996,0.7825728058815002,0.23185042515123622,2.188016176223755,1.3588624000549316
42,0.6303170391104438,0.7810576558113098,0.23333766272520506,2.1899361610412598,1.3493320941925049
43,0.6294972603068207,0.7916401624679565,0.22295015204511748,2.2181966304779053,1.3383116722106934
44,0.6256403643073458,0.8000316619873047,0.21471335062117436,2.2343101501464844,1.329336404800415
45,0.6075481885310375,0.7618741989135742,0.25216754472145564,2.244847059249878,1.3299281597137451
46,0.599361340656425,0.7561392784118652,0.25779676409208474,2.2220683097839355,1.340547800064087
47,0.6098334297086253,0.7650867700576782,0.249014196327479,2.1640567779541016,1.3316961526870728
48,0.6015619667190494,0.7790712714195251,0.23528743255666862,2.1935935020446777,1.3261606693267822
49,0.6059397996375055,0.7826509475708008,0.23177370802238217,2.1463868618011475,1.3125240802764893
50,0.6069106116439357,0.7569209933280945,0.25702947847101276,2.1568803787231445,1.335803747177124
51,0.5766969485716387,0.7717929482460022,0.24243161514023404,2.151951789855957,1.340102195739746
52,0.6057430659279679,0.7631520628929138,0.25091320251481264,2.1499135494232178,1.3361365795135498
53,0.586592309402697,0.7602583169937134,0.25375362276918656,2.1885716915130615,1.3272897005081177
54,0.5782022566506357,0.8049322366714478,0.2099030951760018,2.1719729900360107,1.322013020515442
55,0.5934641582496238,0.7651469707489014,0.24895508640852593,2.203289270401001,1.3174612522125244
56,0.562597398053516,0.7653246521949768,0.24878067213122812,2.20257306098938,1.339125156402588
57,0.5774324604056098,0.7757115364074707,0.23858524010460513,2.193363666534424,1.3263533115386963
58,0.5793120725588365,0.784146249294281,0.2303059641450893,2.197340488433838,1.337091326713562
59,0.5482732802629471,0.7680060863494873,0.24614868008236968,2.1610429286956787,1.329515814781189
60,0.5844487258882234,0.7786967754364014,0.2356550116464834,2.139230728149414,1.3172683715820312
61,0.557375846487103,0.7605546712875366,0.25346276080822583,2.1375503540039062,1.3175883293151855
62,0.5622033499407045,0.7569712996482849,0.2569800868172647,2.1244471073150635,1.3267968893051147
63,0.570517020243587,0.7602530717849731,0.25375876773311856,2.1243479251861572,1.3214941024780273
64,0.5595924750421987,0.7730771899223328,0.24117104181060656,2.139547824859619,1.3052583932876587
65,0.5468827558286262,0.7686943411827087,0.24547308915182064,2.13173770904541,1.2823729515075684
66,0.554054319858551,0.7490402460098267,0.26476493174290683,2.1531026363372803,1.263880729675293
67,0.5355755357128201,0.7832056879997253,0.23122919933956954,2.1324222087860107,1.2583733797073364
68,0.5437477538079927,0.7655239105224609,0.24858510633554287,2.1006662845611572,1.2527618408203125
69,0.5531419316927592,0.7641342878341675,0.24994909344020533,2.111271619796753,1.2474250793457031
70,0.538181462522709,0.7565212249755859,0.25742186772023334,2.1742677688598633,1.2301304340362549
71,0.5324903428554535,0.7419130802154541,0.27176076786643033,2.17299747467041,1.2253352403640747
72,0.5466288287531246,0.7381852865219116,0.2754198662149312,2.139509439468384,1.2163641452789307
73,0.5307507406581532,0.7746179699897766,0.23965865107963635,2.123335838317871,1.229726791381836
74,0.5311092942050009,0.7618433833122253,0.25219778567612317,2.132150650024414,1.240656852722168
75,0.5192525264891711,0.7613011598587036,0.2527300036117647,2.129023551940918,1.2521188259124756
76,0.5165455025253873,0.752476692199707,0.2613918362227642,2.1309361457824707,1.2538213729858398
77,0.5235175350398729,0.7608668208122253,0.253156349622937,2.1545162200927734,1.2617621421813965
78,0.4994580000638962,0.7611872553825378,0.25284182082788875,2.1541364192962646,1.26015043258667
79,0.5214011560786854,0.769096851348877,0.2450780130881023,2.159867286682129,1.2486414909362793
80,0.5126158897623871,0.7584235668182373,0.2555545888104809,2.1793031692504883,1.242569088935852
81,0.5060169173009468,0.7517372369766235,0.2621176763010499,2.2108776569366455,1.2178397178649902
82,0.5120210882389185,0.7882261872291565,0.22630123855288398,2.1764039993286133,1.2090907096862793
83,0.507441325169621,0.7525528073310852,0.26131711991321704,2.1847920417785645,1.2057576179504395
84,0.4943463470448147,0.7692574858665466,0.24492034852671674,2.1683733463287354,1.2172954082489014
85,0.5106323844555652,0.7579020261764526,0.25606651272172365,2.169755458831787,1.2034165859222412
86,0.48600417511029675,0.7636913061141968,0.25038390005873257,2.1712167263031006,1.228205680847168
87,0.507673442363739,0.75348299741745,0.26040406031406915,2.1542983055114746,1.22291898727417
88,0.4956971528855237,0.7498434782028198,0.26397655176971324,2.137160539627075,1.2283093929290771
89,0.4950614142598528,0.7623363137245178,0.2517139304014433,2.1409342288970947,1.2325372695922852
90,0.4965640283895261,0.7531330585479736,0.26074757240593494,2.1247713565826416,1.2479362487792969
91,0.48559638677221356,0.7543096542358398,0.259592642335713,2.105323314666748,1.2385261058807373
92,0.508539976495685,0.755490243434906,0.25843382495940914,2.092097043991089,1.2366927862167358
93,0.48107126806721545,0.7488110065460205,0.2649899953318027,2.0751256942749023,1.2266075611114502
94,0.5017753816915281,0.7588846683502197,0.255101946316989,2.0992109775543213,1.2330451011657715
95,0.49826861330957123,0.7569628357887268,0.256988375925822,2.0962071418762207,1.2225701808929443
96,0.478567868922696,0.752261221408844,0.2616033514066388,2.064450740814209,1.227738380432129
97,0.48121861571615393,0.7463249564170837,0.2674301945585261,2.1015515327453613,1.2343136072158813
98,0.4711993436018626,0.7438883185386658,0.26982191679175593,2.1076912879943848,1.220653772354126
99,0.47035896507176483,0.7562678456306458,0.25767054097695086,2.115748167037964,1.2140986919403076
100,0.46767955205657263,0.7591541409492493,0.2548374380046138,2.114401340484619,1.205247163772583
101,0.46626119315624237,0.7590407729148865,0.2549487407243446,2.1313929557800293,1.1944079399108887
102,0.46537759200190054,0.7653765678405762,0.24872973698830048,2.0867223739624023,1.1890623569488525
103,0.4676631892269308,0.7627005577087402,0.2513564125744291,2.088104009628296,1.1909539699554443
104,0.47185333118294226,0.7593571543693542,0.25463821356791017,2.109635353088379,1.1840605735778809
105,0.46815176263000025,0.7470163702964783,0.2667515166496178,2.1101138591766357,1.1840364933013916
106,0.47845595081647235,0.7337269186973572,0.2797960582030333,2.152895212173462,1.168697714805603
107,0.46035039108811004,0.7385208606719971,0.2750904741907457,2.1304328441619873,1.1650007963180542
108,0.4696003115086844,0.7396827340126038,0.27395000718579965,2.1347532272338867,1.170625925064087
109,0.4569460598356796,0.7428479790687561,0.2708430777997436,2.128709554672241,1.1843864917755127
110,0.46989666467363184,0.7418925166130066,0.2717809475582973,2.139465570449829,1.1738002300262451
111,0.4517619370511084,0.7603441476821899,0.25366941685949806,2.1249682903289795,1.1568784713745117
112,0.4622271796970656,0.7381771206855774,0.2754278694921589,2.1225383281707764,1.1440997123718262
113,0.460546358516722,0.7353867292404175,0.2781668196245388,2.1343536376953125,1.1442124843597412
114,0.4546495766350717,0.749364972114563,0.26444622981044696,2.1272168159484863,1.1435859203338623
115,0.44491398424813244,0.7639702558517456,0.25011013081127964,2.1262755393981934,1.1399624347686768
116,0.45762434940446506,0.7427706718444824,0.2709189946008749,2.1092443466186523,1.134050965309143
117,0.455267918380824,0.7647632956504822,0.24933169776835473,2.1172215938568115,1.123687744140625
118,0.4560228717146498,0.7533793449401855,0.26050581626739266,2.13189435005188,1.1213641166687012
119,0.445194094470053,0.7403634190559387,0.27328184786981913,2.1483681201934814,1.1192598342895508
120,0.44540904462337494,0.7478386759757996,0.26594438614120497,2.1702754497528076,1.1094310283660889
121,0.4419514618136666,0.7400771379470825,0.27356287723304296,2.167593002319336,1.1031378507614136
122,0.4230998000412276,0.7406517267227173,0.27299887485355434,2.15779709815979,1.1002936363220215
123,0.44082460304101306,0.7645251154899597,0.24956550779593523,2.16536808013916,1.091768741607666
124,0.4515515240755948,0.7544216513633728,0.25948271160636405,2.1646530628204346,1.0901179313659668
125,0.42799990917697095,0.7470681667327881,0.26670069583922196,2.1403274536132812,1.1011998653411865
126,0.4437224467595418,0.7427957653999329,0.2708943559402668,2.1747024059295654,1.1027145385742188
127,0.44769523405667505,0.7327331900596619,0.2807714861982913,2.164266347885132,1.0925025939941406
128,0.44126619082508667,0.72926926612854,0.28417156419594447,2.1320242881774902,1.083240270614624
129,0.43083425588680035,0.7391944527626038,0.2744292891592066,2.1328043937683105,1.0790293216705322
130,0.43946444694743014,0.7344633936882019,0.2790731336043091,2.1625847816467285,1.0782480239868164
131,0.44415313524730277,0.7462575435638428,0.2674963930944523,2.2064833641052246,1.0817112922668457
132,0.4210807933951869,0.7481125593185425,0.2656755331926205,2.215250015258789,1.0716253519058228
133,0.42827813146692334,0.7405573129653931,0.27309154137059777,2.198185682296753,1.0739307403564453
134,0.42148550938476215,0.7614408731460571,0.25259286173984163,2.217050313949585,1.0776233673095703
135,0.438234570351514,0.7481928467750549,0.2655967580781936,2.178034782409668,1.0765920877456665
136,0.42040604149753397,0.7460806369781494,0.2676700070440273,2.188624620437622,1.0707409381866455
137,0.4148324971849268,0.7511587738990784,0.26268545165408874,2.1443264484405518,1.0664570331573486
138,0.42633915986075543,0.7421806454658508,0.2714981460408302,2.1381514072418213,1.0667634010314941
139,0.4256492645451517,0.7422559857368469,0.27142417289274,2.128093719482422,1.0675911903381348
140,0.4320309564019694,0.7421624064445496,0.2715160390820607,2.119453191757202,1.0523368120193481
141,0.41705620288848877,0.760283350944519,0.2537290412748443,2.1401970386505127,1.0620026588439941
142,0.4080481863383091,0.749583899974823,0.26423134181688346,2.121704578399658,1.0564911365509033
143,0.4142244216619116,0.7566956877708435,0.25725059758756075,2.0708167552948,1.072503924369812
144,0.4140689305283807,0.7313085794448853,0.28216983022876685,2.095067024230957,1.0625395774841309
145,0.41451649751627084,0.7401977181434631,0.2734444858963391,2.109114170074463,1.06479811668396
146,0.41125519980083813,0.7200002670288086,0.29326968974838497,2.110729455947876,1.082949161529541
147,0.4139374214591402,0.7529690861701965,0.2609085526107433,2.066023826599121,1.0717017650604248
148,0.41025579517537897,0.7553167343139648,0.25860412326556115,2.0823047161102295,1.0662217140197754
149,0.40927813585960504,0.7307679653167725,0.28270044750896284,2.12382435798645,1.0637719631195068
150,0.40700910556496994,0.7300664186477661,0.2833890723481398,2.132901191711426,1.0644872188568115
151,0.41923215149930027,0.7460289597511292,0.2677207135218913,2.1192445755004883,1.0568534135818481
152,0.4048572105891777,0.7359912991523743,0.27757337661810544,2.1088008880615234,1.0520517826080322
153,0.3953222623377135,0.742464005947113,0.271219974990902,2.0891363620758057,1.0596181154251099
