partition,seed,target,sensitivity_tier,target_kind,r2,rmse,mae,test_std,nrmse_by_test_std,pearson_r,test_r2_evaluable,accuracy,balanced_accuracy,roc_auc,description,n_input_declared,n_input_variable
04_public_plus_tier1_tier2_bus_operational,42,bus_118_va_deg,T3_high,continuous,0.995048999786377,0.23047153651714325,0.17609408497810364,3.2754437923431396,0.07036345452070236,0.9976853132247925,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标,52,49
04_public_plus_tier1_tier2_bus_operational,42,bus_115_va_deg,T3_high,continuous,0.9939103722572327,0.18450313806533813,0.13898243010044098,2.3643300533294678,0.0780361145734787,0.9970740675926208,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标,52,49
04_public_plus_tier1_tier2_bus_operational,42,bus_218_va_deg,T3_high,continuous,0.9964830875396729,0.1003442034125328,0.07548616826534271,1.69205904006958,0.05930301547050476,0.9983330368995667,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标,52,49
04_public_plus_tier1_tier2_bus_operational,42,bus_215_va_deg,T3_high,continuous,0.9975184202194214,0.04139144346117973,0.03140417858958244,0.8308848738670349,0.04981609806418419,0.998812735080719,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标,52,49
04_public_plus_tier1_tier2_bus_operational,42,bus_318_va_deg,T3_high,continuous,0.9930444359779358,0.3216795027256012,0.24973958730697632,3.857072591781616,0.08339990675449371,0.996859610080719,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标,52,49
04_public_plus_tier1_tier2_bus_operational,42,bus_315_va_deg,T3_high,continuous,0.9925953149795532,0.28246572613716125,0.2207781970500946,3.2825613021850586,0.08605040609836578,0.9967273473739624,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标,52,49
04_public_plus_tier1_tier2_bus_operational,42,bus_107_va_deg,T3_high,continuous,0.9710816144943237,0.18071424961090088,0.13573379814624786,1.0626875162124634,0.17005398869514465,0.9875165224075317,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标,52,49
04_public_plus_tier1_tier2_bus_operational,42,bus_203_va_deg,T3_high,continuous,0.9744316935539246,0.19690322875976562,0.15022625029087067,1.231406807899475,0.15990103781223297,0.9875879287719727,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标,52,49
04_public_plus_tier1_tier2_bus_operational,42,bus_123_va_deg,T3_high,continuous,0.9861862063407898,0.1076827198266983,0.08186805993318558,0.916197657585144,0.11753219366073608,0.9946431517601013,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标,52,49
04_public_plus_tier1_tier2_bus_operational,42,bus_217_va_deg,T3_high,continuous,0.9966668486595154,0.07697847485542297,0.05915376916527748,1.3333396911621094,0.057733580470085144,0.9984658360481262,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标,52,49
