gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,total_pjm_reg_purchases,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.006907988,0.0002784353,0.00026224018,0.1851719,0.000303182,0.0013222669,0.00018794439,0.0008133751,0.45355123,0.00058602594,0.0008040383,0.0057274783,0.00033141096,0.0016646349,0.0006485395,0.0002262087,0.05184035,0.032124233,0.010609727,0.007603218,0.03255361,0.0005027199
0.003285829,8.394406e-05,7.861119e-05,0.16508687,9.480407e-05,0.0005008259,5.5215736e-05,0.00028644322,0.41422105,0.00019272458,0.00029545484,0.0027937365,0.00010466614,0.0006489941,0.00021994566,6.856754e-05,0.050761655,0.022685813,0.005759987,0.0038765748,0.030454548,0.00016783818
0.0014659535,2.2686207e-05,2.11611e-05,0.14878698,2.6712793e-05,0.00017174662,1.4542052e-05,9.082365e-05,0.381438,5.6207777e-05,9.9443656e-05,0.001280722,2.9708634e-05,0.00022556374,6.711968e-05,1.8670436e-05,0.049259085,0.015029041,0.002925683,0.0018604595,0.027282048,5.080498e-05
0.00060947135,5.4639586e-06,5.076621e-06,0.13652766,6.7352867e-06,5.3376996e-05,3.4065986e-06,2.5973699e-05,0.35333902,1.4633368e-05,3.045558e-05,0.00054842065,7.546473e-06,7.0893926e-05,1.8430661e-05,4.53555e-06,0.0480073,0.009254337,0.0013808247,0.00083840225,0.026107756,1.3853118e-05
0.00023531102,1.163655e-06,1.0767228e-06,0.1252369,1.507954e-06,1.4972701e-05,7.0395026e-07,6.664271e-06,0.3276432,3.3875197e-06,8.429181e-06,0.00021846298,1.7029298e-06,2.0092737e-05,4.5264796e-06,9.751067e-07,0.047300734,0.0051237443,0.00060745934,0.0003526242,0.024834003,3.3782883e-06
8.3975174e-05,2.1723909e-07,2.001148e-07,0.11674693,2.9726533e-07,3.7699942e-06,1.27169e-07,1.5234793e-06,0.30449864,6.9226576e-07,2.093302e-06,8.0587524e-05,3.3857944e-07,5.1130637e-06,9.868218e-07,1.8392103e-07,0.04536583,0.0024613345,0.0002472333,0.00013794193,0.02406521,7.30969e-07
2.7540033e-05,3.5211666e-08,3.2278905e-08,0.11000562,5.11233e-08,8.4592614e-07,1.9887969e-08,3.07804e-07,0.285404,1.2380559e-07,4.6280198e-07,2.7381759e-05,5.8771782e-08,1.1605833e-06,1.8935886e-07,3.0146445e-08,0.04727592,0.0010459498,9.271365e-05,4.993348e-05,0.022518247,1.3911885e-07
8.248147e-06,4.903739e-09,4.4716213e-09,0.102986865,7.593383e-09,1.6776247e-07,2.6639368e-09,5.4469492e-08,0.26903734,1.9188372e-08,9.031939e-08,8.52021e-06,8.818056e-09,2.330611e-07,3.1683204e-08,4.2496757e-09,0.043771535,0.0003956802,3.1997108e-05,1.6635726e-05,0.02173935,2.3070609e-08
2.2408933e-06,5.8007416e-10,5.2592813e-10,0.10025344,9.634027e-10,2.9138292e-08,3.0205893e-10,8.359598e-09,0.2542829,2.5497824e-09,1.5416196e-08,2.412493e-06,1.1311372e-09,4.103367e-08,4.5753303e-09,5.093915e-10,0.041814636,0.00013576105,1.0123395e-05,5.0715985e-06,0.019690968,3.299472e-09
5.482864e-07,5.7557233e-11,5.1859614e-11,0.09585535,1.0315491e-10,4.3883968e-09,2.862282e-11,1.1007293e-09,0.24020582,2.870952e-10,2.2782203e-09,6.172692e-07,1.2256963e-10,6.2717604e-09,5.6389754e-10,5.1275387e-11,0.039421383,4.23686e-05,2.917965e-06,1.4058527e-06,0.019793672,4.023928e-10
1.1986862e-07,4.7248785e-12,4.2283373e-12,0.09094175,9.198849e-12,5.668693e-10,2.2348891e-12,1.2288813e-10,0.22555275,2.7040137e-11,2.883001e-10,1.4164287e-07,1.1072934e-11,8.2323376e-10,5.8591784e-11,4.2754845e-12,0.038819455,1.2019662e-05,7.614287e-07,3.518574e-07,0.019203724,4.13352e-11
2.3217394e-08,3.160665e-13,2.8076754e-13,0.08901733,6.7332376e-13,6.206046e-11,1.4157391e-13,1.1483033e-11,0.21379654,2.1004325e-12,3.086624e-11,2.891097e-08,8.220184e-13,9.170761e-11,5.0640104e-12,2.9090735e-13,0.036963813,3.0842696e-06,1.7859081e-07,7.889967e-08,0.017938841,3.5284295e-12
3.9473913e-09,1.6944345e-14,1.4931373e-14,0.08548703,3.9812456e-14,5.683695e-12,7.152784e-15,8.8543994e-13,0.20371662,1.324888e-13,2.7591534e-12,5.2024087e-09,4.9356474e-14,8.558911e-12,3.5873065e-13,1.5886789e-14,0.036036097,7.108566e-07,3.735225e-08,1.5719547e-08,0.01789055,2.4659718e-13
5.8319843e-10,7.1474816e-16,6.2434317e-16,0.08283993,1.8684355e-15,4.292529e-13,2.82846e-16,5.5469552e-14,0.19314483,6.671031e-15,2.0296719e-13,8.1733675e-10,2.3553706e-15,6.597881e-13,2.0493554e-14,6.8378037e-16,0.033390474,1.4598906e-07,6.905784e-09,2.7575364e-09,0.016480874,1.3882131e-14
7.40551e-11,2.32464e-17,2.0112994e-17,0.08038922,6.826053e-17,2.6316965e-14,8.573631e-18,2.775251e-15,0.18332696,2.6312822e-16,1.2092715e-14,1.10930515e-10,8.76304e-17,4.1362323e-14,9.274515e-16,2.2733064e-17,0.031731788,2.6480148e-08,1.1179203e-09,4.217204e-10,0.016332619,6.1827947e-16
7.985668e-12,5.7000623e-19,4.8805983e-19,0.07857556,1.9000914e-18,1.2873463e-15,1.9467114e-19,1.08819024e-16,0.17427707,7.962732e-18,5.734138e-16,1.28568935e-11,2.4881783e-18,2.072949e-15,3.26017e-17,5.7093976e-19,0.031337216,4.201306e-09,1.5681895e-10,5.562595e-11,0.016039796,2.1358397e-17
7.2174726e-13,1.02777595e-20,8.700507e-21,0.07605291,3.9351525e-20,4.9297245e-17,3.227233e-21,3.2749778e-18,0.16644078,1.8066077e-19,2.1226682e-17,1.2565345e-12,5.2659956e-20,8.150268e-17,8.709908e-19,1.05677566e-20,0.029818391,5.7695965e-10,1.8847653e-11,6.254307e-12,0.015421029,5.598757e-19
5.3893532e-14,1.3254148e-22,1.1081103e-22,0.07398847,5.905235e-22,1.4470629e-18,3.7960713e-23,7.3924925e-20,0.15861891,2.9953688e-21,6.005015e-19,1.02133356e-13,8.091875e-22,2.462184e-18,1.7263565e-20,1.4024367e-22,0.027922595,6.779895e-11,1.9169805e-12,5.91779e-13,0.015220703,1.086925e-20
3.2728434e-15,1.1850779e-24,9.773276e-25,0.07255102,6.234129e-24,3.1811224e-20,3.0683874e-25,1.219888e-21,0.1521141,3.5271132e-23,1.267984e-20,6.800577e-15,8.767225e-24,5.5851235e-20,2.4713447e-22,1.2939808e-24,0.027844533,6.7325655e-12,1.6278199e-13,4.646475e-14,0.014764744,1.5210718e-22
1.5886728e-16,7.09449e-27,5.763529e-27,0.0710481,4.4791334e-26,5.103546e-22,1.6440277e-27,1.4301592e-23,0.14689118,2.856849e-25,1.9466529e-22,3.6483665e-16,6.4812183e-26,9.272692e-22,2.479719e-24,8.01866e-27,0.026780149,5.572826e-13,1.1370912e-14,2.9812195e-15,0.014158175,1.4887562e-24
6.0477156e-18,2.733599e-29,2.1842847e-29,0.0689219,2.1099752e-28,5.8055674e-24,5.6054315e-30,1.1536987e-25,0.1410892,1.5354293e-27,2.1102388e-24,1.5484535e-17,3.150344e-28,1.0951297e-23,1.6862931e-26,3.2095394e-29,0.027140643,3.7879313e-14,6.4288456e-16,1.5368891e-16,0.0138333505,9.851437e-27
1.7679515e-19,6.481544e-32,5.085112e-32,0.06772899,6.2464317e-31,4.5339747e-26,1.1609118e-32,6.177509e-28,0.1353457,5.2572347e-30,1.5631658e-26,5.095716e-19,9.65479e-31,8.9117376e-26,7.4825364e-29,7.9369913e-32,0.025632896,2.0798077e-15,2.889839e-17,6.248971e-18,0.012945631,4.2419386e-29
3.8776765e-21,8.9817434e-35,6.904871e-35,0.0662638,1.1072104e-33,2.34422e-28,1.3842835e-35,2.1079125e-30,0.13005313,1.09471614e-32,7.625548e-29,1.2716374e-20,1.778246e-33,4.820807e-28,2.0751232e-31,1.1524364e-34,0.02508791,9.059325e-17,1.0127075e-18,1.9633785e-19,0.01347148,1.1380071e-31
6.218472e-23,6.852082e-38,5.1495493e-38,0.065281324,1.1112473e-36,7.7007956e-31,8.929695e-39,4.3755893e-33,0.12687355,1.3141995e-35,2.349389e-31,2.3478563e-22,1.8624994e-36,1.6646e-30,3.4238502e-34,9.261715e-38,0.024719661,3.0688872e-18,2.7073531e-20,4.660217e-21,0.012911118,1.8098277e-34
7.084586e-25,2.6828e-41,1.9655e-41,0.06447868,5.91637e-40,1.5335874e-33,2.895e-42,5.2379563e-36,0.123028375,8.547961e-39,4.358087e-34,3.12051e-24,1.040079e-39,3.502998e-33,3.174926e-37,3.8443e-41,0.023823706,7.909285e-20,5.3904267e-22,8.149332e-23,0.012468765,1.6108716e-37
5.552453e-27,6e-45,4e-45,0.06350148,1.54e-43,1.7541186e-36,0.0,3.398213e-39,0.118849054,2.8e-42,4.6064806e-37,2.89555e-26,2.87e-43,4.2600008e-36,1.54807e-40,7e-45,0.023223981,1.5135537e-21,7.7826934e-24,1.0209998e-24,0.0126856025,7.5021e-41
2.8871315e-29,0.0,0.0,0.062034246,0.0,1.08216e-39,0.0,1.11e-42,0.11557133,0.0,2.60189e-40,1.8124572e-28,0.0,2.814313e-39,3.6e-44,0.0,0.023066122,2.0932047e-23,7.909205e-26,8.883188e-27,0.012111858,1.7e-44
9.5600305e-32,0.0,0.0,0.060862076,0.0,3.35e-43,0.0,0.0,0.11151298,0.0,7.3e-44,7.361997e-31,0.0,9.39e-43,0.0,0.0,0.022773085,2.0298608e-25,5.4719546e-28,5.182406e-29,0.011707578,0.0
1.9238197e-34,0.0,0.0,0.060100377,0.0,0.0,0.0,0.0,0.109570235,0.0,0.0,1.8568645e-33,0.0,0.0,0.0,0.0,0.021743424,1.3343118e-27,2.4821434e-30,1.9485882e-31,0.011727714,0.0
2.2296448e-37,0.0,0.0,0.059926406,0.0,0.0,0.0,0.0,0.10606034,0.0,0.0,2.765051e-36,0.0,0.0,0.0,0.0,0.022067264,5.722737e-30,7.073999e-33,4.514106e-34,0.011414408,0.0
1.39803e-40,0.0,0.0,0.058998704,0.0,0.0,0.0,0.0,0.10407989,0.0,0.0,2.29299e-39,0.0,0.0,0.0,0.0,0.020638078,1.5335019e-32,1.2063924e-35,6.1184955e-37,0.0112487115,0.0
4.3e-44,0.0,0.0,0.05736649,0.0,0.0,0.0,0.0,0.10074822,0.0,0.0,9.9e-43,0.0,0.0,0.0,0.0,0.020996008,2.4432162e-35,1.1637729e-38,4.57011e-40,0.011494635,0.0
0.0,0.0,0.0,0.056784425,0.0,0.0,0.0,0.0,0.09853202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020883868,2.185516e-38,5.947e-42,1.75e-43,0.01110868,0.0
0.0,0.0,0.0,0.056218676,0.0,0.0,0.0,0.0,0.09592327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020237679,1.0265e-41,1e-45,0.0,0.0106776655,0.0
0.0,0.0,0.0,0.054783247,0.0,0.0,0.0,0.0,0.09356268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019817457,3e-45,0.0,0.0,0.010723042,0.0
0.0,0.0,0.0,0.054365873,0.0,0.0,0.0,0.0,0.09225412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019423403,0.0,0.0,0.0,0.010553906,0.0
0.0,0.0,0.0,0.053979713,0.0,0.0,0.0,0.0,0.09038936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01953221,0.0,0.0,0.0,0.01077751,0.0
0.0,0.0,0.0,0.052129608,0.0,0.0,0.0,0.0,0.08768829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01902984,0.0,0.0,0.0,0.01014314,0.0
0.0,0.0,0.0,0.051405072,0.0,0.0,0.0,0.0,0.085585944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018352807,0.0,0.0,0.0,0.009727487,0.0
0.0,0.0,0.0,0.05072311,0.0,0.0,0.0,0.0,0.08386159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018571468,0.0,0.0,0.0,0.009968751,0.0
0.0,0.0,0.0,0.049555924,0.0,0.0,0.0,0.0,0.08210253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018601416,0.0,0.0,0.0,0.009334338,0.0
0.0,0.0,0.0,0.049239416,0.0,0.0,0.0,0.0,0.08037653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018517228,0.0,0.0,0.0,0.009571698,0.0
0.0,0.0,0.0,0.049150757,0.0,0.0,0.0,0.0,0.07964391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017690167,0.0,0.0,0.0,0.00940034,0.0
0.0,0.0,0.0,0.04823514,0.0,0.0,0.0,0.0,0.07825383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018094024,0.0,0.0,0.0,0.009011878,0.0
0.0,0.0,0.0,0.048222262,0.0,0.0,0.0,0.0,0.07757503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017582115,0.0,0.0,0.0,0.009586737,0.0
0.0,0.0,0.0,0.0474736,0.0,0.0,0.0,0.0,0.076580696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017473603,0.0,0.0,0.0,0.009424995,0.0
0.0,0.0,0.0,0.047281824,0.0,0.0,0.0,0.0,0.07504548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01742493,0.0,0.0,0.0,0.008681066,0.0
0.0,0.0,0.0,0.046510804,0.0,0.0,0.0,0.0,0.07380755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017554684,0.0,0.0,0.0,0.008627786,0.0
0.0,0.0,0.0,0.04573787,0.0,0.0,0.0,0.0,0.07319015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016627176,0.0,0.0,0.0,0.009158439,0.0
0.0,0.0,0.0,0.045433298,0.0,0.0,0.0,0.0,0.072297856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017100465,0.0,0.0,0.0,0.008753177,0.0
0.0,0.0,0.0,0.044868357,0.0,0.0,0.0,0.0,0.07063704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016412165,0.0,0.0,0.0,0.008562222,0.0
0.0,0.0,0.0,0.044845898,0.0,0.0,0.0,0.0,0.069847286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015946032,0.0,0.0,0.0,0.0079774,0.0
0.0,0.0,0.0,0.043981582,0.0,0.0,0.0,0.0,0.06867967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016217854,0.0,0.0,0.0,0.008343784,0.0
0.0,0.0,0.0,0.044014048,0.0,0.0,0.0,0.0,0.068806715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015011991,0.0,0.0,0.0,0.00843701,0.0
0.0,0.0,0.0,0.043543357,0.0,0.0,0.0,0.0,0.06725054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016630834,0.0,0.0,0.0,0.008560829,0.0
0.0,0.0,0.0,0.042799175,0.0,0.0,0.0,0.0,0.066204935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015050212,0.0,0.0,0.0,0.008554001,0.0
0.0,0.0,0.0,0.042598814,0.0,0.0,0.0,0.0,0.0659221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014963484,0.0,0.0,0.0,0.007971918,0.0
0.0,0.0,0.0,0.042355582,0.0,0.0,0.0,0.0,0.06490572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015357676,0.0,0.0,0.0,0.008197323,0.0
0.0,0.0,0.0,0.041398574,0.0,0.0,0.0,0.0,0.06449974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015304485,0.0,0.0,0.0,0.008033847,0.0
0.0,0.0,0.0,0.041792065,0.0,0.0,0.0,0.0,0.06403321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014973332,0.0,0.0,0.0,0.007971901,0.0
0.0,0.0,0.0,0.04143325,0.0,0.0,0.0,0.0,0.063597776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014460797,0.0,0.0,0.0,0.0075601325,0.0
0.0,0.0,0.0,0.041452575,0.0,0.0,0.0,0.0,0.06250905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014852749,0.0,0.0,0.0,0.008404592,0.0
0.0,0.0,0.0,0.040817402,0.0,0.0,0.0,0.0,0.062388908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014479059,0.0,0.0,0.0,0.007700313,0.0
0.0,0.0,0.0,0.040292818,0.0,0.0,0.0,0.0,0.06117482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014406024,0.0,0.0,0.0,0.007744794,0.0
0.0,0.0,0.0,0.04026464,0.0,0.0,0.0,0.0,0.060968783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015196935,0.0,0.0,0.0,0.0077118413,0.0
0.0,0.0,0.0,0.039895557,0.0,0.0,0.0,0.0,0.06024934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014306147,0.0,0.0,0.0,0.0077441414,0.0
0.0,0.0,0.0,0.03980235,0.0,0.0,0.0,0.0,0.059563115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013737713,0.0,0.0,0.0,0.007420539,0.0
0.0,0.0,0.0,0.039124686,0.0,0.0,0.0,0.0,0.058859065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014063053,0.0,0.0,0.0,0.0075978427,0.0
0.0,0.0,0.0,0.039432652,0.0,0.0,0.0,0.0,0.05926123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013851822,0.0,0.0,0.0,0.007493768,0.0
0.0,0.0,0.0,0.03899908,0.0,0.0,0.0,0.0,0.058647882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013861553,0.0,0.0,0.0,0.0076385597,0.0
0.0,0.0,0.0,0.039030727,0.0,0.0,0.0,0.0,0.058474064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013506496,0.0,0.0,0.0,0.007357276,0.0
0.0,0.0,0.0,0.0385942,0.0,0.0,0.0,0.0,0.057709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01424373,0.0,0.0,0.0,0.007471854,0.0
0.0,0.0,0.0,0.038802512,0.0,0.0,0.0,0.0,0.057063956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013532879,0.0,0.0,0.0,0.0074734595,0.0
0.0,0.0,0.0,0.038721964,0.0,0.0,0.0,0.0,0.05745307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013720446,0.0,0.0,0.0,0.0072658574,0.0
0.0,0.0,0.0,0.037939463,0.0,0.0,0.0,0.0,0.05645642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013914245,0.0,0.0,0.0,0.0070404396,0.0
0.0,0.0,0.0,0.037847355,0.0,0.0,0.0,0.0,0.056538474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01351766,0.0,0.0,0.0,0.006885568,0.0
0.0,0.0,0.0,0.037552148,0.0,0.0,0.0,0.0,0.056131694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134957805,0.0,0.0,0.0,0.0074856197,0.0
0.0,0.0,0.0,0.037526287,0.0,0.0,0.0,0.0,0.055329595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013484591,0.0,0.0,0.0,0.0070357565,0.0
0.0,0.0,0.0,0.037457343,0.0,0.0,0.0,0.0,0.0555855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014022398,0.0,0.0,0.0,0.006956551,0.0
0.0,0.0,0.0,0.03717828,0.0,0.0,0.0,0.0,0.055317704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013642319,0.0,0.0,0.0,0.0074763927,0.0
0.0,0.0,0.0,0.037079405,0.0,0.0,0.0,0.0,0.054626524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013577334,0.0,0.0,0.0,0.0076069464,0.0
0.0,0.0,0.0,0.03695225,0.0,0.0,0.0,0.0,0.05412826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013210261,0.0,0.0,0.0,0.007267301,0.0
0.0,0.0,0.0,0.03675279,0.0,0.0,0.0,0.0,0.05369367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012978966,0.0,0.0,0.0,0.0072460575,0.0
0.0,0.0,0.0,0.03668921,0.0,0.0,0.0,0.0,0.05371723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013052232,0.0,0.0,0.0,0.0073979753,0.0
0.0,0.0,0.0,0.036281846,0.0,0.0,0.0,0.0,0.053458888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013447656,0.0,0.0,0.0,0.007034238,0.0
0.0,0.0,0.0,0.036583357,0.0,0.0,0.0,0.0,0.053670507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012675341,0.0,0.0,0.0,0.0070134494,0.0
0.0,0.0,0.0,0.03658329,0.0,0.0,0.0,0.0,0.05292439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013163128,0.0,0.0,0.0,0.0066575613,0.0
0.0,0.0,0.0,0.036184173,0.0,0.0,0.0,0.0,0.053017735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012669051,0.0,0.0,0.0,0.0070310566,0.0
0.0,0.0,0.0,0.035712358,0.0,0.0,0.0,0.0,0.052637476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01255019,0.0,0.0,0.0,0.00661925,0.0
0.0,0.0,0.0,0.035817467,0.0,0.0,0.0,0.0,0.051679015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012870542,0.0,0.0,0.0,0.0066162054,0.0
0.0,0.0,0.0,0.03597665,0.0,0.0,0.0,0.0,0.051534127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01262177,0.0,0.0,0.0,0.006773299,0.0
0.0,0.0,0.0,0.03567545,0.0,0.0,0.0,0.0,0.051555872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012846416,0.0,0.0,0.0,0.0068563162,0.0
0.0,0.0,0.0,0.035777546,0.0,0.0,0.0,0.0,0.051011134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012293102,0.0,0.0,0.0,0.006569932,0.0
0.0,0.0,0.0,0.035362124,0.0,0.0,0.0,0.0,0.051246613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012503464,0.0,0.0,0.0,0.0068519693,0.0
0.0,0.0,0.0,0.035239328,0.0,0.0,0.0,0.0,0.05083499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012495027,0.0,0.0,0.0,0.006686139,0.0
0.0,0.0,0.0,0.035555758,0.0,0.0,0.0,0.0,0.050748497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012758139,0.0,0.0,0.0,0.006883179,0.0
0.0,0.0,0.0,0.03509958,0.0,0.0,0.0,0.0,0.05058833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120976195,0.0,0.0,0.0,0.0066568926,0.0
0.0,0.0,0.0,0.03507712,0.0,0.0,0.0,0.0,0.05070606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012940307,0.0,0.0,0.0,0.006807093,0.0
0.0,0.0,0.0,0.035098135,0.0,0.0,0.0,0.0,0.050374985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01268713,0.0,0.0,0.0,0.006824553,0.0
