feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,gate,final_gate,best_epoch_gate
1,gen_fuel_coal_mw,1,4,total_losses,0.1697958627243294,0.7185413967559429,0.7358898421463558,0.5036544342507645,0.6726130522074051,0.4334972181058608,1,1,1,1,1,1,6,0.7358898421463558,0.77177167,0.77177167,0.78290737
2,prelim_load_avg_hourly,2,26,total_losses,0.1677081357134648,0.7258954997916122,0.6672249542720494,0.4979024186822351,0.650374524929586,0.4609737554575331,1,1,1,1,1,1,6,0.7258954997916122,0.7647646,0.7647646,0.77623177
3,metered_load_mw,3,27,total_losses,0.1568216581526602,0.7001970488770115,0.6454159308282921,0.4963747567417292,0.6456755369639643,0.4596718751042222,1,1,1,1,1,1,6,0.7001970488770115,0.754946,0.754946,0.7667756
4,forecast_load_mw_latest_available,4,24,total_losses,0.1558662581686788,0.6995016578189064,0.6429097369627522,0.4962705031971087,0.6559330528849021,0.4528971272009564,1,1,1,1,1,1,6,0.6995016578189064,0.75580806,0.75580806,0.76751006
5,total_pjm_rt_load_mwh,5,30,total_losses,0.1576079798786675,0.6990204690074255,0.6380819939731687,0.5006866833472338,0.6552313102537111,0.4575961315825058,1,1,1,1,1,1,6,0.6990204690074255,0.7569649,0.7569649,0.76864225
6,total_gen,6,1,total_losses,0.1511725615309171,0.6809308647398136,0.6229598837246567,0.4791909924937448,0.6257201052858437,0.4547534705140398,1,1,1,1,1,1,6,0.6809308647398136,0.7440465,0.7440465,0.7562188
7,forecast_load_mw_day_ahead,7,25,total_losses,0.1436061890564361,0.6695591743074613,0.6129270997353512,0.469161801501251,0.634883477617509,0.4476938544780464,1,1,1,1,1,1,6,0.6695591743074613,0.7389798,0.7389798,0.7511648
8,gen_fuel_nuclear_mw,8,8,total_losses,0.1390295778551665,0.5767003955023963,0.5587391825463178,0.4070127884348067,0.5561517841844584,0.3995763186502317,1,1,1,1,1,1,6,0.5767003955023963,0.703621,0.703621,0.71652895
9,gen_fuel_gas_mw,9,5,total_losses,0.0989351432579623,0.5253559250480637,0.4672724182530267,0.3755031971087016,0.500309552127337,0.4498857786977359,1,1,1,1,1,1,6,0.5253559250480637,0.65558535,0.65558535,0.6701575
10,gross_inadv_interchange_mw,10,69,total_losses,0.0846833762460325,0.4462390977330888,0.5141898050935176,0.3064067278287462,0.4547375268709529,0.414140162481129,1,1,1,1,1,1,6,0.5141898050935176,0.6231259,0.6231259,0.63805056
11,total_lmp_da,11,57,total_losses,0.1156838738715837,0.4804802136662675,0.4524597922489533,0.3356157909368918,0.4580781553087499,0.08936430004052,1,1,1,1,1,1,6,0.4804802136662675,0.6272521,0.6272521,0.64132786
12,system_energy_price_da,12,56,total_losses,0.116906692360172,0.4780966724479681,0.4573788345641328,0.3091729218793439,0.3969256420644219,0.0893702821188512,1,1,1,1,1,1,6,0.4780966724479681,0.61122346,0.61122346,0.62597
13,gross_actual_interchange_mw,13,67,total_losses,0.0745989847975164,0.4006093196605874,0.448590272810824,0.2937892688351404,0.4368759492022359,0.417603258085197,1,1,1,1,1,1,6,0.448590272810824,0.60280347,0.60280347,0.6178833
