feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,best_gate
11,gen_fuel_other_renewables_pct,11,21,congestion_price_da,0.070675209320793,-0.2262617018386618,-0.2145137155641358,-0.1629663608562691,0.3222400850970683,0.0887176104206691,1,1,1,1,1,1,6,0.3222400850970683,0.02287599
12,gen_fuel_gas_mw,12,6,congestion_price_da,0.0968684334733265,0.1982321961965326,0.2770293953949686,0.1301362246316375,0.3118023455771222,0.0733424992332039,1,1,1,1,1,1,6,0.3118023455771222,0.13957988
13,gen_fuel_coal_mw,13,5,congestion_price_da,0.1170727242517518,0.1327051622364465,0.2777415468973072,0.0927008618293021,0.3081186294666581,0.0722990618372292,1,1,1,1,1,1,6,0.3081186294666581,0.14401774
14,gross_inadv_interchange_mw,14,50,congestion_price_da,0.0623007445464071,0.1812714043836306,0.2428750536680952,0.145006950236308,0.2870823137321246,0.0699176205850204,1,1,1,1,1,1,6,0.2870823137321246,0.10925949
15,gross_actual_interchange_mw,15,48,congestion_price_da,0.07468302894563,0.1262410442770584,0.1864058402689859,0.0818126216291353,0.1938999828097421,0.067735666739091,1,1,1,1,1,1,6,0.1938999828097421,0.06089691
16,total_lmp_da,16,39,congestion_price_da,0.139875283085949,0.2578595709878899,0.3698051990394452,0.1615790936891854,0.5580704300119298,0.0332335344272359,1,1,1,1,1,0,5,0.5580704300119298,0.7493939
17,system_energy_price_da,17,38,congestion_price_da,0.194700395105659,0.1908469587471244,0.3585174309330329,0.1796080066722268,0.5266263514683002,0.0391719610949785,1,1,1,1,1,0,5,0.5266263514683002,0.7404981
18,marginal_loss_price_rt,18,44,congestion_price_da,0.1320979042016117,0.2044357235139638,0.2900897121466005,0.1378482068390325,0.4329000329920225,0.0335262271284289,1,1,1,1,1,0,5,0.4329000329920225,0.5317505
19,system_energy_price_rt,19,41,congestion_price_da,0.2154942002156384,0.1885394478393288,0.2554700589561151,0.1494759521823742,0.4246929083558893,0.0345288814981979,1,1,1,1,1,0,5,0.4246929083558893,0.6113657
20,total_lmp_rt,20,42,congestion_price_da,0.0962102550080774,0.1879387074518155,0.1643518650433644,0.1249235474006116,0.3893580073049107,0.0322123725306989,1,1,1,1,1,0,5,0.3893580073049107,0.37006736
21,da_as_mcp_primary_reserve,21,28,congestion_price_da,0.1053472323007095,0.186255948426323,0.2556067508641487,0.1135056991937725,0.321108560257032,0.0488434697365076,1,1,1,1,1,0,5,0.321108560257032,0.2383682
22,total_losses,22,2,congestion_price_da,0.1067814655049013,0.106415138706345,0.2597934994427993,0.0847887128162357,0.2967650312765127,0.0373545721115101,1,1,1,1,1,0,5,0.2967650312765127,0.25727043
23,gen_fuel_hydro_pct,23,17,congestion_price_da,0.1028886005824309,0.1867869389405881,0.1451848174369355,0.1615234917987211,0.2703406185212104,0.0433969046724277,1,1,1,1,1,0,5,0.2703406185212104,0.19076362
24,da_as_total_mw_thirty_minutes_reserve,24,35,congestion_price_da,0.0911090208890039,-0.1091210069005279,-0.1169666440140631,-0.0421420628301362,0.254034049710591,0.0697504681002294,1,1,1,0,1,1,5,0.254034049710591,0.04099642
25,da_as_as_req_mw_thirty_minutes_reserve,25,32,congestion_price_da,0.0692672110741862,0.2469882414068328,0.2285262203047865,0.151750069502363,0.2483867369043179,0.0335147975685514,1,1,1,1,1,0,5,0.2483867369043179,0.20531951
26,da_as_as_req_mw_primary_reserve,26,30,congestion_price_da,0.0595204336341168,0.224089623553172,0.200220910030597,0.1468543230469836,0.236858175436342,0.0310231230998774,1,1,1,1,1,0,5,0.236858175436342,0.1866119
27,da_as_as_req_mw_synchronized_reserve,27,31,congestion_price_da,0.0592408129905673,0.2266782298607043,0.1965478015600026,0.1399082568807339,0.2233223447040747,0.0288789112664156,1,1,1,1,1,0,5,0.2266782298607043,0.18021546
28,gen_fuel_storage_mw,28,13,congestion_price_da,0.0653669616974516,0.1322070382487803,0.1007334414931401,0.0932235195996663,0.2263964000364132,0.0380746114628551,1,1,1,1,1,0,5,0.2263964000364132,0.122391544
29,da_as_total_mw_primary_reserve,29,33,congestion_price_da,0.0695663433059454,0.1241613755376696,0.1140039879636006,0.1055393383375034,0.1841657455810973,0.0232418204408458,1,1,1,1,1,0,5,0.1841657455810973,0.14549027
30,da_as_total_mw_synchronized_reserve,30,34,congestion_price_da,0.0676984658260044,0.1698745284550434,0.1402391898681383,0.1005323881011954,0.1537261143237522,0.0236855065113195,1,1,1,1,1,0,5,0.1698745284550434,0.12791243
31,wind_generation_mw,31,3,congestion_price_da,0.055367285147082,-0.1241441213769344,-0.060454088171342,-0.0858938003892132,0.111500524287452,0.0683297490527857,1,1,0,1,1,1,5,0.1241441213769344,0.016153403
32,gen_fuel_oil_mw,32,10,congestion_price_da,0.1338833071930961,0.1615461846344887,0.3473316844030542,0.0727731442869057,0.4541439111239441,0.0440058184215644,1,1,1,0,1,0,4,0.4541439111239441,0.4935653
33,congestion_price_rt,33,43,congestion_price_da,0.0682175111485895,0.0314713063039343,0.1034349569408038,-0.0050180706144008,0.3251628176753826,0.0611517995127443,1,0,1,0,1,1,4,0.3251628176753826,0.103766836
34,gen_fuel_coal_pct,34,15,congestion_price_da,0.0712162510914033,0.1032756260505485,0.1940087452933968,0.0738559911036975,0.2288921419156372,0.0146210912725427,1,1,1,0,1,0,4,0.2288921419156372,0.23188798
35,gen_fuel_nuclear_mw,35,9,congestion_price_da,0.0861289353511035,0.0869336932114137,0.1999974509227342,0.0494231303864331,0.1819027628617746,0.0653406503872677,1,0,1,0,1,1,4,0.1999974509227342,0.061673887
36,gross_sched_interchange_mw,36,49,congestion_price_da,0.0557038486154139,0.0566785896435496,0.1600218834236247,0.0557853767028078,0.1501545096923405,0.0682273112574349,1,0,1,0,1,1,4,0.1600218834236247,0.038806926
37,gen_fuel_gas_pct,37,16,congestion_price_da,0.0350698603903299,0.111818789657459,0.1155825669574118,0.0819710870169585,0.1495846841222346,0.0046194746302717,0,1,1,1,1,0,4,0.1495846841222346,0.15212563
38,gen_fuel_multiple_fuels_mw,38,8,congestion_price_da,0.1168251989521954,0.0520964730293601,0.1576394109412908,0.0041034195162635,0.2804466806946267,0.0438475986990872,1,0,1,0,1,0,3,0.2804466806946267,0.16840583
39,net_actual_interchange_mw,39,45,congestion_price_da,0.0546383955983724,-0.0349131981014664,-0.0572408479145495,-0.0327689741451209,0.1643307337293112,0.0691211667251111,1,0,0,0,1,1,3,0.1643307337293112,0.023848467
40,net_sched_interchange_mw,40,46,congestion_price_da,0.0604277725544873,-0.0482204898022766,-0.0444221551092764,-0.0632332499304976,0.153761059204202,0.0714196962274355,1,0,0,0,1,1,3,0.153761059204202,0.021194888
41,gen_fuel_wind_pct,41,23,congestion_price_da,0.0401789197976138,-0.1200244677261994,-0.0860108650545887,-0.0893286071726438,0.1340404627925512,0.0178677563332001,0,1,0,1,1,0,3,0.1340404627925512,0.05630697
42,gen_fuel_multiple_fuels_pct,42,18,congestion_price_da,0.1068159168267767,-0.071710312937413,-0.0353630095269784,0.0085599110369752,0.2036176970147833,0.0468062599873428,1,0,0,0,1,0,2,0.2036176970147833,0.07343638
43,gen_fuel_other_renewables_mw,43,11,congestion_price_da,0.0530468661820261,-0.0151217635672158,0.0921614466058304,0.0026633305532388,0.1394740457694592,0.031308958863245,1,0,0,0,1,0,2,0.1394740457694592,0.071261756
44,gen_fuel_solar_mw,44,12,congestion_price_da,0.0589289009841271,-0.0262160952171505,-0.0568704648741874,-0.060332221295524,0.1181856439403525,0.0289760149122921,1,0,0,0,1,0,2,0.1181856439403525,0.048653018
45,gen_fuel_wind_mw,45,14,congestion_price_da,0.0500285585390414,-0.080621871225121,-0.0134119108746716,-0.0701987767584097,0.0981966186714473,0.0685742411581255,1,0,0,0,0,1,2,0.0981966186714473,0.016282357
46,gen_fuel_solar_pct,46,22,congestion_price_da,0.0438642100261473,-0.0349047138423788,-0.0954358276877368,0.0101334445371142,0.1317030563716636,0.0129830434108674,0,0,0,0,1,0,1,0.1317030563716636,0.07460491
47,net_inadv_interchange_mw,47,47,congestion_price_da,0.0388539331432057,0.0645867976494605,0.0945747084191051,0.0485056991937725,0.1082833145897374,0.0317351609954403,0,0,0,0,1,0,1,0.1082833145897374,0.060922004
48,da_as_nsr_mw_primary_reserve,48,37,congestion_price_da,0.0712870171414564,0.0283894776422097,0.0160759229956839,0.012478454267445,0.0738647336649775,0.0482089814583563,1,0,0,0,0,0,1,0.0738647336649775,0.03255736
49,da_as_ss_mw_primary_reserve,49,36,congestion_price_da,0.0571538892455814,-0.0292933227173526,0.0255716307703396,0.0093522379760911,0.0720847527359397,0.0353565051746153,1,0,0,0,0,0,1,0.0720847527359397,0.041089755
