epoch,train_loss,train_total_loss,train_r2,test_loss,test_r2
1,0.6500373451446959,0.7973307072661652,0.34996265172958374,0.674006455827777,0.3095676302909851
2,0.5628668082740178,0.6177647995707827,0.43713313341140747,0.5839845013418575,0.40178340673446655
3,0.5013940581422467,0.5436656532807718,0.4986058473587036,0.5308078634666233,0.4562559723854065
4,0.45849714825437055,0.4946168634861503,0.5415028929710388,0.494210787208342,0.49374496936798096
5,0.4489712362454012,0.4550709334791025,0.5510287880897522,0.4969867824962953,0.49090129137039185
6,0.40349390556073933,0.43689983518841063,0.5965059995651245,0.45643037366794376,0.5324460864067078
7,0.38919190181565594,0.41592879785462067,0.6108080148696899,0.4467684015086511,0.5423435568809509
8,0.3697179643242619,0.39687437477751053,0.6302820444107056,0.4445156374628224,0.5446512699127197
9,0.38034708751898333,0.3772191730200744,0.6196529269218445,0.43560954805736135,0.553774356842041
10,0.3504659082885465,0.366491596864481,0.6495340466499329,0.43137646212083536,0.5581105947494507
11,0.3246566028164417,0.3559258167499081,0.67534339427948,0.4073538972382865,0.5827186107635498
12,0.31113527267375674,0.34142013000996396,0.6888647079467773,0.3972602925013478,0.5930582284927368
13,0.3114125758443599,0.32550618336070686,0.6885874271392822,0.4080515713771669,0.5820038914680481
14,0.2973232269798591,0.3208735052646798,0.7026767730712891,0.40243250504136086,0.5877599716186523
15,0.3010277262427805,0.3150626924102039,0.698972225189209,0.384951274365005,0.605667233467102
16,0.2732996616958663,0.29855503206667694,0.7267003655433655,0.39382614131744315,0.5965760946273804
17,0.2756697694699242,0.2914522479250629,0.7243301868438721,0.39752412744139026,0.5927879214286804
18,0.2722086448373002,0.28191527358272617,0.7277913093566895,0.38510785260941927,0.6055068373680115
19,0.2666065529511686,0.26728550792536054,0.7333934307098389,0.3893683751727023,0.601142406463623
20,0.2560952995640235,0.26811497222026914,0.743904709815979,0.39868850915170295,0.5915951728820801
21,0.2420285299965937,0.2629048567717081,0.757971465587616,0.372125482550118,0.6188055276870728
22,0.2303978806570411,0.25000145918853767,0.7696021199226379,0.36921272601750565,0.6217893362045288
23,0.22034408593114144,0.24599494688457246,0.779655933380127,0.36976423439365336,0.6212244033813477
24,0.2165705497077546,0.2362721478445761,0.7834294438362122,0.3786048453255761,0.6121683120727539
25,0.20526472452678451,0.2328722765804201,0.7947352528572083,0.3550499513881599,0.6362972259521484
26,0.2131183864413828,0.22524324891496306,0.7868815660476685,0.37624190061739304,0.6145888566970825
27,0.2071173096446478,0.22539887277226153,0.7928826808929443,0.3798680667106698,0.6108742952346802
28,0.2007838840149542,0.21500448041476883,0.7992161512374878,0.38020954119813877,0.6105245351791382
29,0.221792883435044,0.21096831112872727,0.7782070636749268,0.3794723853196313,0.6112796068191528
30,0.20112438859953669,0.20876808022095628,0.798875629901886,0.3629725250165637,0.6281815767288208
31,0.19490652552697152,0.21339956278863706,0.8050934672355652,0.3628075332948711,0.6283506155014038
32,0.18389207798444887,0.19688410524486313,0.8161079287528992,0.35724654573402026,0.6340470910072327
33,0.17914380247667033,0.19529509813468662,0.8208562135696411,0.3760319997715514,0.6148037910461426
34,0.17316932243974859,0.19309269996327266,0.8268306851387024,0.3628231091197671,0.628334641456604
35,0.176038110101614,0.19625886772921938,0.8239618539810181,0.3740052963357146,0.616879940032959
36,0.17243975290672003,0.18693658211115752,0.8275602459907532,0.3659237145060083,0.6251584887504578
37,0.17750799162334654,0.17749965978853127,0.8224920034408569,0.37169716282316095,0.6192443370819092
38,0.16067000392122546,0.18009203211791547,0.8393299579620361,0.3639405608040894,0.6271899938583374
39,0.15652619421334324,0.18372122945106276,0.8434737920761108,0.36023693254626377,0.630983829498291
40,0.18222939199750246,0.17186478124171337,0.8177706003189087,0.3891341912946323,0.6013823747634888
41,0.148885668406702,0.17283900420257464,0.8511143326759338,0.3590644788814754,0.6321848630905151
42,0.14627438013865965,0.16891703484714896,0.8537256121635437,0.3539634016683189,0.6374102830886841
43,0.1529857242560905,0.1615568059009964,0.8470142483711243,0.3566528546919183,0.634655237197876
44,0.1439537354563821,0.16222969201215118,0.8560462594032288,0.3583215590475536,0.6329458951950073
45,0.14955020576579076,0.15780357752793805,0.850449800491333,0.36458685071911756,0.6265279054641724
46,0.1456087691031686,0.15979766238745072,0.8543912172317505,0.3727390540809166,0.618177056312561
47,0.14509853345294385,0.1586536186442495,0.8549014329910278,0.36005110720672256,0.6311742067337036
48,0.13203367806578936,0.1535480165361085,0.8679662942886353,0.3587428532177355,0.6325143575668335
49,0.139946532166477,0.15128844355543455,0.8600534796714783,0.3653589514561179,0.6257370114326477
50,0.13692667619144072,0.14978290356917295,0.8630733489990234,0.3687779629012434,0.6222347021102905
51,0.14460241564135348,0.1488715618149776,0.8553975820541382,0.37198265167180355,0.6189518570899963
52,0.12673544826612593,0.14595607975902763,0.8732645511627197,0.3572720175427271,0.6340210437774658
53,0.13366074808663672,0.1482153237121738,0.8663392663002014,0.35745764255705403,0.6338309049606323
54,0.1342242997051604,0.14481218949721844,0.8657757043838501,0.36396743082327815,0.6271624565124512
55,0.12553199326078188,0.1451702181940357,0.8744680285453796,0.35899021896738104,0.6322609782218933
56,0.11968463578301927,0.1351046909291857,0.880315363407135,0.3649535232291716,0.6261522769927979
57,0.12433080952600338,0.13560255077290317,0.8756691813468933,0.360739391546969,0.6304691433906555
58,0.12662446649757894,0.1376421793081963,0.8733755350112915,0.37089452713091925,0.6200665235519409
59,0.12271047618544165,0.13275453647489224,0.8772895336151123,0.37878718817742857,0.6119815111160278
60,0.1120041435219285,0.1288669786290255,0.8879958391189575,0.35691190833543857,0.6343898773193359
61,0.11500433371221173,0.12922015491216624,0.8849956393241882,0.3724477049417612,0.6184754967689514
62,0.1345743576077493,0.12826992112157182,0.8654256463050842,0.39797773010029297,0.5923233032226562
63,0.11887395326232837,0.13012771076550472,0.8811260461807251,0.3786942651722489,0.6120766997337341
64,0.1175718012569198,0.1301216751288745,0.8824281692504883,0.3727784476401966,0.6181366443634033
65,0.10837782925942488,0.12300324788662334,0.8916221857070923,0.3656072895746769,0.6254826188087463
66,0.1145456136594307,0.12343108264159647,0.8854543566703796,0.3634232668342387,0.6277198791503906
67,0.10871318131287439,0.12075750022262767,0.8912868499755859,0.3728678006587959,0.6180451512336731
68,0.12664634578390307,0.12089850074411984,0.8733536601066589,0.3875848743155962,0.6029694080352783
69,0.10856942978668403,0.1205188697338968,0.8914305567741394,0.36925544339890887,0.6217455863952637
70,0.10934772118386152,0.11882847848736904,0.8906522989273071,0.3767932187538685,0.6140240430831909
71,0.10906656519499196,0.12027590892055305,0.8909333944320679,0.3700848676536868,0.6208959221839905
72,0.10736654839932373,0.1170116519480148,0.8926334381103516,0.37747838193686994,0.6133221983909607
73,0.0993946242898498,0.1120938164083263,0.9006053805351257,0.373893517614683,0.6169944405555725
74,0.10476853964888667,0.11016679083193921,0.8952314853668213,0.3928084208334728,0.597618579864502
75,0.10176178870948556,0.11178618222673961,0.8982381820678711,0.36439646869080095,0.6267229318618774
76,0.11589745375307164,0.11175573799790407,0.8841025233268738,0.3994536098637959,0.5908114314079285
77,0.10419141378858951,0.11099927941043126,0.8958085775375366,0.3844025403533767,0.606229305267334
78,0.09692058720910804,0.10952485781262432,0.9030793905258179,0.3741830216220966,0.6166979074478149
79,0.1047927035909632,0.11239922413223123,0.8952072858810425,0.39402609629692825,0.5963711738586426
80,0.0980358380912416,0.10554335142601591,0.9019641876220703,0.3807667919048449,0.6099536418914795
81,0.09351981130892498,0.1044075127753545,0.9064801931381226,0.3791344078348541,0.6116257905960083
