epoch,train_r2,test_r2,n_active
1,0.8221517054309565,0.8022564714357425,49
2,0.8522172476157988,0.8325490884663272,49
3,0.8652949134110641,0.8448660852822328,49
4,0.8778674589718577,0.8566143261817142,49
5,0.8899821807357938,0.8701497066439298,49
6,0.88448828224862,0.8666020448367164,49
7,0.8997385349258566,0.879739601013646,49
8,0.9068686047437372,0.8866275401764453,49
9,0.9115675185130518,0.8855473740785563,49
10,0.917682186189168,0.8904299146891919,49
11,0.91866144148676,0.8932125974104793,49
12,0.9250235122697029,0.8953629229123747,49
13,0.9284492135090013,0.8975855744599586,49
14,0.9281623045683262,0.9014689663785322,49
15,0.9314863696747606,0.9032826879237299,49
16,0.9267976050842142,0.8941391221425441,49
17,0.9396034763994872,0.909389112058438,49
18,0.9387978399065147,0.9078604409734723,49
19,0.9422425998552907,0.909463961361963,49
20,0.9385735427339412,0.9054160000865789,49
21,0.9409967391162886,0.9070476521534828,49
22,0.9455602778515534,0.9168621500852543,49
23,0.9475994405559328,0.9152443192657026,49
24,0.9503063666355048,0.9179278045193943,49
25,0.9508287375669806,0.9153102693217603,49
26,0.9444018716583179,0.9093691172333795,49
27,0.9525656784365584,0.9183210261004191,49
28,0.9541564410138501,0.9171673315059415,49
29,0.9556147471131455,0.9207117031716351,49
30,0.9423487547564848,0.9069866199621512,49
31,0.9565681538764447,0.9186149067625653,49
32,0.9591824010660094,0.9212584636997748,49
33,0.9594960398817991,0.92103475533215,49
34,0.9539995589317553,0.9145122909159856,49
35,0.9591048333388195,0.9215391958865032,49
36,0.9620595791289178,0.9225327764589171,49
37,0.9576743613074137,0.9175695079124868,49
38,0.9630902537136791,0.9206074030126803,49
39,0.9631992330956867,0.9216074699485266,49
40,0.9652828381201868,0.9230905294329289,49
41,0.9642334155487289,0.9205264475992743,49
42,0.9631660904329808,0.9189983995743604,49
43,0.9648284523231063,0.922798936287925,49
44,0.9624957445138528,0.9190571452391608,49
45,0.9659995800118698,0.9233315199764831,49
46,0.9647907707269283,0.9192504619783448,49
47,0.9664271681851971,0.9207438853221143,49
48,0.9673440842964248,0.9214438594824177,49
49,0.9686352489116647,0.9236925139845177,49
50,0.9708646873019332,0.9247793259405029,49
