目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
gen_121_nuclear_1_pg_mw,机组121核电出力,95%,6,DGatingDNN,DGatingDNN,0.9291350551273102,0.9733896875228619,19,gen_fuel_coal_mw|area_1_load_actual_mw|system_losses_mw|gen_fuel_natural_gas_mw|area_1_net_export_mw|area_2_net_export_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,95%,6,DGatingDNN,STG,0.8903669339645556,0.9733896875228619,19,gen_fuel_coal_mw|system_losses_mw|area_1_load_actual_mw|gen_fuel_wind_mw|area_2_net_export_mw|area_3_net_export_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,95%,6,DGatingDNN,LassoNet,0.8860166838759531,0.9733896875228619,19,area_1_net_export_mw|gen_fuel_wind_mw|gen_fuel_coal_mw|gen_fuel_natural_gas_mw|area_3_net_export_mw|area_1_load_actual_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,95%,6,DGatingDNN,XGBoost,0.8866068088148451,0.9733896875228619,19,gen_fuel_coal_mw|area_1_net_export_mw|area_1_load_day_ahead_mw|reserve_spin_r1_mw|gen_fuel_natural_gas_mw|gen_fuel_wind_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,95%,6,DGatingDNN,Lasso,0.9166629753139819,0.9733896875228619,19,area_1_net_export_mw|area_2_net_export_mw|area_3_net_export_mw|gen_fuel_wind_mw|gen_fuel_coal_mw|system_losses_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,95%,6,DGatingDNN,Pearson,0.915248803897001,0.9733896875228619,19,area_1_net_export_mw|gen_fuel_wind_mw|gen_fuel_coal_mw|area_2_net_export_mw|gen_fuel_natural_gas_mw|area_3_net_export_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,97%,7,DGatingDNN,DGatingDNN,0.9491895099189361,0.9733896875228619,19,gen_fuel_coal_mw|area_1_load_actual_mw|system_losses_mw|gen_fuel_natural_gas_mw|area_1_net_export_mw|area_2_net_export_mw|area_3_load_day_ahead_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,97%,7,DGatingDNN,STG,0.9273517638653872,0.9733896875228619,19,gen_fuel_coal_mw|system_losses_mw|area_1_load_actual_mw|gen_fuel_wind_mw|area_2_net_export_mw|area_3_net_export_mw|gen_fuel_natural_gas_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,97%,7,DGatingDNN,LassoNet,0.8857495321884492,0.9733896875228619,19,area_1_net_export_mw|gen_fuel_wind_mw|gen_fuel_coal_mw|gen_fuel_natural_gas_mw|area_3_net_export_mw|area_1_load_actual_mw|reserve_spin_r1_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,97%,7,DGatingDNN,XGBoost,0.8816300328984524,0.9733896875228619,19,gen_fuel_coal_mw|area_1_net_export_mw|area_1_load_day_ahead_mw|reserve_spin_r1_mw|gen_fuel_natural_gas_mw|gen_fuel_wind_mw|area_1_load_actual_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,97%,7,DGatingDNN,Lasso,0.9253611412689691,0.9733896875228619,19,area_1_net_export_mw|area_2_net_export_mw|area_3_net_export_mw|gen_fuel_wind_mw|gen_fuel_coal_mw|system_losses_mw|reserve_reg_down_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,97%,7,DGatingDNN,Pearson,0.9227998102304028,0.9733896875228619,19,area_1_net_export_mw|gen_fuel_wind_mw|gen_fuel_coal_mw|area_2_net_export_mw|gen_fuel_natural_gas_mw|area_3_net_export_mw|reserve_spin_r1_mw
