feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,best_gate
1,marginal_loss_price_rt,1,44,congestion_price_rt,0.1871539938913969,0.5446361918205729,0.5963947732384799,0.4124423130386433,0.6326215811509578,0.3467277644996682,1,1,1,1,1,1,6,0.6326215811509578,0.57086354
2,gen_fuel_oil_pct,2,20,congestion_price_rt,0.0905614983790302,0.3026919000112235,0.3770162047923601,0.2053725326661106,0.3893204245523941,0.1765202380610786,1,1,1,1,1,1,6,0.3893204245523941,0.60539234
3,marginal_loss_price_da,3,41,congestion_price_rt,0.0630080836809702,0.2222022419707613,0.3105272411166284,0.1625590770086183,0.3680872529894303,0.0947151330242214,1,1,1,1,1,1,6,0.3680872529894303,0.6041688
4,gen_fuel_nuclear_pct,4,19,congestion_price_rt,0.0807833034139732,-0.3425732587556907,-0.3124336853117176,-0.1961579093689185,0.2798095070383808,0.0824748718553445,1,1,1,1,1,1,6,0.3425732587556907,0.7208289
5,gen_fuel_multiple_fuels_pct,5,18,congestion_price_rt,0.0614292175096599,0.2786040952678864,0.2735921152644634,0.1856394217403391,0.2699394960491191,0.0636487723058291,1,1,1,1,1,1,6,0.2786040952678864,0.6012798
6,gen_fuel_storage_mw,6,13,congestion_price_rt,0.0521758059310209,0.2115486028103607,0.2059821343925125,0.1201570753405615,0.225369369846874,0.0703493515915734,1,1,1,1,1,1,6,0.225369369846874,0.6217747
7,total_lmp_rt,7,43,congestion_price_rt,0.2980322806437598,0.5628399438651112,0.5566087264133083,0.3979051987767584,0.6608144726225195,0.0383969274235053,1,1,1,1,1,0,5,0.6608144726225195,0.51095605
8,system_energy_price_rt,8,42,congestion_price_rt,0.1890747827809556,0.5601930478811048,0.6507357258236893,0.4169127050319711,0.6562713782491383,0.0405988727304959,1,1,1,1,1,0,5,0.6562713782491383,0.4988944
9,system_energy_price_da,9,38,congestion_price_rt,0.1159337567936741,0.4455127489338469,0.4382732986695844,0.3230511537392271,0.4805635782889498,0.0211056307849601,1,1,1,1,1,0,5,0.4805635782889498,0.5397906
10,total_lmp_da,10,39,congestion_price_rt,0.093064488555544,0.448438910072079,0.352320199837399,0.2872532666110647,0.4617852021716908,0.0207657339116108,1,1,1,1,1,0,5,0.4617852021716908,0.55004436
11,gen_fuel_oil_mw,11,10,congestion_price_rt,0.0787766096253904,0.3001663149114544,0.3664453573455968,0.1994717820405893,0.3635955002004131,0.0220482705906638,1,1,1,1,1,0,5,0.3664453573455968,0.57670754
12,gen_fuel_multiple_fuels_mw,12,8,congestion_price_rt,0.092832668166813,0.3298153936784055,0.3213919142660727,0.2203266611064776,0.3550759606666887,0.0197176273702751,1,1,1,1,1,0,5,0.3550759606666887,0.5762146
13,prelim_load_avg_hourly,13,26,congestion_price_rt,0.0830473524208806,0.3511752953276469,0.3110332731645069,0.2256005004170141,0.322504938982217,0.0318581426088438,1,1,1,1,1,0,5,0.3511752953276469,0.57946056
14,metered_load_mw,14,27,congestion_price_rt,0.0804676652503638,0.3393677098561566,0.3052520902868633,0.2387364470391993,0.3206685363540928,0.0341807909145516,1,1,1,1,1,0,5,0.3393677098561566,0.5798973
15,forecast_load_mw_latest_available,15,24,congestion_price_rt,0.0786189872774612,0.3240426133877262,0.3213672226622804,0.2334278565471226,0.3347512010985833,0.033679002130084,1,1,1,1,1,0,5,0.3347512010985833,0.579195
16,gen_fuel_gas_mw,16,6,congestion_price_rt,0.0691284762269243,0.3222919189691395,0.2542618145176668,0.2214373088685015,0.2956147918562892,0.0338871153917039,1,1,1,1,1,0,5,0.3222919189691395,0.58796936
17,total_gen,17,1,congestion_price_rt,0.081530872882602,0.3094373415001897,0.2683774107870892,0.2211579093689185,0.2983280905264397,0.0319805872604883,1,1,1,1,1,0,5,0.3094373415001897,0.58782595
18,forecast_load_mw_day_ahead,18,25,congestion_price_rt,0.0789717908373635,0.3061577314771657,0.2751989319564709,0.2013803169307756,0.2725627042264905,0.0339783224455682,1,1,1,1,1,0,5,0.3061577314771657,0.59191805
19,gen_fuel_other_renewables_pct,19,21,congestion_price_rt,0.0421639368048577,-0.2996397487268428,-0.2373074855500859,-0.2150305810397553,0.2925741367403999,0.0786343961455451,0,1,1,1,1,1,5,0.2996397487268428,0.7127032
20,gen_fuel_coal_mw,20,5,congestion_price_rt,0.0807539794595394,0.2958704839299172,0.2306673972397687,0.2119724770642201,0.2541544119724829,0.0334030492354138,1,1,1,1,1,0,5,0.2958704839299172,0.5960342
21,da_as_total_mw_thirty_minutes_reserve,21,35,congestion_price_rt,0.0595511731316696,-0.1660044172582744,-0.2773589580579232,-0.1114525993883792,0.2532426041028883,0.0309607795667138,1,1,1,1,1,0,5,0.2773589580579232,0.6920511
22,total_losses,22,2,congestion_price_rt,0.0593735155694461,0.2606252687913665,0.219294875063357,0.1597636919655268,0.232392292074832,0.0162622449133526,1,1,1,1,1,0,5,0.2606252687913665,0.60211307
23,da_as_mcp_synchronized_reserve,23,29,congestion_price_rt,0.0930467383415342,0.1548633698208553,0.2182852973037818,0.0811217681401167,0.2511148682582675,0.0202700555957708,1,1,1,1,1,0,5,0.2511148682582675,0.6184951
24,gross_inadv_interchange_mw,24,50,congestion_price_rt,0.0542332612901338,0.2277155199336773,0.1496810767761872,0.1591187100361412,0.199696824678227,0.0310184882289485,1,1,1,1,1,0,5,0.2277155199336773,0.6146143
25,gen_fuel_coal_pct,25,15,congestion_price_rt,0.0590267900695585,0.2179963554095742,0.1393185130015354,0.1348943564081178,0.1818210727474638,0.0200063250762162,1,1,1,1,1,0,5,0.2179963554095742,0.6177704
26,da_as_mcp_primary_reserve,26,28,congestion_price_rt,0.0938100554017557,0.164627298202996,0.2652388419228226,0.0799124270225187,0.2091445139125122,0.0282169726414767,1,1,1,0,1,0,4,0.2652388419228226,0.61945766
27,gen_fuel_hydro_mw,27,7,congestion_price_rt,0.0498372959435581,0.1551277271510453,0.1806599105355504,0.1173046983597442,0.2386365717028621,0.0296025706572822,0,1,1,1,1,0,4,0.2386365717028621,0.6185982
28,gen_fuel_gas_pct,28,16,congestion_price_rt,0.0427175579080361,0.2173769194902504,0.1044870926936201,0.1414998609952738,0.1496225040891094,0.0106933961258467,0,1,1,1,1,0,4,0.2173769194902504,0.619451
29,congestion_price_da,29,40,congestion_price_rt,0.1205562842136677,0.0216561451814318,0.1947992335345426,0.0054392549346677,0.2796607916873177,0.0476519558583092,1,0,1,0,1,0,3,0.2796607916873177,0.64140093
30,gross_actual_interchange_mw,30,48,congestion_price_rt,0.042591998856086,0.1890165816952627,0.0858121297676092,0.1118167917709202,0.1484144757937177,0.0321892567260639,0,1,0,1,1,0,3,0.1890165816952627,0.6300869
31,net_sched_interchange_mw,31,46,congestion_price_rt,0.0423151636958298,0.1055593771134542,0.1484926690883901,0.068076174589936,0.1665062418585594,0.0318791924393611,0,1,1,0,1,0,3,0.1665062418585594,0.63473034
32,net_actual_interchange_mw,32,45,congestion_price_rt,0.0446565253659883,0.150973709268972,0.1646697235424762,0.069038087294968,0.1506623267796811,0.0327731693035439,0,1,1,0,1,0,3,0.1646697235424762,0.6317614
33,gen_fuel_hydro_pct,33,17,congestion_price_rt,0.0415226242540131,0.1208586643181851,0.1580182247226498,0.0552585487906588,0.1351959344474993,0.0119439718608069,0,1,1,0,1,0,3,0.1580182247226498,0.6326129
34,gen_fuel_nuclear_mw,34,9,congestion_price_rt,0.0596013964940284,0.1202820553055891,0.0181999857358828,0.0709132610508757,0.1100895509118951,0.0305532444550769,1,1,0,0,1,0,3,0.1202820553055891,0.6465505
35,gen_fuel_wind_pct,35,23,congestion_price_rt,0.0343512581085938,-0.0858011156827172,-0.0530679704056811,-0.102659160411454,0.1215267749185134,0.0098343714542916,0,0,0,1,1,0,2,0.1215267749185134,0.6761961
36,da_as_as_req_mw_synchronized_reserve,36,31,congestion_price_rt,0.0380637123637805,-0.0369265464255048,-0.0253176746023648,-0.0758924103419516,0.1326846291260072,0.0221172114575234,0,0,0,0,1,0,1,0.1326846291260072,0.67029035
37,gross_sched_interchange_mw,37,49,congestion_price_rt,0.0411578066030756,0.0867500395950056,0.0703768421054154,0.0763288851820961,0.1087007608106704,0.0308428436389571,0,0,0,0,1,0,1,0.1087007608106704,0.64439946
38,da_as_nsr_mw_primary_reserve,38,37,congestion_price_rt,0.0548439649304108,-0.0315173260884903,-0.0398005723473292,-0.0271754239644147,0.0600038683661304,0.020987416750048,1,0,0,0,0,0,1,0.0600038683661304,0.6716745
