area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
0.19202821,0.0062437253,0.106763735,0.014659113,0.11298309,0.01194867,0.05746952,0.21651633,0.05001245,0.40502822,0.18436141,0.027289536,0.37053323,0.085914485,0.2311997,0.7493039,0.55740464,0.006313602,0.556591,0.6428863
0.17305689,0.0028642572,0.087889306,0.008161832,0.091632836,0.0065826573,0.040274147,0.20308834,0.03663392,0.37143147,0.15686952,0.015832543,0.35366789,0.07983443,0.21738589,0.7239522,0.5444259,0.0026642072,0.5301379,0.6196925
0.15492816,0.0012037352,0.07213132,0.0042984965,0.07375507,0.0033921364,0.026813278,0.19159554,0.026098248,0.34236556,0.13713185,0.0086022625,0.33714435,0.07560397,0.21079192,0.7002595,0.5336392,0.0010210755,0.50585794,0.60082364
0.14090993,0.00046470898,0.058765322,0.0021395031,0.05864142,0.001607893,0.017182028,0.18232982,0.018208828,0.31577381,0.119968936,0.004379225,0.32695928,0.07184965,0.20510173,0.6735154,0.51701844,0.00035383672,0.48712736,0.57682526
0.1264999,0.00016439438,0.047690786,0.0009969128,0.045569405,0.0007066403,0.010327472,0.1731996,0.012260035,0.2933169,0.10334446,0.0020827071,0.31521204,0.07013519,0.20552546,0.65374184,0.50434977,0.00011120705,0.46670637,0.556722
0.113700815,5.301041e-05,0.036292125,0.00043397731,0.034936793,0.00028523337,0.005731096,0.16487096,0.007951483,0.28022444,0.08953926,0.00092558365,0.30483577,0.06870396,0.20165288,0.6314794,0.48823833,3.1483858e-05,0.4460079,0.5396476
0.1021915,1.5489213e-05,0.026060527,0.00017600642,0.026378771,0.00010580921,0.002956356,0.15732917,0.004967214,0.26590827,0.079073615,0.000381751,0.2971592,0.0668865,0.19746506,0.6132765,0.4712106,7.985274e-06,0.42872477,0.52384263
0.09149162,4.081512e-06,0.018143168,6.6279834e-05,0.01936596,3.5930512e-05,0.0014335471,0.15210478,0.0029889306,0.24930161,0.06849626,0.00014587383,0.28967693,0.06651355,0.1928124,0.592217,0.45648506,1.8025261e-06,0.41526282,0.50662583
0.08168126,9.626964e-07,0.012065009,2.2996612e-05,0.013875712,1.1121114e-05,0.0006493395,0.14578842,0.0017184847,0.23681416,0.060850155,5.1424126e-05,0.2830415,0.06519965,0.18886325,0.5725419,0.44753605,3.591358e-07,0.394634,0.49329925
0.071724884,2.0156814e-07,0.00756783,7.309605e-06,0.009603405,3.1217808e-06,0.00027339347,0.13875955,0.0009395483,0.22458605,0.053243663,1.6663329e-05,0.27381527,0.06354986,0.18811345,0.5580155,0.43210697,6.258938e-08,0.3835042,0.47667438
0.06308877,3.7140254e-08,0.0045267222,2.118363e-06,0.0064592953,7.8998715e-07,0.00010737483,0.13454486,0.0004908966,0.21251187,0.047972858,4.9216083e-06,0.2681284,0.06326579,0.18542431,0.53949434,0.42240137,9.4469055e-09,0.37191254,0.46466547
0.055209424,5.964066e-09,0.002530714,5.555724e-07,0.004218282,1.7885756e-07,3.8857346e-05,0.1295728,0.00024277992,0.20626843,0.043385144,1.3177334e-06,0.26270357,0.06245199,0.18155462,0.5251762,0.40942946,1.2215453e-09,0.35528752,0.4486132
0.0474124,8.2599044e-10,0.0013466497,1.3092128e-07,0.002649001,3.5937372e-08,1.295658e-05,0.12342263,0.0001133303,0.19826598,0.03842829,3.176876e-07,0.2553552,0.06087009,0.17716864,0.5129181,0.39781657,1.3371654e-10,0.33964056,0.43755245
0.040697537,9.753233e-11,0.00067432335,2.7503102e-08,0.0016132257,6.3519514e-09,3.9579827e-06,0.119364195,4.985877e-05,0.19496825,0.034520943,6.839811e-08,0.25052217,0.060262863,0.1767442,0.49603117,0.38434145,1.2230288e-11,0.33241528,0.42449346
0.034764316,9.696625e-12,0.00031829474,5.1055724e-09,0.00094303966,9.779707e-10,1.1018034e-06,0.11490039,2.058102e-05,0.18671182,0.032086253,1.3038157e-08,0.24674219,0.060039382,0.16853136,0.48243713,0.3728958,9.213824e-13,0.3272603,0.41298777
0.029031325,8.0061955e-13,0.00014129835,8.296004e-10,0.0005284714,1.2976223e-10,2.7736695e-07,0.11007268,7.925532e-06,0.18048659,0.029841628,2.1803488e-09,0.24091962,0.058868323,0.16321237,0.47072402,0.3610567,5.6280023e-14,0.31637025,0.40137407
0.02392643,5.4078547e-14,5.880591e-05,1.1677824e-10,0.00028326828,1.4665446e-11,6.269788e-08,0.10574749,2.8355553e-06,0.17548925,0.027192298,3.1662015e-10,0.2350349,0.058029257,0.16186376,0.4590355,0.35242644,2.7394007e-15,0.30475232,0.3946372
0.019655157,2.9392352e-15,2.2836113e-05,1.4080211e-11,0.00014482778,1.3938181e-12,1.2619786e-08,0.10186787,9.3729534e-07,0.17244832,0.02569955,3.9484534e-11,0.23188001,0.057199523,0.15816297,0.44966656,0.34189498,1.04243584e-16,0.29774252,0.38138118
0.015822422,1.2622566e-16,8.240804e-06,1.4363073e-12,7.0331225e-05,1.0984837e-13,2.2417144e-09,0.098057255,2.8450796e-07,0.16554071,0.024650192,4.1776617e-12,0.22660416,0.056659862,0.15394793,0.43683478,0.33539706,3.0365186e-18,0.2874971,0.37118265
0.012559007,4.198053e-18,2.746451e-06,1.2229574e-13,3.2339736e-05,7.069449e-15,3.4800868e-10,0.0942183,7.8794216e-08,0.16309512,0.022907525,3.7008474e-13,0.2231732,0.056404036,0.15077473,0.42824274,0.3204639,6.614352e-20,0.28147545,0.36244246
0.009762192,1.05753445e-19,8.4167317e-07,8.564005e-15,1.4016613e-05,3.6530466e-16,4.6717595e-11,0.09017158,1.9772486e-08,0.15656665,0.021244613,2.7054087e-14,0.2179026,0.056147534,0.15039237,0.4177878,0.3172523,1.0498039e-21,0.27746725,0.3507746
0.00746431,1.9687801e-21,2.3552062e-07,4.852876e-16,5.703738e-06,1.4877912e-17,5.3605445e-12,0.08701481,4.4615844e-09,0.15263392,0.020431716,1.606278e-15,0.21488783,0.05609253,0.14637336,0.40514448,0.30830473,1.17940464e-23,0.2692387,0.34288794
0.0056112576,2.635476e-23,5.977752e-08,2.1859194e-17,2.168379e-06,4.679032e-19,5.191257e-13,0.083892114,8.9782326e-10,0.15275738,0.01947794,7.611635e-17,0.21249951,0.05645657,0.1451021,0.3980938,0.30462387,9.079608e-26,0.2626006,0.33555865
0.0040812385,2.4603001e-25,1.3660069e-08,7.674561e-19,7.66086e-07,1.1108822e-20,4.18465e-14,0.080165334,1.5968912e-10,0.1488926,0.018157328,2.8239243e-18,0.2066834,0.055359673,0.14301606,0.38994253,0.29407024,4.618063e-28,0.2622303,0.32744467
0.002921262,1.5476186e-27,2.7875626e-09,2.0551338e-20,2.501603e-07,1.9416697e-22,2.7655556e-15,0.07699859,2.486037e-11,0.14670818,0.017014602,8.030295e-20,0.20367514,0.05647224,0.13612525,0.3794208,0.28760526,1.4889359e-30,0.2564706,0.31922606
0.0020406817,6.3101394e-30,5.0351395e-10,4.097931e-22,7.5044326e-08,2.429641e-24,1.4737356e-16,0.07441046,3.3518216e-12,0.14458367,0.017438479,1.7096676e-21,0.20247823,0.057140563,0.1367958,0.36944667,0.28365725,2.9027454e-33,0.24670877,0.30964226
0.0013850967,1.595754e-32,7.972961e-11,5.9243162e-24,2.054639e-08,2.1096048e-26,6.2177194e-18,0.07097077,3.8687743e-13,0.13845806,0.016276387,2.6550253e-23,0.1992167,0.056290578,0.1332023,0.36241192,0.28045958,3.2407674e-36,0.24064547,0.30605638
0.0009097758,2.3795942e-35,1.095206e-11,6.0274144e-26,5.0980704e-09,1.2271955e-28,2.0354926e-19,0.06737041,3.7749172e-14,0.13829744,0.016379712,2.921324e-25,0.1951378,0.056151714,0.13192074,0.3568892,0.27307913,1.944913e-39,0.23923646,0.29648134
0.0005802645,1.9735918e-38,1.2902563e-12,4.1739967e-28,1.1376079e-09,4.596795e-31,5.0567833e-21,0.064509295,3.0711314e-15,0.13745093,0.014994476,2.2045153e-27,0.19197346,0.05642106,0.12590235,0.34774843,0.2653688,5.83e-43,0.23212819,0.29335976
0.00035794664,8.502e-42,1.2875002e-13,1.8948262e-30,2.2640428e-10,1.0598173e-33,9.3012475e-23,0.061067443,2.052097e-16,0.13105026,0.015636476,1.0999215e-29,0.1895818,0.056198176,0.12523489,0.34107038,0.2601658,0.0,0.22570431,0.28711668
0.00021271026,1e-45,1.07348145e-14,5.4033247e-33,3.9825636e-11,1.4280854e-36,1.2324367e-24,0.058134034,1.1077113e-17,0.12963855,0.014955359,3.4810578e-32,0.18613616,0.05635927,0.123261094,0.3330669,0.2553237,0.0,0.22391792,0.27767822
0.00012164875,0.0,7.3679764e-16,9.218401e-36,6.131458e-12,1.059142e-39,1.1409149e-26,0.05520174,4.7434796e-19,0.12861295,0.014592203,6.665125e-35,0.18342756,0.056589615,0.11974838,0.327572,0.25043568,0.0,0.22125024,0.27214321
6.674464e-05,0.0,4.095601e-17,8.894476e-39,8.174328e-13,4.04e-43,7.130047e-29,0.052334964,1.5795196e-20,0.12671763,0.014238632,7.3111677e-38,0.18016383,0.056964114,0.11788022,0.3200617,0.24543126,0.0,0.21721405,0.2661334
3.5005898e-05,0.0,1.8109976e-18,4.544e-42,9.327786e-14,0.0,2.893696e-31,0.04932625,4.0005557e-22,0.123649925,0.013661724,4.3122e-41,0.17691217,0.057381295,0.11513918,0.31591403,0.24053434,0.0,0.20994514,0.26210383
1.7497236e-05,0.0,6.2456524e-20,1e-45,8.995737e-15,0.0,7.298184e-34,0.046209637,7.520765e-24,0.12060158,0.013406199,1.3e-44,0.17373924,0.05719946,0.11446485,0.30994576,0.2362226,0.0,0.20676993,0.25834486
8.306112e-06,0.0,1.6437666e-21,0.0,7.231184e-16,0.0,1.0876296e-36,0.043663457,1.02128373e-25,0.1197747,0.013232035,0.0,0.17160077,0.058105353,0.113668345,0.3029259,0.2326717,0.0,0.20247257,0.25188184
3.729902e-06,0.0,3.2227988e-23,0.0,4.772163e-17,0.0,9.03483e-40,0.04100844,9.718464e-28,0.11825745,0.013369035,0.0,0.16926862,0.058651123,0.10887988,0.29770368,0.22839326,0.0,0.20086771,0.24755484
1.577779e-06,0.0,4.582752e-25,0.0,2.5429565e-18,0.0,3.91e-43,0.038177818,6.263894e-30,0.115280755,0.012948761,0.0,0.1676917,0.058344696,0.11063671,0.29156873,0.22808228,0.0,0.19518664,0.23994872
6.257998e-07,0.0,4.587199e-27,0.0,1.0743774e-19,0.0,0.0,0.035402875,2.6316253e-32,0.11121407,0.012483555,0.0,0.16548826,0.058102794,0.107802965,0.28941077,0.22193852,0.0,0.19244,0.23466934
2.3160462e-07,0.0,3.125785e-29,0.0,3.527283e-21,0.0,0.0,0.032505643,6.8995773e-35,0.11121275,0.01224248,0.0,0.16155094,0.057759967,0.10682831,0.2817977,0.22068599,0.0,0.18902327,0.2315315
7.956088e-08,0.0,1.3963132e-31,0.0,8.8014385e-23,0.0,0.0,0.029988311,1.0739735e-37,0.1097938,0.0118139405,0.0,0.15929838,0.05783221,0.10347826,0.27837563,0.21638294,0.0,0.18328674,0.22672872
2.522258e-08,0.0,3.9177863e-34,0.0,1.6286416e-24,0.0,0.0,0.027739925,9.3696e-41,0.10840474,0.012494493,0.0,0.15869433,0.05867189,0.09976603,0.27323118,0.21399178,0.0,0.17923181,0.22305654
7.333732e-09,0.0,6.575101e-37,0.0,2.1746595e-26,0.0,0.0,0.025238032,4.3e-44,0.10533331,0.012623543,0.0,0.15603305,0.05853595,0.101885155,0.2682911,0.21195938,0.0,0.17885372,0.2176955
1.9426445e-09,0.0,6.2383e-40,0.0,2.0323987e-28,0.0,0.0,0.022720639,0.0,0.105373695,0.0132791335,0.0,0.15425935,0.057913247,0.098541856,0.26460534,0.20770566,0.0,0.17553572,0.21244988
4.654125e-10,0.0,3.14e-43,0.0,1.2847798e-30,0.0,0.0,0.020752,0.0,0.102830335,0.013147886,0.0,0.15307185,0.059409045,0.09637176,0.2596333,0.2042856,0.0,0.1723226,0.20981383
1.0005499e-10,0.0,0.0,0.0,5.2856555e-33,0.0,0.0,0.01856849,0.0,0.10390964,0.012571797,0.0,0.15044542,0.059288386,0.09615182,0.2543369,0.20137092,0.0,0.16822928,0.20533103
1.913756e-11,0.0,0.0,0.0,1.3545509e-35,0.0,0.0,0.016589189,0.0,0.1000308,0.012277388,0.0,0.14985687,0.05923637,0.096259125,0.25050533,0.19726783,0.0,0.16929659,0.20295946
3.2266548e-12,0.0,0.0,0.0,2.0565686e-38,0.0,0.0,0.01459404,0.0,0.10135592,0.011549916,0.0,0.14717837,0.058720164,0.09405039,0.24725078,0.19408797,0.0,0.16516554,0.19981691
4.7474654e-13,0.0,0.0,0.0,1.7457e-41,0.0,0.0,0.012866975,0.0,0.09952485,0.011482039,0.0,0.14573403,0.059678473,0.09402015,0.24403161,0.1892099,0.0,0.1624917,0.19747475
6.0290626e-14,0.0,0.0,0.0,8e-45,0.0,0.0,0.011091093,0.0,0.100002706,0.010883199,0.0,0.14316975,0.059034288,0.09187242,0.24042508,0.18976507,0.0,0.16077366,0.1943927
6.5302174e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.009589698,0.0,0.097963795,0.010826219,0.0,0.14411877,0.059065934,0.09025136,0.23747224,0.18456994,0.0,0.15980592,0.18891467
5.954365e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.008136382,0.0,0.09621137,0.010777456,0.0,0.14065523,0.059467558,0.090893075,0.23468578,0.18437845,0.0,0.15745692,0.18546954
4.5059585e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0068375445,0.0,0.095435224,0.011418882,0.0,0.13952798,0.05948336,0.08884105,0.22994384,0.1807682,0.0,0.15519226,0.18414152
2.7862016e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.00566403,0.0,0.09490111,0.011572014,0.0,0.13783295,0.058931552,0.08746047,0.22679988,0.17979246,0.0,0.15165526,0.1823071
1.383839e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0046488196,0.0,0.0910157,0.011365018,0.0,0.13695751,0.05920543,0.08809818,0.2238374,0.18131825,0.0,0.15000126,0.17810945
5.4180585e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.003731153,0.0,0.093171254,0.010803928,0.0,0.13490668,0.058595814,0.085422136,0.22072029,0.17654927,0.0,0.14895289,0.17778988
1.6379178e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0029642768,0.0,0.09294979,0.011126783,0.0,0.1339931,0.059169393,0.08508136,0.21779183,0.17397834,0.0,0.14792767,0.17350733
3.7367477e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0023163615,0.0,0.0916714,0.011701502,0.0,0.13328882,0.0592942,0.084470145,0.21460377,0.17315234,0.0,0.14481872,0.17159413
6.272317e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0017706766,0.0,0.09010246,0.011291064,0.0,0.13167007,0.05929624,0.08204353,0.21228628,0.16979454,0.0,0.14206809,0.1702389
7.530646e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0013288956,0.0,0.088580646,0.011296511,0.0,0.13114193,0.05988584,0.08319756,0.20870718,0.16906328,0.0,0.1403457,0.16811846
6.266147e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0009737273,0.0,0.08906573,0.011696168,0.0,0.12807445,0.0594887,0.08060968,0.20539217,0.16935235,0.0,0.14077723,0.16541731
3.4876817e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0006978437,0.0,0.088151924,0.011872513,0.0,0.12786344,0.058654495,0.0783675,0.20536616,0.16454014,0.0,0.14007987,0.16302493
1.2475027e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0004885056,0.0,0.088552766,0.011039444,0.0,0.12644322,0.05830934,0.0793915,0.20234805,0.16353469,0.0,0.13532059,0.1599699
2.7397533e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.00033242395,0.0,0.085466705,0.011664932,0.0,0.12402884,0.058024272,0.08095586,0.20046118,0.16110724,0.0,0.13566631,0.15774898
3.50602e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.00022022659,0.0,0.086042516,0.011358515,0.0,0.12367156,0.05757,0.07824002,0.1963836,0.15980859,0.0,0.13285217,0.1550896
2.47e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.00014135297,0.0,0.08619286,0.01115289,0.0,0.12329947,0.05758632,0.07473638,0.19472852,0.15772744,0.0,0.1319313,0.15358901
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.784845e-05,0.0,0.087254204,0.010918629,0.0,0.12109641,0.056812156,0.07533978,0.19321744,0.15744045,0.0,0.12948427,0.15131438
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.271755e-05,0.0,0.08472663,0.010902554,0.0,0.120846756,0.057151254,0.07516606,0.19095314,0.15512905,0.0,0.13062479,0.14916034
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0453824e-05,0.0,0.08394403,0.011397124,0.0,0.11990747,0.057000756,0.07433257,0.18739101,0.1562348,0.0,0.12921393,0.14746135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6889553e-05,0.0,0.08598266,0.011253434,0.0,0.11767341,0.055907227,0.076000616,0.18552831,0.15269378,0.0,0.1267595,0.14594866
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.969192e-06,0.0,0.085121945,0.010527414,0.0,0.11784134,0.057454742,0.07379788,0.1832403,0.15176038,0.0,0.12892137,0.1428709
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5430706e-06,0.0,0.0846119,0.011109015,0.0,0.11540957,0.056786858,0.07386721,0.18161276,0.14955206,0.0,0.12642922,0.14273582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1880119e-06,0.0,0.08542068,0.011891239,0.0,0.11473414,0.05620281,0.072580405,0.17997693,0.14606354,0.0,0.12597051,0.14088348
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.980756e-07,0.0,0.08397584,0.011344114,0.0,0.11479841,0.055976838,0.07204053,0.1774982,0.14804018,0.0,0.12412036,0.13926324
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2940425e-07,0.0,0.08374465,0.011144275,0.0,0.11246148,0.05535106,0.070588484,0.17644736,0.14719021,0.0,0.12129901,0.13721979
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7347857e-07,0.0,0.08236908,0.011210709,0.0,0.11252421,0.05545865,0.07130672,0.17388338,0.14446321,0.0,0.12000324,0.13673432
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5493964e-08,0.0,0.08259047,0.011913697,0.0,0.11088769,0.055380557,0.069468275,0.17264806,0.14209428,0.0,0.12039126,0.13554524
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2987344e-08,0.0,0.08084653,0.011590446,0.0,0.11038213,0.054940637,0.06822602,0.17076887,0.14322197,0.0,0.11820697,0.1340739
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.458753e-09,0.0,0.0825811,0.010670231,0.0,0.10818054,0.053670302,0.06949197,0.17130905,0.14126217,0.0,0.11805104,0.13093553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.223828e-09,0.0,0.08153462,0.011206372,0.0,0.10759929,0.054189634,0.06826788,0.16850823,0.13944046,0.0,0.115299635,0.13099088
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.052625e-10,0.0,0.079951555,0.011107058,0.0,0.10647285,0.054728705,0.06978259,0.16572648,0.14083454,0.0,0.11455517,0.13020858
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4931685e-10,0.0,0.08009477,0.011312803,0.0,0.10693019,0.05370171,0.06734491,0.1640012,0.13744321,0.0,0.11477002,0.12780309
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.313252e-11,0.0,0.07844812,0.010311431,0.0,0.10495181,0.052874602,0.0678245,0.16181979,0.13924773,0.0,0.115231656,0.12597522
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5577916e-12,0.0,0.081152454,0.010416384,0.0,0.104360074,0.052537244,0.06756541,0.16036813,0.13682869,0.0,0.11292793,0.1246078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1473133e-12,0.0,0.07750698,0.010883449,0.0,0.10312666,0.052310914,0.06560325,0.15883972,0.13601938,0.0,0.11133407,0.123997755
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7569296e-13,0.0,0.08006129,0.010515621,0.0,0.102547005,0.052661575,0.06558221,0.15879911,0.13460211,0.0,0.10934172,0.12217048
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32985e-14,0.0,0.078401536,0.009910202,0.0,0.102027684,0.05251097,0.06639222,0.15649556,0.13297091,0.0,0.110904075,0.12095174
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644461e-15,0.0,0.07867652,0.010623809,0.0,0.10094657,0.05251374,0.06721242,0.15569396,0.13435884,0.0,0.10737263,0.11989247
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5366683e-16,0.0,0.07788329,0.010208171,0.0,0.10075917,0.05243889,0.06569839,0.15436445,0.13103534,0.0,0.108808435,0.119400226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0280475e-17,0.0,0.07818272,0.010191192,0.0,0.09979637,0.051092193,0.06707488,0.1515109,0.13140039,0.0,0.10785799,0.117876954
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3310206e-18,0.0,0.07812373,0.01025831,0.0,0.098822996,0.05128026,0.06407939,0.15124403,0.1310073,0.0,0.10845952,0.116752535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0526524e-20,0.0,0.07562094,0.010404935,0.0,0.099902034,0.051614374,0.06433778,0.1490994,0.12880099,0.0,0.10647122,0.116678976
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96238e-21,0.0,0.07575031,0.010531379,0.0,0.09836875,0.051201355,0.06354444,0.14883043,0.1287433,0.0,0.10548501,0.11502042
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.667271e-23,0.0,0.076757304,0.009958143,0.0,0.09690726,0.05107859,0.06176856,0.14651422,0.12873426,0.0,0.10586569,0.11430459
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3971168e-24,0.0,0.07508465,0.009740768,0.0,0.09669231,0.05095734,0.0630782,0.1464144,0.12673664,0.0,0.10417459,0.11265255
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4065884e-26,0.0,0.07653869,0.010489657,0.0,0.0968633,0.0504239,0.062887006,0.14406246,0.12583515,0.0,0.103418715,0.11199627
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.843272e-28,0.0,0.076136194,0.009885872,0.0,0.0946255,0.050207403,0.063240595,0.14298649,0.12524316,0.0,0.10456541,0.11117474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421052e-30,0.0,0.07483886,0.010200221,0.0,0.09407261,0.048832733,0.063801974,0.14207728,0.1260714,0.0,0.104049504,0.10959124
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4001897e-32,0.0,0.07517088,0.009710266,0.0,0.09426527,0.048660226,0.063608274,0.14125246,0.1223872,0.0,0.10256998,0.109666504
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3871652e-34,0.0,0.07555132,0.009188793,0.0,0.094535366,0.049846843,0.061304286,0.13936934,0.123845756,0.0,0.10172663,0.10888221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5228565e-37,0.0,0.076945245,0.008928733,0.0,0.09325244,0.04983523,0.061799433,0.13968538,0.12292992,0.0,0.099899046,0.107018106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29633e-40,0.0,0.07486849,0.009748335,0.0,0.09266595,0.0494001,0.061187126,0.13908131,0.12234851,0.0,0.10141778,0.10650601
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44e-43,0.0,0.075912625,0.009929443,0.0,0.09193695,0.04919174,0.061032213,0.13841245,0.119503684,0.0,0.100057244,0.10504348
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07533695,0.00918892,0.0,0.0921205,0.049616553,0.06031033,0.13682929,0.11958049,0.0,0.098285966,0.10596122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07606613,0.009346182,0.0,0.0909989,0.04922764,0.0595807,0.1368396,0.11776317,0.0,0.09680459,0.10434671
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075870246,0.009253972,0.0,0.09012291,0.048118368,0.060324416,0.13556124,0.11948161,0.0,0.09718035,0.10427752
