area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_solar_mw,hour_of_day,month_of_year
-1.4311128,-1.4468677,-0.8115805,-1.3152713,-1.3496721,-1.4049815,-1.050539,-1.4374137,1.8374908,-1.26936,1.5500749,1.7550315,1.454524,1.5962185,-1.4374139,-1.5267159,-0.9430291,-1.2247076,-0.9090873,-1.3657176,-0.93848664,1.2406319,-0.8539694,-1.3826885,-1.2854226,-1.4938135,1.886403,1.3702159,-1.4785583,-0.8611081,-0.9779327,-0.39841455,-1.1457659,-1.4136386,1.2483325,1.9557433,-1.0780298,1.6937208,-0.8651783,-1.3179672
-1.4443706,-1.4560443,-0.83125603,-1.3308623,-1.3645926,-1.4179688,-1.0650642,-1.4512419,1.8645569,-1.2848713,1.581868,1.7782505,1.46947,1.6024934,-1.441783,-1.5352038,-0.9632163,-1.2391748,-0.9383266,-1.3786192,-0.9415345,1.26322,-0.8747412,-1.3982834,-1.3016747,-1.5058175,1.9030528,1.3876889,-1.4783356,-0.88548553,-1.0004338,-0.41647926,-1.169143,-1.441597,1.2713419,1.9649497,-1.0953066,1.6896486,-0.8897442,-1.3303497
-1.4575443,-1.4659669,-0.85326904,-1.3533229,-1.3793502,-1.430911,-1.0827705,-1.4649333,1.870101,-1.2948277,1.604778,1.7780044,1.4828123,1.6095656,-1.4551309,-1.5438435,-0.97410184,-1.2537136,-0.96667486,-1.3915063,-0.95990205,1.2723327,-0.8924971,-1.4200588,-1.3215771,-1.50004,1.9074664,1.4079502,-1.4898453,-0.9089861,-1.0026077,-0.43595272,-1.18771,-1.4633423,1.271712,1.9701136,-1.1128259,1.7016032,-0.90808636,-1.3348281
-1.4714167,-1.4760067,-0.8576967,-1.3674135,-1.3939443,-1.4343549,-1.0976212,-1.4784895,1.8936025,-1.3155906,1.6234514,1.7936213,1.4986743,1.6275923,-1.4767327,-1.5526278,-0.9948758,-1.2683948,-0.98815465,-1.4108446,-0.96415275,1.2840765,-0.92584413,-1.4342638,-1.3354889,-1.5110359,1.9320894,1.4365064,-1.5018932,-0.9289282,-1.0281031,-0.45867425,-1.2059414,-1.4735003,1.2996943,1.9749874,-1.1264163,1.7287151,-0.9281672,-1.3542433
-1.4843533,-1.4861546,-0.88382405,-1.3814167,-1.4083772,-1.4549302,-1.1139877,-1.4919127,1.9037443,-1.3311443,1.646215,1.8018091,1.5214432,1.6473875,-1.4891416,-1.5615481,-1.0083832,-1.2830101,-1.0121708,-1.4230608,-0.975678,1.3017145,-0.9503097,-1.4483105,-1.3549198,-1.5268025,1.9416659,1.4661828,-1.5139163,-0.95350873,-1.0546426,-0.4993343,-1.2283481,-1.483746,1.3167032,1.9829546,-1.1437639,1.752353,-0.9489363,-1.3660953
-1.497205,-1.4964007,-0.8812931,-1.3997531,-1.415865,-1.4668989,-1.1311214,-1.5052055,1.9211978,-1.3446769,1.6519876,1.835739,1.5482521,1.6651405,-1.5011386,-1.5705965,-1.0245689,-1.2975527,-1.0367136,-1.4351797,-0.9951755,1.2992585,-0.9655241,-1.462203,-1.364057,-1.5375886,1.9427487,1.4877532,-1.5067046,-0.9674578,-1.0787334,-0.5242356,-1.2444707,-1.4940866,1.3349335,1.9829378,-1.145656,1.7789011,-0.9736011,-1.3780086
-1.5099708,-1.5067359,-0.9040095,-1.4195551,-1.4301943,-1.4788498,-1.136313,-1.5183703,1.9377975,-1.3601446,1.6703719,1.8411405,1.5390723,1.6740733,-1.5131141,-1.5797642,-1.0387175,-1.3120171,-1.0640466,-1.4472986,-0.9965663,1.3234798,-0.9980538,-1.4759446,-1.377372,-1.5484129,1.9527595,1.5068343,-1.507222,-0.9843969,-1.0981,-0.5453193,-1.2671208,-1.5152599,1.3473669,1.9840399,-1.171865,1.8076086,-0.99131054,-1.389974
-1.5226495,-1.5171511,-0.9212354,-1.4312536,-1.4443636,-1.4907998,-1.1521626,-1.5224426,1.9501921,-1.3640615,1.6844816,1.8553487,1.5510492,1.69472,-1.5253769,-1.589043,-1.04505,-1.3345485,-1.0914816,-1.4594176,-1.0315132,1.3445292,-0.99831545,-1.4895389,-1.3906442,-1.5592699,1.9730117,1.5380095,-1.5154406,-1.0184461,-1.1079652,-0.56089616,-1.2878274,-1.516961,1.3468112,1.9957328,-1.1818016,1.8192908,-1.0166421,-1.4019802
-1.5352405,-1.5276375,-0.93564284,-1.4499171,-1.4583707,-1.5027337,-1.1750019,-1.5355276,1.9558164,-1.3790445,1.6951523,1.8625582,1.5837313,1.7063873,-1.537269,-1.5984244,-1.0591012,-1.3476759,-1.1135879,-1.4715328,-1.0587018,1.3585072,-1.0149776,-1.5029886,-1.4038669,-1.5701532,1.9860585,1.5492783,-1.5238258,-1.0408318,-1.1360897,-0.58809674,-1.3162299,-1.5264146,1.3620238,1.9924845,-1.1956396,1.8444828,-1.0336072,-1.4140197
-1.5477428,-1.5426202,-0.95167977,-1.4754938,-1.4722189,-1.5146474,-1.1909935,-1.5484816,1.9546983,-1.3938681,1.7298516,1.8827871,1.6068904,1.7183048,-1.5491254,-1.6079001,-1.082333,-1.3621699,-1.1349685,-1.4836318,-1.0753503,1.3783207,-1.0261215,-1.516298,-1.4107496,-1.5810558,2.0024471,1.5619833,-1.5323701,-1.046931,-1.1609305,-0.61240935,-1.3284171,-1.5359957,1.3846512,1.9924788,-1.2077663,1.8533548,-1.0300617,-1.4260818
-1.5601566,-1.5528302,-0.9690001,-1.484288,-1.4859127,-1.5265387,-1.2102171,-1.5613086,1.9547036,-1.4085095,1.7518506,1.885951,1.6152836,1.7464145,-1.5609435,-1.6174624,-1.0939132,-1.375971,-1.1607258,-1.4957105,-1.0892509,1.3737508,-1.0587949,-1.5294698,-1.4240681,-1.6089469,2.0191324,1.5868644,-1.5295475,-1.0627793,-1.1728469,-0.6263618,-1.3404219,-1.5456836,1.3892335,1.999244,-1.2222875,1.8623784,-1.0472616,-1.4381592
-1.572482,-1.5631083,-0.9924609,-1.4932386,-1.499456,-1.5384002,-1.2290094,-1.5740108,1.9654182,-1.4229736,1.7563868,1.8947392,1.6277725,1.7538059,-1.5727197,-1.6271031,-1.1007915,-1.3888716,-1.1812545,-1.5077641,-1.1032811,1.3824462,-1.0682051,-1.5425074,-1.4373115,-1.6168172,2.0277398,1.6092947,-1.5383514,-1.081354,-1.1853347,-0.6513687,-1.3524941,-1.5554698,1.4191431,2.0108423,-1.2357718,1.8649652,-1.0674714,-1.4502445
-1.5847182,-1.5734456,-1.0141954,-1.4949201,-1.5128528,-1.550229,-1.2412,-1.5865918,1.9635354,-1.437265,1.7819778,1.9031172,1.6416466,1.7512262,-1.5844508,-1.6368141,-1.1167954,-1.4017525,-1.2012429,-1.519787,-1.1082178,1.3884983,-1.0893476,-1.5554142,-1.4504757,-1.6248382,2.0452456,1.6137762,-1.5473431,-1.1006848,-1.2002505,-0.6657261,-1.364622,-1.5653452,1.4470055,2.0388558,-1.2350458,1.8517979,-1.0687319,-1.4717613
-1.5968659,-1.5838343,-1.0234966,-1.5043094,-1.5261066,-1.5574043,-1.2535019,-1.5990541,1.9768767,-1.451388,1.7966555,1.914492,1.6552699,1.7667687,-1.5961331,-1.669989,-1.1322309,-1.4241205,-1.225532,-1.5453422,-1.1232393,1.4091352,-1.1025853,-1.5681936,-1.4635589,-1.6330032,2.0471034,1.6337644,-1.5564641,-1.1197239,-1.2128446,-0.6860341,-1.3767949,-1.5753013,1.4731789,2.0609932,-1.2463968,1.859414,-1.0875734,-1.4843843
-1.6089257,-1.6181352,-1.0417203,-1.5138263,-1.539221,-1.562812,-1.267026,-1.6069623,1.9752443,-1.465347,1.8201362,1.9136199,1.6758349,1.7756753,-1.607765,-1.6817997,-1.1461787,-1.4361116,-1.2438964,-1.5559506,-1.1255956,1.4177078,-1.1227399,-1.5808479,-1.4765588,-1.641305,2.0607283,1.6562551,-1.565706,-1.1434788,-1.2153136,-0.7114879,-1.3890045,-1.5853305,1.4767323,2.075343,-1.2586483,1.8718779,-1.0888023,-1.4953002
-1.6208979,-1.6229001,-1.0396229,-1.5234603,-1.5522002,-1.574955,-1.2775418,-1.6426783,1.9902468,-1.4791468,1.8438437,1.9165709,1.7062207,1.8142587,-1.6193435,-1.6976609,-1.1539818,-1.4476497,-1.261856,-1.5657634,-1.1406407,1.4501767,-1.1376952,-1.5933806,-1.4894736,-1.6497356,2.0753837,1.6749177,-1.57506,-1.1614218,-1.206618,-0.73918223,-1.4012389,-1.5954243,1.5263199,2.0987659,-1.2862573,1.888182,-1.0982305,-1.5062677
-1.632783,-1.6278479,-1.0547884,-1.5332037,-1.5738288,-1.5870234,-1.2901297,-1.6456298,2.002747,-1.492791,1.861266,1.9373074,1.7307731,1.8273838,-1.6308676,-1.69943,-1.1629158,-1.4671841,-1.2777704,-1.5756606,-1.1672302,1.481836,-1.167717,-1.6057947,-1.5023022,-1.658288,2.0964499,1.6945899,-1.5845176,-1.1742852,-1.2192206,-0.7656075,-1.4174588,-1.6055747,1.5327287,2.1034453,-1.2985004,1.9017788,-1.1049068,-1.5172784
-1.6445816,-1.6329857,-1.0755373,-1.5430467,-1.5859904,-1.5990154,-1.3027794,-1.6487339,2.0181668,-1.5062842,1.8609592,1.9411585,1.732376,1.8352444,-1.6423359,-1.7014626,-1.1663005,-1.4768305,-1.2951583,-1.5856332,-1.179135,1.4938848,-1.1872555,-1.6180933,-1.515043,-1.6669542,2.1091993,1.7099226,-1.6138957,-1.1904806,-1.2276282,-0.78985596,-1.429344,-1.6157756,1.5431612,2.1118531,-1.3190591,1.916636,-1.1264898,-1.528325
-1.6562945,-1.6383139,-1.0882809,-1.552981,-1.5974089,-1.6109312,-1.3297349,-1.6519959,2.0266979,-1.5196304,1.8765817,1.9578044,1.7524661,1.8421619,-1.6673675,-1.703613,-1.1829835,-1.4851302,-1.310469,-1.595674,-1.1924008,1.5191439,-1.2092257,-1.6302788,-1.5276951,-1.6757268,2.1091993,1.7211795,-1.6196721,-1.2065907,-1.251506,-0.81150985,-1.4412539,-1.6260175,1.5613227,2.1236043,-1.3287768,1.9224004,-1.1134515,-1.5393983
-1.675342,-1.6438318,-1.0995789,-1.562998,-1.6087953,-1.6227694,-1.3398826,-1.6554198,2.0367434,-1.5328336,1.8830487,1.9788135,1.7677314,1.8591125,-1.676653,-1.7058862,-1.2059274,-1.4936602,-1.3293319,-1.605774,-1.2115788,1.5435878,-1.2214546,-1.6423539,-1.5402584,-1.6845978,2.1336536,1.7425156,-1.6256391,-1.2225757,-1.2657771,-0.81784356,-1.4531806,-1.6362959,1.5731771,2.1197147,-1.338674,1.9261656,-1.1163388,-1.5504937
-1.6873374,-1.6495382,-1.1242571,-1.5730889,-1.6201465,-1.634531,-1.3405533,-1.6590097,2.0473375,-1.5458972,1.9053509,1.9832717,1.7783427,1.8895056,-1.6859932,-1.7082869,-1.2217252,-1.502353,-1.3525501,-1.615927,-1.2125901,1.5665432,-1.240946,-1.6543214,-1.549631,-1.6935606,2.1402173,1.7441797,-1.6310614,-1.2384303,-1.2750082,-0.83026487,-1.4651146,-1.6466044,1.5735447,2.1197147,-1.3487384,1.925146,-1.1261919,-1.5616041
-1.6977836,-1.6554316,-1.135848,-1.5832464,-1.6314602,-1.6296201,-1.3510554,-1.6627694,2.0553303,-1.5588257,1.9108379,1.996741,1.7773103,1.894283,-1.695399,-1.7108201,-1.2368499,-1.5112003,-1.3518715,-1.6261257,-1.224292,1.5940295,-1.2526548,-1.6661841,-1.5614934,-1.7026068,2.1402175,1.7557043,-1.6308751,-1.2856983,-1.2864333,-0.8644596,-1.4940624,-1.6569349,1.6003859,2.1242807,-1.3589607,1.9282517,-1.139237,-1.5727198
-1.7082217,-1.6619219,-1.1624947,-1.5934614,-1.6427339,-1.6396636,-1.361697,-1.6667022,2.0610392,-1.5716225,1.9198178,1.9943657,1.7873383,1.8933223,-1.7048647,-1.7134907,-1.247479,-1.520194,-1.3663763,-1.6363622,-1.2488508,1.5962864,-1.2644866,-1.6779441,-1.573978,-1.71173,2.1482043,1.7679763,-1.63753,-1.2957932,-1.2980918,-0.88503134,-1.5018468,-1.6672832,1.6315097,2.1511712,-1.3780301,1.9505489,-1.1523999,-1.583845
-1.7186481,-1.6681918,-1.1609958,-1.6037276,-1.6539636,-1.650621,-1.3724657,-1.6708107,2.0727546,-1.5842904,1.932033,2.0069146,1.8037344,1.9243706,-1.7143825,-1.716303,-1.2590377,-1.5293256,-1.3807582,-1.6466302,-1.2510084,1.6097422,-1.2485904,-1.6896038,-1.5863595,-1.7209224,2.1664143,1.770251,-1.644362,-1.3079616,-1.3098621,-0.92011476,-1.5106256,-1.6776406,1.6626359,2.1745527,-1.3876003,1.9567012,-1.14814,-1.5949554
-1.72906,-1.6746118,-1.171716,-1.6140361,-1.6651483,-1.6615556,-1.383351,-1.6750976,2.0819893,-1.5968336,1.9333876,2.0086417,1.804386,1.9254464,-1.7239466,-1.7420689,-1.2730098,-1.5457356,-1.3950078,-1.6569245,-1.2613446,1.6291649,-1.2549704,-1.7011658,-1.5986394,-1.7301772,2.1664143,1.795607,-1.6513667,-1.3165296,-1.297133,-0.94283044,-1.5195535,-1.6880114,1.6919955,2.177651,-1.397332,1.9595561,-1.1397263,-1.6060656
-1.7394539,-1.6812065,-1.1722311,-1.6243818,-1.6501422,-1.6724635,-1.3943417,-1.679565,2.0864086,-1.6092551,1.9284878,2.0067716,1.8298914,1.9417709,-1.7335498,-1.7441007,-1.2869669,-1.55616,-1.4091256,-1.6672381,-1.2721609,1.6478744,-1.2541045,-1.7126328,-1.6108189,-1.7394878,2.1785874,1.8149576,-1.6585386,-1.323331,-1.3081578,-0.9520243,-1.5286223,-1.6983823,1.7034602,2.1834311,-1.4058135,1.9821833,-1.1463934,-1.6116856
-1.7498262,-1.6879721,-1.1833816,-1.6347582,-1.6587572,-1.683342,-1.4054275,-1.6842145,2.115766,-1.6215581,1.9233077,2.0350046,1.8560578,1.9345356,-1.743188,-1.7460059,-1.3008964,-1.5511903,-1.4325333,-1.6775653,-1.2857461,1.6635716,-1.2645912,-1.7240059,-1.6228995,-1.7488488,2.1831703,1.8232766,-1.6375546,-1.3313713,-1.3241845,-0.97628766,-1.5378232,-1.7087523,1.7098619,2.1837945,-1.4155939,1.9911287,-1.1590143,-1.6194348
-1.7601732,-1.6949035,-1.1940987,-1.6451569,-1.6674844,-1.6941875,-1.4165978,-1.6890467,2.117189,-1.6337453,1.921819,2.045412,1.8573929,1.9407353,-1.7528545,-1.7480226,-1.3147922,-1.5589334,-1.4410063,-1.6879026,-1.3013856,1.6735668,-1.2751408,-1.7352885,-1.634883,-1.7582525,2.1983223,1.8169761,-1.6426628,-1.336109,-1.3147286,-0.97641325,-1.5471474,-1.7191063,1.7331636,2.1891,-1.42248,1.9953237,-1.172175,-1.6306735
-1.7704941,-1.7019953,-1.2139775,-1.6555741,-1.6763151,-1.7049978,-1.4297392,-1.6940625,2.117189,-1.6458201,1.9294854,2.048483,1.8793205,1.9471371,-1.7555323,-1.7501556,-1.3394605,-1.5676781,-1.4528146,-1.6982398,-1.31208,1.6874228,-1.2913089,-1.7464815,-1.646771,-1.7676942,2.213324,1.8287184,-1.6479604,-1.3446897,-1.3233275,-0.99727637,-1.5565865,-1.7294549,1.7376941,2.1891,-1.4263253,2.0033371,-1.1841369,-1.641878
-1.7807865,-1.7092421,-1.2273452,-1.6660026,-1.6852415,-1.715771,-1.4434249,-1.6992614,2.117189,-1.6577858,1.9544296,2.05507,1.8830467,1.9727393,-1.7621518,-1.75241,-1.351491,-1.5765557,-1.4653987,-1.708577,-1.3346081,1.6854912,-1.2997239,-1.7575877,-1.6585642,-1.7771671,2.2133243,1.8423218,-1.6534467,-1.3532997,-1.3339733,-1.0319268,-1.5661317,-1.7397889,1.7550384,2.1884909,-1.4370877,2.0272708,-1.207095,-1.6513999
-1.7910476,-1.716638,-1.2391158,-1.6764407,-1.694256,-1.7265049,-1.4558457,-1.7046437,2.117189,-1.6696446,1.9567503,2.0536785,1.884576,1.9893378,-1.7720402,-1.75479,-1.3828932,-1.585558,-1.4779372,-1.7189143,-1.3441981,1.6837877,-1.3103739,-1.7686089,-1.6702652,-1.7866683,2.2133243,1.8410726,-1.6591202,-1.365111,-1.3447587,-1.0505872,-1.5757742,-1.7501048,1.7589489,2.1858797,-1.4479381,2.0282636,-1.2178445,-1.6626297
-1.8012751,-1.7241768,-1.2545695,-1.6868788,-1.7033511,-1.7371969,-1.466784,-1.7102073,2.117189,-1.681399,1.9735274,2.0666013,1.8879155,1.9885337,-1.7819326,-1.7573007,-1.3936167,-1.5946767,-1.4950781,-1.7292389,-1.3539178,1.7040468,-1.3290725,-1.779547,-1.6818746,-1.7961903,2.2214515,1.8572046,-1.6649798,-1.3740901,-1.3556726,-1.0678536,-1.5855058,-1.7604008,1.765072,2.1858797,-1.4585701,2.0503242,-1.2288232,-1.6738108
-1.8114678,-1.7318518,-1.2661372,-1.6973169,-1.71252,-1.7140207,-1.4777858,-1.7159511,2.114913,-1.6930522,1.9792483,2.0670636,1.9086577,1.9935704,-1.791816,-1.7599463,-1.4035592,-1.6039037,-1.5077089,-1.7074531,-1.3638062,1.7262965,-1.3392512,-1.7904038,-1.7105172,-1.805729,2.2218673,1.8646564,-1.6710231,-1.3677404,-1.3667033,-1.0795472,-1.5953188,-1.7706747,1.7810109,2.1869855,-1.4695841,2.0503407,-1.2399769,-1.6849409
-1.8216243,-1.739657,-1.2778255,-1.7077429,-1.721756,-1.7181418,-1.4888422,-1.7218722,2.1295466,-1.7046067,1.9950281,2.0768569,1.9090799,1.9980325,-1.8016994,-1.7627321,-1.413,-1.6132303,-1.5196686,-1.7136893,-1.373853,1.7428093,-1.3546208,-1.8011806,-1.7182493,-1.8397565,2.2236142,1.8763124,-1.677247,-1.3767148,-1.3998849,-1.0947956,-1.6052042,-1.7809211,1.7990034,2.1870778,-1.4806559,2.0476723,-1.251293,-1.6960185
-1.8317436,-1.7475849,-1.2856065,-1.7181613,-1.7310516,-1.7224529,-1.4999449,-1.7279685,2.1327083,-1.7160639,2.0227406,2.095129,1.9082464,2.0082607,-1.8115717,-1.7656617,-1.4348519,-1.6226492,-1.5315177,-1.7200973,-1.3840479,1.7686357,-1.3646541,-1.8118799,-1.7261121,-1.8444505,2.2441669,1.8728175,-1.6836487,-1.3858742,-1.4041497,-1.106923,-1.6151546,-1.7911406,1.8151476,2.1870778,-1.4917771,2.0652173,-1.2541703,-1.7070419
-1.8418249,-1.7556292,-1.2976407,-1.7285644,-1.7404004,-1.726941,-1.5110856,-1.7342362,2.1618578,-1.7274272,2.0231028,2.1108687,1.9407046,2.0211992,-1.8214326,-1.7687397,-1.4429711,-1.6321516,-1.5433387,-1.7266724,-1.3943805,1.7866089,-1.3748393,-1.822503,-1.7340995,-1.8491563,2.254187,1.8827804,-1.6902239,-1.379069,-1.404537,-1.1039528,-1.6251627,-1.8013304,1.8208553,2.1870778,-1.502939,2.0904558,-1.26585,-1.7180107
-1.8518653,-1.7637826,-1.3098011,-1.7389488,-1.7497965,-1.7316072,-1.5433446,-1.7406716,2.1629128,-1.7386984,2.0160477,2.108608,1.9597274,2.0226645,-1.8312775,-1.7719699,-1.4512788,-1.6365908,-1.555126,-1.7334106,-1.4048402,1.7875662,-1.3851659,-1.8330518,-1.7422038,-1.8540304,2.254188,1.8969913,-1.6969686,-1.3849218,-1.4092753,-1.117975,-1.6352208,-1.8114882,1.8287859,2.2026865,-1.5275202,2.091705,-1.2776554,-1.7289246
-1.8618658,-1.7720385,-1.3220369,-1.7493129,-1.7592329,-1.736452,-1.549112,-1.7472705,2.1765723,-1.7498802,2.0181766,2.1202502,1.9734845,2.0250573,-1.8411039,-1.7753557,-1.459768,-1.6440475,-1.5668763,-1.740307,-1.4154166,1.8088307,-1.3995054,-1.843527,-1.7504187,-1.8590719,2.2645173,1.9007107,-1.7038777,-1.3942593,-1.4142228,-1.1320966,-1.6453223,-1.8216122,1.8368145,2.2105365,-1.5338286,2.0999796,-1.2895732,-1.7397817
-1.8718247,-1.7803893,-1.3343358,-1.759655,-1.7687049,-1.7414759,-1.5550793,-1.7540283,2.1749818,-1.7609743,2.04393,2.1251485,1.971504,2.040545,-1.8509105,-1.7789007,-1.4684309,-1.6539499,-1.5785869,-1.7473559,-1.4227198,1.8303734,-1.4097753,-1.853931,-1.7587363,-1.8642793,2.2645662,1.8941121,-1.7109461,-1.4037645,-1.4193823,-1.1334499,-1.6554604,-1.831701,1.8527296,2.2277071,-1.5417135,2.1070807,-1.3250058,-1.7505822
-1.8817416,-1.7888291,-1.3466882,-1.7699689,-1.7782077,-1.7466782,-1.5612459,-1.7609396,2.174969,-1.7719824,2.0672917,2.1252167,1.9756722,2.04063,-1.8606943,-1.7826079,-1.4772602,-1.6867647,-1.5902531,-1.7545518,-1.4328175,1.8355802,-1.4201689,-1.8642651,-1.76715,-1.869651,2.2645662,1.899743,-1.7181684,-1.4102112,-1.4064895,-1.1473354,-1.6656282,-1.8417536,1.8688238,2.242208,-1.5514126,2.1150231,-1.3379107,-1.7613262
-1.891616,-1.7973506,-1.3590816,-1.7802553,-1.787733,-1.7520579,-1.5676086,-1.7679992,2.190685,-1.7829071,2.0747244,2.120422,1.9928597,2.0439787,-1.8704526,-1.7864803,-1.486247,-1.6916372,-1.6018729,-1.7618889,-1.4419678,1.8389001,-1.4306759,-1.8745304,-1.7756526,-1.875185,2.2814648,1.9107953,-1.7255386,-1.4201478,-1.4115927,-1.171353,-1.6758212,-1.8517692,1.8598404,2.2612665,-1.5612066,2.1162803,-1.340969,-1.7720118
-1.9014478,-1.8059471,-1.3715085,-1.7905115,-1.7972784,-1.7576138,-1.5741649,-1.7752016,2.193149,-1.7937497,2.0819972,2.1141708,2.0142925,2.061064,-1.880185,-1.79052,-1.4953828,-1.6966916,-1.6134439,-1.7937579,-1.4517654,1.8340617,-1.4412861,-1.8847284,-1.7842382,-1.8808784,2.281467,1.9068135,-1.7330508,-1.4226791,-1.4174032,-1.1852615,-1.6860323,-1.8617461,1.8654499,2.2612665,-1.5710877,2.1222336,-1.3347528,-1.7826405
-1.9112352,-1.8146125,-1.3750937,-1.8007351,-1.8068405,-1.7633437,-1.5809113,-1.7825404,2.1900427,-1.8045123,2.0815628,2.1279547,2.0178967,2.0649827,-1.8898902,-1.7947286,-1.5046589,-1.7019295,-1.6249636,-1.7964941,-1.4624527,1.8646202,-1.4519894,-1.8948605,-1.7928989,-1.8867278,2.307319,1.9132926,-1.7406981,-1.4331566,-1.4234322,-1.1978587,-1.6962539,-1.8716828,1.8877234,2.281955,-1.581047,2.1314776,-1.3362342,-1.7932111
-1.9209799,-1.823341,-1.3921252,-1.8109244,-1.8164109,-1.769245,-1.5878438,-1.7900101,2.217557,-1.8151972,2.0890691,2.1279547,2.0263937,2.090012,-1.8995643,-1.799108,-1.5140663,-1.7073495,-1.6364306,-1.7993715,-1.47322,1.8801181,-1.4627768,-1.9049282,-1.8016291,-1.89273,2.3167531,1.9290705,-1.748474,-1.4437405,-1.4296795,-1.2105747,-1.7064903,-1.8815802,1.9087181,2.282199,-1.5781235,2.1299732,-1.339789,-1.8037243
-1.9306797,-1.8321253,-1.4027557,-1.821078,-1.8259917,-1.7753146,-1.5949574,-1.7976034,2.228707,-1.8258053,2.098191,2.1279547,2.023395,2.101763,-1.9092078,-1.8036588,-1.5235963,-1.7129508,-1.647842,-1.8023947,-1.4740669,1.8914787,-1.4449542,-1.9149328,-1.8104222,-1.8988811,2.3145137,1.9487242,-1.7563723,-1.4509714,-1.4361432,-1.2233955,-1.7167267,-1.8914355,1.9148823,2.282199,-1.5881622,2.1325982,-1.3435605,-1.8141797
-1.9403359,-1.8409604,-1.4041258,-1.8413991,-1.8355726,-1.7815489,-1.6022477,-1.8053143,2.2286751,-1.8363392,2.1100824,2.133695,2.0223885,2.1037548,-1.9188197,-1.8083816,-1.5310754,-1.7187315,-1.6591973,-1.8055673,-1.480041,1.9002846,-1.4524331,-1.924875,-1.8192718,-1.9051763,2.3145137,1.9550368,-1.7643859,-1.4618806,-1.4428221,-1.227894,-1.726963,-1.9012501,1.921998,2.282199,-1.5982645,2.1325982,-1.3497028,-1.8245773
-1.9499485,-1.8498393,-1.415208,-1.8501941,-1.8451535,-1.787944,-1.6097087,-1.8131361,2.2308428,-1.8467991,2.112843,2.1256704,2.020907,2.1258776,-1.9283984,-1.8132762,-1.5368235,-1.7246891,-1.6704955,-1.8088926,-1.4907186,1.91205,-1.4601125,-1.934756,-1.828172,-1.9116113,2.3145137,1.9633814,-1.7725075,-1.4728574,-1.4507326,-1.2369903,-1.7371935,-1.911022,1.9245752,2.282199,-1.6084222,2.1388044,-1.3538063,-1.8349184
-1.9595157,-1.858759,-1.4263707,-1.8590342,-1.8547299,-1.7944956,-1.6173341,-1.8210626,2.257409,-1.8571877,2.1081133,2.1446283,2.0167115,2.1147559,-1.9379432,-1.8183419,-1.5468459,-1.7308208,-1.6817343,-1.8123745,-1.5014642,1.9317864,-1.4977696,-1.9445779,-1.8371166,-1.918181,2.3145137,1.974666,-1.7807307,-1.5016018,-1.4578086,-1.2503096,-1.747413,-1.9207523,1.9393958,2.2938192,-1.6186271,2.1404276,-1.35811,-1.8059113
-1.9690396,-1.8677121,-1.437604,-1.8679127,-1.8642939,-1.8011988,-1.6251181,-1.829087,2.2612932,-1.8675065,2.1161108,2.153295,2.0405958,2.121311,-1.9474534,-1.8235784,-1.5569485,-1.7371231,-1.7160232,-1.8160157,-1.5122682,1.9470544,-1.5022801,-1.9543401,-1.846101,-1.9248803,2.3145137,1.9957253,-1.7890482,-1.5094477,-1.4648877,-1.2714365,-1.7576202,-1.9304389,1.9563028,2.2938192,-1.6288738,2.1404293,-1.3626192,-1.8079149
-1.9785192,-1.8766956,-1.4561055,-1.8768256,-1.8738505,-1.8080486,-1.6330538,-1.8372024,2.2695115,-1.8777564,2.122709,2.1423614,2.0446866,2.1224687,-1.9569281,-1.8289832,-1.5671229,-1.7435918,-1.7197372,-1.8198192,-1.5231233,1.9572617,-1.5113046,-1.9640453,-1.8551195,-1.9317037,2.3145137,2.0138507,-1.7974539,-1.517471,-1.4723507,-1.2827553,-1.7678125,-1.9400837,1.9561723,2.2938192,-1.6391538,2.1500783,-1.3654243,-1.7899796
-1.9879543,-1.885702,-1.4666526,-1.8857672,-1.8833944,-1.8150396,-1.6411345,-1.8454031,2.2747972,-1.887939,2.1398654,2.1392682,2.059545,2.1178315,-1.9663665,-1.8345547,-1.5773611,-1.7502229,-1.7236196,-1.8237867,-1.5340198,1.950686,-1.5155466,-1.9736938,-1.8641686,-1.938646,2.316622,2.0267518,-1.8059409,-1.5256656,-1.4546627,-1.294199,-1.7779868,-1.949684,1.955616,2.309451,-1.6494635,2.1500783,-1.3679307,-1.7917829
