area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
1.0177099,-0.12854005,-0.70556384,0.16736045,0.51639426,-0.47147718,-0.086974055,-0.51118827,-0.2740906,1.4436548,0.65814793,0.78536326,1.4322503,0.65236175,-0.5302592,1.0405699,0.06615366,-0.31343377,1.4194533,1.3385056,0.19913009,1.3365746,1.2984462,1.4498122
1.0487735,-0.19312145,-0.7432343,0.11489933,0.5078608,-0.5287186,-0.14494179,-0.5643284,-0.32393676,1.4673806,0.6279845,0.79403585,1.4664922,0.63837194,-0.57900625,1.0717604,0.011779858,-0.37398028,1.462725,1.3602839,0.13914059,1.3600231,1.3180016,1.4764266
1.0766903,-0.25754464,-0.7853968,0.05707956,0.48880064,-0.576443,-0.20654888,-0.6144829,-0.37807444,1.4892129,0.59743917,0.79958403,1.4941556,0.6377418,-0.629801,1.1048605,-0.052697543,-0.43894848,1.4929088,1.383154,0.09092211,1.3872346,1.3415498,1.5033454
1.1177608,-0.3149732,-0.82313573,-2.8622075e-05,0.4775216,-0.6237805,-0.2679797,-0.66067016,-0.43505394,1.5141394,0.5628187,0.7985121,1.5071201,0.63496965,-0.67248887,1.1393007,-0.119932614,-0.48995808,1.5332303,1.4024856,0.0219246,1.4074472,1.3706049,1.5320113
1.163759,-0.36965784,-0.8578682,-0.062359326,0.45671487,-0.6648775,-0.3266242,-0.7054721,-0.48019204,1.5457963,0.5298964,0.81136143,1.5349284,0.6226206,-0.71263766,1.1680663,-0.18300445,-0.5397994,1.5668263,1.4168525,-0.047366165,1.426314,1.3872911,1.5542152
1.2010353,-0.42733303,-0.89229536,-0.123515554,0.436902,-0.7018429,-0.3865963,-0.7438733,-0.52925044,1.5630851,0.49633232,0.81585693,1.5647118,0.6042632,-0.7495371,1.1954743,-0.2427844,-0.5884565,1.5883352,1.4356152,-0.117058605,1.447093,1.4129678,1.5704372
1.2231978,-0.4887139,-0.9215827,-0.18853553,0.41607898,-0.7429382,-0.44263074,-0.7823032,-0.57667947,1.5747572,0.44672677,0.8267057,1.5874006,0.5959809,-0.7804301,1.2144678,-0.30679405,-0.6383759,1.6191499,1.4592322,-0.1952039,1.4711899,1.433218,1.6001091
1.264204,-0.53640527,-0.9509009,-0.2552543,0.38917813,-0.7863888,-0.49620256,-0.817085,-0.62097234,1.5892094,0.3892188,0.84011716,1.6060691,0.576035,-0.8153449,1.238056,-0.36039457,-0.6887104,1.6373876,1.4799825,-0.27726305,1.4848408,1.450022,1.6219834
1.3107935,-0.5850472,-0.97718436,-0.31832114,0.36534122,-0.8111441,-0.5511981,-0.849616,-0.65172994,1.6100109,0.32491246,0.8452862,1.628655,0.5612876,-0.8495552,1.258905,-0.42593542,-0.73079425,1.6647013,1.4976631,-0.33964324,1.5038316,1.4798806,1.6472639
1.3503163,-0.6319215,-1.002976,-0.37636414,0.34726936,-0.84429383,-0.598091,-0.8770659,-0.7011831,1.6238464,0.2539677,0.86039466,1.6431516,0.54266953,-0.8828942,1.2828442,-0.48126575,-0.7681564,1.6811484,1.5240288,-0.40490246,1.529428,1.5086143,1.6839812
1.3872312,-0.6710902,-1.0287561,-0.4324695,0.30836058,-0.8758953,-0.6351474,-0.9076972,-0.7435169,1.6393472,0.16838163,0.86956424,1.661612,0.51313156,-0.9136939,1.3062894,-0.53507817,-0.80364424,1.693275,1.5369093,-0.47323167,1.5571595,1.5142504,1.705117
1.4266888,-0.7155727,-1.053991,-0.4894034,0.27132058,-0.9095369,-0.6740456,-0.941053,-0.77665347,1.6524823,0.084334865,0.87617415,1.6688029,0.4780543,-0.9456001,1.3170075,-0.5820977,-0.83979976,1.7283752,1.5529467,-0.5351812,1.579168,1.5295662,1.7133867
1.4733713,-0.7561055,-1.0784734,-0.5426687,0.23218645,-0.9405103,-0.717392,-0.9685738,-0.814127,1.6787677,-0.0073013133,0.89408576,1.6895686,0.43281108,-0.9742816,1.3475509,-0.6304817,-0.8755792,1.7562542,1.5792699,-0.5968667,1.6022528,1.5655987,1.7198968
1.5082672,-0.7949773,-1.101234,-0.59837973,0.17966913,-0.96669906,-0.7557011,-0.9942565,-0.8500134,1.7091144,-0.10025822,0.91398746,1.7114565,0.3768999,-1.000439,1.3827579,-0.6749846,-0.9070844,1.7725184,1.593499,-0.64788496,1.6170362,1.580846,1.7300301
1.5399888,-0.8299319,-1.126882,-0.64675504,0.13233814,-0.989832,-0.7928259,-1.0215001,-0.8733132,1.7302003,-0.19409823,0.9321453,1.7246828,0.3132604,-1.0298831,1.3992454,-0.7150695,-0.93325055,1.7857189,1.6180165,-0.6956907,1.6221848,1.6025074,1.7554961
1.5736244,-0.8630094,-1.147844,-0.69156957,0.07159851,-1.0186393,-0.8269903,-1.0482943,-0.9043857,1.7400097,-0.29585502,0.93550766,1.7323948,0.23567963,-1.0516286,1.4184916,-0.7543299,-0.96259063,1.8023349,1.6338714,-0.74494594,1.6345718,1.6299475,1.7597805
1.6141877,-0.8923529,-1.1688285,-0.73360246,0.007287959,-1.0432261,-0.8574822,-1.0739849,-0.932546,1.7521311,-0.38153765,0.9508189,1.7448896,0.1541298,-1.0726005,1.4519088,-0.79194194,-0.9859323,1.8260065,1.6621803,-0.7906837,1.6510952,1.6522427,1.7783189
1.6283821,-0.9222007,-1.1924069,-0.7705879,-0.06430624,-1.0676605,-0.8932562,-1.0957249,-0.9531118,1.7597101,-0.4622551,0.9748249,1.7476534,0.06850311,-1.1021751,1.4726511,-0.82215255,-1.0122013,1.8341268,1.6713779,-0.82725835,1.6765456,1.6693984,1.8168191
1.6472902,-0.95299155,-1.212146,-0.8085172,-0.13224946,-1.0819107,-0.9264396,-1.1185634,-0.97769123,1.76965,-0.53438294,0.9830318,1.7616254,-0.042247556,-1.125335,1.4931964,-0.8570703,-1.0376725,1.8512341,1.6886544,-0.86162776,1.6859989,1.6854736,1.8303343
1.681145,-0.9866054,-1.2319578,-0.8463265,-0.20592128,-1.1033413,-0.9546117,-1.1405723,-1.0045037,1.7918236,-0.5997371,1.0187474,1.7914736,-0.13760923,-1.1467614,1.5097129,-0.89111656,-1.0632107,1.8669883,1.6965034,-0.8969505,1.6988589,1.7140148,1.857554
1.7125039,-1.0162251,-1.2502335,-0.8805836,-0.27743506,-1.1273761,-0.98187405,-1.1562219,-1.0295707,1.7985337,-0.6549628,1.0499672,1.8216331,-0.24053828,-1.1679174,1.5376239,-0.9268448,-1.0846474,1.8988284,1.7116472,-0.92460823,1.7263762,1.7414509,1.8673608
1.7386357,-1.0392686,-1.266496,-0.91258496,-0.34267056,-1.1475523,-1.0121392,-1.1761782,-1.0511045,1.8170027,-0.70889443,1.0622454,1.8284597,-0.33350652,-1.1973774,1.5618708,-0.95633405,-1.1119891,1.9121653,1.7208228,-0.95515054,1.73569,1.7534163,1.8825802
1.7583795,-1.070198,-1.2845643,-0.9419214,-0.40588135,-1.1683959,-1.034512,-1.1959622,-1.0760592,1.814578,-0.7589066,1.0915357,1.8351824,-0.4165336,-1.2232699,1.5862111,-0.9846967,-1.1319547,1.9188315,1.7297324,-0.98690647,1.7461256,1.7771215,1.9030727
1.7709203,-1.0932884,-1.3022332,-0.9683322,-0.46768475,-1.1874044,-1.0552428,-1.2151321,-1.0963181,1.8173897,-0.8051504,1.1201255,1.8565502,-0.49364153,-1.2417662,1.608419,-1.0102625,-1.1538254,1.9247198,1.7410128,-1.0168749,1.7685533,1.7833972,1.905489
1.7873708,-1.1156632,-1.3188465,-0.9963733,-0.5246889,-1.2064023,-1.0787922,-1.2327604,-1.1178476,1.8282574,-0.8491442,1.1525148,1.8692219,-0.5591794,-1.2581829,1.6385202,-1.0365186,-1.1752514,1.9410384,1.7602553,-1.0464522,1.7941276,1.7880269,1.9222807
1.7968854,-1.1337539,-1.3358389,-1.0209737,-0.5736105,-1.2248049,-1.1026453,-1.2510389,-1.137892,1.8300545,-0.8871418,1.1884228,1.8752686,-0.623995,-1.2743956,1.6546414,-1.0651833,-1.195178,1.9446372,1.781497,-1.0739745,1.8037933,1.8031384,1.9335456
1.8220465,-1.1544486,-1.3524902,-1.0460813,-0.6282485,-1.2336673,-1.1322954,-1.264314,-1.1586307,1.8375537,-0.92544514,1.208112,1.8910912,-0.6806414,-1.2897067,1.6683989,-1.0847464,-1.2136033,1.9594175,1.7976357,-1.0992312,1.8134915,1.8123276,1.9425492
1.8453597,-1.1735432,-1.3664259,-1.0702363,-0.67550284,-1.2553191,-1.1522717,-1.281614,-1.1771524,1.8397818,-0.96142197,1.2394575,1.8923831,-0.7361279,-1.305488,1.6764818,-1.1059022,-1.2321249,1.9802167,1.8099385,-1.1264472,1.8264632,1.8286052,1.9462494
1.8472167,-1.1949724,-1.3826077,-1.0942765,-0.7200381,-1.2726558,-1.1739929,-1.2990167,-1.1993408,1.8571815,-0.99169624,1.2664381,1.8943287,-0.7842279,-1.3185607,1.6920085,-1.1297187,-1.2503641,2.0035753,1.8160367,-1.1521158,1.8405514,1.8509711,1.981466
1.8494743,-1.213051,-1.397628,-1.1127497,-0.76131094,-1.2883319,-1.1931074,-1.3160744,-1.2197982,1.8714315,-1.0221696,1.2976952,1.9098347,-0.82051355,-1.333423,1.714787,-1.1508728,-1.2682308,2.0151868,1.8333441,-1.1737945,1.8516936,1.8623824,1.9909637
1.8641076,-1.2317518,-1.4132842,-1.1352596,-0.8049628,-1.3047272,-1.210198,-1.3328044,-1.2336913,1.880705,-1.0495788,1.3343136,1.9135065,-0.8616311,-1.3488246,1.720339,-1.1710674,-1.285739,2.0415673,1.86574,-1.1949118,1.8781098,1.8653301,2.0115252
1.9017922,-1.2525935,-1.4299446,-1.1581892,-0.84023863,-1.319038,-1.225596,-1.3562604,-1.2498873,1.8926836,-1.0746131,1.3746613,1.9415439,-0.8975684,-1.368232,1.7439247,-1.1896735,-1.3029063,2.0420082,1.8656765,-1.2142757,1.8848803,1.8857887,2.0184855
1.9147129,-1.2693017,-1.4449333,-1.1786919,-0.8753494,-1.3359634,-1.2433807,-1.3747576,-1.2662169,1.9081677,-1.099574,1.4156688,1.9476391,-0.9315726,-1.3831948,1.7519541,-1.205377,-1.3197482,2.0466783,1.8896967,-1.2355709,1.9190003,1.899794,2.0349998
1.9311503,-1.290517,-1.459681,-1.198915,-0.90900344,-1.3516859,-1.2618337,-1.3892398,-1.2825311,1.9162182,-1.1239045,1.454564,1.9535118,-0.96319485,-1.3975335,1.76988,-1.2244762,-1.3345609,2.0564296,1.9003865,-1.2522696,1.9276357,1.9125909,2.049644
1.9540805,-1.3083727,-1.4741995,-1.2173636,-0.9418134,-1.3641733,-1.2770305,-1.4035743,-1.2986265,1.9351109,-1.146611,1.4799916,1.9747976,-0.99339694,-1.4164205,1.786818,-1.2431433,-1.3507569,2.070121,1.920298,-1.2707796,1.9384472,1.9300615,2.0496516
1.9623417,-1.3249738,-1.4884996,-1.2388042,-0.9706551,-1.3796217,-1.2951229,-1.4272379,-1.3145081,1.9450334,-1.1681353,1.4968946,1.9878483,-1.0234447,-1.4299406,1.7910018,-1.2613956,-1.365411,2.1010292,1.927092,-1.2834713,1.9422852,1.9521636,2.0758991
1.968885,-1.3446507,-1.5025909,-1.256763,-0.9979803,-1.395674,-1.3117101,-1.4460739,-1.3359026,1.9601196,-1.1899022,1.5286018,1.9984546,-1.0502692,-1.443364,1.8001767,-1.2792556,-1.3813157,2.1095114,1.9372827,-1.3016257,1.9553527,1.9543546,2.0989556
1.9771647,-1.3596038,-1.5164828,-1.2746568,-1.0278469,-1.4106334,-1.3242129,-1.458107,-1.3371408,1.9759251,-1.2061762,1.5553343,2.0084767,-1.080172,-1.4566901,1.8120632,-1.2967442,-1.396945,2.1097507,1.9414992,-1.310947,1.9681273,1.9588552,2.0990338
1.9841108,-1.3736922,-1.5301839,-1.29414,-1.0548964,-1.4248778,-1.3438634,-1.4745731,-1.3567209,1.9932878,-1.2305245,1.5731956,2.013811,-1.1077882,-1.4790543,1.8275329,-1.3276018,-1.4256893,2.1094594,1.9478089,-1.3283961,1.9856852,1.9723804,2.1029634
2.0140069,-1.3845432,-1.5437021,-1.309538,-1.0775962,-1.4420433,-1.3622261,-1.48613,-1.3706769,1.9967505,-1.2499131,1.5947344,2.0282648,-1.1321988,-1.4935805,1.8488526,-1.3438487,-1.4394357,2.1299515,1.9546659,-1.3442483,2.002456,1.9803121,2.1038268
2.0226083,-1.3985955,-1.5570455,-1.3263044,-1.0990032,-1.4561416,-1.3773683,-1.4977028,-1.385093,2.0178564,-1.2693173,1.6216683,2.0310318,-1.1547244,-1.5062406,1.8730341,-1.3580986,-1.4525402,2.148795,1.9608774,-1.3610799,2.021539,1.9802836,2.1114745
2.03791,-1.4105765,-1.5702205,-1.3453549,-1.1217127,-1.4700743,-1.3923129,-1.5092839,-1.3986936,2.0171456,-1.28385,1.6371533,2.052285,-1.1772696,-1.5177827,1.8840027,-1.3722454,-1.4655666,2.1559324,1.9606787,-1.3775595,2.0255446,2.0032606,2.119429
2.0393248,-1.4318668,-1.592443,-1.363345,-1.1432445,-1.4838464,-1.41771,-1.520865,-1.4247781,2.035071,-1.3038425,1.6426896,2.0710104,-1.1984638,-1.5412481,1.8944007,-1.386286,-1.4823877,2.162705,1.9693129,-1.3937074,2.0256126,2.0128405,2.1369174
2.0628173,-1.4446778,-1.603926,-1.3763478,-1.164685,-1.4974626,-1.4305205,-1.532446,-1.4367795,2.0360444,-1.3213428,1.6611933,2.0812263,-1.2170066,-1.5509129,1.9310312,-1.4008111,-1.4948708,2.1648676,1.9920591,-1.4108396,2.0331118,2.033898,2.13735
2.0727377,-1.4574395,-1.6153703,-1.3939596,-1.1869725,-1.5109268,-1.4432882,-1.5440139,-1.454902,2.0429878,-1.3384607,1.6971872,2.092814,-1.2388413,-1.560485,1.9361542,-1.4155549,-1.5072939,2.1648676,1.9982401,-1.4262539,2.0406303,2.0433168,2.1451278
2.0743968,-1.4750977,-1.6394217,-1.4065996,-1.2060869,-1.5242432,-1.4560102,-1.5555681,-1.4654914,2.0442848,-1.3552195,1.727625,2.0991988,-1.2586211,-1.570156,1.9587523,-1.429144,-1.5196583,2.204003,2.0160484,-1.441401,2.0479877,2.0550308,2.1493454
2.0743968,-1.4873568,-1.6494758,-1.4209642,-1.2258675,-1.5374163,-1.4686816,-1.5671034,-1.4761553,2.0432608,-1.37164,1.7504514,2.1171665,-1.2778352,-1.5799162,1.9615529,-1.4426318,-1.5319617,2.2040389,2.0298324,-1.4562943,2.0663335,2.0635939,2.1493454
2.0743968,-1.4967381,-1.6590072,-1.4351667,-1.2522984,-1.5504494,-1.4812987,-1.5786115,-1.4947942,2.0653546,-1.3876245,1.7666628,2.117545,-1.2995503,-1.589758,1.9902002,-1.4560171,-1.5442017,2.2040389,2.0332806,-1.4709306,2.0854077,2.0654385,2.150811
2.0786588,-1.508926,-1.6686034,-1.4492102,-1.2700396,-1.563347,-1.4938586,-1.5900924,-1.5047607,2.0721579,-1.403434,1.7763858,2.1279058,-1.3174132,-1.5996733,2.0012522,-1.4692994,-1.5563761,2.2156355,2.0460854,-1.4853553,2.0911362,2.0783482,2.152849
2.084268,-1.52117,-1.6782577,-1.4630985,-1.2853143,-1.5761125,-1.506357,-1.6015409,-1.5148238,2.078009,-1.4189566,1.7877742,2.1266265,-1.3348353,-1.6096535,2.0123305,-1.4856294,-1.5665249,2.249186,2.0540974,-1.4995613,2.1075068,2.092869,2.1550958
2.091358,-1.5333616,-1.6879628,-1.4654152,-1.3048497,-1.5887493,-1.5187917,-1.6129537,-1.5249779,2.1004138,-1.4342079,1.794116,2.1332502,-1.3518695,-1.6196923,2.018956,-1.4986564,-1.5786735,2.2635195,2.0634484,-1.513559,2.1139097,2.1080315,2.1552608
2.0999064,-1.5454973,-1.6977123,-1.4790163,-1.3238647,-1.6012614,-1.5311604,-1.624328,-1.5352141,2.129984,-1.449201,1.8098646,2.1345174,-1.3685391,-1.629781,2.0400643,-1.5113189,-1.5907567,2.2635233,2.0812523,-1.5273577,2.113879,2.113473,2.1588097
2.1132777,-1.5575747,-1.7074997,-1.49248,-1.3432815,-1.6371666,-1.543461,-1.6356595,-1.5455234,2.1322174,-1.4639492,1.8257879,2.135661,-1.3848662,-1.6399143,2.0434651,-1.5239017,-1.6027597,2.2635233,2.0938284,-1.540233,2.1460803,2.1172988,2.1716886
2.1127083,-1.5828124,-1.71732,-1.5058087,-1.3585113,-1.6424779,-1.5556918,-1.6469475,-1.5558977,2.1368492,-1.4784642,1.8387536,2.1464343,-1.4008702,-1.6500837,2.0491865,-1.5364033,-1.6146833,2.2697182,2.1032972,-1.5535342,2.1509774,2.1211147,2.1897004
2.118673,-1.5929236,-1.7271647,-1.5190052,-1.3735509,-1.6479734,-1.5678505,-1.6581895,-1.5663286,2.1705866,-1.4927578,1.8444871,2.1636362,-1.4165698,-1.6602826,2.0593338,-1.5488231,-1.6265273,2.2738893,2.1080947,-1.5668511,2.1450007,2.1308975,2.2220972
2.1450508,-1.5933616,-1.7370316,-1.5320723,-1.3875824,-1.6536572,-1.5799367,-1.6693832,-1.5768086,2.182564,-1.5068396,1.8478099,2.1678047,-1.4319818,-1.6705077,2.0593402,-1.5611602,-1.6382917,2.2776413,2.1195347,-1.5621581,2.1584668,2.1305156,2.2223933
2.1625617,-1.6036761,-1.746915,-1.5450122,-1.4001858,-1.6595275,-1.5919497,-1.6805266,-1.5873302,2.188892,-1.5207194,1.8649731,2.1759663,-1.4471215,-1.6807505,2.052832,-1.5734138,-1.649976,2.2776413,2.1282,-1.5744581,2.1625202,2.155591,2.232799
2.1663463,-1.6140307,-1.7568111,-1.5578283,-1.4148521,-1.6655822,-1.6038874,-1.6916184,-1.5978863,2.188892,-1.5344064,1.8787965,2.1846616,-1.4620036,-1.6910037,2.0565114,-1.5855839,-1.6615814,2.2776413,2.128247,-1.5866704,2.1669445,2.166477,2.233516
2.172987,-1.624419,-1.7667114,-1.570523,-1.4293333,-1.6718183,-1.6157509,-1.7026575,-1.6084694,2.1934156,-1.547909,1.8819454,2.1846488,-1.476641,-1.7012722,2.0667627,-1.5976704,-1.6731085,2.2963054,2.140033,-1.598795,2.1669445,2.1959178,2.233516
2.172987,-1.6348337,-1.7766116,-1.5808778,-1.4436352,-1.6782328,-1.627538,-1.7136428,-1.6190736,2.1934197,-1.5612348,1.8941488,2.1901984,-1.4910462,-1.7115422,2.0704029,-1.6096733,-1.6845567,2.3009095,2.1483526,-1.6108325,2.170779,2.208487,2.2359715
2.1790798,-1.6547023,-1.7865118,-1.5934776,-1.4577627,-1.6848215,-1.6392503,-1.7245737,-1.6296957,2.1934197,-1.5743912,1.8982786,2.2089283,-1.5052301,-1.7218122,2.0781953,-1.6215925,-1.6959276,2.3166425,2.1549127,-1.6227827,2.1938906,2.2084632,2.2510362
2.1790798,-1.6640416,-1.796412,-1.6059531,-1.4717209,-1.69158,-1.6508859,-1.7354488,-1.6403241,2.2147393,-1.5873852,1.9069425,2.2089632,-1.5240265,-1.7320713,2.0817854,-1.6334286,-1.7072215,2.3166425,2.1540973,-1.6346464,2.200032,2.2084625,2.2562718
2.1790798,-1.6734536,-1.8062959,-1.6183072,-1.4855145,-1.698504,-1.6624467,-1.7462674,-1.6509639,2.2148383,-1.600223,1.926314,2.2118673,-1.5372243,-1.7423245,2.0802293,-1.6451819,-1.7184389,2.325742,2.1639645,-1.6464245,2.2134562,2.2173524,2.2663057
