epoch,b_meta
1,0.03745659440755844
2,0.03763983026146889
3,0.03741152957081795
4,0.036795295774936676
5,0.0361485555768013
6,0.03533555194735527
7,0.034718725830316544
8,0.03379425033926964
9,0.0328928679227829
10,0.032143618911504745
11,0.03141367435455322
12,0.02920134738087654
13,0.027974912896752357
14,0.0261143296957016
15,0.024449439719319344
16,0.022857796400785446
17,0.021649368107318878
18,0.02086198329925537
19,0.01946977898478508
20,0.017044443637132645
21,0.011124767363071442
22,0.009731831960380077
23,0.007688445970416069
24,0.006798672489821911
25,0.0061598545871675014
26,0.005324441473931074
27,0.004510406404733658
28,0.003585594007745385
29,0.002469595754519105
30,0.001236761105246842
31,-0.0032484270632267
32,-0.004644255619496107
33,-0.012732980772852898
34,-0.01509886234998703
35,-0.01566297374665737
36,-0.016602078452706337
37,-0.017443552613258362
38,-0.018317800015211105
39,-0.019127335399389267
40,-0.020108390599489212
41,-0.021410342305898666
42,-0.02247466892004013
43,-0.023673515766859055
44,-0.027556058019399643
45,-0.02951834909617901
46,-0.031498320400714874
47,-0.03793085366487503
48,-0.038793377578258514
49,-0.03985088691115379
50,-0.041194166988134384
51,-0.046171341091394424
52,-0.049522675573825836
53,-0.0538465678691864
54,-0.0575859472155571
55,-0.06211894750595093
56,-0.06583168357610703
57,-0.08019094914197922
58,-0.08739463239908218
59,-0.09046658128499985
60,-0.09322802722454071
61,-0.096265509724617
62,-0.10031329840421677
63,-0.10403286665678024
64,-0.10951133072376251
65,-0.11541549116373062
66,-0.1204688623547554
67,-0.12399395555257797
68,-0.12833064794540405
69,-0.13254070281982422
70,-0.13793306052684784
71,-0.14218184351921082
72,-0.14762572944164276
73,-0.15584327280521393
74,-0.16061760485172272
75,-0.16589781641960144
76,-0.17328763008117676
77,-0.17731592059135437
78,-0.1818608045578003
79,-0.1871325820684433
80,-0.19188088178634644
81,-0.2037811428308487
82,-0.20994125306606293
83,-0.21342016756534576
84,-0.21717771887779236
85,-0.22196319699287415
86,-0.22583048045635223
87,-0.23175032436847687
88,-0.23652374744415283
89,-0.24451594054698944
90,-0.2501164674758911
91,-0.2581046521663666
92,-0.26406991481781006
93,-0.2694077491760254
94,-0.27378785610198975
95,-0.28257158398628235
96,-0.288318008184433
97,-0.2959429919719696
98,-0.30175477266311646
99,-0.3080235421657562
100,-0.31254225969314575
101,-0.31915172934532166
102,-0.3237968683242798
103,-0.32858553528785706
104,-0.3335338532924652
105,-0.33910202980041504
106,-0.35188743472099304
107,-0.35804668068885803
108,-0.36538201570510864
109,-0.37132906913757324
110,-0.3769721984863281
111,-0.38306182622909546
112,-0.3919406831264496
113,-0.3989109694957733
114,-0.4054360091686249
115,-0.41196462512016296
116,-0.41824644804000854
117,-0.43368878960609436
118,-0.44405150413513184
119,-0.4488086700439453
120,-0.45337679982185364
121,-0.4655858278274536
122,-0.4723665118217468
123,-0.4771154522895813
124,-0.4814486801624298
125,-0.486770361661911
126,-0.4918243885040283
127,-0.49792078137397766
128,-0.5048393607139587
129,-0.5134848952293396
130,-0.5193775296211243
131,-0.5267940163612366
132,-0.5325804352760315
133,-0.5399627089500427
134,-0.5492401123046875
135,-0.5556706786155701
136,-0.5661551356315613
137,-0.5740863680839539
138,-0.5798643827438354
139,-0.5857773423194885
140,-0.5938668847084045
141,-0.5996066927909851
142,-0.6063041090965271
143,-0.6145681142807007
144,-0.6218288540840149
145,-0.6286969184875488
146,-0.6372256875038147
147,-0.6559157967567444
148,-0.6599206328392029
149,-0.6635504364967346
150,-0.6669213771820068
151,-0.6706773638725281
152,-0.6745296716690063
153,-0.679184079170227
154,-0.6836826801300049
155,-0.6889387965202332
156,-0.6946077346801758
157,-0.7003271579742432
158,-0.7063354849815369
159,-0.7133957743644714
160,-0.7209600210189819
161,-0.7364694476127625
162,-0.741254448890686
163,-0.7459568977355957
164,-0.751429557800293
165,-0.7574286460876465
166,-0.763701856136322
167,-0.7694711089134216
168,-0.7759851217269897
169,-0.7835791110992432
170,-0.7904330492019653
171,-0.7975094318389893
172,-0.8053966164588928
173,-0.8135186433792114
174,-0.8228276968002319
175,-0.8289691805839539
176,-0.8374833464622498
177,-0.8540642857551575
178,-0.8597396612167358
179,-0.864061176776886
180,-0.8697375655174255
181,-0.8758700489997864
182,-0.8815324306488037
183,-0.8873852491378784
184,-0.8941881060600281
185,-0.9139075875282288
186,-0.9177890419960022
187,-0.9221237301826477
188,-0.9270032048225403
189,-0.9318243265151978
190,-0.9374074935913086
191,-0.9485177397727966
192,-0.9530654549598694
193,-0.9591045379638672
194,-0.9633033871650696
195,-0.9682241678237915
196,-0.9728650450706482
197,-0.9799351692199707
198,-0.9888280034065247
199,-0.9932522177696228
200,-0.9979650974273682
