gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw
-0.3380726,1.7404528,-0.57229114,1.2574961,2.0064902,-0.459611,1.8863292,-1.3757368,1.792092,1.8805665,1.6741222,1.5915381,1.3679365,-0.018102681,-1.1216197,-0.93849796,-1.2064953,-1.396141,-1.4642086,-1.2788836,1.5683956,-1.2759726,1.5016457,-1.0190102,-0.32572165,-0.42982233,-0.86680686,-1.0987866,1.8964125,1.6078671,-0.96931684,2.017295,-1.2712221,-1.1879461,-1.2636412,-0.94019324
-0.40422702,1.7587554,-0.6188783,1.2779716,2.0288758,-0.49800962,1.8810679,-1.3890426,1.8080575,1.8780315,1.6954762,1.6051121,1.3901219,-0.050598204,-1.1335301,-0.97130686,-1.2222627,-1.4059706,-1.478259,-1.2897674,1.5902264,-1.276853,1.5072432,-1.0460465,-0.39272934,-0.48101175,-0.90427315,-1.1143152,1.8966582,1.6189928,-0.9960542,2.033013,-1.2869227,-1.2090445,-1.2747158,-0.9582844
-0.45055175,1.7760487,-0.6694351,1.2877644,2.0357952,-0.53202677,1.8919599,-1.4022976,1.8231016,1.8981031,1.717686,1.6254991,1.4282211,-0.10135817,-1.1475081,-0.9941005,-1.2342213,-1.4159445,-1.4921321,-1.3174118,1.6122533,-1.296579,1.523598,-1.0723379,-0.4613882,-0.52007717,-0.9228249,-1.1326753,1.9029542,1.6398194,-1.0222504,2.031741,-1.3026341,-1.2306697,-1.2900532,-0.9776796
-0.49974707,1.7797928,-0.71288747,1.2966734,2.055901,-0.5734306,1.9065418,-1.4154974,1.8468994,1.9344363,1.7397674,1.6490076,1.4467554,-0.1526465,-1.1649948,-1.0262638,-1.2595643,-1.4260533,-1.5008292,-1.3299601,1.6237764,-1.3108925,1.5496657,-1.075264,-0.53132,-0.57528347,-0.9503146,-1.1447729,1.929624,1.6498504,-1.0454408,2.0591524,-1.3181633,-1.2404057,-1.2978828,-0.9972571
-0.5464424,1.8037554,-0.74827623,1.3170595,2.067806,-0.6260482,1.9164227,-1.4286357,1.8563542,1.9475784,1.749128,1.6670996,1.4613295,-0.20921189,-1.185586,-1.04646,-1.2726169,-1.4362864,-1.5145978,-1.3291339,1.6397521,-1.3254086,1.5735548,-1.0958356,-0.5837013,-0.6290874,-0.97208625,-1.1612197,1.9296175,1.6662605,-1.078981,2.071342,-1.3335118,-1.2564822,-1.31392,-1.0263379
-0.6020351,1.8171992,-0.78687245,1.3389709,2.067806,-0.6665625,1.9253457,-1.4486535,1.8607477,1.9511775,1.7833931,1.6970549,1.4707365,-0.25426126,-1.198325,-1.061754,-1.2815133,-1.4466343,-1.5288684,-1.3534755,1.6523887,-1.338843,1.5870347,-1.1147614,-0.639526,-0.6830784,-0.9997441,-1.210195,1.9526185,1.6975933,-1.097193,2.0831006,-1.3575644,-1.2752122,-1.3290315,-1.043207
-0.6484631,1.8300909,-0.8201131,1.3574599,2.0925267,-0.70771307,1.9479761,-1.4607892,1.8701124,1.9754503,1.80042,1.7188338,1.4834788,-0.2965306,-1.209162,-1.0713221,-1.2945955,-1.4570867,-1.5422305,-1.3643068,1.6507479,-1.3522494,1.5901612,-1.1337571,-0.6877499,-0.72213966,-1.0243404,-1.2233374,1.9669439,1.7339647,-1.1136925,2.0952291,-1.3712813,-1.3000841,-1.347215,-1.0600605
-0.68891865,1.8456742,-0.8503053,1.378292,2.0941508,-0.7335656,1.9683509,-1.4729093,1.8852195,2.0022924,1.814913,1.7322025,1.4955962,-0.34192687,-1.2238001,-1.092679,-1.3077061,-1.467634,-1.5554332,-1.3932711,1.6600131,-1.3656241,1.6003823,-1.1499746,-0.7313724,-0.7585804,-1.0446082,-1.2347089,1.9705856,1.7366819,-1.1227075,2.098506,-1.3919085,-1.3146387,-1.3617119,-1.085634
-0.7296321,1.869825,-0.8839445,1.4054244,2.100631,-0.76808834,1.9863421,-1.4850162,1.8865662,2.0121648,1.8310051,1.7458557,1.5110992,-0.40296268,-1.2396007,-1.1096882,-1.320125,-1.4782664,-1.5684814,-1.3986454,1.6914467,-1.3789579,1.6130749,-1.168198,-0.7745276,-0.79781187,-1.0442998,-1.2459252,1.9781799,1.7570646,-1.1405754,2.1002462,-1.4046446,-1.3315145,-1.3760817,-1.1031946
-0.76765233,1.885231,-0.90463287,1.4329795,2.1017773,-0.80083895,1.9898555,-1.4729515,1.8907832,2.028142,1.8489795,1.7628231,1.5347044,-0.44576216,-1.2603587,-1.1263648,-1.3331891,-1.4889746,-1.5813812,-1.4067639,1.7194272,-1.39118,1.6383419,-1.1859695,-0.8167503,-0.8315024,-1.0680919,-1.2498206,2.003513,1.77242,-1.1652915,2.1003807,-1.4173207,-1.3451791,-1.3980429,-1.117487
-0.8012489,1.9074169,-0.9321426,1.4643583,2.101821,-0.83469635,2.0062733,-1.4828556,1.8970066,2.0334768,1.8681561,1.7790222,1.5483452,-0.49441338,-1.2807264,-1.1419288,-1.3462493,-1.5025349,-1.5941373,-1.4150809,1.7341865,-1.4044862,1.6492743,-1.2031684,-0.85152596,-0.8643425,-1.0928316,-1.2653812,2.0103073,1.7873732,-1.1827211,2.1037831,-1.429972,-1.3703861,-1.4078016,-1.1428404
-0.8372799,1.9402755,-0.95369434,1.4776459,2.1180363,-0.8670804,2.01309,-1.4928726,1.8985693,2.032326,1.8844364,1.7965578,1.571398,-0.5398827,-1.2929317,-1.1567545,-1.3678347,-1.5133775,-1.6067549,-1.4262183,1.7690376,-1.4177312,1.6635531,-1.2206386,-0.88561666,-0.8986445,-1.1094201,-1.2727871,2.0093446,1.8106644,-1.2159718,2.1085296,-1.4337476,-1.3824455,-1.4138424,-1.1689619
-0.8688981,1.9463854,-0.98013073,1.5097959,2.1428952,-0.89673585,2.0406575,-1.5029913,1.9150127,2.0515535,1.896043,1.8066725,1.5954626,-0.5856283,-1.3051805,-1.1725434,-1.3797551,-1.5240314,-1.6192384,-1.4346113,1.7751688,-1.4309105,1.670021,-1.2378455,-0.9184344,-0.9266203,-1.1265979,-1.2833704,2.0202181,1.8229684,-1.2383679,2.1291325,-1.4463041,-1.3945448,-1.4295484,-1.1516597
-0.9078678,1.9603237,-1.0008345,1.5257086,2.156897,-0.9271719,2.0530944,-1.513203,1.9197538,2.051574,1.9114906,1.8136533,1.6264724,-0.63002855,-1.3250973,-1.1873866,-1.3917245,-1.5301702,-1.6315919,-1.4433136,1.7818842,-1.4440204,1.6829205,-1.2547957,-0.9449016,-0.9553742,-1.1455932,-1.2945993,2.024578,1.8216897,-1.2516958,2.133902,-1.4468828,-1.4107246,-1.4422051,-1.1527922
-0.9357136,1.978272,-1.0161611,1.534651,2.1630845,-0.95501494,2.0598803,-1.5234983,1.9323999,2.055454,1.9272189,1.8132118,1.6341252,-0.659211,-1.3465517,-1.2087926,-1.4037337,-1.5409476,-1.6438199,-1.4521878,1.8058506,-1.4570578,1.680934,-1.2759442,-0.97213113,-0.98284155,-1.1602434,-1.3217784,2.0203497,1.8168958,-1.2650648,2.1415584,-1.4529378,-1.4225368,-1.4548163,-1.1622902
-0.966349,1.9887264,-1.0412215,1.5324018,2.1631267,-0.97679216,2.067162,-1.5338687,1.9730021,2.0570068,1.935628,1.8282521,1.6520319,-0.69346255,-1.3738657,-1.2273214,-1.4157754,-1.5519224,-1.6559263,-1.4612259,1.8187913,-1.4700193,1.6891922,-1.2921841,-1.0004927,-1.006783,-1.1767712,-1.3490796,2.0261583,1.8241848,-1.278465,2.1602752,-1.4656812,-1.4520111,-1.4673877,-1.1697743
-0.98961186,2.007231,-1.0657218,1.54931,2.1729503,-1.005644,2.0797665,-1.5443052,1.9865848,2.0632076,1.9408551,1.8269625,1.6619877,-0.72920954,-1.3842962,-1.2520876,-1.439153,-1.5629196,-1.6679147,-1.4704196,1.839741,-1.4829034,1.7052702,-1.3078734,-1.0293198,-1.0285271,-1.192212,-1.3576591,2.0451849,1.8483881,-1.2930225,2.156954,-1.4823079,-1.4600226,-1.475247,-1.1772562
-1.018225,2.0289576,-1.0873773,1.5620509,2.1771443,-1.028493,2.100351,-1.5548003,1.9867679,2.072122,1.9468176,1.8299189,1.6888741,-0.7643775,-1.3906218,-1.2716601,-1.4496117,-1.5739292,-1.6797888,-1.4802378,1.8425469,-1.4957076,1.7070247,-1.3320466,-1.0545049,-1.0506923,-1.2093186,-1.3664396,2.0563498,1.8625007,-1.3096563,2.164804,-1.4911568,-1.4815409,-1.4879144,-1.1961237
-1.0386844,2.034057,-1.1075594,1.5672174,2.1787157,-1.042648,2.1185277,-1.5653449,1.9913261,2.0922604,1.958417,1.8360636,1.7069577,-0.7924351,-1.3973254,-1.2845576,-1.4445437,-1.5849538,-1.6915525,-1.494064,1.847359,-1.5060353,1.7166958,-1.3460557,-1.078036,-1.0694238,-1.2209597,-1.3754137,2.0805287,1.8605012,-1.3297051,2.1658516,-1.5019852,-1.4884928,-1.5005304,-1.199779
-1.0597762,2.0360296,-1.1277083,1.5676152,2.1958113,-1.071985,2.135916,-1.5759327,2.0128424,2.1198008,1.9622506,1.8429878,1.7302347,-0.8187317,-1.4053655,-1.298994,-1.4529852,-1.5959802,-1.7032084,-1.5033002,1.8502166,-1.5188183,1.740842,-1.3634535,-1.1063778,-1.0916474,-1.2372631,-1.3845737,2.090566,1.8712246,-1.3313555,2.1749704,-1.5143384,-1.4956442,-1.5130763,-1.2073042
-1.0750983,2.0417,-1.1474448,1.5810901,2.2248654,-1.0944548,2.1451058,-1.5865556,2.014314,2.1221275,1.9730504,1.8502371,1.7372983,-0.8312746,-1.4136063,-1.3106033,-1.463089,-1.6070045,-1.7147596,-1.51267,1.8702581,-1.5315068,1.7602869,-1.3768876,-1.1330678,-1.1113931,-1.251159,-1.3864703,2.0905678,1.8956144,-1.3416998,2.182672,-1.5266346,-1.502992,-1.525551,-1.212955
-1.0978495,2.0441844,-1.1667819,1.6096829,2.2275608,-1.1023178,2.142628,-1.597206,2.0258658,2.1274154,1.9922539,1.8670422,1.7413505,-0.85657376,-1.4277278,-1.3340542,-1.473303,-1.6180141,-1.7262096,-1.526539,1.9106557,-1.5320796,1.7661293,-1.3900928,-1.1547858,-1.1344312,-1.2609233,-1.3960623,2.1015966,1.9107983,-1.354255,2.1907792,-1.5388708,-1.5105308,-1.5379525,-1.2209502
-1.1140187,2.0495048,-1.1878707,1.6356206,2.2279196,-1.1207285,2.149277,-1.6078782,2.035498,2.1282446,2.0108535,1.8689009,1.7516211,-0.8856949,-1.436542,-1.3471185,-1.4836165,-1.6290147,-1.7375612,-1.5358056,1.9268664,-1.5438865,1.7706509,-1.4034617,-1.1739787,-1.155965,-1.2761465,-1.4058506,2.1070287,1.932814,-1.3676568,2.191046,-1.5510452,-1.522075,-1.5562416,-1.2423108
-1.1341559,2.0497286,-1.20619,1.6460907,2.2299886,-1.1384091,2.1529655,-1.6185684,2.041961,2.1274505,2.0173597,1.8867835,1.7670038,-0.91259223,-1.4399558,-1.3601702,-1.4940206,-1.639999,-1.7488161,-1.545193,1.9342906,-1.5564926,1.7810464,-1.4214555,-1.1917231,-1.1724869,-1.2919337,-1.415785,2.1150765,1.9391234,-1.3802378,2.2067003,-1.563155,-1.5559233,-1.5678695,-1.254214
-1.1568061,2.0550795,-1.2312863,1.658173,2.2299886,-1.1559031,2.153008,-1.6292682,2.042893,2.1273935,2.0235698,1.8977808,1.7959785,-0.92972195,-1.4484829,-1.3732089,-1.5045065,-1.6509638,-1.7599783,-1.5546926,1.9361846,-1.568996,1.8021499,-1.4351606,-1.2158382,-1.1907961,-1.3075414,-1.4258554,2.118575,1.9534945,-1.4061383,2.2240818,-1.5751985,-1.5564351,-1.5794307,-1.2577711
-1.1803396,2.0642207,-1.247872,1.6858705,2.2377255,-1.1684868,2.1442852,-1.6399752,2.0550005,2.1319635,2.02663,1.9090372,1.8293068,-0.95516014,-1.457328,-1.386227,-1.5150645,-1.6619027,-1.7710493,-1.5642965,1.9437065,-1.5813977,1.8217946,-1.4477326,-1.2342277,-1.2088116,-1.3229711,-1.436052,2.1385598,1.9646933,-1.4280432,2.2224784,-1.5871743,-1.5597994,-1.5909593,-1.2651256
-1.1975952,2.0793514,-1.2637751,1.6913878,2.2394264,-1.1929446,2.1760137,-1.6506822,2.0676665,2.1319635,2.0331585,1.9356453,1.8533736,-0.9777576,-1.4663359,-1.3897828,-1.5256858,-1.6728157,-1.7820321,-1.5739954,1.9519658,-1.5936989,1.8354073,-1.4700813,-1.2544398,-1.219034,-1.352082,-1.4612287,2.1385677,1.9664031,-1.4381404,2.2224784,-1.5990812,-1.564585,-1.602452,-1.2727238
-1.2157302,2.0816453,-1.285116,1.7035226,2.2512848,-1.2119572,2.1821048,-1.6613766,2.0679724,2.1319635,2.0355852,1.9453596,1.8634617,-0.99807024,-1.4754988,-1.402768,-1.5363629,-1.6836982,-1.7929287,-1.583781,1.973455,-1.6059008,1.8410432,-1.4920708,-1.278486,-1.2383418,-1.3606339,-1.4693269,2.1432197,1.9707712,-1.4473703,2.2224784,-1.610918,-1.5699477,-1.6139039,-1.2807045
-1.2322649,2.0829587,-1.302494,1.7263942,2.2537837,-1.22781,2.1859074,-1.6720659,2.0710294,2.1723952,2.0500662,1.9531662,1.8734598,-1.0220034,-1.4848077,-1.4157805,-1.5470872,-1.6945469,-1.8037411,-1.5936457,1.9738662,-1.6180052,1.8563813,-1.5019268,-1.2947693,-1.2734435,-1.3643148,-1.4776071,2.1564336,1.9863944,-1.4652131,2.2224784,-1.6030573,-1.573773,-1.6253147,-1.289829
-1.2493976,2.085731,-1.3175703,1.7409145,2.253787,-1.2420527,2.1859074,-1.6827393,2.0781317,2.1800485,2.069042,1.9811081,1.8869035,-1.0391465,-1.5100107,-1.4287472,-1.5584737,-1.7053599,-1.8144715,-1.6035807,1.9805282,-1.630013,1.854262,-1.5118084,-1.3060122,-1.2874618,-1.3763161,-1.4854573,2.1551113,1.9881357,-1.4739159,2.2224784,-1.6138651,-1.5777746,-1.6366794,-1.2984266
-1.2662677,2.109048,-1.3325065,1.7439305,2.2646194,-1.2536805,2.1859074,-1.6933948,2.083219,2.1800485,2.0803068,2.0268455,1.8920244,-1.0602702,-1.5181266,-1.4588008,-1.5707936,-1.7161354,-1.8251224,-1.6135781,1.9866914,-1.6419252,1.8563756,-1.5217909,-1.3219571,-1.3038511,-1.3884853,-1.4774354,2.1525347,1.9916825,-1.4827818,2.2224784,-1.6160712,-1.5819591,-1.6479975,-1.3009989
-1.2834755,2.1125314,-1.3487699,1.7514079,2.2803345,-1.269354,2.187897,-1.7040292,2.0880156,2.1800485,2.0834305,2.0461311,1.9190514,-1.0825655,-1.5247359,-1.4686574,-1.5814444,-1.7268721,-1.835695,-1.6236315,1.9912281,-1.6537443,1.8584125,-1.5318658,-1.3376793,-1.3138691,-1.4083067,-1.4889663,2.1478803,1.9847571,-1.4918021,2.2428539,-1.6270676,-1.5863296,-1.6592665,-1.3097875
-1.2997899,2.1219895,-1.3634291,1.7686412,2.2920547,-1.2733184,2.202031,-1.7146417,2.0952592,2.1782322,2.0811374,2.0518477,1.9186922,-1.1085006,-1.532156,-1.4783632,-1.5921252,-1.7375656,-1.8461915,-1.6337332,2.0007737,-1.665471,1.8630569,-1.5420238,-1.3531848,-1.3266962,-1.4196851,-1.4976845,2.14719,1.986045,-1.500968,2.2518969,-1.6380512,-1.5908884,-1.6704845,-1.3187871
-1.2971476,2.1283033,-1.3778096,1.7835898,2.2969747,-1.2885308,2.234703,-1.7252252,2.112283,2.1791098,2.0857158,2.0572574,1.9247154,-1.1286854,-1.5401334,-1.488191,-1.6028271,-1.7482173,-1.8566136,-1.643875,2.01076,-1.6771071,1.8637631,-1.552257,-1.3684801,-1.3234919,-1.4310967,-1.506555,2.14719,1.9999186,-1.5102717,2.2602015,-1.6490159,-1.6057496,-1.6816504,-1.3273903
-1.3108805,2.1388388,-1.3920604,1.7811483,2.2969747,-1.2959651,2.2453003,-1.7357802,2.123082,2.1766806,2.1118379,2.0546482,1.9501238,-1.1513516,-1.5482779,-1.4981314,-1.6135464,-1.758824,-1.8669634,-1.6540525,2.0361369,-1.6886535,1.8879673,-1.562556,-1.3835708,-1.3479258,-1.4425613,-1.5173599,2.1578069,2.0231652,-1.5197037,2.263026,-1.6599562,-1.6101474,-1.6927627,-1.3368155
-1.3250867,2.1320682,-1.4246467,1.7987001,2.3020382,-1.3066866,2.2623494,-1.7463034,2.1386886,2.1746378,2.1118379,2.05757,1.9441012,-1.1680136,-1.5565821,-1.5081756,-1.6242702,-1.7693847,-1.8772422,-1.6642586,2.0370355,-1.7001121,1.9003983,-1.5729141,-1.3984632,-1.3600719,-1.454071,-1.5264046,2.1696594,2.0354414,-1.5292552,2.273909,-1.6708716,-1.6147178,-1.7038194,-1.3464255
-1.3503239,2.1436586,-1.4340299,1.8125145,2.3020382,-1.331028,2.2665284,-1.7567927,2.1377318,2.1848397,2.1224005,2.069217,1.9524236,-1.1741868,-1.5650388,-1.5090784,-1.6350095,-1.779899,-1.8874513,-1.6744866,2.046363,-1.7114847,1.9044954,-1.5833222,-1.4205843,-1.3717697,-1.4656153,-1.5355818,2.1778674,2.0355594,-1.5307285,2.2845113,-1.6817559,-1.619477,-1.7148207,-1.3692355
-1.362562,2.1433308,-1.4435626,1.8200644,2.3020382,-1.3435055,2.2674274,-1.7672461,2.1383696,2.1792574,2.121744,2.0807433,1.9718345,-1.1899428,-1.5736405,-1.5194262,-1.645743,-1.7903659,-1.8975927,-1.6847314,2.058708,-1.7227724,1.9082344,-1.5831507,-1.4340786,-1.3835344,-1.4771874,-1.526403,2.1778674,2.0405328,-1.5539973,2.2863758,-1.6926082,-1.6244259,-1.725766,-1.3776506
-1.3748397,2.1507957,-1.4532381,1.8324715,2.3213975,-1.3591146,2.2798207,-1.7776625,2.1398733,2.180399,2.125053,2.0993717,1.9841388,-1.2056197,-1.5823784,-1.529848,-1.6564668,-1.8007845,-1.9076679,-1.6949846,2.0572965,-1.7339767,1.9224465,-1.5937349,-1.4474744,-1.3953564,-1.4887787,-1.5350957,2.1678708,2.047188,-1.5602747,2.2863758,-1.703426,-1.629565,-1.7366531,-1.3862584
-1.3871489,2.1642106,-1.4630463,1.8622644,2.321553,-1.3712958,2.2949896,-1.7880383,2.158257,2.20674,2.125053,2.1070998,1.9913098,-1.221208,-1.591245,-1.5403345,-1.6671858,-1.8111539,-1.9176776,-1.7052504,2.0627556,-1.7450991,1.9387412,-1.604348,-1.4607722,-1.3838855,-1.5003783,-1.5526953,2.199641,2.0590403,-1.5679358,2.2863758,-1.7142055,-1.6348948,-1.7474835,-1.4062624
-1.3994782,2.1642106,-1.4775231,1.8672383,2.321553,-1.3909128,2.2949896,-1.7983745,2.158814,2.2067633,2.1267726,2.1070774,2.0110438,-1.2453902,-1.5826931,-1.5508783,-1.6778902,-1.8214737,-1.9276235,-1.7155204,2.0796657,-1.7561412,1.9386675,-1.6149815,-1.4665036,-1.3969424,-1.5044916,-1.5608443,2.2010357,2.0618546,-1.575766,2.2863758,-1.7249464,-1.6404148,-1.758255,-1.4142439
-1.4118156,2.1526685,-1.4872233,1.8907416,2.321553,-1.4024835,2.2949896,-1.8086687,2.158814,2.2174902,2.1483903,2.1092057,2.0200486,-1.2593412,-1.591297,-1.5614702,-1.6885762,-1.8317436,-1.9375075,-1.7257806,2.0926085,-1.7671037,1.9483777,-1.6256309,-1.4778172,-1.4071914,-1.5320797,-1.5691497,2.2010357,2.0603278,-1.5837587,2.2863758,-1.7356465,-1.65071,-1.7689688,-1.4415032
-1.4241562,2.167168,-1.491229,1.9017186,2.338149,-1.4139575,2.2949896,-1.8189207,2.1741247,2.2174346,2.1483903,2.1186125,2.0201163,-1.27328,-1.6000329,-1.5721046,-1.6992419,-1.8419632,-1.9473306,-1.7360338,2.0913267,-1.7779889,1.9582177,-1.6362875,-1.4910892,-1.4175242,-1.5458306,-1.5776042,2.2010357,2.0582824,-1.5919067,2.2863758,-1.7337244,-1.6563783,-1.7796237,-1.4474212
-1.4316089,2.205493,-1.521123,1.9143702,2.3481846,-1.4254906,2.2934756,-1.8291281,2.1705337,2.2174346,2.1814127,2.1268058,2.019677,-1.2958463,-1.6088927,-1.5827718,-1.709884,-1.8521323,-1.9570932,-1.7462786,2.1164231,-1.7887976,1.9581745,-1.646944,-1.504244,-1.4296973,-1.5531974,-1.5861995,2.2010357,2.0738885,-1.6002027,2.2821014,-1.7443857,-1.6622251,-1.8131795,-1.4533899
-1.4438134,2.2059605,-1.5291198,1.9291133,2.3481846,-1.4370722,2.3162935,-1.8392922,2.194393,2.2190886,2.1814475,2.1344924,2.0184984,-1.3166012,-1.6178676,-1.5934681,-1.7204987,-1.8622508,-1.966798,-1.75651,2.118222,-1.7995319,1.9755471,-1.6576006,-1.5172826,-1.4187366,-1.5607437,-1.5949283,2.2024775,2.084197,-1.6086394,2.2827106,-1.7550054,-1.6682564,-1.8170941,-1.4595726
-1.4560164,2.2052085,-1.5358677,1.930324,2.3481846,-1.4486929,2.3282626,-1.8494108,2.1948304,2.224352,2.1875148,2.1415186,2.0288343,-1.3305296,-1.6269495,-1.604184,-1.7310833,-1.8723187,-1.9764446,-1.7667241,2.11727,-1.810192,1.9880967,-1.6682572,-1.5302066,-1.4354137,-1.5684638,-1.6037818,2.2086508,2.0936296,-1.6172087,2.2856534,-1.765579,-1.6744688,-1.8211745,-1.4659674
-1.4682093,2.202438,-1.547803,1.9386669,2.3607228,-1.460346,2.3282626,-1.8594834,2.1955469,2.229888,2.187633,2.1612918,2.0515897,-1.342278,-1.6361312,-1.6149138,-1.7416363,-1.8823359,-1.9860349,-1.7769186,2.139274,-1.82078,1.9875634,-1.6956416,-1.5430168,-1.4441615,-1.5763513,-1.6127528,2.2116013,2.0917284,-1.6259036,2.2856455,-1.7761068,-1.6808592,-1.8254224,-1.4725727
-1.4837289,2.2024305,-1.5402339,1.9433975,2.3607202,-1.4698858,2.3451064,-1.8695104,2.2099628,2.2527921,2.1957998,2.1623023,2.0522003,-1.3541073,-1.6681576,-1.6256545,-1.7521552,-1.8923026,-1.9955703,-1.7870919,2.139342,-1.8312973,1.9988582,-1.7035496,-1.5557156,-1.4528303,-1.5843989,-1.6218327,2.2116013,2.0970685,-1.6347156,2.2961495,-1.7865878,-1.6874241,-1.8298389,-1.4793853
-1.4976692,2.2195582,-1.5468796,1.9721129,2.355329,-1.4816974,2.353898,-1.8794914,2.2143686,2.254176,2.2074943,2.1622686,2.0711129,-1.3660054,-1.6774219,-1.6363951,-1.7626383,-1.9022189,-2.0050511,-1.797238,2.1462374,-1.8417449,1.9915515,-1.7115657,-1.5683043,-1.4616693,-1.5926003,-1.6310138,2.2338834,2.097215,-1.6436373,2.314662,-1.7970209,-1.6941588,-1.8344246,-1.4864023
-1.510996,2.2195618,-1.5539161,1.9758756,2.3547325,-1.4935123,2.3836284,-1.8894254,2.2217827,2.2652965,2.2162569,2.162235,2.0890946,-1.3814832,-1.6797758,-1.6471357,-1.7730824,-1.9120848,-2.0144792,-1.8073585,2.1451828,-1.8521239,2.0003383,-1.7197037,-1.5807843,-1.4706706,-1.6222258,-1.6402878,2.2511437,2.0971813,-1.6526604,2.314662,-1.8074056,-1.701059,-1.8391796,-1.4936196
-1.5210215,2.2195618,-1.561139,1.9787472,2.3547325,-1.5053118,2.3943603,-1.8993121,2.229586,2.2652965,2.2162569,2.1784956,2.090131,-1.3931801,-1.682261,-1.6578717,-1.7834876,-1.9219007,-2.0238526,-1.8174504,2.1655622,-1.8624356,1.995545,-1.7279563,-1.5931576,-1.4798253,-1.626796,-1.6496474,2.2750738,2.1024923,-1.6617774,2.314662,-1.817741,-1.7329901,-1.8441039,-1.5010324
-1.5308468,2.2507286,-1.5685427,1.9901159,2.3689742,-1.5171049,2.3943942,-1.9091522,2.236637,2.2652965,2.2162569,2.1885946,2.0886705,-1.4049332,-1.6848825,-1.6685956,-1.7938524,-1.9316666,-2.0331779,-1.8275105,2.1655622,-1.8726809,1.9955381,-1.7363162,-1.6054262,-1.4891249,-1.6315539,-1.6590842,2.27592,2.1124747,-1.6709805,2.314662,-1.8280269,-1.7358907,-1.8491962,-1.5086353
-1.5407695,2.270375,-1.5761219,1.990101,2.3993857,-1.5288805,2.401621,-1.9189456,2.2482014,2.2652965,2.2155504,2.1943557,2.0843244,-1.4167325,-1.6876453,-1.679304,-1.8041745,-1.941383,-2.0424488,-1.8375381,2.1655622,-1.8828614,1.9989202,-1.7447766,-1.6175915,-1.4985604,-1.6365002,-1.6685914,2.27592,2.1247559,-1.6802619,2.314662,-1.8382627,-1.7389392,-1.8544552,-1.5164225
-1.5450991,2.296969,-1.5838704,2.0011377,2.4124417,-1.5406353,2.4091625,-1.9286922,2.2508926,2.2652965,2.2178404,2.2063262,2.1044111,-1.4285687,-1.6905537,-1.6899942,-1.8144541,-1.95105,-2.0516734,-1.847532,2.1702957,-1.8929782,1.9982074,-1.7533299,-1.6296554,-1.4927529,-1.6416355,-1.678162,2.2856832,2.1191757,-1.6896148,2.332616,-1.8484483,-1.7421402,-1.8598791,-1.5415109
-1.5569891,2.303371,-1.5917815,2.0065944,2.419479,-1.5523612,2.4167652,-1.9383913,2.2548227,2.266079,2.2476,2.2087877,2.1085029,-1.4404314,-1.6936126,-1.7006618,-1.8246899,-1.9606682,-2.0608466,-1.85749,2.1759071,-1.9030328,2.0049493,-1.7619698,-1.6416198,-1.5126402,-1.6469601,-1.687788,2.2791193,2.1236813,-1.6990324,2.335597,-1.8585835,-1.7454972,-1.865466,-1.5473503
-1.5672127,2.295646,-1.5998487,2.027861,2.4273899,-1.5640571,2.4167652,-1.9480435,2.2527132,2.266079,2.2560334,2.2089274,2.1213493,-1.452315,-1.6968263,-1.7113063,-1.8348802,-1.970238,-2.069973,-1.8674114,2.1763232,-1.9130256,2.0287318,-1.7706892,-1.6270201,-1.5208817,-1.6524734,-1.6974634,2.2791085,2.1276705,-1.7085068,2.3441606,-1.8686681,-1.749015,-1.8712121,-1.5533901
-1.5774964,2.2956438,-1.6080649,2.0251572,2.4273899,-1.5757184,2.4167652,-1.9576494,2.2527099,2.266079,2.2679243,2.2062905,2.1311772,-1.4642142,-1.7001987,-1.7219217,-1.8450258,-1.9797596,-2.0790532,-1.8772956,2.178679,-1.9229578,2.0405383,-1.779481,-1.6363827,-1.5292876,-1.6595412,-1.7071811,2.2791085,2.149607,-1.7180322,2.3441813,-1.878702,-1.7526958,-1.8771155,-1.5596282
