field,中文名,score
da_as_as_mw_primary_reserve,日前主用备用实际量,2.6096835136413574
gen_fuel_gas_mw,燃气出力,2.601357936859131
gen_fuel_other_renewables_mw,其他可再生出力,2.6011242866516113
system_energy_price_da,日前能量价格,2.5898609161376953
gen_fuel_coal_pct,燃煤占比,2.582063913345337
gen_fuel_nuclear_mw,核电出力,2.5612196922302246
gen_fuel_gas_pct,燃气占比,2.561189651489258
gen_fuel_hydro_pct,水电占比,2.5501770973205566
gen_fuel_multiple_fuels_pct,多燃料占比,2.5464048385620117
gen_fuel_nuclear_pct,核电占比,2.4740889072418213
gen_fuel_multiple_fuels_mw,多燃料出力,2.464449405670166
total_pjm_rmpcp_cr,调频性能信用额,2.4644417762756348
total_pjm_reg_purchases,调频购买量,2.450918436050415
da_as_as_mw_synchronized_reserve,日前同步备用实际量,2.414008617401123
gross_sched_interchange_mw,总计划交换,-2.0927226543426514
da_as_as_req_mw_primary_reserve,日前主用备用需求,-2.2149658203125
gen_fuel_oil_pct,燃油占比,-2.234213352203369
gen_fuel_hydro_mw,水电出力,-2.2942237854003906
gen_fuel_storage_mw,储能出力,-2.3043599128723145
total_lmp_rt,实时总电价,-2.325397491455078
gen_fuel_other_renewables_pct,其他可再生占比,-2.384723663330078
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,-2.409550905227661
gen_fuel_coal_mw,燃煤出力,-2.4146111011505127
forecast_load_mw_latest_available,最新负荷预测,-2.4184439182281494
gen_fuel_oil_mw,燃油出力,-2.426147222518921
da_as_nsr_mw_primary_reserve,非同步备用,-2.4376893043518066
da_as_mcp_synchronized_reserve,日前同步备用出清价,-2.444650888442993
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,-2.49861478805542
da_as_mcp_primary_reserve,日前主用备用出清价,-2.540057420730591
marginal_loss_price_rt,实时边际损耗价,-2.572779417037964
prelim_load_avg_hourly,预估小时负荷,-2.599937915802002
total_pjm_rt_load_mwh,实时负荷电量,-2.6203384399414062
system_energy_price_rt,实时能量价格,-2.622663974761963
total_pjm_rmccp_cr,调频容量信用额,-2.652756929397583
rmccp,调频容量出清价,-2.688425302505493
rmpcp,调频性能出清价,-2.7504091262817383
