field,中文名,score
area_2_fuel_hydro_mw,区域2水电出力,2.6195716857910156
reserve_spin_r2_mw,区域2旋转备用,2.5774405002593994
area_2_load_day_ahead_mw,区域2日前负荷,2.55712890625
area_2_fuel_solar_mw,区域2光伏出力,2.5238521099090576
area_2_fuel_coal_mw,区域2燃煤出力,2.423872709274292
area_2_load_actual_mw,区域2实时负荷,2.30436635017395
area_3_fuel_wind_mw,区域3风电出力,-2.424960136413574
area_3_fuel_coal_mw,区域3燃煤出力,-2.5174942016601562
system_losses_mw,系统网损,-2.5493204593658447
gen_fuel_hydro_mw,水电出力,-2.556468963623047
system_load_actual_mw,系统实时负荷,-2.607306480407715
system_load_day_ahead_mw,系统日前负荷,-2.6230812072753906
gen_fuel_solar_mw,光伏出力,-2.6274168491363525
area_1_fuel_solar_mw,区域1光伏出力,-2.6281378269195557
area_1_load_day_ahead_mw,区域1日前负荷,-2.63321852684021
reserve_spin_r1_mw,区域1旋转备用,-2.6517937183380127
hour_of_day,小时,-2.6588401794433594
area_3_fuel_solar_mw,区域3光伏出力,-2.665861129760742
area_1_generation_mw,区域1发电总量,-2.6701765060424805
gen_fuel_coal_mw,燃煤出力,-2.679309606552124
is_weekend,是否周末,-2.6866955757141113
area_1_fuel_coal_mw,区域1燃煤出力,-2.6951348781585693
area_1_load_actual_mw,区域1实时负荷,-2.695848226547241
area_3_fuel_natural_gas_mw,区域3燃气出力,-2.711782693862915
area_1_fuel_hydro_mw,区域1水电出力,-2.7203731536865234
gen_fuel_nuclear_mw,核电出力,-2.7207541465759277
area_1_fuel_nuclear_mw,区域1核电出力,-2.7211174964904785
area_2_net_export_mw,区域2净送出,-2.721925973892212
area_3_load_actual_mw,区域3实时负荷,-2.7222845554351807
gen_fuel_wind_mw,风电出力,-2.735995292663574
area_1_net_export_mw,区域1净送出,-2.738396644592285
area_1_fuel_natural_gas_mw,区域1燃气出力,-2.7547359466552734
reserve_reg_down_mw,调频下备用,-2.7576658725738525
reserve_spin_r3_mw,区域3旋转备用,-2.7577145099639893
area_3_net_export_mw,区域3净送出,-2.7620747089385986
area_3_fuel_hydro_mw,区域3水电出力,-2.7628588676452637
area_1_fuel_wind_mw,区域1风电出力,-2.765194892883301
area_3_generation_mw,区域3发电总量,-2.7727043628692627
month_of_year,月份,-2.784759283065796
area_3_load_day_ahead_mw,区域3日前负荷,-2.7852742671966553
reserve_reg_up_mw,调频上备用,-2.7872679233551025
day_of_week,星期,-2.8039979934692383
