partition,target,sensitivity_tier,target_kind,r2,rmse,mae,test_std,nrmse_by_test_std,pearson_r,test_r2_evaluable,accuracy,balanced_accuracy,roc_auc,description
02_public27_grouped/generator_status,gen_121_nuclear_1_status,T3_high,binary_status,0.43604299426078796,0.1944674253463745,0.11546891927719116,0.2589547336101532,0.750970721244812,0.6639188528060913,1,0.9277177006260672,0.5,0.9978503453939424,仍只用 27 个候选发布字段，单独预测 generator_status 目标组
02_public27_grouped/generator_status,gen_313_cc_1_status,T3_high,binary_status,0.5477169752120972,0.3243747353553772,0.2582864761352539,0.4823273718357086,0.672519862651825,0.7499259114265442,1,0.8594194649971543,0.8642403609173316,0.9487461186070151,仍只用 27 个候选发布字段，单独预测 generator_status 目标组
02_public27_grouped/generator_status,gen_218_cc_1_status,T3_high,binary_status,0.5889784097671509,0.2919922471046448,0.2244458794593811,0.4554482102394104,0.6411096453666687,0.7841705083847046,1,0.8986909504837791,0.8648814097158455,0.9501714671214136,仍只用 27 个候选发布字段，单独预测 generator_status 目标组
02_public27_grouped/generator_status,gen_321_cc_1_status,T3_high,binary_status,0.8050734400749207,0.21462777256965637,0.1658439338207245,0.48612773418426514,0.44150489568710327,0.8983920812606812,1,0.970973249857712,0.9688704539348514,0.9974654984291299,仍只用 27 个候选发布字段，单独预测 generator_status 目标组
02_public27_grouped/generator_status,gen_123_steam_3_status,T3_high,binary_status,0.30630654096603394,0.1883602887392044,0.1374623328447342,0.22615467011928558,0.8328825831413269,0.5841600298881531,1,0.9635742743312464,0.6631578947368422,0.9949838495154855,仍只用 27 个候选发布字段，单独预测 generator_status 目标组
