epoch,train_r2,test_r2,n_active
1,0.9902260260406098,0.9897228039526468,34
2,0.9962212190400496,0.9958713463963611,34
3,0.9977540011592968,0.9974990016371263,34
4,0.9984669990125874,0.9983498522806277,34
5,0.99892508477671,0.9988457075352983,34
6,0.9991919708915226,0.999113855761697,20
7,0.9994807858524694,0.9994408816420359,7
8,0.9995087214757069,0.9994894773565481,4
9,0.9997453232084939,0.9997132811896442,3
10,0.9997975228084887,0.9997634313764862,3
11,0.9998229072127309,0.999784401033848,3
12,0.9997576202080376,0.9997309964138736,3
13,0.9997890175083975,0.9997477514290639,1
14,0.999753265718346,0.9997042641245902,1
15,0.9997804638097559,0.9997452392062957,1
16,0.9997965834761553,0.9997542592216065,1
17,0.9997732122602273,0.9997299398553228,1
18,0.999725920907465,0.9996926034309959,1
19,0.999799923272815,0.9997579975281824,1
20,0.9998022289593969,0.999761420363016,1
21,0.9997512627626137,0.999714220619539,1
22,0.9997714049178495,0.9997222849533779,1
23,0.9996813717013855,0.9996266063641579,1
24,0.9998096752612341,0.999772095535894,1
25,0.9998429918926235,0.9997974405793151,1
26,0.9998410508673403,0.9997996923101997,1
27,0.999651846294617,0.9995851359650646,1
28,0.9998024620900202,0.9997481507197432,1
29,0.9996482624245427,0.9996195015447485,1
30,0.9997988974708761,0.9997355789732896,1
31,0.9996236399195711,0.999592093240711,1
32,0.999824111643121,0.9997773893138582,1
33,0.9986403307713203,0.9985221628425486,1
34,0.9998534816777617,0.9997979708981057,1
35,0.9998125194500266,0.9997594177917993,1
36,0.9998650016537102,0.9998155391765466,1
37,0.9997260358192632,0.9996863697674067,1
38,0.999790957987851,0.9997240872355841,1
39,0.9995895272712427,0.9995576533082434,1
40,0.9996935306651423,0.9996599435522574,1
41,0.9998419123853134,0.9997751630660238,1
42,0.9995268647286009,0.9994909857481494,1
43,0.9996634347130253,0.9996158675574205,1
44,0.9997446450882765,0.9996731223028211,1
45,0.9997603085594324,0.999717475528018,1
46,0.9997902136461957,0.9997472824774915,1
47,0.9998192188582604,0.9997543378188308,1
48,0.9998488578302275,0.999795247039137,1
49,0.999885915403512,0.9998269591768469,1
50,0.9998903717847915,0.9998372311556415,1
51,0.9998294969248452,0.9997840717452504,1
52,0.9994750579310181,0.9993991224274412,1
53,0.9995028175815837,0.9994197588374193,1
54,0.99973739754393,0.9996910157008629,1
55,0.9997254151889128,0.9996548875336494,1
56,0.9997967681755296,0.9997308933972415,1
57,0.9998434867456065,0.9997794683299556,1
58,0.9997284968104334,0.9996751511203433,1
59,0.9997727866050798,0.999706124192549,1
60,0.9998481145244639,0.9998000196821101,1
61,0.9991768997459181,0.9990790832557825,1
62,0.9985368052107806,0.9985212366841522,1
63,0.9998701047649012,0.9998154397675703,1
64,0.9998208867183873,0.9997611643519166,1
65,0.9997876294137308,0.9997172861323345,1
66,0.999780571663431,0.9997368783500825,1
67,0.999764509440875,0.9997244361513367,1
68,0.9997258958044932,0.9996885838404194,1
69,0.9995532086077851,0.9994676213676341,1
70,0.9998803442647702,0.9998252341372605,1
71,0.999853181019812,0.9997898371570577,1
72,0.999327526220694,0.9993027140567609,1
73,0.9998827756107805,0.9998368905078084,1
74,0.9992361621616103,0.9991335247787734,1
75,0.9999003665964914,0.9998434101174558,1
76,0.9996437048883166,0.9996085608049696,1
77,0.9996130506870011,0.999531446781728,1
78,0.9998675891032016,0.999819790166372,1
79,0.9998019712486761,0.9997302890037767,1
80,0.9994681672669916,0.9994375839499076,1
81,0.99979162898077,0.9997222770807391,1
82,0.9998400605782183,0.9997755608658925,1
83,0.9992860208747367,0.9991835482138246,1
84,0.9998841169455461,0.9998378070144055,1
85,0.999872045206355,0.9998147062584014,1
86,0.9998135814203958,0.9997462929694033,1
87,0.9998850984017795,0.9998343364389289,1
88,0.9998413832428924,0.9997864740607723,1
89,0.9997841770954438,0.9997175195426887,1
90,0.9997110959766728,0.9996655067934656,1
91,0.9998893142589762,0.9998260253088332,1
92,0.9996100767255363,0.9995341941055996,1
93,0.9997421540620361,0.9997048376497442,1
94,0.9995255430724879,0.9994721304464138,1
95,0.9996577533207174,0.9996175058836365,1
96,0.9997575021087041,0.9996830624556061,1
97,0.9996500493875511,0.999597708661603,1
98,0.999775097275892,0.9997232586037157,1
99,0.9998088780801053,0.9997514536340697,1
100,0.9993862866975135,0.9993629921697844,1
101,0.9997396163856319,0.9996784411971469,1
102,0.9998903701314166,0.9998524763929086,1
103,0.9986153468581969,0.9985028048481314,1
104,0.9997988951988115,0.9997337650205057,1
105,0.9996598667988273,0.9996095844818355,1
106,0.9994030763384179,0.9993812503711575,1
107,0.9998576148564926,0.9998107234051704,1
108,0.9998063801532856,0.9997363554382828,1
109,0.999584551517069,0.9994962009296936,1
110,0.9998861627840679,0.9998363808512715,1
111,0.9998323384696558,0.9997761189991716,1
112,0.9997293561499612,0.9996574536692097,1
113,0.9998817656378649,0.999830580243783,1
114,0.9993658811606397,0.9992787360717311,1
115,0.9997663596170286,0.9996975728823437,1
116,0.9994430177206073,0.9994211422909643,1
117,0.9995185911253179,0.9994890577176087,1
118,0.9998705356121872,0.9998227732330044,1
119,0.9996909722094554,0.9996567728289458,1
120,0.9995232350845884,0.9995147613014258,1
