partition,seed,target,sensitivity_tier,target_kind,r2,rmse,mae,test_std,nrmse_by_test_std,pearson_r,test_r2_evaluable,accuracy,balanced_accuracy,roc_auc,description,n_input_declared,n_input_variable
01_public27_joint,42,slack_bus_p_mw,T2_operational,continuous,0.8016501069068909,3.595423460006714,2.402639150619507,8.072982788085938,0.44536492228507996,0.8978583216667175,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,slack_bus_q_mvar,T2_operational,continuous,0.9592981338500977,2.2517895698547363,1.7567219734191895,11.161455154418945,0.20174695551395416,0.9808618426322937,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_118_va_deg,T3_high,continuous,0.9592165350914001,0.6614730358123779,0.47923004627227783,3.2754437923431396,0.2019491344690323,0.9796887040138245,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_118_p_injection_mw,T2_operational,continuous,0.893091082572937,8.520590782165527,6.510126113891602,26.059295654296875,0.32696935534477234,0.9543321132659912,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_118_q_injection_mvar,T2_operational,continuous,0.9805758595466614,2.3674304485321045,1.7892236709594727,16.986602783203125,0.13937044143676758,0.9911445379257202,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_115_va_deg,T3_high,continuous,0.9520507454872131,0.5177244544029236,0.3750418722629547,2.3643300533294678,0.21897301077842712,0.9760793447494507,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_115_p_injection_mw,T2_operational,continuous,0.950574517250061,3.1317365169525146,2.452866792678833,14.086713790893555,0.22231845557689667,0.9764479994773865,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_115_q_injection_mvar,T2_operational,continuous,0.9738911390304565,2.332160472869873,1.7568700313568115,14.433265686035156,0.1615823209285736,0.9873580932617188,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_218_va_deg,T3_high,continuous,0.9706715941429138,0.289774090051651,0.20066694915294647,1.69205904006958,0.17125530540943146,0.9856089949607849,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_218_p_injection_mw,T2_operational,continuous,0.9087905287742615,36.13007736206055,25.261659622192383,119.63245391845703,0.3020089864730835,0.9583911299705505,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_218_q_injection_mvar,T2_operational,continuous,0.9094187021255493,4.413665771484375,3.072413682937622,14.66493034362793,0.30096739530563354,0.9574212431907654,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_215_va_deg,T3_high,continuous,0.9838963150978088,0.1054394319653511,0.08326976001262665,0.8308848738670349,0.12690016627311707,0.9929683208465576,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_215_p_injection_mw,T2_operational,continuous,0.9108176827430725,15.475733757019043,11.778512954711914,51.821712493896484,0.2986341714859009,0.9624388813972473,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_215_q_injection_mvar,T2_operational,continuous,0.9546304941177368,2.3266794681549072,1.8021773099899292,10.923315048217773,0.21300122141838074,0.9814659953117371,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_318_va_deg,T3_high,continuous,0.9651921391487122,0.7196086645126343,0.5357543230056763,3.857072591781616,0.18656860291957855,0.9825191497802734,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_318_p_injection_mw,T2_operational,continuous,0.9826383590698242,3.9069936275482178,2.5411245822906494,29.651554107666016,0.1317635327577591,0.9914102554321289,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_318_q_injection_mvar,T2_operational,continuous,0.9398032426834106,2.886683940887451,2.1934974193573,11.765565872192383,0.2453501969575882,0.9694710969924927,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_315_va_deg,T3_high,continuous,0.9627971053123474,0.6331420540809631,0.45993027091026306,3.2825613021850586,0.19288049638271332,0.9816595911979675,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_315_p_injection_mw,T2_operational,continuous,0.9251660704612732,15.828699111938477,9.929499626159668,57.86235046386719,0.2735578417778015,0.9628596305847168,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_315_q_injection_mvar,T2_operational,continuous,0.7766850590705872,8.24682903289795,5.958407878875732,17.451313018798828,0.47256210446357727,0.8813464045524597,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_107_va_deg,T3_high,continuous,0.9441379308700562,0.25116780400276184,0.19415202736854553,1.0626875162124634,0.23635151982307434,0.9724050164222717,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_107_p_injection_mw,T2_operational,continuous,0.8266554474830627,2.3126800060272217,1.7231842279434204,5.5546979904174805,0.4163466691970825,0.9365575313568115,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_107_q_injection_mvar,T2_operational,continuous,0.9550653696060181,1.7048165798187256,1.3656156063079834,8.042428016662598,0.21197785437107086,0.981799304485321,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_203_vm_pu,T1_relative_low,continuous,0.968508780002594,0.0003877660783473402,0.00030167284421622753,0.0021851209457963705,0.17745749652385712,0.9842627644538879,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_203_va_deg,T3_high,continuous,0.889973521232605,0.4084605574607849,0.287835955619812,1.231406807899475,0.3317023813724518,0.9448737502098083,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_203_p_injection_mw,T2_operational,continuous,0.9783034920692444,1.1998317241668701,0.9369328618049622,8.145642280578613,0.14729736745357513,0.9902136921882629,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_203_q_injection_mvar,T2_operational,continuous,0.9793522953987122,0.24059714376926422,0.1917937844991684,1.6743820905685425,0.14369308948516846,0.9898169040679932,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_113_p_injection_mw,T2_operational,continuous,0.9404873251914978,7.266488552093506,4.959445476531982,29.786531448364258,0.24395215511322021,0.9706377387046814,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,42,bus_113_q_injection_mvar,T2_operational,continuous,0.9613890647888184,1.8306047916412354,1.414076805114746,9.31620979309082,0.19649673998355865,0.9821076393127441,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
