epoch,train_standardized_mse,validation_standardized_mse,validation_macro_r2,validation_median_r2
1,0.854529031546921,0.5351077914237976,0.3525140153540072,0.34124842286109924
2,0.4439290540708531,0.30018338561058044,0.6213836711004516,0.6997177600860596
3,0.30927979459449234,0.23675356805324554,0.6997026220381817,0.7586570978164673
4,0.2601935542203733,0.20445193350315094,0.7364402478316007,0.8001324534416199
5,0.22724043979765768,0.1836882084608078,0.7602897276927796,0.8311912417411804
6,0.20565655085857457,0.170286163687706,0.7737331860220042,0.8353824019432068
7,0.18887896270587526,0.1628103107213974,0.7846228860179397,0.8464041352272034
8,0.17828581520951872,0.14675799012184143,0.8037677873796392,0.8688602447509766
9,0.16635812282872495,0.1444212794303894,0.8044800344750146,0.867183268070221
10,0.16056084358506026,0.14159037172794342,0.8095785904432011,0.8706735372543335
11,0.15629662113796214,0.13335135579109192,0.8199536158381221,0.8790988326072693
12,0.15139200310565157,0.12852239608764648,0.825092380918632,0.8865692615509033
13,0.14630283526809632,0.12627507746219635,0.8269819326211358,0.8883189558982849
14,0.1420420042263973,0.12068421393632889,0.836033850629753,0.8893076181411743
15,0.1379072701021612,0.12170794606208801,0.8347081273237121,0.8859496116638184
16,0.13577361277891742,0.11781931668519974,0.8370457074352514,0.8873735666275024
17,0.13556908156356798,0.12156201153993607,0.8342890997077818,0.8843415379524231
18,0.13696295430637756,0.11501076817512512,0.844846109920573,0.9022350907325745
19,0.12878368292234124,0.1078154519200325,0.8533071714026905,0.9074726104736328
20,0.12462055306971345,0.1111840233206749,0.8456490571810821,0.9069129228591919
21,0.1307094453912163,0.10465715080499649,0.856131946650621,0.907960057258606
22,0.12040363560947569,0.1030525267124176,0.8585762674006346,0.9118607044219971
23,0.11952982938417615,0.10178965330123901,0.861151465188677,0.9116644263267517
24,0.116796056776948,0.09854812920093536,0.8657477264092347,0.9096890091896057
25,0.11613852600521597,0.09702882915735245,0.8677313720511499,0.9142791032791138
26,0.11279607824035953,0.09550637751817703,0.8683471752104358,0.9169249534606934
27,0.110946358117913,0.09496046602725983,0.8699407507883055,0.9124894142150879
28,0.10980977722981104,0.09859827905893326,0.8642419924802869,0.9034860134124756
29,0.11045561220906505,0.09238545596599579,0.8706357286912259,0.9234400987625122
30,0.10715995545249987,0.09097490459680557,0.8735534225668863,0.9196425080299377
31,0.10448771092747432,0.0991782695055008,0.8636453870300934,0.9047450423240662
32,0.10953842810728989,0.08865606039762497,0.8781823908614221,0.9254670143127441
33,0.10350296049146739,0.09012067317962646,0.8758563722405478,0.9265381097793579
34,0.10257498947594487,0.08802032470703125,0.8779496592338955,0.9245790243148804
35,0.1004085264755831,0.09819217771291733,0.8613374258313223,0.9087498188018799
36,0.11333396688840493,0.08703382313251495,0.8792538654024356,0.9208493828773499
37,0.09840296062464518,0.08527030050754547,0.8799624910978513,0.9271227717399597
38,0.10101681997152451,0.08338562399148941,0.8842150145602004,0.9283576607704163
39,0.09475700925155825,0.08267997205257416,0.8856089733471381,0.927825927734375
40,0.09325157475785613,0.08223096281290054,0.8867752571529317,0.9295986294746399
41,0.09285349331956136,0.09147701412439346,0.8743515000722119,0.9172515273094177
42,0.09606781345958747,0.08461908251047134,0.8845984414916173,0.9308426976203918
43,0.09240352851262942,0.08394798636436462,0.884380939129357,0.9287925362586975
44,0.09116827273134218,0.08046111464500427,0.8891200470590146,0.9270353317260742
45,0.08938725073091691,0.08119070529937744,0.8884160889086322,0.9257359504699707
46,0.0889350472717372,0.0858401358127594,0.8815968109068469,0.9240978360176086
47,0.09208426173720642,0.08321769535541534,0.885877630142408,0.924187958240509
48,0.08977187172829058,0.07884499430656433,0.891914667091637,0.9314433932304382
49,0.08679247458714437,0.07915733754634857,0.8907603560207046,0.9344569444656372
50,0.0861250093920555,0.07909584790468216,0.8912639406239875,0.931465744972229
51,0.08672939203122101,0.0793394148349762,0.8913067300743032,0.9348725080490112
52,0.0885278878317844,0.07886254042387009,0.8915805655105091,0.9265967011451721
53,0.08428729801555694,0.0761074498295784,0.8952585954532445,0.9350355267524719
54,0.0829233605228001,0.0787358507514,0.8923599377413777,0.9294860363006592
55,0.08480010702769789,0.07790642231702805,0.8940434833274824,0.9317581653594971
56,0.08244952018734458,0.07545507699251175,0.8968734159090809,0.9336484670639038
57,0.08164071136808039,0.0767403319478035,0.8955837440824954,0.9293966293334961
58,0.08133209899077573,0.07431017607450485,0.8972560245300008,0.9358766674995422
59,0.07999580139239733,0.07336203008890152,0.8984955181585295,0.9359292387962341
60,0.0803777518389515,0.07959920167922974,0.8862587466975239,0.9285306930541992
61,0.08878072680603706,0.0754271000623703,0.8967876879968376,0.9324445128440857
62,0.08853004079266034,0.07246356457471848,0.8990181846039318,0.9373745322227478
63,0.07852884672373708,0.07162272930145264,0.9008328566484363,0.9376536011695862
64,0.07698796961454113,0.07318837195634842,0.9001641496319637,0.9357848167419434
65,0.07682957887412009,0.0710645392537117,0.902293426271911,0.9379021525382996
66,0.07536338580918917,0.07454749941825867,0.8989108913691244,0.9380800127983093
67,0.08055168866781577,0.07162807881832123,0.9006492180801998,0.9360949993133545
68,0.07635807747199462,0.07248960435390472,0.9004356900108195,0.9388782382011414
69,0.0761752677942028,0.07053844630718231,0.9031738388204129,0.937542736530304
70,0.07481633817501943,0.06956331431865692,0.9044816914562867,0.938420295715332
71,0.07559869065396027,0.07214492559432983,0.9011772433731043,0.9348697066307068
72,0.07488081725429387,0.06970812380313873,0.9029285178006252,0.9400646686553955
73,0.0750184460563092,0.06882251799106598,0.9059517720592356,0.9384814500808716
74,0.07485246168971837,0.06816346943378448,0.9058278001078935,0.9408889412879944
75,0.07185279256582415,0.06978581100702286,0.8991621626871769,0.93878573179245
76,0.07300686360219895,0.06960971653461456,0.9049909372474546,0.9406185150146484
77,0.07143694355056204,0.06754497438669205,0.9075540719188262,0.9396916627883911
78,0.07067341283303076,0.06892741471529007,0.9061263509999926,0.938766360282898
79,0.0720266025603089,0.06739575415849686,0.9070387514673661,0.9394757151603699
80,0.07025026967027936,0.06548266857862473,0.9104164376437107,0.9416199922561646
81,0.06952245929505659,0.07108715921640396,0.9048915939214074,0.9382759928703308
82,0.07337999105860679,0.06938555091619492,0.904882782669825,0.937126100063324
83,0.07256111640437089,0.06662435084581375,0.9092487373223929,0.9401379227638245
84,0.06906209816755067,0.06842967867851257,0.9073895341325029,0.940841794013977
85,0.06844267787420293,0.06567613780498505,0.9094910004707141,0.9427127838134766
86,0.0673804103761,0.06880991160869598,0.9058054716230552,0.9410958290100098
87,0.06896957204051234,0.06517070531845093,0.9105920832012301,0.9419805407524109
88,0.06688517043409443,0.068084217607975,0.908233291356363,0.937985897064209
89,0.06791240629111704,0.06632494181394577,0.9094467944352427,0.9410779476165771
90,0.06751347979604616,0.06447385251522064,0.9120866331820175,0.9436363577842712
91,0.06642027111286533,0.06514102220535278,0.9114895137810262,0.9406969547271729
92,0.06497914377035223,0.06581408530473709,0.910994125826058,0.9443751573562622
93,0.06657323265471238,0.06388431042432785,0.9130961314261516,0.9433393478393555
94,0.06841933830636969,0.06480421125888824,0.9113733595776781,0.942575991153717
95,0.06536963025790263,0.06414047628641129,0.9133734018237234,0.9431376457214355
96,0.06674501877920382,0.06641587615013123,0.9098713364556571,0.9416081309318542
97,0.06524599364018897,0.06273923069238663,0.9147910588534078,0.9458598494529724
98,0.06346805691331256,0.06640929728746414,0.9099421015827456,0.9414235353469849
99,0.06651175342665024,0.06302745640277863,0.9138595816270213,0.9433982372283936
100,0.06315885953939651,0.0627388209104538,0.9151420228914401,0.9443941116333008
101,0.06407170105790967,0.06417529284954071,0.9109247159735064,0.9440842270851135
102,0.06510756655839177,0.06211203336715698,0.9157906960104113,0.9457793831825256
103,0.06258826015217783,0.06191922724246979,0.9147597785307983,0.9443244934082031
104,0.06278642123018524,0.07003508508205414,0.9071966045509989,0.9353000521659851
105,0.06647570839632853,0.06303282082080841,0.9147286921321789,0.9451648592948914
106,0.06264309406222347,0.06165401637554169,0.9099192920132219,0.9453386068344116
107,0.06538671930850755,0.06426583975553513,0.913936669128799,0.9422110915184021
108,0.06377185556598895,0.06428912281990051,0.9122958719451851,0.9443820714950562
109,0.06398446291258526,0.06285563111305237,0.9154926845542738,0.9462847113609314
110,0.062413068443401026,0.06231207773089409,0.9155075300798238,0.9460210800170898
