area_1_load_actual_mw,area_2_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,hour_of_day,month_of_year
1.6188529,-1.2322537,-1.292252,1.7291315,-1.2992675,-1.2119973,-1.2531251,1.8884563,1.8328573,-1.0844103,-0.21131982,-1.2260911,1.0715277,-1.1029198,0.9288949,-1.0382509,-1.2863476,0.47100833,1.7833136,1.7405227,1.6635506,-1.2559289,1.7909406,1.6632973,0.7950005,1.7876942,-1.1655658,-1.0381188,-1.2452644,1.4046516,-1.0250331,1.2541037,-1.1566638,-1.2903152
1.6346787,-1.2507571,-1.3077668,1.7529829,-1.3154757,-1.2304654,-1.2723477,1.8994191,1.8514326,-1.1013974,-0.28208813,-1.2456124,1.0696927,-1.1226362,0.9207571,-1.0603158,-1.3037322,0.44697177,1.8105022,1.7493777,1.6816741,-1.2810115,1.7975304,1.6758523,0.7778713,1.7948682,-1.1859744,-1.0677828,-1.270961,1.4378961,-1.0480988,1.2636843,-1.1833967,-1.3067132
1.6521567,-1.2743794,-1.3273607,1.7877505,-1.3316822,-1.2485573,-1.2898633,1.9056153,1.8684163,-1.1232702,-0.35303155,-1.2662857,1.064546,-1.1439176,0.9170649,-1.0846694,-1.330054,0.42499974,1.8422292,1.7820245,1.6841426,-1.2979705,1.7999007,1.6944853,0.75245285,1.8078185,-1.2053534,-1.0959818,-1.2848845,1.4470667,-1.0738124,1.2649546,-1.2029626,-1.3216225
1.677482,-1.291214,-1.3411919,1.8046516,-1.3476319,-1.2595806,-1.3070327,1.9120034,1.8701601,-1.1453993,-0.4329446,-1.2846184,1.0650555,-1.1593736,0.8947454,-1.1085485,-1.3471756,0.3942269,1.8552191,1.8020706,1.6946931,-1.3146323,1.8079524,1.7389417,0.7310511,1.8160037,-1.2246668,-1.1177901,-1.3003025,1.4771862,-1.0926542,1.2674143,-1.2150149,-1.3363411
1.6893754,-1.3091111,-1.3645176,1.8314457,-1.3633344,-1.2772189,-1.327224,1.9114174,1.870503,-1.1668538,-0.5003361,-1.3025216,1.0683205,-1.1799031,0.88293105,-1.1326938,-1.3612076,0.36927933,1.8702998,1.8288455,1.703525,-1.3325905,1.8200732,1.7453619,0.7073202,1.8326799,-1.243226,-1.1369568,-1.3155669,1.4989746,-1.1174898,1.2746876,-1.2330102,-1.3509356
1.6987125,-1.3252714,-1.3772324,1.8506004,-1.3787988,-1.3008778,-1.3470805,1.9210304,1.8768167,-1.1875081,-0.56043625,-1.3200216,1.071575,-1.200332,0.8695684,-1.1572986,-1.3790586,0.32414198,1.8723782,1.8484795,1.71729,-1.3527327,1.8290604,1.7700598,0.6694413,1.8342708,-1.260703,-1.1574289,-1.3306772,1.5224072,-1.1388083,1.2796705,-1.2460924,-1.3654038
1.7240586,-1.3411855,-1.389906,1.8734523,-1.3940343,-1.3171083,-1.3625922,1.9364688,1.8927783,-1.207405,-0.61294436,-1.3371422,1.0683154,-1.2185622,0.85979795,-1.1777265,-1.4014355,0.26478916,1.8817155,1.8743045,1.7331046,-1.3679544,1.8525788,1.777089,0.62572265,1.854399,-1.2844062,-1.181542,-1.3456336,1.5341263,-1.1495296,1.2922637,-1.2600367,-1.3797454
1.7268144,-1.3427757,-1.4025797,1.8936657,-1.409049,-1.3323604,-1.3778683,1.9461092,1.8980839,-1.2271268,-0.6635504,-1.3529248,1.0738771,-1.23646,0.83736366,-1.1976491,-1.413911,0.18962021,1.8855096,1.8951209,1.7475978,-1.3842865,1.8543274,1.7886823,0.5719455,1.8855705,-1.3040714,-1.2020744,-1.360437,1.5549468,-1.1693891,1.3046775,-1.276383,-1.3846604
1.7579715,-1.3658072,-1.4152375,1.9223839,-1.4238515,-1.3481648,-1.3929332,1.9697345,1.9048779,-1.2484112,-0.70897025,-1.369429,1.0774336,-1.2552313,0.7962619,-1.2221994,-1.4263829,0.11029665,1.9225239,1.9335059,1.758098,-1.4003555,1.8760194,1.7959557,0.5022524,1.8881781,-1.3222377,-1.2211648,-1.3750881,1.5705224,-1.1910428,1.3204412,-1.2923051,-1.3960916
1.7882166,-1.3794873,-1.4278753,1.9312716,-1.4384489,-1.3637356,-1.4062129,1.9895115,1.9094214,-1.2664385,-0.75977457,-1.3856075,1.0800544,-1.2723773,0.7561917,-1.2409929,-1.4388398,0.01777217,1.9407401,1.9452026,1.7793958,-1.4228066,1.8915969,1.7981666,0.42030263,1.8978587,-1.3384748,-1.2376688,-1.3895884,1.5922611,-1.2112743,1.334758,-1.3114266,-1.4093809
1.7984585,-1.3930942,-1.4404883,1.9362437,-1.4505471,-1.3790803,-1.4209876,1.997363,1.9131993,-1.2821444,-0.80546075,-1.3959556,1.0789332,-1.289234,0.70667255,-1.2588389,-1.4512764,-0.059923314,1.9529257,1.9518865,1.7956944,-1.4430541,1.9058434,1.8356432,0.32076386,1.9057262,-1.3543518,-1.2560852,-1.3864092,1.6078897,-1.225317,1.3436798,-1.3266351,-1.4226072
1.8202386,-1.4066242,-1.4530681,1.9430089,-1.4648609,-1.3947219,-1.4348133,2.0070326,1.9142995,-1.2997024,-0.8432401,-1.4116938,1.0846575,-1.3093821,0.64393395,-1.2762794,-1.4636886,-0.16212656,1.9750254,1.9701186,1.8103592,-1.4539549,1.9206741,1.8502873,0.19513063,1.9294064,-1.3699818,-1.2741022,-1.4003456,1.6415341,-1.2467773,1.349548,-1.3416846,-1.4357661
1.8409557,-1.4046173,-1.4656103,1.9482709,-1.4790447,-1.4097712,-1.4492514,2.015557,1.9241017,-1.3104845,-0.8833254,-1.4353176,1.0790181,-1.3248665,0.5659749,-1.2934549,-1.4760686,-0.26207203,1.9877684,1.9820963,1.8156751,-1.4649277,1.929748,1.8625344,0.060464326,1.9459175,-1.3853742,-1.2917367,-1.4143147,1.6640618,-1.2661746,1.3616198,-1.3565757,-1.447529
1.8583076,-1.4179646,-1.4781109,1.9724103,-1.4930383,-1.4306551,-1.4700831,2.021004,1.9354475,-1.3360146,-0.91773236,-1.4490736,1.0683862,-1.3405544,0.4767309,-1.3119428,-1.4884114,-0.35369316,2.0128164,1.9813182,1.8227098,-1.4759631,1.9334905,1.8773246,-0.0787288,1.9571081,-1.4170421,-1.3090097,-1.4141808,1.6751264,-1.2849846,1.3795455,-1.3713099,-1.4606243
1.8581069,-1.4315401,-1.4905646,2.0073783,-1.506849,-1.4410695,-1.4850438,2.037485,1.9481587,-1.3522595,-0.9312716,-1.4626976,1.0626136,-1.3577043,0.36761793,-1.3284727,-1.5007143,-0.43632177,2.019701,1.9897165,1.8286422,-1.4870524,1.9567946,1.8797002,-0.21160486,1.9628862,-1.4327654,-1.3259395,-1.4281622,1.6877298,-1.3055736,1.393631,-1.3858887,-1.4872524
1.8713852,-1.4450139,-1.5029671,2.0170474,-1.5204833,-1.4540356,-1.4980061,2.0386171,1.9626327,-1.3740623,-0.9628927,-1.4761938,1.0571207,-1.3757643,0.2240539,-1.3506123,-1.5207413,-0.5098585,2.0214593,2.0058753,1.8435572,-1.4981862,1.9657906,1.8956817,-0.3316186,1.9815475,-1.4447222,-1.3464822,-1.4420131,1.707581,-1.3233223,1.4124206,-1.4003142,-1.497925
1.8896756,-1.4583846,-1.5153155,2.0181754,-1.533948,-1.4676238,-1.5108402,2.0543501,1.9741268,-1.3877485,-0.9939227,-1.4945512,1.0519155,-1.3961197,0.07987021,-1.3657157,-1.5320618,-0.57682955,2.0257518,2.0288222,1.8543025,-1.5093572,1.9798738,1.9259561,-0.43794522,1.9902685,-1.4566394,-1.3630122,-1.4557313,1.7247301,-1.3405286,1.4221472,-1.4145881,-1.5086416
1.9000428,-1.4716518,-1.5276074,2.0290923,-1.547249,-1.4771324,-1.5164932,2.0544896,1.9876227,-1.4007995,-1.0214242,-1.5072283,1.0371593,-1.4099128,-0.07507174,-1.3659234,-1.5433546,-0.6367909,2.046708,2.0514214,1.8706272,-1.5205587,1.9908218,1.9313477,-0.5343588,1.9970073,-1.468568,-1.378686,-1.4693183,1.741535,-1.3573643,1.4427451,-1.428713,-1.5194156
1.9063394,-1.4961458,-1.5398382,2.0532093,-1.5603923,-1.4906652,-1.5293535,2.0546637,1.9877087,-1.414349,-1.0460752,-1.5198271,1.029618,-1.4235677,-0.2210519,-1.3713927,-1.55465,-0.6922943,2.0469098,2.0672345,1.878977,-1.531781,1.9961547,1.9391428,-0.6130605,2.0121891,-1.4804953,-1.3939404,-1.5001928,1.7685177,-1.3738514,1.4482989,-1.4426907,-1.5302393
1.920457,-1.5078398,-1.552007,2.0571568,-1.5733839,-1.5040584,-1.542107,2.05889,1.9824342,-1.4278116,-1.0678518,-1.5323466,1.0139484,-1.4371196,-0.3508507,-1.3856719,-1.5659453,-0.74850714,2.053176,2.075481,1.8940492,-1.5430189,2.0077055,1.9588166,-0.6833272,2.0140224,-1.4924126,-1.4089721,-1.5045546,1.7831278,-1.3772849,1.4635065,-1.4731437,-1.5411031
1.9459943,-1.5080562,-1.5641116,2.0692782,-1.5862283,-1.5173148,-1.5555409,2.0752451,1.99922,-1.4411843,-1.0976404,-1.5447849,1.0031077,-1.4505677,-0.46112463,-1.399837,-1.5772307,-0.7972117,2.060958,2.098656,1.9077857,-1.5542638,2.015192,1.970798,-0.7447942,2.0285687,-1.5141724,-1.4237894,-1.5137395,1.7975594,-1.392973,1.4847912,-1.4841233,-1.5520017
1.9644538,-1.519442,-1.5761497,2.0819879,-1.5989312,-1.5304377,-1.5681354,2.0829196,2.0080197,-1.4544653,-1.122074,-1.5571413,0.9907703,-1.4639114,-0.5544182,-1.413874,-1.5885055,-0.8411147,2.0700755,2.1104946,1.9197787,-1.5655087,2.0209155,1.9920092,-0.8007712,2.0286202,-1.5250647,-1.4465454,-1.5171766,1.8445528,-1.4083966,1.490524,-1.4944849,-1.5629253
1.9739708,-1.5308381,-1.5881201,2.0954325,-1.611497,-1.54343,-1.5805043,2.0974646,2.023106,-1.4676526,-1.1463021,-1.5694152,0.9740665,-1.4771502,-0.63713205,-1.4277829,-1.5997627,-0.880706,2.1032307,2.119053,1.9209871,-1.5767536,2.03005,2.016158,-0.84911174,2.028902,-1.5359958,-1.4601184,-1.5140831,1.8532915,-1.4235679,1.520286,-1.5049297,-1.573869
1.9771292,-1.5422343,-1.6000217,2.1009138,-1.6239303,-1.5562948,-1.5927762,2.1095684,2.0281873,-1.4807453,-1.1688218,-1.5816064,0.9591051,-1.4902834,-0.70725185,-1.4415642,-1.6109995,-0.91695464,2.124136,2.122124,1.9358495,-1.5879893,2.0482514,2.0243654,-0.89487004,2.0280077,-1.5487628,-1.4732529,-1.5237602,1.8669542,-1.4427624,1.5306312,-1.5154494,-1.5848281
1.9893081,-1.5586092,-1.6118534,2.10186,-1.6362357,-1.5690347,-1.6049521,2.115358,2.0351026,-1.493743,-1.1955954,-1.5937144,0.9373974,-1.4956951,-0.7668323,-1.4552193,-1.6222115,-0.95041233,2.1358237,2.1267245,1.9366916,-1.5992118,2.0547035,2.0357118,-0.9338402,2.0445344,-1.5596892,-1.4862932,-1.5301112,1.8867484,-1.4611701,1.5475596,-1.526034,-1.5957873
2.0076735,-1.5555763,-1.6236143,2.1018767,-1.6484168,-1.5816528,-1.6170324,2.122914,2.0457678,-1.5066441,-1.2104601,-1.6057392,0.9000148,-1.5087882,-0.8214916,-1.4687486,-1.6333954,-0.9825122,2.1367624,2.148901,1.9546593,-1.6104159,2.0730834,2.0453875,-0.9712376,2.0445821,-1.570558,-1.4992391,-1.5314863,1.8957621,-1.4737315,1.5688925,-1.5409423,-1.6067464
2.0105321,-1.5662286,-1.6353035,2.1130133,-1.6604776,-1.594152,-1.6290191,2.1302073,2.0511472,-1.5274352,-1.2305303,-1.6176809,0.8641911,-1.521807,-0.8723437,-1.4821539,-1.644547,-1.0121942,2.1396315,2.1726418,1.9702865,-1.6215992,2.0878642,2.0492792,-1.0060525,2.049885,-1.5814471,-1.5120894,-1.5417914,1.9156655,-1.4862443,1.5917593,-1.551311,-1.6177056
2.0182097,-1.5769162,-1.6469208,2.127188,-1.6724222,-1.6065348,-1.6409128,2.1309533,2.0772514,-1.5390893,-1.2500408,-1.6295398,0.8194869,-1.5347098,-0.9196864,-1.4954367,-1.6556633,-1.0410157,2.1400034,2.1728387,1.9747124,-1.6327541,2.0899465,2.0542874,-1.0381205,2.0714314,-1.5923512,-1.5248439,-1.5521637,1.9285846,-1.4987047,1.602823,-1.5728629,-1.6286626
2.0359163,-1.5876324,-1.6584663,2.1272006,-1.6842538,-1.6188043,-1.6527152,2.1473312,2.0758703,-1.5507258,-1.2726305,-1.6413162,0.75145566,-1.5474983,-0.96088314,-1.5085981,-1.6667422,-1.0695444,2.1400034,2.1728387,1.992683,-1.6438805,2.0958817,2.058642,-1.0682406,2.0777147,-1.6032599,-1.5375031,-1.5593387,1.9487416,-1.5111083,1.6164577,-1.5818592,-1.6396049
2.0355651,-1.59837,-1.6699396,2.142397,-1.6959757,-1.6309624,-1.6644268,2.1534863,2.0869217,-1.5623368,-1.2964451,-1.6530104,0.66454035,-1.5601739,-0.9979048,-1.5216397,-1.6777822,-1.1013656,2.1400034,2.1855376,2.0017674,-1.6549743,2.1140735,2.0744112,-1.0976645,2.0947409,-1.6141686,-1.5500666,-1.5647353,1.9669517,-1.5234532,1.622507,-1.5909731,-1.6505288
2.0672371,-1.6091253,-1.6813401,2.1524587,-1.7075913,-1.6430124,-1.6760497,2.1534863,2.101548,-1.5739214,-1.3112934,-1.6646233,0.5468422,-1.5727389,-1.0323269,-1.5345637,-1.6887785,-1.1277924,2.14151,2.188267,2.0006297,-1.6660328,2.1140635,2.076672,-1.1236011,2.0947335,-1.6250774,-1.554573,-1.575607,1.9730409,-1.5357357,1.6381912,-1.6001971,-1.6614318
2.0659184,-1.6198862,-1.6926687,2.1685297,-1.7191036,-1.6549567,-1.6875851,2.1534863,2.1015143,-1.5854739,-1.3407774,-1.6761549,0.39780876,-1.5851946,-1.0608511,-1.5473715,-1.6997318,-1.1464834,2.1577697,2.188267,2.000769,-1.6770536,2.1226068,2.0915792,-1.1492167,2.107716,-1.6359781,-1.5658513,-1.6130195,1.9831272,-1.5479544,1.64974,-1.609522,-1.6723124
2.073902,-1.6306604,-1.7070663,2.175315,-1.7305155,-1.6667973,-1.6990342,2.1661685,2.1014807,-1.5969907,-1.3541439,-1.6876062,0.21210226,-1.5975434,-1.0910802,-1.5600649,-1.7106395,-1.1691811,2.1753497,2.2052898,2.015999,-1.6880327,2.1226547,2.1002152,-1.1751069,2.1154814,-1.6468667,-1.5783029,-1.6169109,1.9901204,-1.560107,1.6636847,-1.6189405,-1.6831634
2.0921671,-1.6414297,-1.72533,2.1800048,-1.74183,-1.678537,-1.7103983,2.16927,2.100972,-1.6084695,-1.3723202,-1.6989787,0.010525979,-1.6097863,-1.121772,-1.5684661,-1.7214991,-1.1844003,2.1716933,2.205353,2.036856,-1.6989707,2.1306443,2.1014142,-1.1967258,2.1141837,-1.6577376,-1.5723507,-1.620804,2.0035784,-1.5721917,1.6738985,-1.6284438,-1.70218
2.1099782,-1.6521871,-1.7349932,2.195888,-1.7530495,-1.6901778,-1.7216786,2.1902788,2.1085136,-1.6199062,-1.385127,-1.7102724,-0.17179121,-1.6219257,-1.1513116,-1.581147,-1.7323102,-1.2063577,2.1810155,2.205353,2.0532763,-1.7098635,2.1525862,2.1014142,-1.218524,2.1196537,-1.6685884,-1.5821778,-1.6248748,2.0105276,-1.5842072,1.6872572,-1.6380248,-1.7119769
2.1139154,-1.6382027,-1.7446852,2.2043076,-1.7482309,-1.701722,-1.7328765,2.1947362,2.1329424,-1.6312994,-1.3993644,-1.7214879,-0.3375773,-1.6339636,-1.17454,-1.593709,-1.7430717,-1.2272274,2.1971257,2.2322764,2.0628178,-1.7207106,2.152687,2.1294618,-1.239795,2.1199553,-1.6794161,-1.5932882,-1.6286786,2.0164206,-1.6020155,1.7191696,-1.6476755,-1.721803
2.108177,-1.6469998,-1.7544031,2.2080216,-1.7590187,-1.7131726,-1.7439938,2.2190852,2.1337168,-1.6426455,-1.4120117,-1.7326273,-0.4701242,-1.6459016,-1.1973966,-1.6061497,-1.7537825,-1.2474428,2.2003675,2.237488,2.0687797,-1.7315106,2.1526535,2.1295464,-1.2583293,2.1199217,-1.6902158,-1.6043884,-1.6331265,2.0327005,-1.6135263,1.7481015,-1.6573881,-1.7316544
2.108177,-1.6559038,-1.7641395,2.2137804,-1.7697477,-1.7245301,-1.7550318,2.223057,2.1336832,-1.653943,-1.4246422,-1.7436899,-0.5794968,-1.6345812,-1.2201849,-1.6184719,-1.764442,-1.2670554,2.2125247,2.2399542,2.0687904,-1.7422622,2.1526198,2.1316938,-1.2785993,2.122439,-1.7009854,-1.6188686,-1.63776,2.0481594,-1.6247087,1.7541528,-1.6671563,-1.7415242
2.1206229,-1.664906,-1.7738885,2.2152855,-1.7804157,-1.7357981,-1.7659912,2.223057,2.1405735,-1.66519,-1.4434453,-1.7546784,-0.66617113,-1.6440492,-1.2413547,-1.6306785,-1.7750493,-1.2871162,2.2173905,2.25002,2.071642,-1.7529641,2.1742053,2.1307456,-1.2983602,2.124799,-1.7117229,-1.6296432,-1.6425805,2.0721223,-1.635862,1.7519252,-1.6769729,-1.7514076
2.1210976,-1.6471102,-1.7836525,2.2152855,-1.7910246,-1.7469782,-1.7768738,2.228087,2.1537251,-1.6763849,-1.4553207,-1.765592,-0.74328285,-1.6538321,-1.2632563,-1.6346134,-1.7856033,-1.306938,2.218262,2.25101,2.0792603,-1.7636156,2.1812928,2.1543844,-1.3173574,2.1510828,-1.7224257,-1.6404175,-1.647589,2.0851007,-1.6469848,1.7850174,-1.686831,-1.7613031
2.136104,-1.6519018,-1.7934183,2.2231772,-1.8015732,-1.7580718,-1.787681,2.228087,2.1695163,-1.687526,-1.4672043,-1.7764331,-0.80443144,-1.6636673,-1.282808,-1.6468214,-1.7961042,-1.3177062,2.2276702,2.2559023,2.0876527,-1.7742157,2.1943862,2.1576166,-1.3358037,2.168137,-1.7330912,-1.6511804,-1.6527858,2.0924137,-1.6580743,1.8045859,-1.6967244,-1.7712033
2.152497,-1.6579422,-1.803184,2.227609,-1.8120624,-1.7690812,-1.7984138,2.2361677,2.1701,-1.6986128,-1.4811954,-1.8088908,-0.85976785,-1.673549,-1.301787,-1.6589078,-1.8065518,-1.3360434,2.2351363,2.2894242,2.101469,-1.784764,2.1943688,2.1734533,-1.3542408,2.1741583,-1.7437172,-1.661937,-1.6618657,2.0904946,-1.669127,1.8145491,-1.7066486,-1.7811035
2.1567912,-1.6414582,-1.8129498,2.2358763,-1.8224922,-1.7800081,-1.8090733,2.2361677,2.1711094,-1.7096443,-1.4929137,-1.8145941,-0.90999484,-1.6834692,-1.3241366,-1.670876,-1.8169459,-1.3527733,2.2543435,2.2894242,2.1061876,-1.7952601,2.1943352,2.1775522,-1.3716676,2.1878967,-1.7543037,-1.6726776,-1.6672676,2.0925083,-1.6801398,1.8386894,-1.7165947,-1.7910037
2.156818,-1.6464655,-1.8227115,2.2620816,-1.8328631,-1.7908543,-1.8196615,2.2441761,2.1730826,-1.7206188,-1.5041865,-1.8204615,-0.9552524,-1.6934226,-1.3433694,-1.68273,-1.8272864,-1.3774558,2.253304,2.29746,2.111818,-1.8057035,2.2151666,2.1791303,-1.3854352,2.1878967,-1.7648468,-1.6833997,-1.672005,2.0924675,-1.6911128,1.8476379,-1.7265604,-1.8008884
2.1734085,-1.652091,-1.8324604,2.2620816,-1.8431753,-1.8016219,-1.8301792,2.2441785,2.1790738,-1.7315364,-1.5096223,-1.8264904,-0.99733037,-1.7034014,-1.360279,-1.6944739,-1.8375725,-1.3921958,2.2621927,2.3260057,2.1188493,-1.816094,2.2192514,2.1981468,-1.4022303,2.215842,-1.7753475,-1.6941006,-1.6778064,2.0964398,-1.7020408,1.8512515,-1.7365409,-1.810769
2.1829937,-1.6579063,-1.8421985,2.2620816,-1.8534294,-1.8123121,-1.8406277,2.2441785,2.1935575,-1.7423966,-1.5211025,-1.8326774,-1.0335313,-1.7134027,-1.3786576,-1.7061098,-1.8478045,-1.4067626,2.2639136,2.3397667,2.1309705,-1.826431,2.2259495,2.2031338,-1.4181561,2.2204363,-1.785803,-1.7047789,-1.6837901,2.1135006,-1.7129247,1.8603321,-1.7465252,-1.8206356
2.1862857,-1.6639066,-1.8519226,2.2898922,-1.8636254,-1.8229266,-1.8510079,2.2566807,2.1979187,-1.753198,-1.5273616,-1.839018,-1.0670761,-1.7234206,-1.3946786,-1.7176415,-1.857983,-1.4211597,2.2639136,2.3397667,2.1470428,-1.8367145,2.2380269,2.2172205,-1.4350051,2.2307634,-1.7962127,-1.7154281,-1.6899536,2.1344025,-1.7237623,1.8796409,-1.7565128,-1.8304857
2.191444,-1.6624632,-1.8616296,2.292644,-1.873765,-1.833467,-1.8613212,2.2678933,2.1978838,-1.7639418,-1.5420417,-1.8455077,-1.0987731,-1.7334517,-1.4103992,-1.7290719,-1.8681079,-1.4353912,2.2670956,2.3405068,2.1432688,-1.8469447,2.2386935,2.2205706,-1.4542221,2.2331223,-1.8065763,-1.7260476,-1.6962932,2.134369,-1.7345518,1.8961753,-1.7664979,-1.8403168
2.2001584,-1.6689497,-1.8713176,2.3258445,-1.8838465,-1.8439354,-1.8715687,2.2680445,2.1978502,-1.7746261,-1.5534561,-1.8521423,-1.1287082,-1.7434864,-1.425836,-1.740404,-1.9040889,-1.4494613,2.2668023,2.3405077,2.1538913,-1.8571218,2.2505836,2.2205706,-1.4699882,2.222589,-1.816893,-1.7366351,-1.7028055,2.145801,-1.7452922,1.9155598,-1.7764821,-1.8501273
2.2139356,-1.6756213,-1.880984,2.3259156,-1.8938724,-1.8543324,-1.8817515,2.2875693,2.1994877,-1.7852527,-1.5648522,-1.8589159,-1.1555184,-1.7535211,-1.4410033,-1.7516403,-1.9069438,-1.4633734,2.2785103,2.3590834,2.151222,-1.8672458,2.2506654,2.2329893,-1.484553,2.254896,-1.8271619,-1.747188,-1.7094865,2.1459563,-1.7559824,1.9193078,-1.7864664,-1.8599167
2.2267354,-1.6824627,-1.8906256,2.3259156,-1.903843,-1.8646595,-1.8918711,2.2892065,2.1994603,-1.7958196,-1.5762321,-1.8658235,-1.1837692,-1.772962,-1.4559155,-1.7627834,-1.909932,-1.4771316,2.278814,2.3614924,2.1659129,-1.877317,2.2675862,2.2340233,-1.5035182,2.2626932,-1.837382,-1.7577047,-1.7163311,2.1615593,-1.7666215,1.9275715,-1.7964344,-1.8696799
2.2404015,-1.6894692,-1.9002435,2.3306525,-1.9137577,-1.8749186,-1.9019287,2.2892065,2.218094,-1.806329,-1.5875943,-1.872859,-1.207811,-1.7823038,-1.4705852,-1.7738358,-1.9130641,-1.4907397,2.28356,2.3645425,2.1691198,-1.8873348,2.2658699,2.2340133,-1.5170726,2.2627099,-1.8475534,-1.7681819,-1.7233342,2.209872,-1.7772089,1.9472258,-1.8063906,-1.8794184
2.2502875,-1.696636,-1.9098334,2.3306525,-1.923618,-1.885111,-1.911924,2.2892065,2.2468476,-1.8167789,-1.5989336,-1.880017,-1.2307842,-1.7912652,-1.4850242,-1.7848002,-1.9163438,-1.5042014,2.291579,2.3645425,2.1774426,-1.8973001,2.2658684,2.2348857,-1.5304667,2.2627099,-1.8576759,-1.7786199,-1.7304904,2.2156122,-1.7877443,1.9615188,-1.8163306,-1.8891267
2.2743587,-1.7039565,-1.9193952,2.3306525,-1.9334245,-1.8952377,-1.9218597,2.2892065,2.2489727,-1.8271716,-1.6102474,-1.8872919,-1.2546064,-1.8002794,-1.4992434,-1.7956786,-1.9197742,-1.533714,2.3197305,2.4029717,2.1804745,-1.9072131,2.2658684,2.2330172,-1.544318,2.2627099,-1.8677493,-1.7890167,-1.737794,2.2170587,-1.7982271,1.9705126,-1.8262519,-1.8988059
2.2743587,-1.7114247,-1.9289279,2.3306525,-1.9431778,-1.9052998,-1.9317358,2.298934,2.2638588,-1.8375055,-1.621531,-1.8946768,-1.279529,-1.8093402,-1.5132535,-1.8064733,-1.9233576,-1.5435319,2.3197305,2.4029746,2.1805449,-1.9170743,2.2658684,2.2329473,-1.5573568,2.2641776,-1.8777736,-1.799371,-1.745239,2.2217932,-1.8086569,1.9823642,-1.8361496,-1.9084544
2.2743587,-1.7190349,-1.9384301,2.3388696,-1.9528785,-1.9152988,-1.941554,2.310034,2.2643757,-1.8477823,-1.6327807,-1.9021661,-1.2992123,-1.8184426,-1.5270633,-1.8171862,-1.9270962,-1.5534409,2.3197305,2.4099529,2.208425,-1.9268839,2.2822664,2.2627203,-1.5702544,2.2641776,-1.8877486,-1.8096817,-1.7528187,2.2439377,-1.8190337,1.9882383,-1.8460244,-1.9180709
2.269505,-1.72678,-1.9479004,2.3388696,-1.9625266,-1.9252366,-1.9513142,2.310034,2.2716925,-1.8580014,-1.6439939,-1.9097539,-1.3208779,-1.8275807,-1.5406823,-1.8456247,-1.9309912,-1.5634335,2.3311481,2.4100683,2.2193882,-1.9366423,2.282268,2.2886605,-1.5830157,2.2641776,-1.8976742,-1.8199487,-1.7605267,2.2424002,-1.8293574,1.9951137,-1.8558729,-1.9276543
2.269505,-1.734654,-1.9573379,2.3388696,-1.972123,-1.935113,-1.9610187,2.3114517,2.2855897,-1.8681636,-1.6469283,-1.9174329,-1.3390512,-1.8367498,-1.5541188,-1.8528999,-1.9350451,-1.5735015,2.351517,2.4100683,2.21947,-1.9463499,2.2966244,2.297045,-1.6044403,2.2646785,-1.9075505,-1.8301696,-1.7683564,2.2475667,-1.8396273,2.0074396,-1.8656949,-1.9372034
2.269505,-1.7426492,-1.9667417,2.3388696,-1.9816688,-1.9449303,-1.9706677,2.3117359,2.285972,-1.87827,-1.6582321,-1.9251986,-1.3564969,-1.8459445,-1.5673804,-1.860292,-1.9392581,-1.5836364,2.3584406,2.425559,2.21947,-1.9560071,2.2995214,2.3060994,-1.616393,2.2842088,-1.9173775,-1.8403447,-1.7763016,2.2639046,-1.8498434,2.0148365,-1.8754864,-1.9467177
2.2933252,-1.7507592,-1.9761112,2.3388696,-1.9911643,-1.9546887,-1.9802618,2.3117359,2.285972,-1.8883197,-1.6695292,-1.9330444,-1.3737605,-1.8551607,-1.5804746,-1.8677953,-1.9436313,-1.5938307,2.3584406,2.430884,2.2293193,-1.9656146,2.2995214,2.3003988,-1.6275992,2.2868276,-1.9271556,-1.8504738,-1.7843547,2.2709072,-1.8600063,2.0438418,-1.885247,-1.9561967
2.325592,-1.7589769,-1.9854459,2.3424106,-2.0006092,-1.9643904,-1.9898024,2.3117359,2.288605,-1.898314,-1.6839782,-1.940964,-1.3906102,-1.8643925,-1.6052566,-1.8754042,-1.9481642,-1.6040767,2.3711946,2.4374106,2.2240205,-1.9751725,2.329956,2.3063586,-1.6387755,2.292503,-1.936885,-1.8605564,-1.7925093,2.270954,-1.8701162,2.0369782,-1.8949758,-1.9656395
