field,中文名,score
gross_inadv_interchange_mw,总非计划交换,0.44220685958862305
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,0.11399075388908386
gen_fuel_hydro_pct,水电占比,0.031770918518304825
gross_sched_interchange_mw,总计划交换,0.02830428257584572
total_pjm_reg_purchases,调频购买量,0.026217080652713776
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.01762748695909977
gen_fuel_gas_mw,燃气出力,0.017006592825055122
prelim_load_avg_hourly,预估小时负荷,0.016879871487617493
gen_fuel_nuclear_mw,核电出力,0.015640875324606895
total_pjm_rt_load_mwh,实时负荷电量,0.014452575705945492
gen_fuel_multiple_fuels_pct,多燃料占比,0.013486741110682487
gen_fuel_multiple_fuels_mw,多燃料出力,0.012775233015418053
gen_fuel_gas_pct,燃气占比,0.01099739782512188
gen_fuel_wind_mw,风电出力,0.010189359076321125
gen_fuel_solar_mw,光伏出力,0.010090263560414314
gen_fuel_nuclear_pct,核电占比,0.009991390630602837
gen_fuel_coal_mw,燃煤出力,0.009925280697643757
gen_fuel_other_renewables_mw,其他可再生出力,0.009328266605734825
gen_fuel_hydro_mw,水电出力,0.009158099070191383
gen_fuel_other_renewables_pct,其他可再生占比,0.008957126177847385
da_as_mcp_synchronized_reserve,日前同步备用出清价,0.008922749198973179
gen_fuel_wind_pct,风电占比,0.00869428925216198
total_pjm_loc_credit,机会成本信用,0.008548072539269924
gen_fuel_oil_mw,燃油出力,0.008471970446407795
system_energy_price_da,日前能量价格,0.007935279980301857
forecast_load_mw_latest_available,最新负荷预测,0.007934347726404667
gen_fuel_solar_pct,光伏占比,0.007931719534099102
marginal_loss_price_rt,实时边际损耗价,0.0075816321186721325
total_pjm_rmpcp_cr,调频性能信用额,0.0075782109051942825
da_as_ss_mw_primary_reserve,日前主用备用自调度,0.007445752155035734
gen_fuel_coal_pct,燃煤占比,0.007249982561916113
gen_fuel_oil_pct,燃油占比,0.007137613836675882
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,0.006940358318388462
rmpcp,调频性能出清价,0.006129898596554995
solar_generation_mw,光伏出力,0.006063732784241438
da_as_as_mw_primary_reserve,日前主用备用实际量,0.005860103294253349
total_pjm_self_sched_reg,调频自调度量,0.0057580918073654175
total_lmp_rt,实时总电价,0.0055092256516218185
total_pjm_assigned_reg,调频分配量,0.005481102969497442
system_energy_price_rt,实时能量价格,0.0052411663345992565
wind_generation_mw,风电出力,0.004875087644904852
da_as_nsr_mw_primary_reserve,非同步备用,0.004857735708355904
da_as_as_mw_synchronized_reserve,日前同步备用实际量,0.003998443949967623
total_pjm_rmccp_cr,调频容量信用额,0.0036080924328416586
net_inadv_interchange_mw,净非计划交换,0.003278356045484543
rmccp,调频容量出清价,0.0028491774573922157
gen_fuel_storage_mw,储能出力,0.0025681571569293737
da_as_mcp_primary_reserve,日前主用备用出清价,0.0025531689170747995
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,0.0
