n_fields,test_r2,fields
1,0.41451761442545265,area_1_net_export_mw
2,0.8542267888241029,area_1_net_export_mw|gen_fuel_wind_mw
3,0.8683687304972026,area_1_net_export_mw|gen_fuel_wind_mw|area_3_net_export_mw
5,0.8946023993995873,area_1_net_export_mw|gen_fuel_wind_mw|area_3_net_export_mw|area_2_net_export_mw|gen_fuel_solar_mw
8,0.9218970740453053,area_1_net_export_mw|gen_fuel_wind_mw|area_3_net_export_mw|area_2_net_export_mw|gen_fuel_solar_mw|system_losses_mw|gen_fuel_hydro_mw|reserve_spin_r3_mw
12,0.9292550600609512,area_1_net_export_mw|gen_fuel_wind_mw|area_3_net_export_mw|area_2_net_export_mw|gen_fuel_solar_mw|system_losses_mw|gen_fuel_hydro_mw|reserve_spin_r3_mw|gen_fuel_coal_mw|area_3_load_day_ahead_mw|area_2_load_actual_mw|area_2_load_day_ahead_mw
24,0.9251898074529027,area_1_net_export_mw|gen_fuel_wind_mw|area_3_net_export_mw|area_2_net_export_mw|gen_fuel_solar_mw|system_losses_mw|gen_fuel_hydro_mw|reserve_spin_r3_mw|gen_fuel_coal_mw|area_3_load_day_ahead_mw|area_2_load_actual_mw|area_2_load_day_ahead_mw|reserve_reg_down_mw|area_1_load_actual_mw|gen_fuel_nuclear_mw|gen_fuel_natural_gas_mw|reserve_spin_r2_mw|reserve_spin_r1_mw|reserve_reg_up_mw|system_generation_mw|system_load_day_ahead_mw|area_1_load_day_ahead_mw|system_load_actual_mw|area_3_load_actual_mw
