目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
bus_315_va_deg,节点315电压相角,95%,6,XGBoost,DGatingDNN,0.9132267999648745,0.9718562297909319,24,system_losses_mw|gen_fuel_natural_gas_mw|gen_fuel_wind_mw|area_1_load_day_ahead_mw|area_2_load_actual_mw|gen_fuel_solar_mw
bus_315_va_deg,节点315电压相角,95%,6,XGBoost,STG,0.924911834069433,0.9718562297909319,24,gen_fuel_natural_gas_mw|system_losses_mw|gen_fuel_wind_mw|gen_fuel_coal_mw|gen_fuel_solar_mw|gen_fuel_hydro_mw
bus_315_va_deg,节点315电压相角,95%,6,XGBoost,LassoNet,0.9182066475219002,0.9718562297909319,24,gen_fuel_wind_mw|gen_fuel_solar_mw|system_losses_mw|area_3_net_export_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw
bus_315_va_deg,节点315电压相角,95%,6,XGBoost,XGBoost,0.9269706979088217,0.9718562297909319,24,gen_fuel_wind_mw|gen_fuel_solar_mw|system_losses_mw|area_3_net_export_mw|gen_fuel_nuclear_mw|gen_fuel_coal_mw
bus_315_va_deg,节点315电压相角,95%,6,XGBoost,Lasso,0.9256073328512475,0.9718562297909319,24,area_3_net_export_mw|system_losses_mw|gen_fuel_solar_mw|area_1_net_export_mw|gen_fuel_wind_mw|area_2_net_export_mw
bus_315_va_deg,节点315电压相角,95%,6,XGBoost,Pearson,0.9129765666025268,0.9718562297909319,24,gen_fuel_wind_mw|area_2_net_export_mw|gen_fuel_solar_mw|area_1_net_export_mw|system_losses_mw|gen_fuel_hydro_mw
bus_315_va_deg,节点315电压相角,97%,7,Lasso,DGatingDNN,0.9241669466513184,0.9718562297909319,24,system_losses_mw|gen_fuel_natural_gas_mw|gen_fuel_wind_mw|area_1_load_day_ahead_mw|area_2_load_actual_mw|gen_fuel_solar_mw|area_2_net_export_mw
bus_315_va_deg,节点315电压相角,97%,7,Lasso,STG,0.9450615016325216,0.9718562297909319,24,gen_fuel_natural_gas_mw|system_losses_mw|gen_fuel_wind_mw|gen_fuel_coal_mw|gen_fuel_solar_mw|gen_fuel_hydro_mw|area_3_net_export_mw
bus_315_va_deg,节点315电压相角,97%,7,Lasso,LassoNet,0.936376772288653,0.9718562297909319,24,gen_fuel_wind_mw|gen_fuel_solar_mw|system_losses_mw|area_3_net_export_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_coal_mw
bus_315_va_deg,节点315电压相角,97%,7,Lasso,XGBoost,0.9339346806796698,0.9718562297909319,24,gen_fuel_wind_mw|gen_fuel_solar_mw|system_losses_mw|area_3_net_export_mw|gen_fuel_nuclear_mw|gen_fuel_coal_mw|area_1_net_export_mw
bus_315_va_deg,节点315电压相角,97%,7,Lasso,Lasso,0.9467276400051493,0.9718562297909319,24,area_3_net_export_mw|system_losses_mw|gen_fuel_solar_mw|area_1_net_export_mw|gen_fuel_wind_mw|area_2_net_export_mw|reserve_spin_r2_mw
bus_315_va_deg,节点315电压相角,97%,7,Lasso,Pearson,0.9233288524096482,0.9718562297909319,24,gen_fuel_wind_mw|area_2_net_export_mw|gen_fuel_solar_mw|area_1_net_export_mw|system_losses_mw|gen_fuel_hydro_mw|gen_fuel_nuclear_mw
