k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.3919607162020613,0.3919607162020613,0.6042645406463389,0.6042645406463389,0.5057959346965133,0.6042645406463389
2,0.7803646980483248,0.7803646980483248,0.8244356246071998,0.8244356246071998,0.6220029282309765,0.8244356246071998
3,0.8586299492285535,0.8628713443070496,0.856198141448847,0.8540382092718932,0.846826851880067,0.843293077933731
4,0.8957357861809389,0.9198650359751482,0.8778983447839694,0.9121070842772225,0.8837666960005236,0.84214551170394
5,0.9186180111847553,0.937852085017839,0.9223625054410562,0.9396845035751015,0.9400610899110652,0.8654572572291913
6,0.974977721143261,0.966740767251864,0.9368668016553483,0.9668354235129392,0.9442111184822461,0.8724268553134871
