field,中文名,score
area_1_fuel_wind_mw,区域1风电出力,0.43005087971687317
area_1_fuel_solar_mw,区域1光伏出力,0.16493521630764008
gen_fuel_solar_mw,光伏出力,0.07046511024236679
gen_fuel_wind_mw,风电出力,0.05626895651221275
area_3_fuel_solar_mw,区域3光伏出力,0.05287209525704384
area_3_fuel_coal_mw,区域3燃煤出力,0.02767777070403099
system_losses_mw,系统网损,0.024682609364390373
area_3_fuel_natural_gas_mw,区域3燃气出力,0.016900764778256416
area_2_fuel_coal_mw,区域2燃煤出力,0.01653187908232212
reserve_reg_down_mw,调频下备用,0.01406779419630766
area_2_net_export_mw,区域2净送出,0.012964150868356228
area_1_fuel_coal_mw,区域1燃煤出力,0.012025843374431133
area_3_net_export_mw,区域3净送出,0.011191265657544136
gen_fuel_coal_mw,燃煤出力,0.010527657344937325
gen_fuel_nuclear_mw,核电出力,0.008178296498954296
area_3_fuel_wind_mw,区域3风电出力,0.007891584187746048
area_1_load_actual_mw,区域1实时负荷,0.007406248245388269
reserve_spin_r1_mw,区域1旋转备用,0.006686260923743248
area_1_fuel_hydro_mw,区域1水电出力,0.006646337453275919
reserve_reg_up_mw,调频上备用,0.006413149181753397
reserve_spin_r3_mw,区域3旋转备用,0.0058849165216088295
area_1_net_export_mw,区域1净送出,0.005298220552504063
area_2_fuel_natural_gas_mw,区域2燃气出力,0.004447628743946552
area_2_fuel_hydro_mw,区域2水电出力,0.004383436404168606
area_2_fuel_solar_mw,区域2光伏出力,0.002827969379723072
area_1_load_day_ahead_mw,区域1日前负荷,0.002515912987291813
gen_fuel_natural_gas_mw,燃气出力,0.0023953064810484648
area_3_generation_mw,区域3发电总量,0.0018495051190257072
area_3_load_day_ahead_mw,区域3日前负荷,0.0014703680062666535
system_load_actual_mw,系统实时负荷,0.0014245014172047377
area_3_load_actual_mw,区域3实时负荷,0.0010058266343548894
system_load_day_ahead_mw,系统日前负荷,0.000939112389460206
gen_fuel_hydro_mw,水电出力,0.0006745759746991098
hour_of_day,小时,0.0004988056607544422
area_1_fuel_nuclear_mw,区域1核电出力,0.0
