total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.9511046,0.0,0.024284363,0.0,0.0,0.0,0.57043254,0.5830413,0.0,0.0,0.17430703,0.44294208,0.0,0.4563394,0.6454401,0.0,0.9200172,0.0,0.0,0.0,0.773241,0.5824551,0.0,0.0,0.0,0.77450657,0.0,0.0,0.4704416,0.0,0.0,0.0,0.43069673,0.7691437,0.0,0.796371,0.0,0.0,0.0,0.0,0.0,0.3909073,0.0,0.0,0.0,0.3497351,1.0,0.0,1.0,1.0,0.5406977,0.75824815,0.0,0.0,0.67509943,0.0
0.0,0.9547344,0.0,0.0019385656,0.0,0.0,0.0,0.56954396,0.5820345,0.0,0.0,0.16005836,0.43778723,0.0,0.45802072,0.6738771,0.0,0.9282806,0.0,0.0,0.0,0.78884846,0.59269077,0.0,0.0,0.0,0.7874352,0.0,0.0,0.47162175,0.0,0.0,0.0,0.4392226,0.76708317,0.0,0.80468315,0.0,0.0,0.0,0.0,0.0,0.3818849,0.0,0.0,0.0,0.34627527,1.0,0.0,1.0,1.0,0.55747515,0.7824618,0.0,0.0,0.6878364,0.0
0.0,0.964585,0.0,0.0,0.0,0.0,0.0,0.57476324,0.59878623,0.0,0.0,0.16409932,0.42882207,0.0,0.47047728,0.696448,0.0,0.93696994,0.0,0.0,0.0,0.82180744,0.60473806,0.0,0.0,0.0,0.7891336,0.0,0.0,0.47762695,0.0,0.0,0.0,0.43440998,0.7697047,0.0,0.80917776,0.0,0.0,0.0,0.0,0.0,0.38225248,0.0,0.0,0.0,0.34246793,1.0,0.0,1.0,1.0,0.5597209,0.79256564,0.0,0.0,0.71039027,0.0
0.0,0.9769977,0.0,0.0,0.0,0.0,0.0,0.57885486,0.5994688,0.0,0.0,0.14919895,0.4288532,0.0,0.47572535,0.721783,0.0,0.944966,0.0,0.0,0.0,0.84227693,0.6256426,0.0,0.0,0.0,0.8104817,0.0,0.0,0.48388544,0.0,0.0,0.0,0.44189855,0.7616996,0.0,0.82087445,0.0,0.0,0.0,0.0,0.0,0.36693203,0.0,0.0,0.0,0.34608164,1.0,0.0,1.0,1.0,0.55980444,0.7913984,0.0,0.0,0.72623014,0.0
0.0,0.9778274,0.0,0.0,0.0,0.0,0.0,0.58183366,0.59987515,0.0,0.0,0.12514642,0.4353908,0.0,0.47838923,0.7393747,0.0,0.9477302,0.0,0.0,0.0,0.8543906,0.62911904,0.0,0.0,0.0,0.8185734,0.0,0.0,0.4858861,0.0,0.0,0.0,0.43913004,0.7803207,0.0,0.84500885,0.0,0.0,0.0,0.0,0.0,0.36113584,0.0,0.0,0.0,0.3454983,1.0,0.0,1.0,1.0,0.57461894,0.80104184,0.0,0.0,0.74307597,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5813889,0.60292804,0.0,0.0,0.10733722,0.4272815,0.0,0.48538393,0.7502555,0.0,0.9638886,0.0,0.0,0.0,0.8802645,0.64141244,0.0,0.0,0.0,0.81920296,0.0,0.0,0.49059856,0.0,0.0,0.0,0.44870487,0.8013917,0.0,0.84685606,0.0,0.0,0.0,0.0,0.0,0.35118687,0.0,0.0,0.0,0.3256657,1.0,0.0,1.0,1.0,0.57708246,0.80116117,0.0,0.0,0.7569896,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.56813073,0.61419874,0.0,0.0,0.095276915,0.44203392,0.0,0.50136256,0.7743889,0.0,0.9821647,0.0,0.0,0.0,0.91016835,0.65320086,0.0,0.0,0.0,0.8351502,0.0,0.0,0.48583567,0.0,0.0,0.0,0.43392393,0.81973255,0.0,0.8590944,0.0,0.0,0.0,0.0,0.0,0.3246408,0.0,0.0,0.0,0.34078908,1.0,0.0,1.0,1.0,0.5730323,0.81879,0.0,0.0,0.76062036,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5702316,0.61628246,0.0,0.0,0.077078775,0.4392945,0.0,0.50608104,0.80030954,0.0,0.99264747,0.0,0.0,0.0,0.92020804,0.66080797,0.0,0.0,0.0,0.8429126,0.0,0.0,0.4816406,0.0,0.0,0.0,0.4471557,0.83155626,0.0,0.86836064,0.0,0.0,0.0,0.0,0.0,0.31280896,0.0,0.0,0.0,0.33007666,1.0,0.0,1.0,1.0,0.5811239,0.84552294,0.0,0.0,0.77494836,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5698716,0.6313396,0.0,0.0,0.05911666,0.42287204,0.0,0.50706893,0.82123655,0.0,0.9993002,0.0,0.0,0.0,0.93981326,0.66340846,0.0,0.0,0.0,0.8481881,0.0,0.0,0.4822891,0.0,0.0,0.0,0.4536607,0.8601656,0.0,0.88324004,0.0,0.0,0.0,0.0,0.0,0.293974,0.0,0.0,0.0,0.33040738,1.0,0.0,1.0,1.0,0.57070786,0.8590579,0.0,0.0,0.78397,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5524831,0.647043,0.0,0.0,0.0375173,0.42280823,0.0,0.5216153,0.8501004,0.0,1.0,0.0,0.0,0.0,0.9556644,0.6856706,0.0,0.0,0.0,0.8533565,0.0,0.0,0.4845105,0.0,0.0,0.0,0.44938746,0.86489606,0.0,0.90997565,0.0,0.0,0.0,0.0,0.0,0.30694678,0.0,0.0,0.0,0.34268054,1.0,0.0,1.0,1.0,0.5785667,0.88076913,0.0,0.0,0.8051087,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5471362,0.6390042,0.0,0.0,0.018507991,0.4136834,0.0,0.53620535,0.8754424,0.0,1.0,0.0,0.0,0.0,0.988755,0.7015167,0.0,0.0,0.0,0.8637307,0.0,0.0,0.4994898,0.0,0.0,0.0,0.4313687,0.90929985,0.0,0.924841,0.0,0.0,0.0,0.0,0.0,0.28376222,0.0,0.0,0.0,0.33730018,1.0,0.0,1.0,1.0,0.5696418,0.87958676,0.0,0.0,0.8264064,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.54636854,0.6409081,0.0,0.0,0.0,0.40385613,0.0,0.5264388,0.90721035,0.0,1.0,0.0,0.0,0.0,1.0,0.7226915,0.0,0.0,0.0,0.859496,0.0,0.0,0.49539095,0.0,0.0,0.0,0.43860555,0.9236503,0.0,0.9324986,0.0,0.0,0.0,0.0,0.0,0.2832526,0.0,0.0,0.0,0.35601437,1.0,0.0,1.0,1.0,0.55729425,0.8901166,0.0,0.0,0.8215302,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.54600173,0.6443705,0.0,0.0,0.0,0.4101137,0.0,0.5391174,0.93376964,0.0,1.0,0.0,0.0,0.0,1.0,0.73232234,0.0,0.0,0.0,0.86618584,0.0,0.0,0.5094791,0.0,0.0,0.0,0.43076402,0.93849695,0.0,0.9460008,0.0,0.0,0.0,0.0,0.0,0.28923625,0.0,0.0,0.0,0.35809755,1.0,0.0,1.0,1.0,0.56965935,0.91927314,0.0,0.0,0.8461014,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5422652,0.63279563,0.0,0.0,0.0,0.4160334,0.0,0.5503506,0.96742237,0.0,1.0,0.0,0.0,0.0,1.0,0.7579181,0.0,0.0,0.0,0.8748209,0.0,0.0,0.50176823,0.0,0.0,0.0,0.42754042,0.95254874,0.0,0.9832846,0.0,0.0,0.0,0.0,0.0,0.28762025,0.0,0.0,0.0,0.35651997,1.0,0.0,1.0,1.0,0.566152,0.9252242,0.0,0.0,0.8457273,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5449819,0.6382022,0.0,0.0,0.0,0.42064112,0.0,0.56211424,0.98325545,0.0,1.0,0.0,0.0,0.0,1.0,0.7741451,0.0,0.0,0.0,0.8803218,0.0,0.0,0.4991677,0.0,0.0,0.0,0.43105093,0.96716547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28444457,0.0,0.0,0.0,0.35352936,1.0,0.0,1.0,1.0,0.5646644,0.9344442,0.0,0.0,0.8486091,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5275098,0.6487844,0.0,0.0,0.0,0.41365287,0.0,0.5704191,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7970761,0.0,0.0,0.0,0.9095837,0.0,0.0,0.5019857,0.0,0.0,0.0,0.41152942,0.9857068,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26596215,0.0,0.0,0.0,0.33968017,1.0,0.0,1.0,1.0,0.5651182,0.9589196,0.0,0.0,0.86007714,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5210991,0.6613716,0.0,0.0,0.0,0.42144766,0.0,0.5669023,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8078575,0.0,0.0,0.0,0.93020725,0.0,0.0,0.50177026,0.0,0.0,0.0,0.4000907,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25926384,0.0,0.0,0.0,0.3316625,1.0,0.0,1.0,1.0,0.5640008,0.9665459,0.0,0.0,0.87314516,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5126697,0.6747731,0.0,0.0,0.0,0.41476193,0.0,0.5812308,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.81540585,0.0,0.0,0.0,0.9357148,0.0,0.0,0.5110106,0.0,0.0,0.0,0.39912125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24702673,0.0,0.0,0.0,0.32383063,1.0,0.0,1.0,1.0,0.57429904,0.9879184,0.0,0.0,0.8898767,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5131498,0.68055344,0.0,0.0,0.0,0.41775993,0.0,0.59313923,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.840476,0.0,0.0,0.0,0.95108485,0.0,0.0,0.51775044,0.0,0.0,0.0,0.3984956,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24309719,0.0,0.0,0.0,0.30834597,1.0,0.0,1.0,1.0,0.57092476,1.0,0.0,0.0,0.8938509,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48282537,0.68742645,0.0,0.0,0.0,0.4056105,0.0,0.6080673,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8486713,0.0,0.0,0.0,0.9656339,0.0,0.0,0.49493763,0.0,0.0,0.0,0.39712095,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2183075,0.0,0.0,0.0,0.28581968,1.0,0.0,1.0,1.0,0.56394243,1.0,0.0,0.0,0.8931137,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46660477,0.69642514,0.0,0.0,0.0,0.43228418,0.0,0.62016296,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8694416,0.0,0.0,0.0,0.97679466,0.0,0.0,0.49806073,0.0,0.0,0.0,0.38405976,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19381355,0.0,0.0,0.0,0.2833042,1.0,0.0,1.0,1.0,0.5658769,1.0,0.0,0.0,0.88967586,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.47072828,0.69763714,0.0,0.0,0.0,0.43074355,0.0,0.6215087,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.88141984,0.0,0.0,0.0,0.9983664,0.0,0.0,0.5065093,0.0,0.0,0.0,0.38826156,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19374938,0.0,0.0,0.0,0.27369848,1.0,0.0,1.0,1.0,0.574212,1.0,0.0,0.0,0.9001599,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4588342,0.70415443,0.0,0.0,0.0,0.44499952,0.0,0.6293091,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.89575016,0.0,0.0,0.0,1.0,0.0,0.0,0.5054855,0.0,0.0,0.0,0.3900041,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18400949,0.0,0.0,0.0,0.26086444,1.0,0.0,1.0,1.0,0.57469684,1.0,0.0,0.0,0.92160904,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43910933,0.711308,0.0,0.0,0.0,0.4543075,0.0,0.6393495,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.91707325,0.0,0.0,0.0,1.0,0.0,0.0,0.5055721,0.0,0.0,0.0,0.39012268,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19684182,0.0,0.0,0.0,0.2633301,1.0,0.0,1.0,1.0,0.58109444,1.0,0.0,0.0,0.93711346,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44621387,0.72169405,0.0,0.0,0.0,0.4512582,0.0,0.6380988,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9417944,0.0,0.0,0.0,1.0,0.0,0.0,0.52021897,0.0,0.0,0.0,0.3822345,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19404845,0.0,0.0,0.0,0.2531064,1.0,0.0,1.0,1.0,0.5726186,1.0,0.0,0.0,0.94407415,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4463521,0.7277638,0.0,0.0,0.0,0.46440232,0.0,0.6585829,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9431765,0.0,0.0,0.0,1.0,0.0,0.0,0.51712936,0.0,0.0,0.0,0.3724207,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1766972,0.0,0.0,0.0,0.24410994,1.0,0.0,1.0,1.0,0.5747856,1.0,0.0,0.0,0.9827184,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43953478,0.73806757,0.0,0.0,0.0,0.46629694,0.0,0.67676485,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9506825,0.0,0.0,0.0,1.0,0.0,0.0,0.516962,0.0,0.0,0.0,0.35530472,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16697764,0.0,0.0,0.0,0.22909409,1.0,0.0,1.0,1.0,0.57266694,1.0,0.0,0.0,0.9854204,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42157978,0.7423652,0.0,0.0,0.0,0.48708883,0.0,0.69126594,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9602702,0.0,0.0,0.0,1.0,0.0,0.0,0.52284044,0.0,0.0,0.0,0.3401078,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1486527,0.0,0.0,0.0,0.21415009,1.0,0.0,1.0,1.0,0.56527185,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.40198088,0.750212,0.0,0.0,0.0,0.47867244,0.0,0.7203044,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.96479815,0.0,0.0,0.0,1.0,0.0,0.0,0.52897644,0.0,0.0,0.0,0.33461708,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1384368,0.0,0.0,0.0,0.20875224,1.0,0.0,1.0,1.0,0.5684247,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38416016,0.75357574,0.0,0.0,0.0,0.49333036,0.0,0.7405382,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.98454523,0.0,0.0,0.0,1.0,0.0,0.0,0.53735584,0.0,0.0,0.0,0.3193965,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12544113,0.0,0.0,0.0,0.20498888,1.0,0.0,1.0,1.0,0.56161326,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.362443,0.7637944,0.0,0.0,0.0,0.4959388,0.0,0.75746393,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9940589,0.0,0.0,0.0,1.0,0.0,0.0,0.55761063,0.0,0.0,0.0,0.31229985,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11736543,0.0,0.0,0.0,0.19262314,1.0,0.0,1.0,1.0,0.56265604,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.34780538,0.7652454,0.0,0.0,0.0,0.49710384,0.0,0.7689261,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5600872,0.0,0.0,0.0,0.2981369,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10568977,0.0,0.0,0.0,0.18926348,1.0,0.0,1.0,1.0,0.5545151,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3254368,0.7721773,0.0,0.0,0.0,0.50286967,0.0,0.79024595,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5661375,0.0,0.0,0.0,0.28500402,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0849617,0.0,0.0,0.0,0.16533272,1.0,0.0,1.0,1.0,0.5540667,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29609245,0.79106516,0.0,0.0,0.0,0.48752883,0.0,0.8169409,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.57201636,0.0,0.0,0.0,0.26407182,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.059438635,0.0,0.0,0.0,0.14462446,1.0,0.0,1.0,1.0,0.54677796,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27035865,0.8000328,0.0,0.0,0.0,0.49273232,0.0,0.829016,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.57374877,0.0,0.0,0.0,0.24663192,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.038350035,0.0,0.0,0.0,0.12229208,1.0,0.0,1.0,1.0,0.52476907,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2602512,0.8019617,0.0,0.0,0.0,0.48637477,0.0,0.8420405,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5693682,0.0,0.0,0.0,0.20542713,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.024946913,0.0,0.0,0.0,0.09806804,1.0,0.0,1.0,1.0,0.52159417,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23841724,0.8135524,0.0,0.0,0.0,0.4952654,0.0,0.8665079,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.56527466,0.0,0.0,0.0,0.19451013,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.031631768,0.0,0.0,0.0,0.080548406,1.0,0.0,1.0,1.0,0.5268094,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2074532,0.8336512,0.0,0.0,0.0,0.49793515,0.0,0.8841281,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5815408,0.0,0.0,0.0,0.18343747,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02234427,0.0,0.0,0.0,0.07490883,1.0,0.0,1.0,1.0,0.51139873,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19056745,0.8431789,0.0,0.0,0.0,0.5080187,0.0,0.9134009,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.58902746,0.0,0.0,0.0,0.18111451,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01459693,0.0,0.0,0.0,0.045948166,1.0,0.0,1.0,1.0,0.5195632,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16113533,0.8653459,0.0,0.0,0.0,0.5327166,0.0,0.9337824,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5844154,0.0,0.0,0.0,0.16663502,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0037783268,0.0,0.0,0.0,0.017321132,1.0,0.0,1.0,1.0,0.51921153,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13959247,0.89258116,0.0,0.0,0.0,0.50769174,0.0,0.9543796,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5921682,0.0,0.0,0.0,0.14610867,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035656062,1.0,0.0,1.0,1.0,0.5205402,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10304159,0.91961575,0.0,0.0,0.0,0.5100465,0.0,0.9810675,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.59386116,0.0,0.0,0.0,0.1285442,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.52505535,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08364176,0.9371706,0.0,0.0,0.0,0.5101652,0.0,0.9969499,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.59779453,0.0,0.0,0.0,0.11323454,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5255625,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.047860507,0.9492088,0.0,0.0,0.0,0.5137507,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.60328364,0.0,0.0,0.0,0.09925368,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5167084,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008091832,0.9608086,0.0,0.0,0.0,0.50697774,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6106384,0.0,0.0,0.0,0.081073485,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.51735467,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696878,0.0,0.0,0.0,0.50881046,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.61306864,0.0,0.0,0.0,0.06978253,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5211578,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950564,0.0,0.0,0.0,0.5195918,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6151525,0.0,0.0,0.0,0.04278653,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5242223,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.52013165,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.62456036,0.0,0.0,0.0,0.009610578,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.51931506,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.52850163,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6416399,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.49909967,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5341242,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.639071,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4945333,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.54376054,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.64904785,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4763845,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5463883,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6609383,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.45206788,1.0,0.0,0.0,1.0,0.0
