field,中文名,score
system_losses_mw,系统网损,0.7816004567492588
reserve_spin_r2_mw,区域2旋转备用,0.48707267946712096
area_2_load_actual_mw,区域2实时负荷,0.4870726167870969
area_2_load_day_ahead_mw,区域2日前负荷,0.4870722298439535
reserve_spin_r1_mw,区域1旋转备用,0.44764616723290085
area_1_load_actual_mw,区域1实时负荷,0.447645866189998
area_1_load_day_ahead_mw,区域1日前负荷,0.4476458008248502
system_generation_mw,系统发电量,0.44370502462685235
gen_fuel_wind_mw,风电出力,0.4369201174300553
system_load_day_ahead_mw,系统日前负荷,0.42958070331583875
system_load_actual_mw,系统实时负荷,0.4286772608136598
gen_fuel_natural_gas_mw,燃气出力,0.41306624732152936
gen_fuel_solar_mw,光伏出力,0.3797424631290425
reserve_reg_up_mw,调频上备用,0.3494843158094924
gen_fuel_coal_mw,燃煤出力,0.33598178473640355
reserve_reg_down_mw,调频下备用,0.28451935576686793
area_3_load_day_ahead_mw,区域3日前负荷,0.2198521919728137
reserve_spin_r3_mw,区域3旋转备用,0.21985113039966836
area_3_load_actual_mw,区域3实时负荷,0.219850776776948
gen_fuel_hydro_mw,水电出力,0.19415336029503116
gen_fuel_nuclear_mw,核电出力,0.05779851248250641
