k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.9737396712612811,0.9737396712612811,0.9737396712612811,0.9737396712612811,0.9737396712612811,0.9737396712612811
2,0.9787874652045547,0.9787874652045547,0.9787874652045547,0.9787874652045547,0.9787874652045547,0.9787874652045547
3,0.9877539279920832,0.9877539279920832,0.9841055246638233,0.9877539279920832,0.9841055246638233,0.9798170276349312
8,0.9921990773026702,0.9942364160368269,0.9942556185378215,0.9937720009384232,0.9946107949567391,0.9918146422424811
15,0.9938961076562867,0.9948110855014021,0.9962314974335972,0.9957481797780261,0.9961375711650456,0.9943438719773157
34,0.9962694673453435,0.9965541967670917,0.996275366664531,0.996155596650385,0.9963432490816583,0.996171509341746
