feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,gate,final_gate,best_epoch_gate
1,da_as_as_req_mw_primary_reserve,1,41,da_as_total_mw_primary_reserve,1.0,0.7168244296487538,0.6941322965731277,0.5774138049526238,0.7324158050272193,0.4113099537257442,1,1,1,1,1,1,6,1.0,0.24146307,0.24146307,0.4328391
2,da_as_as_req_mw_synchronized_reserve,2,42,da_as_total_mw_primary_reserve,1.0,0.6807794593971875,0.6744029006864206,0.5879684145736019,0.7522325216658946,0.43342990813468535,1,1,1,1,1,1,6,1.0,0.22214216,0.22214216,0.41673362
3,da_as_as_req_mw_thirty_minutes_reserve,3,43,da_as_total_mw_primary_reserve,0.8051246989100157,0.6675508235432421,0.6647921207055564,0.5881721340925988,0.7596201945115161,0.39086884602609984,1,1,1,1,1,1,6,0.8051246989100157,0.23612428,0.23612428,0.4210694
4,da_as_total_mw_synchronized_reserve,4,44,da_as_total_mw_primary_reserve,0.6848417942601349,0.3678294673106065,0.3027255929799074,0.20963125638200908,0.4865591916267196,0.10303243431520608,1,1,1,1,1,1,6,0.6848417942601349,0.5701945,0.5701945,0.8225123
5,da_as_total_mw_thirty_minutes_reserve,5,45,da_as_total_mw_primary_reserve,0.20695291457044956,0.5406512363900138,0.4935745884557352,0.4107460006343807,0.5193906725589317,0.10904490999725017,1,1,1,1,1,1,6,0.5406512363900138,0.37500495,0.37500495,0.55685824
6,da_as_as_mw_thirty_minutes_reserve,6,46,da_as_total_mw_primary_reserve,0.2034773711535962,0.5265393414002045,0.4760672477199992,0.3455616457877245,0.4484868761864352,0.11282247477896752,1,1,1,1,1,1,6,0.5265393414002045,0.2604465,0.2604465,0.44867244
7,gen_fuel_nuclear_mw,7,9,da_as_total_mw_primary_reserve,0.25407030320564056,0.4397529594773179,0.44730004748071683,0.2768466063618392,0.3982083577071499,0.1098745388825949,1,1,1,1,1,1,6,0.44730004748071683,0.2598741,0.2598741,0.40993705
8,da_as_mcp_primary_reserve,8,38,da_as_total_mw_primary_reserve,0.3937686065852559,-0.31293151643919964,-0.15352364474023386,-0.21669159848976546,0.20874907172214607,0.17196363093354883,1,1,1,1,1,1,6,0.3937686065852559,0.6209329,0.6209329,0.751877
9,net_sched_interchange_mw,9,62,da_as_total_mw_primary_reserve,0.09667683963848227,-0.3771930395603382,-0.37709419197759514,-0.2159826038315679,0.36324400901762416,0.11745628109390736,1,1,1,1,1,1,6,0.3771930395603382,0.13906448,0.13906448,0.23059475
10,net_actual_interchange_mw,10,61,da_as_total_mw_primary_reserve,0.08929870900243238,-0.35364543460903847,-0.360981876211342,-0.22567243289318023,0.35467278653299766,0.11604176366710388,1,1,1,1,1,1,6,0.360981876211342,0.0059337546,0.0059337546,0.00021170889
11,gen_fuel_gas_mw,11,6,da_as_total_mw_primary_reserve,0.09494041804657197,0.33916337693155035,0.3179338904245419,0.1969742939747429,0.31678049487140186,0.12854500369338515,1,1,1,1,1,1,6,0.33916337693155035,0.1065684,0.1065684,0.2654723
12,total_gen,12,1,da_as_total_mw_primary_reserve,0.09105135562648414,0.3194588930298235,0.3095427125926999,0.2260283404947336,0.3270845634898448,0.1174956209933559,1,1,1,1,1,1,6,0.3270845634898448,0.01814644,0.01814644,0.16007644
13,metered_load_mw,13,28,da_as_total_mw_primary_reserve,0.08153737583726105,0.27146906731991133,0.2775361376866737,0.20072191787244748,0.32517368253951356,0.11969502493897977,1,1,1,1,1,1,6,0.32517368253951356,-0.00092738867,-0.00092738867,0.017868323
14,gen_fuel_coal_mw,14,5,da_as_total_mw_primary_reserve,0.10323546810642853,0.20342059125829814,0.2282324013411273,0.15848433227876008,0.29584423960749323,0.11954167897343251,1,1,1,1,1,1,6,0.29584423960749323,0.094919756,0.094919756,0.22280404
15,total_losses,15,2,da_as_total_mw_primary_reserve,0.0605817482043707,0.28853363897668866,0.2825044270829141,0.2027103165665895,0.2716558126980809,0.056765490599731135,1,1,1,1,1,1,6,0.28853363897668866,0.1111675,0.1111675,0.1812617
16,forecast_load_mw_day_ahead,16,26,da_as_total_mw_primary_reserve,0.07972277754476084,0.23947744442747612,0.2278744837571367,0.1655317751270607,0.28582080950499883,0.12261347884511159,1,1,1,1,1,1,6,0.28582080950499883,0.0013097249,0.0013097249,0.0006895234
17,gen_fuel_gas_pct,17,16,da_as_total_mw_primary_reserve,0.07647767032083917,0.2098660319072041,0.2221099400671673,0.1615132715633115,0.27473623306726996,0.09249835445077137,1,1,1,1,1,1,6,0.27473623306726996,0.06532116,0.06532116,0.11000691
18,total_pjm_rt_load_mwh,18,31,da_as_total_mw_primary_reserve,0.0715960827940497,0.23846898787947998,0.24612731956722347,0.17140349777465672,0.2699426937641333,0.11770135340985917,1,1,1,1,1,1,6,0.2699426937641333,0.19017734,0.19017734,0.3126797
19,forecast_load_mw_latest_available,19,25,da_as_total_mw_primary_reserve,0.08370271251198248,0.24478582083637454,0.25077405932165076,0.16289951910237543,0.25797235215659914,0.11765421424330999,1,1,1,1,1,1,6,0.25797235215659914,0.0013444801,0.0013444801,0.05772925
20,prelim_load_avg_hourly,20,27,da_as_total_mw_primary_reserve,0.07040386675810825,0.2511278969541171,0.2500038443219599,0.1611864429898083,0.25626440742840373,0.1300756686503607,1,1,1,1,1,1,6,0.25626440742840373,0.21400769,0.21400769,0.33352858
21,gen_fuel_hydro_pct,21,17,da_as_total_mw_primary_reserve,0.07917072383499842,-0.13156105678061986,-0.15398191863828334,-0.11304191057863237,0.1798171111271674,0.06014599609021124,1,1,1,1,1,1,6,0.1798171111271674,0.16572112,0.16572112,0.259257
22,gen_fuel_coal_pct,22,15,da_as_total_mw_primary_reserve,0.08757118530035349,0.14185076156529275,0.12623747949056874,0.12069508807125888,0.2688292586766256,0.004902289913070183,1,1,1,1,1,0,5,0.2688292586766256,0.12396196,0.12396196,0.21245967
23,gross_sched_interchange_mw,23,65,da_as_total_mw_primary_reserve,0.037015609307268,0.2519632940316798,0.2196943042323493,0.187773348495266,0.25153578698683265,0.11040459441333088,0,1,1,1,1,1,5,0.2519632940316798,0.08913619,0.08913619,0.13012902
24,gen_fuel_multiple_fuels_pct,24,18,da_as_total_mw_primary_reserve,0.08760704725826823,-0.21924835333347006,-0.22189592740259023,-0.12420736245323642,0.18137026182434185,0.009648236888122694,1,1,1,1,1,0,5,0.22189592740259023,0.12245616,0.12245616,0.1766436
25,total_pjm_rmpcp_cr,25,37,da_as_total_mw_primary_reserve,0.15952417208196237,0.17127405071634036,0.15022067721151133,0.12903192751158993,0.21698276042671008,0.038715254680994106,1,1,1,1,1,0,5,0.21698276042671008,0.07429509,0.07429509,0.13268077
26,gen_fuel_other_renewables_mw,26,11,da_as_total_mw_primary_reserve,0.077131201691435,0.16608145570067684,0.14831296423274362,0.14513974678789202,0.2025420526411693,0.047611136459654424,1,1,1,1,1,0,5,0.2025420526411693,0.093426645,0.093426645,0.15334666
