partition,seed,target,sensitivity_tier,target_kind,r2,rmse,mae,test_std,nrmse_by_test_std,pearson_r,test_r2_evaluable,accuracy,balanced_accuracy,roc_auc,description,n_input_declared,n_input_variable
03_public_plus_tier1_voltage,42,slack_bus_p_mw,T2_operational,continuous,0.8290649056434631,3.3377180099487305,2.1675515174865723,8.072982788085938,0.4134429693222046,0.9109259843826294,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,slack_bus_q_mvar,T2_operational,continuous,0.9559849500656128,2.341646909713745,1.866457462310791,11.161455154418945,0.20979763567447662,0.9853851795196533,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_118_va_deg,T3_high,continuous,0.9771890640258789,0.49469953775405884,0.36053594946861267,3.2754437923431396,0.15103282034397125,0.9886510372161865,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_118_p_injection_mw,T2_operational,continuous,0.9067039489746094,7.959657669067383,6.14754056930542,26.059295654296875,0.3054440915584564,0.9712425470352173,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_118_q_injection_mvar,T2_operational,continuous,0.9864442944526672,1.9777311086654663,1.5457266569137573,16.986602783203125,0.11642888188362122,0.9948905110359192,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_115_va_deg,T3_high,continuous,0.971174418926239,0.4014183282852173,0.29209935665130615,2.3643300533294678,0.16978099942207336,0.9857521057128906,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_115_p_injection_mw,T2_operational,continuous,0.9463015198707581,3.2643046379089355,2.486419200897217,14.086713790893555,0.23172932863235474,0.9768555164337158,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_115_q_injection_mvar,T2_operational,continuous,0.9853618144989014,1.7462539672851562,1.3063952922821045,14.433265686035156,0.1209881380200386,0.9930642247200012,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_218_va_deg,T3_high,continuous,0.9815496206283569,0.22983600199222565,0.16496312618255615,1.69205904006958,0.13583214581012726,0.9917841553688049,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_218_p_injection_mw,T2_operational,continuous,0.9273777604103088,32.23917007446289,22.747802734375,119.63245391845703,0.26948514580726624,0.9653471112251282,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_218_q_injection_mvar,T2_operational,continuous,0.9195270538330078,4.160111427307129,2.8981268405914307,14.66493034362793,0.2836775481700897,0.9613150954246521,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_215_va_deg,T3_high,continuous,0.9930909872055054,0.06906373798847198,0.05291260406374931,0.8308848738670349,0.08312070369720459,0.9966723918914795,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_215_p_injection_mw,T2_operational,continuous,0.9354490637779236,13.166275978088379,9.427210807800293,51.821712493896484,0.2540687024593353,0.969118595123291,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_215_q_injection_mvar,T2_operational,continuous,0.970679521560669,1.8704252243041992,1.4149707555770874,10.923315048217773,0.17123237252235413,0.9857794046401978,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_318_va_deg,T3_high,continuous,0.9911196827888489,0.3634726107120514,0.27124932408332825,3.857072591781616,0.09423535317182541,0.9956820607185364,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_318_p_injection_mw,T2_operational,continuous,0.9865149855613708,3.4432833194732666,2.37838077545166,29.651554107666016,0.11612488329410553,0.9932344555854797,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_318_q_injection_mvar,T2_operational,continuous,0.9487857222557068,2.662613868713379,1.9770594835281372,11.765565872192383,0.22630563378334045,0.9766696095466614,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_315_va_deg,T3_high,continuous,0.9859510064125061,0.38907745480537415,0.2917564809322357,3.2825613021850586,0.11852861940860748,0.9933511018753052,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_315_p_injection_mw,T2_operational,continuous,0.9382515549659729,14.378353118896484,8.672605514526367,57.86235046386719,0.24849237501621246,0.968874990940094,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_315_q_injection_mvar,T2_operational,continuous,0.8863197565078735,5.88397216796875,4.1954545974731445,17.451313018798828,0.3371649980545044,0.9421079754829407,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_107_va_deg,T3_high,continuous,0.9598499536514282,0.21293576061725616,0.16127602756023407,1.0626875162124634,0.2003747671842575,0.9814276695251465,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_107_p_injection_mw,T2_operational,continuous,0.8950164318084717,1.7997866868972778,1.3699476718902588,5.5546979904174805,0.3240116238594055,0.9603363871574402,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_107_q_injection_mvar,T2_operational,continuous,0.9722943305969238,1.3386632204055786,1.0402518510818481,8.042428016662598,0.1664501279592514,0.9865143299102783,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_203_va_deg,T3_high,continuous,0.9413583278656006,0.29819798469543457,0.21808281540870667,1.231406807899475,0.24216040968894958,0.9719457030296326,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_203_p_injection_mw,T2_operational,continuous,0.9785676002502441,1.1925063133239746,0.9017496109008789,8.145642280578613,0.14639806747436523,0.9904899597167969,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_203_q_injection_mvar,T2_operational,continuous,0.9768204092979431,0.2549220621585846,0.19108450412750244,1.6743820905685425,0.15224844217300415,0.9895500540733337,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_113_p_injection_mw,T2_operational,continuous,0.9446491599082947,7.007806301116943,4.650412082672119,29.786531448364258,0.23526762425899506,0.9727798700332642,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_113_q_injection_mvar,T2_operational,continuous,0.9591428637504578,1.883100986480713,1.4674657583236694,9.31620979309082,0.20213165879249573,0.984281063079834,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_123_va_deg,T3_high,continuous,0.9580790996551514,0.18758778274059296,0.137912318110466,0.916197657585144,0.20474597811698914,0.9791238903999329,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_123_p_injection_mw,T2_operational,continuous,0.9621347188949585,15.110955238342285,10.290648460388184,77.65533447265625,0.19459004700183868,0.9811018109321594,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_123_q_injection_mvar,T2_operational,continuous,0.9748932719230652,1.8407074213027954,1.286480188369751,11.616886138916016,0.15845102071762085,0.987480103969574,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,42,bus_217_va_deg,T3_high,continuous,0.9886814951896667,0.14185194671154022,0.10300273448228836,1.3333396911621094,0.10638844966888428,0.9949291944503784,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
