epoch,b_meta
1,0.07989982515573502
2,0.10090305656194687
3,0.11337509751319885
4,0.12075946480035782
5,0.12632358074188232
6,0.1301656812429428
7,0.13082760572433472
8,0.1289905309677124
9,0.12704998254776
10,0.1230941191315651
11,0.12032195925712585
12,0.12037497758865356
13,0.11661823093891144
14,0.1123201996088028
15,0.11124022305011749
16,0.1086452528834343
17,0.10963402688503265
18,0.10597854852676392
19,0.10374093800783157
20,0.09931202977895737
21,0.09822343289852142
22,0.09799551218748093
23,0.09506864845752716
24,0.09127263724803925
25,0.08935508877038956
26,0.0889495238661766
27,0.08568696677684784
28,0.08124203979969025
29,0.0793147087097168
30,0.07539838552474976
31,0.07484287768602371
32,0.07385274022817612
33,0.0719655454158783
34,0.06990320235490799
35,0.0646415427327156
36,0.06007782742381096
37,0.05620509758591652
38,0.05558381602168083
39,0.052071087062358856
40,0.050817716866731644
41,0.048010196536779404
42,0.04714075103402138
43,0.04480074718594551
44,0.04511003568768501
45,0.04335237294435501
46,0.042057283222675323
47,0.04099080339074135
48,0.04036356508731842
49,0.039548229426145554
50,0.03641403466463089
51,0.03302020579576492
52,0.031148308888077736
53,0.02308192290365696
54,0.020176822319626808
55,0.01568536087870598
56,0.01654123328626156
57,0.01562246959656477
58,0.01154018472880125
59,0.009335185401141644
60,0.01007324829697609
61,0.007866229861974716
62,0.007452777586877346
63,0.0023169503547251225
64,0.004419428296387196
65,-0.00036794861080124974
66,-0.005202840082347393
67,-0.005945917684584856
68,-0.009352282620966434
69,-0.012016619555652142
70,-0.016825402155518532
71,-0.018551860004663467
72,-0.019656123593449593
73,-0.02313704416155815
74,-0.02366180531680584
75,-0.026137320324778557
76,-0.027489205822348595
77,-0.033028654754161835
78,-0.037438180297613144
79,-0.04128611087799072
80,-0.04109378531575203
81,-0.04288417100906372
82,-0.04802510887384415
83,-0.04654231294989586
84,-0.04864691570401192
85,-0.0489993654191494
86,-0.04931261017918587
87,-0.05210117995738983
88,-0.053827524185180664
89,-0.062347546219825745
90,-0.06471129506826401
91,-0.06552896648645401
92,-0.06667265295982361
93,-0.06623879820108414
94,-0.07286769151687622
95,-0.0770416185259819
96,-0.07854723930358887
97,-0.08061866462230682
98,-0.08456011861562729
99,-0.08403448015451431
100,-0.08618411421775818
101,-0.09506325423717499
102,-0.09323351830244064
103,-0.09415287524461746
104,-0.09472177177667618
105,-0.09795775264501572
106,-0.10005845129489899
107,-0.09944052994251251
108,-0.10090374946594238
109,-0.10009749233722687
110,-0.10505633801221848
111,-0.10651616752147675
112,-0.10877320170402527
113,-0.11101989448070526
114,-0.11215604841709137
115,-0.11627178639173508
116,-0.11819851398468018
117,-0.11888343095779419
118,-0.12239725887775421
119,-0.12120220065116882
120,-0.121727854013443
121,-0.12612284719944
122,-0.12762728333473206
123,-0.12957412004470825
124,-0.13061454892158508
125,-0.13707205653190613
126,-0.13441698253154755
127,-0.1384953260421753
128,-0.13895122706890106
129,-0.1433653086423874
130,-0.14823149144649506
131,-0.14680491387844086
132,-0.15080569684505463
133,-0.1585109978914261
134,-0.15818308293819427
135,-0.16451391577720642
136,-0.1652664840221405
137,-0.16692590713500977
138,-0.16882172226905823
139,-0.17233046889305115
140,-0.17198097705841064
141,-0.17560331523418427
142,-0.1732642650604248
143,-0.17690686881542206
144,-0.18013499677181244
145,-0.17590005695819855
146,-0.18116432428359985
147,-0.1806596964597702
148,-0.18389005959033966
149,-0.18324993550777435
150,-0.18726618587970734
151,-0.18898248672485352
152,-0.19116662442684174
153,-0.19178341329097748
154,-0.195321187376976
155,-0.1962432861328125
156,-0.20271646976470947
157,-0.20301245152950287
158,-0.20485824346542358
159,-0.209851935505867
160,-0.20932696759700775
161,-0.20965972542762756
162,-0.21065160632133484
163,-0.21244467794895172
164,-0.21509723365306854
165,-0.21524684131145477
166,-0.221780464053154
167,-0.2246401607990265
168,-0.2276787906885147
169,-0.2270897477865219
170,-0.2272026240825653
171,-0.22775007784366608
172,-0.23153308033943176
173,-0.2344457507133484
174,-0.2362281233072281
175,-0.23826782405376434
176,-0.23903058469295502
177,-0.24100220203399658
178,-0.24410778284072876
179,-0.24539339542388916
180,-0.24590036273002625
181,-0.248973086476326
182,-0.25119489431381226
183,-0.2518799602985382
184,-0.2520836591720581
185,-0.2553040087223053
186,-0.25680413842201233
187,-0.25938108563423157
188,-0.2630251348018646
189,-0.2625369429588318
190,-0.26701271533966064
191,-0.2669651210308075
192,-0.2706107497215271
193,-0.27242445945739746
194,-0.2741386592388153
195,-0.2762376368045807
196,-0.27987223863601685
197,-0.27777302265167236
198,-0.2808187007904053
199,-0.28258368372917175
200,-0.28144317865371704
