area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
1.054639,0.696251,-0.08997207,0.18404351,0.89451694,0.48663938,-0.007943416,0.4280223,0.21477197,1.0296358,0.6192838,0.9015062,0.8167496,0.5802148,0.039112054,1.4184133,1.2128482,-0.058736477,0.6927209,1.1960545,1.3238925
1.0840282,0.7216501,-0.119046785,0.16237363,0.9045409,0.4893697,-0.017521417,0.41423634,0.20213804,1.0457038,0.62012994,0.91772443,0.8327801,0.5974812,0.003623993,1.4822497,1.270748,-0.10709856,0.71511686,1.2344679,1.3659528
1.1034923,0.75111383,-0.16021895,0.1296052,0.9252291,0.51727456,-0.04278557,0.40136075,0.1652958,1.0557305,0.6299753,0.94401824,0.8445263,0.60773844,-0.029044373,1.5221496,1.3069308,-0.171355,0.7244354,1.2489644,1.3864388
1.1269553,0.7728329,-0.17569742,0.098364025,0.947347,0.5476899,-0.04728121,0.3887002,0.13258906,1.0647622,0.6320914,0.9651949,0.85181624,0.62500626,-0.04953134,1.5504619,1.3552461,-0.23148565,0.7461385,1.2737494,1.4157465
1.1414782,0.78619736,-0.2125549,0.061378513,0.95665157,0.550442,-0.07000901,0.37896463,0.10320909,1.0770382,0.6367427,0.9767757,0.8597554,0.6449835,-0.0784736,1.5775298,1.4009901,-0.29590183,0.7938851,1.297961,1.4388319
1.164726,0.80366075,-0.2551903,0.023501353,0.9723067,0.55651397,-0.103315264,0.35946694,0.06965668,1.0902737,0.6366832,0.9940242,0.8758834,0.659088,-0.1052786,1.6153425,1.4300765,-0.35639024,0.82156575,1.3248868,1.4799623
1.1874213,0.85216373,-0.29320768,-0.019428823,0.97903186,0.5753367,-0.13477461,0.3439749,0.02361596,1.1066239,0.64265686,1.0180082,0.8823264,0.6793881,-0.13026868,1.6493816,1.492175,-0.4069519,0.8516212,1.3564739,1.5116546
1.2145587,0.8969522,-0.327571,-0.065431,0.985378,0.5916647,-0.16245635,0.31419224,-0.013656252,1.1150042,0.6365717,1.0236819,0.8920781,0.7003061,-0.13393964,1.6762853,1.5272812,-0.45532793,0.8665629,1.3919346,1.5396012
1.2373223,0.9387926,-0.3519242,-0.10943735,0.9917612,0.61980164,-0.18133713,0.2936874,-0.057131734,1.123852,0.6289891,1.0432441,0.89778894,0.72327596,-0.15946493,1.6950994,1.5459813,-0.510966,0.8888167,1.4167852,1.5538293
1.2588357,0.96993953,-0.37684718,-0.15499324,0.9998465,0.6306558,-0.20610319,0.26927632,-0.0928306,1.1372054,0.6193457,1.0687473,0.9060684,0.73303485,-0.18935242,1.7394073,1.5811555,-0.5456417,0.91077495,1.4467385,1.5712951
1.2801414,1.0021297,-0.40970793,-0.19337825,1.0111144,0.65888035,-0.23747142,0.2391623,-0.12074415,1.1493952,0.6167461,1.0865718,0.9099956,0.7506122,-0.20672104,1.7634201,1.6085181,-0.5946928,0.9124463,1.4847375,1.6007204
1.3018574,1.040444,-0.43330693,-0.23894797,1.0310451,0.67031646,-0.25764036,0.20518765,-0.17019764,1.1642182,0.60934347,1.1101197,0.9321047,0.77831453,-0.23468931,1.7869215,1.6296515,-0.64051634,0.94115204,1.4964198,1.6325516
1.3248724,1.0811253,-0.4522223,-0.27595755,1.0361701,0.67920846,-0.28347936,0.17170082,-0.21151383,1.1829834,0.5995843,1.1186748,0.9399461,0.814409,-0.24872637,1.8081536,1.6633016,-0.6806112,0.972912,1.5167176,1.6491209
1.3515378,1.1111186,-0.48311707,-0.32339257,1.0595304,0.68369204,-0.31177104,0.14572391,-0.25184247,1.1965128,0.5899998,1.1316113,0.9575174,0.82805914,-0.262618,1.832134,1.6789037,-0.718927,0.98839146,1.5343685,1.6633322
1.3586296,1.1663975,-0.51640403,-0.37799758,1.085061,0.6890567,-0.3467872,0.11073493,-0.28729567,1.211783,0.5788555,1.1416138,0.9719792,0.8516838,-0.2845197,1.8530394,1.6926087,-0.7589253,1.0177532,1.5663558,1.6880233
1.3788024,1.2231257,-0.54852664,-0.42612123,1.1019827,0.70293385,-0.37114462,0.077986605,-0.32574198,1.2297926,0.56769156,1.1660657,0.97338367,0.86727196,-0.3083837,1.8593261,1.7018672,-0.7917643,1.0532736,1.5879631,1.6986408
1.4013039,1.2754759,-0.58555186,-0.46953118,1.1254978,0.7041858,-0.40052325,0.049947217,-0.36967635,1.2535655,0.5449836,1.1863304,0.99097925,0.8851473,-0.3349433,1.8846706,1.7259043,-0.823407,1.0812591,1.6060951,1.7219247
1.4195029,1.3243263,-0.61083347,-0.50965416,1.1450727,0.7180098,-0.42913908,0.012531002,-0.40497574,1.2738338,0.53400755,1.2007313,0.9925006,0.9080798,-0.3740399,1.9027649,1.7399235,-0.85236984,1.1041374,1.6299028,1.7322465
1.4353906,1.3662817,-0.6538305,-0.5420645,1.1510319,0.7212716,-0.46330097,-0.026560064,-0.4460381,1.2907853,0.5160599,1.2114908,0.99390846,0.930562,-0.40852946,1.9108733,1.7477846,-0.8939261,1.1349449,1.6467873,1.7499713
1.4723392,1.3968197,-0.6805623,-0.5857639,1.1747763,0.7276166,-0.495965,-0.061057862,-0.48221254,1.323236,0.49108356,1.2297565,0.99494165,0.94520664,-0.43954998,1.917486,1.7456081,-0.9237661,1.1632524,1.6716268,1.7646421
1.4981076,1.4506985,-0.71452427,-0.62061846,1.1856532,0.72989905,-0.5185742,-0.10033406,-0.51348126,1.3503897,0.4605995,1.2474583,0.9988347,0.9752401,-0.4623562,1.9342641,1.7711132,-0.9490159,1.1982132,1.6769192,1.7873118
1.519862,1.484227,-0.74218875,-0.6534981,1.1952279,0.73633844,-0.53631675,-0.15094957,-0.5476473,1.3849226,0.4383302,1.2767525,1.0068793,1.0072092,-0.49335548,1.9393307,1.7912304,-0.97657174,1.2378602,1.700093,1.8056936
1.5481999,1.5106158,-0.7574749,-0.68889844,1.2207627,0.73507863,-0.5550844,-0.19354549,-0.5767918,1.4171585,0.40348765,1.2883762,1.0207053,1.0173918,-0.51686436,1.9667933,1.8044082,-1.0029892,1.2498391,1.7120116,1.8184572
1.5610243,1.5484616,-0.79748344,-0.7265274,1.2358788,0.7345009,-0.58914906,-0.24578753,-0.6051933,1.4411714,0.36750093,1.3055607,1.0199564,1.0398843,-0.5395637,1.9853569,1.8216461,-1.0246706,1.2936213,1.7388484,1.8341982
1.5863193,1.5858756,-0.82280505,-0.7600269,1.2579926,0.7471208,-0.63180596,-0.29453993,-0.6486938,1.4659044,0.32123867,1.3267725,1.0286658,1.0593737,-0.55555964,1.9913067,1.8328049,-1.0463874,1.3273588,1.7400522,1.8587669
1.6142843,1.6357611,-0.85029334,-0.80023193,1.2745675,0.75868624,-0.6518133,-0.3444206,-0.67260015,1.4787034,0.27391094,1.3463252,1.0423983,1.068198,-0.5810428,1.9932619,1.8396578,-1.0681833,1.3778687,1.7766302,1.8637143
1.6357399,1.65918,-0.87547344,-0.8286838,1.2894424,0.76088226,-0.669562,-0.39333123,-0.70269674,1.4991477,0.22407795,1.3609846,1.0588145,1.0817926,-0.609869,2.000409,1.8658843,-1.0874379,1.412227,1.8087494,1.8741603
1.6568649,1.6735109,-0.8926933,-0.8587851,1.3078322,0.76146907,-0.6958194,-0.44255033,-0.74186116,1.5408683,0.18270087,1.387764,1.0738704,1.0989294,-0.6174569,2.0106947,1.8799096,-1.109193,1.4333482,1.8184806,1.8763547
1.662208,1.7105592,-0.9102991,-0.88828975,1.3120415,0.76940876,-0.7304764,-0.48309234,-0.7740136,1.5627234,0.1303635,1.4059223,1.0846668,1.1251478,-0.6355514,2.0315704,1.8903862,-1.1293362,1.4644128,1.8326747,1.8857725
1.6711656,1.730693,-0.9278367,-0.9096209,1.3255006,0.77025974,-0.76302415,-0.5252,-0.79254574,1.5790365,0.058417007,1.4180804,1.0952337,1.1512438,-0.6620809,2.0436153,1.9048064,-1.1456075,1.4968752,1.8452752,1.9031562
1.6871138,1.7442609,-0.9503368,-0.9366312,1.3561258,0.76905525,-0.7892219,-0.558429,-0.82586974,1.6076094,-0.0077440105,1.437794,1.1083387,1.167043,-0.6890941,2.049341,1.9219531,-1.1664901,1.5180036,1.872559,1.925021
1.7180659,1.7550673,-0.97214395,-0.95879275,1.3734301,0.7695017,-0.80545294,-0.59325296,-0.8460707,1.6445943,-0.08369032,1.4570907,1.1198404,1.1877977,-0.7128385,2.0779538,1.9326032,-1.1827818,1.5335705,1.8865494,1.9301058
1.754699,1.7743524,-0.9983668,-0.982629,1.3998401,0.7688574,-0.83002335,-0.621484,-0.86731976,1.6664435,-0.15464894,1.4779478,1.135757,1.2030798,-0.72846687,2.0951092,1.9459112,-1.2007455,1.5665712,1.9040978,1.9378308
1.7745975,1.7976899,-1.0201246,-1.0001137,1.4258434,0.75905967,-0.86036664,-0.6485319,-0.8783506,1.6741545,-0.22084694,1.5079457,1.1514221,1.2235391,-0.7563815,2.1036932,1.9516693,-1.2264805,1.5988481,1.923982,1.9416561
1.7894875,1.8214926,-1.0416076,-1.0257726,1.4573292,0.7595727,-0.878626,-0.6877701,-0.9028757,1.6957996,-0.2963449,1.5266958,1.1605455,1.2425238,-0.7815656,2.103894,1.9589014,-1.2443433,1.6199051,1.9327128,1.9551778
1.7985965,1.8243462,-1.0586756,-1.0510209,1.4835242,0.76351833,-0.90410125,-0.7285407,-0.9297662,1.71327,-0.36486107,1.535064,1.1711959,1.2605017,-0.8230348,2.1077986,1.9865783,-1.2628295,1.6264507,1.9472979,1.9705837
1.8130828,1.8346252,-1.07968,-1.0629641,1.4980661,0.7562539,-0.9248774,-0.7665391,-0.9563053,1.7385974,-0.4244493,1.541302,1.1730788,1.2747618,-0.84219015,2.114519,1.9890631,-1.2839594,1.629232,1.9743991,2.0061874
1.8393931,1.8607903,-1.0958955,-1.0704058,1.5011947,0.74361616,-0.93773973,-0.80013883,-0.9771274,1.754328,-0.48737004,1.5593117,1.178862,1.2885708,-0.86888766,2.113751,1.988979,-1.2989511,1.6542798,1.977899,2.011003
1.850874,1.8748955,-1.1148361,-1.0871472,1.514582,0.73039794,-0.96746737,-0.82735723,-0.9929599,1.764906,-0.5474477,1.5850735,1.1931595,1.3019063,-0.88990486,2.114133,2.000035,-1.3036584,1.6731869,1.9910794,2.029044
1.8599015,1.8990647,-1.1353097,-1.099653,1.5419137,0.7261559,-0.98215806,-0.853423,-1.011054,1.7831182,-0.60026413,1.5997533,1.2034793,1.3152332,-0.9145158,2.114133,2.0172195,-1.3271437,1.6992968,1.9971617,2.05136
1.8850399,1.9208814,-1.1627293,-1.125424,1.5698555,0.72012323,-1.0071405,-0.87284905,-1.0395579,1.8027227,-0.6440816,1.603783,1.2125359,1.3247457,-0.93716615,2.1153858,2.026866,-1.340205,1.7238492,2.0246463,2.0706973
1.8924816,1.9386716,-1.1739639,-1.1497774,1.5831318,0.7138869,-1.0076697,-0.898792,-1.0678694,1.8129308,-0.6833043,1.6229928,1.2246343,1.3339369,-0.95517963,2.1366122,2.066465,-1.3641759,1.7391512,2.0241725,2.0768948
1.8976996,1.955775,-1.1865268,-1.166704,1.6189283,0.7065645,-1.0396658,-0.926922,-1.0851759,1.8205174,-0.71928656,1.6482098,1.2347567,1.3441755,-0.9828083,2.1500323,2.0764055,-1.3764228,1.7497455,2.036988,2.0798993
1.9099312,1.9589875,-1.2046117,-1.1846083,1.6344546,0.6864722,-1.0522,-0.9515163,-1.1021398,1.8346252,-0.75389534,1.6698881,1.2478086,1.3596667,-1.0003841,2.1500528,2.0896337,-1.3881612,1.7867064,2.0536056,2.0881748
1.9133639,1.9869063,-1.2139962,-1.2012562,1.6429216,0.6679798,-1.0673269,-0.9772697,-1.1160457,1.8413644,-0.79183495,1.6928072,1.2720969,1.3766683,-1.0167274,2.1769273,2.111614,-1.4025055,1.8060272,2.063816,2.1032023
1.926693,2.0237403,-1.2171742,-1.2241061,1.6607608,0.6642167,-1.0738788,-0.9969051,-1.1304761,1.8619472,-0.8238983,1.7026865,1.2811937,1.4082204,-1.0359995,2.1826735,2.116935,-1.4310654,1.8277459,2.0663478,2.1156576
1.9431591,2.0318873,-1.2298759,-1.2373527,1.6915283,0.6480518,-1.0849074,-1.0163149,-1.1462301,1.8705283,-0.85795444,1.7275137,1.2816437,1.4211142,-1.0526437,2.2094855,2.1302779,-1.4398683,1.8319467,2.0863829,2.1365707
1.9541019,2.0361288,-1.2427257,-1.2503725,1.6939939,0.61631167,-1.0998747,-1.0383251,-1.160685,1.9084084,-0.89052445,1.7539395,1.3048186,1.4456792,-1.0677311,2.2094877,2.13338,-1.4488043,1.8380771,2.0998259,2.1368692
1.9613942,2.0406046,-1.2553695,-1.2603245,1.7151715,0.5974954,-1.1227311,-1.066407,-1.1751728,1.9164209,-0.92576504,1.7659792,1.3107291,1.4558532,-1.0868481,2.2242143,2.1429343,-1.4579033,1.8401594,2.1137624,2.1500044
1.9685364,2.0453892,-1.2616093,-1.2727157,1.7340213,0.5741855,-1.1347715,-1.087784,-1.1896861,1.928422,-0.94697607,1.772201,1.3158292,1.4742337,-1.1133561,2.2457695,2.1821897,-1.4671564,1.8478868,2.1166587,2.1547627
1.986376,2.0499296,-1.2705046,-1.2861001,1.7452054,0.53912276,-1.1469159,-1.1058633,-1.2123048,1.950835,-0.97495824,1.7816279,1.3278173,1.5036232,-1.1152114,2.248029,2.1895974,-1.4903661,1.8599792,2.136828,2.1661181
2.0286493,2.0631897,-1.2839847,-1.303045,1.7546618,0.5026007,-1.167334,-1.1303879,-1.2107121,1.9585539,-1.0001974,1.7923673,1.3379658,1.5241953,-1.1202226,2.2540636,2.193669,-1.4980437,1.8911549,2.1552715,2.1762862
2.032623,2.063205,-1.2974819,-1.3293687,1.7689812,0.45864433,-1.1867995,-1.1457452,-1.2244354,1.9792104,-1.0234721,1.806205,1.3469608,1.537152,-1.1515673,2.2647657,2.1977952,-1.5059063,1.8952857,2.1525085,2.1867578
2.03419,2.0650637,-1.3151343,-1.3418688,1.7865027,0.41237816,-1.192163,-1.1605731,-1.2369517,1.9930198,-1.0540847,1.8143685,1.3751198,1.5474073,-1.1576474,2.267969,2.2115076,-1.513948,1.9083873,2.159156,2.1871057
2.0511668,2.0648882,-1.3394984,-1.353443,1.8003418,0.3591636,-1.2023654,-1.1798357,-1.2488403,2.0063598,-1.0792983,1.8211048,1.3909423,1.5588932,-1.1732708,2.267969,2.2213917,-1.5221617,1.9269272,2.1552804,2.1871057
2.0531912,2.0826232,-1.350944,-1.3651015,1.8104813,0.2918991,-1.2175064,-1.1954111,-1.2615453,2.0159836,-1.0993289,1.8343096,1.4100543,1.5741832,-1.185061,2.267969,2.2214632,-1.5305405,1.9321446,2.1570818,2.195485
2.0508878,2.0877504,-1.3624783,-1.3783326,1.8130907,0.22063462,-1.2277877,-1.2096612,-1.2889804,2.0168154,-1.1240183,1.8383279,1.422477,1.5839878,-1.2018762,2.267969,2.2214632,-1.5390761,1.9311647,2.165987,2.1967618
2.0549812,2.0938501,-1.3740937,-1.3957803,1.8235099,0.1314076,-1.2432685,-1.2300825,-1.3045151,2.021951,-1.1421493,1.8617109,1.4286118,1.6085435,-1.2134877,2.283116,2.2214632,-1.5477613,1.9540621,2.1659875,2.1967638
2.0719724,2.1051219,-1.3857802,-1.4068154,1.8289979,0.04178125,-1.2547284,-1.246412,-1.3173621,2.0267775,-1.1610059,1.8900385,1.4393766,1.6266768,-1.2215707,2.283116,2.2226005,-1.5565875,1.9653268,2.182735,2.2035124
2.1126163,2.1107821,-1.3975266,-1.4179373,1.8379681,-0.040240534,-1.2708021,-1.2600522,-1.3288953,2.0359695,-1.1781656,1.898575,1.4606076,1.6482548,-1.2314934,2.283116,2.2263455,-1.5655469,1.9858894,2.1904752,2.2035124
2.1281464,2.1091902,-1.4093244,-1.4489119,1.8411906,-0.1316239,-1.2839497,-1.2709571,-1.3466314,2.0458803,-1.1920456,1.9069142,1.4704193,1.6570723,-1.2416342,2.291042,2.2263455,-1.574631,2.0033293,2.1904714,2.2198904
2.1264012,2.1091902,-1.443687,-1.4564646,1.8437128,-0.22327644,-1.2939196,-1.2905324,-1.3553905,2.0692656,-1.2084714,1.9231923,1.4764551,1.6547018,-1.2533143,2.3322022,2.2418642,-1.5838311,2.0139158,2.1968453,2.2307186
2.1253817,2.1279092,-1.4497815,-1.464171,1.8416836,-0.30343348,-1.2864437,-1.3144405,-1.3607506,2.0717287,-1.2150695,1.9424275,1.4921275,1.675971,-1.262841,2.332252,2.2418642,-1.5917447,2.0310245,2.2244601,2.2307186
2.1458347,2.1279368,-1.4548005,-1.4720701,1.8534944,-0.38900346,-1.2893577,-1.3258337,-1.3673767,2.115414,-1.2361265,1.9469469,1.5038754,1.696773,-1.2734207,2.332252,2.248098,-1.601226,2.0310252,2.234461,2.2307186
2.1529622,2.1279368,-1.45793,-1.4801558,1.8560542,-0.46479487,-1.2992303,-1.3373348,-1.3781188,2.117909,-1.2503122,1.9532912,1.5252131,1.7146311,-1.2842357,2.3360815,2.2595532,-1.6107953,2.0300486,2.2409427,2.2422817
2.156536,2.1388633,-1.4519818,-1.4884212,1.8724797,-0.5258015,-1.321166,-1.348932,-1.3889761,2.1395438,-1.2652122,1.9551822,1.5473694,1.7248254,-1.2952057,2.3531222,2.2771666,-1.6204448,2.0340238,2.2441635,2.2432761
2.1565487,2.1463895,-1.4534056,-1.496859,1.8914589,-0.5888471,-1.3358239,-1.3606145,-1.3999375,2.139554,-1.2804247,1.9613395,1.5505681,1.7264289,-1.3063188,2.3711455,2.2771235,-1.6301666,2.0418143,2.2417402,2.2432761
2.1565487,2.1650155,-1.4601184,-1.5054613,1.8921816,-0.644187,-1.3445634,-1.3857548,-1.4109926,2.1633058,-1.3062942,1.9687394,1.55997,1.7523519,-1.3024548,2.3711643,2.2871695,-1.6399537,2.0584717,2.2516427,2.251322
2.1740522,2.1722133,-1.4670403,-1.5142206,1.9029993,-0.6938062,-1.34125,-1.3955677,-1.4221318,2.1730537,-1.3192413,1.9745362,1.5879627,1.7624176,-1.3370957,2.388747,2.2871695,-1.6497978,2.0719068,2.2516427,2.2629933
2.1922886,2.1960268,-1.4799542,-1.5231287,1.9041175,-0.7228557,-1.3501451,-1.4075981,-1.4333442,2.175573,-1.3304652,1.9803529,1.5850658,1.7703555,-1.3447487,2.3887484,2.2871695,-1.6596925,2.077336,2.2759864,2.2754173
2.199929,2.1960268,-1.4869112,-1.5321769,1.9196129,-0.75676876,-1.3680849,-1.4171587,-1.4446199,2.1868603,-1.347252,1.9931802,1.6056854,1.7924415,-1.3526238,2.3992732,2.2828598,-1.66963,2.0946608,2.2760687,2.2896006
2.2005126,2.1960268,-1.494069,-1.541357,1.9441122,-0.7963731,-1.3794917,-1.4272738,-1.4559504,2.1868653,-1.353512,2.003375,1.5959939,1.7910373,-1.3634918,2.4073648,2.2828598,-1.6796051,2.112751,2.2760687,2.289604
2.2005126,2.209168,-1.5014231,-1.55066,1.9461013,-0.8336092,-1.3873703,-1.4375126,-1.4673272,2.1868653,-1.3662194,2.0223408,1.6065606,1.8119122,-1.3764107,2.4073558,2.2967682,-1.6896123,2.1281445,2.2843704,2.289604
2.216383,2.2151458,-1.5089685,-1.5480056,1.9460616,-0.8642451,-1.3952199,-1.4478651,-1.4787405,2.2053356,-1.377395,2.0225668,1.6389637,1.8254681,-1.3845184,2.4159286,2.3093073,-1.6996424,2.1281445,2.2845442,2.289604
2.2330093,2.2294183,-1.5386931,-1.5502307,1.9727255,-0.89309037,-1.4032763,-1.4772669,-1.4901813,2.2069552,-1.388664,2.0224712,1.6634066,1.8405194,-1.3927826,2.4172816,2.309323,-1.709693,2.1500475,2.29388,2.289604
2.233523,2.228329,-1.5432124,-1.5591139,1.9746653,-0.92106974,-1.4115334,-1.4846257,-1.5016438,2.2069552,-1.4125583,2.0462925,1.668513,1.8628403,-1.404158,2.4172816,2.309323,-1.7197601,2.1494985,2.3028615,2.3036084
2.2478735,2.228329,-1.5479249,-1.5681273,1.9742211,-0.9557734,-1.4199842,-1.479348,-1.5131234,2.2141032,-1.4220803,2.0485475,1.6848502,1.8663976,-1.4126352,2.4172816,2.3124988,-1.7298319,2.1512947,2.3028615,2.3036084
2.252684,2.2476778,-1.5478319,-1.5772619,1.9743123,-0.9890229,-1.4286216,-1.4842184,-1.5356194,2.2141032,-1.4284947,2.0563128,1.6958585,1.8751174,-1.4213003,2.4172816,2.3124988,-1.739917,2.1651437,2.3028615,2.3126326
2.252684,2.2531474,-1.5531133,-1.5865095,1.9820095,-1.0115237,-1.4374378,-1.4921284,-1.5535,2.219127,-1.4384291,2.0646067,1.712737,1.880372,-1.4516903,2.4172816,2.3307157,-1.7500021,2.165352,2.3028615,2.3214693
2.252684,2.265967,-1.558509,-1.595862,2.006805,-1.0346869,-1.4464242,-1.5002195,-1.5611567,2.2194002,-1.4485004,2.0727572,1.720567,1.8967533,-1.4580233,2.4172816,2.3453639,-1.7600751,2.1664298,2.3175504,2.3214693
2.2763667,2.272681,-1.5641038,-1.6053114,2.0061657,-1.0622187,-1.455573,-1.508485,-1.5689842,2.2357159,-1.4748132,2.0801733,1.7324461,1.9002284,-1.4648898,2.435854,2.3453639,-1.7701434,2.1804962,2.3196054,2.3214693
2.2782228,2.2692919,-1.5698974,-1.6148491,2.0078917,-1.08556,-1.4648745,-1.5169172,-1.5769758,2.2430668,-1.4828559,2.0847232,1.7340177,1.927125,-1.4706479,2.4358587,2.3462083,-1.7802005,2.1845102,2.3196054,2.3481317
2.2782228,2.2692692,-1.5758884,-1.6244668,2.0064025,-1.1091882,-1.494574,-1.5255091,-1.6059293,2.2466447,-1.4909892,2.082949,1.7308613,1.9369504,-1.4766171,2.4512682,2.3462124,-1.7902446,2.1852498,2.3196054,2.351532
2.2858593,2.2701004,-1.5643802,-1.6341573,2.012959,-1.1317403,-1.5003622,-1.5342518,-1.6138468,2.2466447,-1.5170517,2.08991,1.7473217,1.9376277,-1.4827968,2.4595792,2.37053,-1.8002717,2.2018251,2.3186972,2.3544693
2.2912793,2.2701004,-1.5607492,-1.6439135,2.0188773,-1.1527523,-1.5063577,-1.543138,-1.6185718,2.247576,-1.5231248,2.0840895,1.750478,1.93867,-1.489185,2.4595792,2.3958018,-1.8102798,2.223946,2.3317149,2.3670487
2.2995584,2.2701004,-1.5654246,-1.6537266,2.0233786,-1.1699564,-1.4892544,-1.5521586,-1.6234863,2.2649329,-1.5294001,2.1003985,1.7600411,1.9532565,-1.4957795,2.4595792,2.396106,-1.8202661,2.2335227,2.3317149,2.3670487
