index,role,name
0,center,da_as_total_mw_primary_reserve
1,feature,da_as_as_req_mw_primary_reserve
2,feature,da_as_as_req_mw_synchronized_reserve
3,feature,da_as_as_req_mw_thirty_minutes_reserve
4,feature,da_as_total_mw_synchronized_reserve
5,feature,da_as_as_mw_synchronized_reserve
6,feature,da_as_total_mw_thirty_minutes_reserve
7,feature,da_as_as_mw_thirty_minutes_reserve
8,feature,gen_fuel_nuclear_mw
9,feature,net_sched_interchange_mw
10,feature,da_as_mcp_primary_reserve
11,feature,net_actual_interchange_mw
12,feature,gen_fuel_gas_mw
13,feature,total_gen
14,feature,metered_load_mw
15,feature,gen_fuel_coal_mw
16,feature,total_losses
17,feature,forecast_load_mw_day_ahead
18,feature,gen_fuel_gas_pct
19,feature,total_pjm_rt_load_mwh
20,feature,forecast_load_mw_latest_available
21,feature,prelim_load_avg_hourly
22,feature,gen_fuel_hydro_pct
23,feature,gen_fuel_coal_pct
24,feature,gross_sched_interchange_mw
25,feature,gen_fuel_multiple_fuels_pct
26,feature,total_pjm_rmpcp_cr
27,feature,gen_fuel_other_renewables_mw
28,feature,gen_fuel_nuclear_pct
29,feature,rmpcp
30,feature,congestion_price_da
31,feature,gen_fuel_other_renewables_pct
32,feature,gross_actual_interchange_mw
33,feature,gen_fuel_multiple_fuels_mw
34,feature,da_as_mcp_synchronized_reserve
35,feature,gen_fuel_storage_mw
36,feature,total_pjm_self_sched_reg
37,feature,gen_fuel_hydro_mw
38,feature,system_energy_price_da
39,feature,gross_inadv_interchange_mw
40,feature,da_as_ss_mw_synchronized_reserve
41,feature,gen_fuel_wind_pct
42,feature,total_pjm_loc_credit
43,feature,total_pjm_reg_purchases
44,feature,gen_fuel_oil_pct
45,feature,gen_fuel_oil_mw
46,feature,da_as_ss_mw_thirty_minutes_reserve
47,feature,gen_fuel_wind_mw
48,feature,wind_generation_mw
49,feature,total_pjm_rmccp_cr
50,feature,net_inadv_interchange_mw
51,feature,total_pjm_assigned_reg
52,feature,da_as_ss_mw_primary_reserve
53,feature,marginal_loss_price_rt
54,feature,rmccp
55,feature,system_energy_price_rt
56,feature,marginal_loss_price_da
57,feature,total_lmp_da
58,feature,gen_fuel_solar_mw
59,feature,total_lmp_rt
60,feature,solar_generation_mw
