目标,中文名,方法,定数规则,选中数,占候选比,测试R2,全量R2,候选数,选中字段
bus_115_va_deg,节点115电压相角,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,7,0.16666666666666666,0.9790874469972467,0.9880940106453325,42,area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_3_fuel_solar_mw
bus_115_va_deg,节点115电压相角,STG,门控值 ≥ 0.0,9,0.21428571428571427,0.9723238649582706,0.9880940106453325,42,system_losses_mw|area_3_net_export_mw|gen_fuel_nuclear_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw
bus_115_va_deg,节点115电压相角,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,42,1.0,0.9880940106453325,0.9880940106453325,42,area_1_load_actual_mw|area_2_load_actual_mw|area_3_load_actual_mw|system_load_actual_mw|area_1_load_day_ahead_mw|area_2_load_day_ahead_mw|area_3_load_day_ahead_mw|system_load_day_ahead_mw|system_generation_mw|system_losses_mw|area_1_net_export_mw|area_2_net_export_mw|area_3_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r1_mw|reserve_spin_r2_mw|reserve_spin_r3_mw|gen_fuel_coal_mw|gen_fuel_natural_gas_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_generation_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_hydro_mw|area_2_fuel_solar_mw|area_2_generation_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw|area_3_generation_mw|hour_of_day
bus_115_va_deg,节点115电压相角,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,10,0.23809523809523808,0.978375745973252,0.9880940106453325,42,system_losses_mw|area_1_net_export_mw|area_3_net_export_mw|gen_fuel_nuclear_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_3_fuel_coal_mw|area_3_fuel_solar_mw
bus_115_va_deg,节点115电压相角,XGBoost,固定阈值 τ=0.02（12 个目标共用）,10,0.23809523809523808,0.9789802656170515,0.9880940106453325,42,area_1_load_day_ahead_mw|system_losses_mw|reserve_spin_r1_mw|gen_fuel_nuclear_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_generation_mw|area_3_fuel_solar_mw
bus_115_va_deg,节点115电压相角,Pearson,固定阈值 τ=0.3（12 个目标共用）,29,0.6904761904761905,0.9557370573709584,0.9880940106453325,42,area_1_load_actual_mw|area_2_load_actual_mw|area_3_load_actual_mw|system_load_actual_mw|area_1_load_day_ahead_mw|area_2_load_day_ahead_mw|area_3_load_day_ahead_mw|system_load_day_ahead_mw|system_generation_mw|system_losses_mw|area_1_net_export_mw|area_2_net_export_mw|area_3_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r1_mw|reserve_spin_r2_mw|reserve_spin_r3_mw|gen_fuel_wind_mw|area_1_fuel_natural_gas_mw|area_1_fuel_wind_mw|area_1_generation_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_generation_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_wind_mw|area_3_generation_mw
bus_215_va_deg,节点215电压相角,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,9,0.2647058823529412,0.9721915041456846,0.987103300333146,34,area_1_load_day_ahead_mw|area_1_net_export_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw|area_2_generation_mw|area_3_fuel_coal_mw
bus_215_va_deg,节点215电压相角,STG,门控值 ≥ 0.0,12,0.35294117647058826,0.9694540052021052,0.987103300333146,34,area_1_load_actual_mw|area_1_load_day_ahead_mw|system_losses_mw|area_1_net_export_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw|area_3_fuel_coal_mw|area_3_fuel_solar_mw
bus_215_va_deg,节点215电压相角,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,34,1.0,0.987103300333146,0.987103300333146,34,area_1_load_actual_mw|area_2_load_actual_mw|system_load_actual_mw|area_1_load_day_ahead_mw|area_2_load_day_ahead_mw|system_load_day_ahead_mw|system_generation_mw|system_losses_mw|area_1_net_export_mw|area_2_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r1_mw|reserve_spin_r2_mw|gen_fuel_coal_mw|gen_fuel_natural_gas_mw|gen_fuel_nuclear_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_generation_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_solar_mw|area_2_generation_mw|area_3_fuel_coal_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw|hour_of_day|month_of_year
bus_215_va_deg,节点215电压相角,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,23,0.6764705882352942,0.985982272677241,0.987103300333146,34,area_1_load_actual_mw|area_1_load_day_ahead_mw|area_1_net_export_mw|area_2_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r1_mw|gen_fuel_natural_gas_mw|gen_fuel_nuclear_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_solar_mw|area_2_generation_mw|area_3_fuel_coal_mw|hour_of_day|month_of_year
bus_215_va_deg,节点215电压相角,XGBoost,固定阈值 τ=0.02（12 个目标共用）,21,0.6176470588235294,0.9736966004071174,0.987103300333146,34,area_1_load_actual_mw|area_1_load_day_ahead_mw|system_losses_mw|area_1_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r1_mw|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_generation_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_3_fuel_coal_mw|area_3_fuel_solar_mw|hour_of_day|month_of_year
bus_215_va_deg,节点215电压相角,Pearson,固定阈值 τ=0.3（12 个目标共用）,29,0.8529411764705882,0.9867453348912787,0.987103300333146,34,area_1_load_actual_mw|area_2_load_actual_mw|system_load_actual_mw|area_1_load_day_ahead_mw|area_2_load_day_ahead_mw|system_load_day_ahead_mw|system_generation_mw|system_losses_mw|area_2_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r1_mw|reserve_spin_r2_mw|gen_fuel_coal_mw|gen_fuel_natural_gas_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_generation_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_solar_mw|area_2_generation_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw|hour_of_day
bus_315_va_deg,节点315电压相角,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,7,0.2,0.9739835206248305,0.9918190004028908,35,reserve_spin_r1_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_3_fuel_natural_gas_mw
bus_315_va_deg,节点315电压相角,STG,门控值 ≥ 0.0,14,0.4,0.9820988881073274,0.9918190004028908,35,system_losses_mw|area_2_net_export_mw|area_3_net_export_mw|reserve_reg_down_mw|gen_fuel_wind_mw|area_1_fuel_coal_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw
bus_315_va_deg,节点315电压相角,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,35,1.0,0.9918190004028908,0.9918190004028908,35,area_1_load_actual_mw|area_3_load_actual_mw|system_load_actual_mw|area_1_load_day_ahead_mw|area_3_load_day_ahead_mw|system_load_day_ahead_mw|system_losses_mw|area_1_net_export_mw|area_2_net_export_mw|area_3_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r1_mw|reserve_spin_r3_mw|gen_fuel_coal_mw|gen_fuel_natural_gas_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_hydro_mw|area_2_fuel_solar_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw|area_3_generation_mw|hour_of_day
bus_315_va_deg,节点315电压相角,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,23,0.6571428571428571,0.988289412327269,0.9918190004028908,35,area_1_load_actual_mw|area_3_load_actual_mw|area_1_load_day_ahead_mw|area_3_load_day_ahead_mw|system_losses_mw|area_3_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r1_mw|reserve_spin_r3_mw|gen_fuel_nuclear_mw|gen_fuel_wind_mw|area_1_fuel_coal_mw|area_1_fuel_hydro_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_hydro_mw|area_2_fuel_solar_mw|area_3_fuel_coal_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw|hour_of_day
bus_315_va_deg,节点315电压相角,XGBoost,固定阈值 τ=0.02（12 个目标共用）,14,0.4,0.9708694720696674,0.9918190004028908,35,system_losses_mw|area_2_net_export_mw|area_3_net_export_mw|reserve_reg_down_mw|gen_fuel_coal_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_solar_mw
bus_315_va_deg,节点315电压相角,Pearson,固定阈值 τ=0.3（12 个目标共用）,25,0.7142857142857143,0.9896768100545266,0.9918190004028908,35,area_1_load_actual_mw|area_3_load_actual_mw|system_load_actual_mw|area_1_load_day_ahead_mw|area_3_load_day_ahead_mw|system_load_day_ahead_mw|system_losses_mw|area_1_net_export_mw|area_2_net_export_mw|reserve_spin_r1_mw|reserve_spin_r3_mw|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_2_fuel_hydro_mw|area_2_fuel_solar_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw
branch_ab1_loading_pct,线路AB1负载率,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,7,0.17073170731707318,0.9748709322511042,0.9893936614637584,41,area_1_load_day_ahead_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_hydro_mw
branch_ab1_loading_pct,线路AB1负载率,STG,门控值 ≥ 0.0,13,0.3170731707317073,0.9564109275584242,0.9893936614637584,41,area_1_load_actual_mw|system_losses_mw|reserve_spin_r1_mw|gen_fuel_coal_mw|gen_fuel_nuclear_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_generation_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw
