epoch,train_mse,train_r2,test_mse,test_r2
1,0.5854343782732452,0.41456568241119385,0.5791323977272685,0.3886888027191162
2,0.244357452433042,0.7556425333023071,0.24155955654909697,0.745018482208252
3,0.19139073372830606,0.8086092472076416,0.2043896748616201,0.7842536568641663
4,0.16574157127708447,0.8342584371566772,0.1782866565328909,0.8118070363998413
5,0.15146755276519228,0.8485324382781982,0.17192215571270847,0.8185251951217651
6,0.12412917148534984,0.8758708238601685,0.14274753412095512,0.8493208885192871
7,0.11273782117637535,0.8872621655464172,0.136378170297731,0.8560441136360168
8,0.11112080725843355,0.8888791799545288,0.13614105298070284,0.8562944531440735
9,0.10139772623868319,0.8986022472381592,0.12453859817327523,0.8685415387153625
10,0.09474239289521898,0.9052575826644897,0.11733461438292046,0.8761458396911621
11,0.09120237081674652,0.9087976217269897,0.11270625796169043,0.881031334400177
12,0.08480041497262673,0.9151995778083801,0.10883916332954313,0.8851132988929749
13,0.07912209741117661,0.9208779335021973,0.10520105899834051,0.8889535665512085
14,0.07904165062391286,0.9209583401679993,0.10687205468577038,0.8871897459030151
15,0.08084286854642889,0.9191571474075317,0.10666652706951447,0.8874066472053528
16,0.0670853857402807,0.9329146146774292,0.09839948083319497,0.8961330652236938
17,0.06794677588244734,0.9320532083511353,0.09757271681616946,0.8970057964324951
18,0.06916430207220858,0.9308357238769531,0.09711502808736773,0.8974888920783997
19,0.06309265027733407,0.9369073510169983,0.09411679558660381,0.9006537199020386
20,0.05959301207834055,0.9404069781303406,0.09283764983481932,0.9020039439201355
21,0.0699453111155446,0.9300546646118164,0.1001051911493627,0.8943325877189636
22,0.059559877335309167,0.9404401183128357,0.09196149611209588,0.9029287695884705
23,0.0593185469971346,0.9406814575195312,0.0931837553976149,0.9016385674476624
24,0.053285161073054636,0.9467148184776306,0.08852957348657273,0.9065513610839844
25,0.053360634693672734,0.946639358997345,0.08725620146908956,0.9078955054283142
26,0.054593309230142016,0.9454066753387451,0.09235409944227374,0.9025143384933472
27,0.05305378124669115,0.9469462037086487,0.0856981718594708,0.9095401167869568
28,0.05018781044205735,0.9498121738433838,0.08469255022681886,0.9106016159057617
29,0.04739264777167484,0.9526073336601257,0.08364787516070575,0.9117043018341064
30,0.05215638182264512,0.947843611240387,0.08580729624301922,0.909424901008606
31,0.04558925997553937,0.95441073179245,0.08421037733986429,0.9111105799674988
32,0.045426333377110786,0.9545736908912659,0.08491277133637085,0.9103691577911377
33,0.05170513723119468,0.9482948780059814,0.09046291222046243,0.9045106172561646
34,0.047465222776873844,0.9525347948074341,0.08913555531194661,0.9059117436408997
35,0.04301843250882162,0.9569815397262573,0.08308064375390731,0.91230309009552
36,0.04250279165915207,0.957497239112854,0.08402581385155095,0.9113053679466248
37,0.04372279515204359,0.9562771916389465,0.08295121826458632,0.9124397039413452
38,0.04257401350806066,0.9574260115623474,0.08110661191366068,0.9143868088722229
39,0.044877571949605996,0.9551224112510681,0.08525670781481738,0.9100061058998108
40,0.04036115506673864,0.9596388339996338,0.07967119654299827,0.9159019589424133
41,0.04021279848074863,0.9597871899604797,0.08085915483193608,0.9146479964256287
42,0.04082802014423976,0.9591719508171082,0.08505696738025219,0.9102169275283813
