field,中文名,score
gen_fuel_oil_mw,燃油出力,0.10528725385665894
prelim_load_avg_hourly,预估小时负荷,0.08929258584976196
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.08923358470201492
gen_fuel_solar_pct,光伏占比,0.07385838031768799
system_energy_price_da,日前能量价格,0.054567061364650726
da_as_as_mw_synchronized_reserve,日前同步备用实际量,0.044141776859760284
forecast_load_mw_latest_available,最新负荷预测,0.03538164123892784
gen_fuel_solar_mw,光伏出力,0.034643419086933136
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,0.03281504288315773
gen_fuel_oil_pct,燃油占比,0.031069064512848854
marginal_loss_price_rt,实时边际损耗价,0.03090386837720871
gross_inadv_interchange_mw,总非计划交换,0.030898580327630043
total_lmp_rt,实时总电价,0.03003137931227684
gen_fuel_nuclear_pct,核电占比,0.025594696402549744
gen_fuel_nuclear_mw,核电出力,0.01903398334980011
gen_fuel_coal_pct,燃煤占比,0.018718114122748375
gen_fuel_hydro_pct,水电占比,0.01703958585858345
gross_sched_interchange_mw,总计划交换,0.016040772199630737
gen_fuel_multiple_fuels_pct,多燃料占比,0.015662554651498795
da_as_mcp_primary_reserve,日前主用备用出清价,0.015584340319037437
da_as_mcp_synchronized_reserve,日前同步备用出清价,0.015085946768522263
system_energy_price_rt,实时能量价格,0.014805353246629238
gen_fuel_other_renewables_pct,其他可再生占比,0.014115395955741405
gen_fuel_gas_pct,燃气占比,0.013717284426093102
gen_fuel_multiple_fuels_mw,多燃料出力,0.013178384862840176
da_as_nsr_mw_primary_reserve,非同步备用,0.011118480935692787
total_pjm_rmccp_cr,调频容量信用额,0.010741244070231915
total_pjm_loc_credit,机会成本信用,0.010683550499379635
total_pjm_rt_load_mwh,实时负荷电量,0.010621145367622375
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,0.010327245108783245
gen_fuel_gas_mw,燃气出力,0.009484405629336834
gen_fuel_storage_mw,储能出力,0.009298437274992466
rmccp,调频容量出清价,0.00797699112445116
da_as_as_mw_primary_reserve,日前主用备用实际量,0.006897102575749159
total_pjm_rmpcp_cr,调频性能信用额,0.006721194833517075
gen_fuel_coal_mw,燃煤出力,0.006593845784664154
total_pjm_assigned_reg,调频分配量,0.0065834615379571915
gen_fuel_hydro_mw,水电出力,0.006281575188040733
total_pjm_reg_purchases,调频购买量,0.005971337202936411
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,0.0
