epoch,b_meta
1,0.04225190728902817
2,0.05851702392101288
3,0.05441475659608841
4,0.052076905965805054
5,0.051846858114004135
6,0.05474955588579178
7,0.05033416673541069
8,0.05458960682153702
9,0.05175536870956421
10,0.04981622472405434
11,0.046359844505786896
12,0.05651522055268288
13,0.04718766361474991
14,0.04304160922765732
15,0.04075749218463898
16,0.03881136327981949
17,0.03909830376505852
18,0.036662500351667404
19,0.03000393696129322
20,0.03260862082242966
21,0.034106310456991196
22,0.0373634435236454
23,0.03308408334851265
24,0.032067086547613144
25,0.022160500288009644
26,0.03153415396809578
27,0.031630318611860275
28,0.029144952073693275
29,0.023641366511583328
30,0.030515387654304504
31,0.029696790501475334
32,0.026837807148694992
33,0.028395870700478554
34,0.026417501270771027
35,0.032027699053287506
36,0.0162071380764246
37,0.018167782574892044
38,0.01700737327337265
39,0.017385166138410568
40,0.01502708438783884
41,0.016346363350749016
42,0.018695160746574402
43,0.015762245282530785
44,0.016305269673466682
45,0.013373568654060364
46,0.014076103456318378
47,0.01649363897740841
48,0.015590180642902851
49,0.015066721476614475
50,0.01740284264087677
51,0.015617339871823788
52,0.013074240647256374
53,-0.0020164139568805695
54,0.007701607421040535
55,0.0010098328348249197
56,0.00928604044020176
57,0.00733441486954689
58,0.005156873259693384
59,0.008988444693386555
60,0.006238394416868687
61,-0.00016670828335918486
62,0.00019084410450886935
63,-0.004253799095749855
64,-0.0035779415629804134
65,-0.00021769467275589705
66,0.00011985806486336514
67,-0.002359044970944524
68,-0.001512357615865767
69,0.0031303081195801497
70,0.001790773356333375
71,-0.0017387219704687595
72,-0.0015976245049387217
73,-0.004057279787957668
74,-0.003463791450485587
75,-0.0035122977569699287
76,0.0013234700309112668
77,-0.0052777063101530075
78,-0.004985201172530651
79,-0.006814672611653805
80,-0.004633805248886347
81,-0.004299464635550976
82,-0.0025589352007955313
83,-0.009774995036423206
84,-0.010654826648533344
85,-0.011024943552911282
86,-0.004669176880270243
87,-0.006549647077918053
88,-0.006329513620585203
89,-0.005731682758778334
90,-0.014952538534998894
91,-0.014577413909137249
92,-0.018851403146982193
93,-0.01371560338884592
94,-0.013966476544737816
95,-0.012427633628249168
96,-0.015465621836483479
97,-0.011425266973674297
98,-0.014053301885724068
99,-0.017462896183133125
100,-0.016943495720624924
101,-0.020198382437229156
102,-0.0199387576431036
103,-0.022232718765735626
104,-0.01959853246808052
105,-0.02297477051615715
106,-0.020002536475658417
107,-0.02003432996571064
108,-0.02468262054026127
109,-0.021087998524308205
