area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,hour_of_day,day_of_week,month_of_year,is_weekend
-1.2658578,-1.1200856,1.8358088,-1.1738287,-1.174918,-1.1050565,1.1966585,-1.0928856,-0.99569076,-1.1422215,-1.0359591,-0.10173488,-0.79621494,-0.90145946,-1.2060184,-1.2892382,0.059771527,-0.9044005,-1.3504592,-1.1173897,0.6847846,1.5080482,-1.1317139,-1.3611926,-1.4401863,-1.2484641,-1.1837444,0.29549193,-1.1730937,-1.2731359,-1.183405,-1.2576036,-0.7294288,-1.332633,1.6550494,-1.205749,2.0004928,1.938084,-1.010808,-1.150351,-1.3208998,-1.2236453
-1.2697794,-1.1327491,1.8600813,-1.1808599,-1.1849436,-1.1215725,1.1966089,-1.1037189,-1.0144185,-1.1582029,-1.0521342,-0.14838506,-0.8181281,-0.9246272,-1.2182599,-1.2999207,0.029704265,-0.95003164,-1.3659819,-1.1340021,0.6646748,1.5102584,-1.1585715,-1.3734908,-1.4543455,-1.2625881,-1.2014033,0.25849974,-1.1853615,-1.2823893,-1.1971871,-1.2709138,-0.7568171,-1.3476038,1.6583489,-1.1922622,2.020806,1.9401579,-1.0327818,-1.1652788,-1.3358015,-1.2379297
-1.2794834,-1.1526049,1.8837699,-1.1886822,-1.191324,-1.1347221,1.2044548,-1.1174954,-1.031242,-1.1750838,-1.0705861,-0.18844467,-0.84845936,-0.9478143,-1.2306162,-1.3107578,-0.011494105,-0.9517706,-1.381297,-1.1431057,0.6362181,1.5115055,-1.1780828,-1.388318,-1.4674397,-1.2708226,-1.2234577,0.21545692,-1.1971723,-1.2958812,-1.2109262,-1.2842544,-0.78880614,-1.3547568,1.6667039,-1.1995491,2.0208733,1.9599172,-1.0458161,-1.1803449,-1.3471575,-1.2528038
-1.2903876,-1.168386,1.8984349,-1.1996027,-1.2116855,-1.1529391,1.2097061,-1.1288178,-1.0438722,-1.1907257,-1.090019,-0.2286749,-0.87753236,-0.9674631,-1.2430851,-1.3380865,-0.043016322,-0.94475174,-1.3965439,-1.1597297,0.60836136,1.5154165,-1.1932653,-1.4029686,-1.4804479,-1.2792969,-1.2401216,0.16606909,-1.2091327,-1.3093766,-1.2249092,-1.2976164,-0.8127774,-1.3695945,1.6713011,-1.2042003,2.0256696,1.9624804,-1.0603553,-1.1952621,-1.3586111,-1.2719424
-1.3007103,-1.1886356,1.9184766,-1.2088206,-1.2236906,-1.1682941,1.2056046,-1.1406479,-1.0603544,-1.2064964,-1.123611,-0.2735164,-0.90506387,-0.98498946,-1.2543008,-1.3465813,-0.086069204,-0.9585874,-1.4154544,-1.1762863,0.5775133,1.5186566,-1.2062377,-1.4116135,-1.4933689,-1.2876374,-1.2565702,0.12615481,-1.2211488,-1.322857,-1.25331,-1.3114151,-0.82696503,-1.3842709,1.6836509,-1.1908348,2.031528,1.9874454,-1.07463,-1.2095848,-1.3701533,-1.2863796
-1.3111854,-1.2038562,1.9244289,-1.2219195,-1.2241898,-1.1813623,1.208189,-1.1528507,-1.0672404,-1.222171,-1.1356583,-0.31475654,-0.9214176,-1.0040177,-1.2669373,-1.3552781,-0.12791148,-0.9933129,-1.4296639,-1.1930736,0.54025954,1.5268127,-1.204638,-1.4241878,-1.5062013,-1.306738,-1.2728145,0.0624536,-1.2333375,-1.3426586,-1.274789,-1.3247544,-0.8537226,-1.398787,1.7041224,-1.1871315,2.0591974,1.9859302,-1.0896475,-1.2193931,-1.381773,-1.3174015
-1.3296432,-1.2184606,1.9443026,-1.2302783,-1.2338977,-1.1974097,1.2194729,-1.165045,-1.0856507,-1.2351091,-1.1505522,-0.34692407,-0.93992805,-1.0230302,-1.2796078,-1.3639606,-0.17362955,-1.0003517,-1.4437187,-1.2092136,0.49958274,1.5265106,-1.2156374,-1.4386703,-1.5189443,-1.3172332,-1.2891785,-0.0035521719,-1.2456967,-1.3555856,-1.2858896,-1.3651627,-0.8822575,-1.4131459,1.7080599,-1.1911021,2.06319,1.9895861,-1.1045197,-1.2334905,-1.3934605,-1.3280153
-1.3435147,-1.2334037,1.9500914,-1.2388805,-1.243958,-1.2102712,1.2205867,-1.1774043,-1.1023705,-1.250717,-1.1654277,-0.39703947,-0.95977163,-1.0428469,-1.2924558,-1.3730594,-0.21361567,-1.0061051,-1.457559,-1.2253337,0.46104014,1.5292313,-1.2433213,-1.4529669,-1.5315963,-1.3255259,-1.3026865,-0.063413024,-1.2581592,-1.3683258,-1.2971457,-1.3836001,-0.91019547,-1.4273498,1.7233235,-1.195348,2.0752428,2.0005224,-1.1188507,-1.2484732,-1.4052044,-1.3381753
-1.3533754,-1.2482371,1.9857568,-1.2473255,-1.25426,-1.2232299,1.2194474,-1.1898882,-1.1222527,-1.2661636,-1.1780046,-0.44686493,-0.9832146,-1.0617167,-1.3046892,-1.3823409,-0.27431834,-1.0175152,-1.4713188,-1.2413199,0.41783756,1.5395286,-1.2541349,-1.4429878,-1.544158,-1.3340354,-1.3184396,-0.12332824,-1.2852179,-1.3810667,-1.2964168,-1.3882128,-0.9357146,-1.4414011,1.7274178,-1.1867754,2.1026177,2.0054004,-1.1338316,-1.2632573,-1.4169953,-1.3484869
-1.3634,-1.2761273,1.9926537,-1.2564117,-1.2708973,-1.2362726,1.2257371,-1.2025023,-1.1383992,-1.2802426,-1.1914345,-0.48990566,-1.0079094,-1.0804548,-1.3176754,-1.3917961,-0.3146137,-1.0276518,-1.4849333,-1.2707623,0.36888772,1.5357715,-1.2647572,-1.4508861,-1.5386775,-1.3422351,-1.3340064,-0.18089917,-1.295315,-1.3938066,-1.3064965,-1.3930346,-0.95679486,-1.4553032,1.7333862,-1.191247,2.105899,2.0126522,-1.1490805,-1.2781031,-1.4288241,-1.3589464
-1.3779936,-1.2883708,1.9966888,-1.2657105,-1.2849475,-1.2526897,1.2304058,-1.2152315,-1.139123,-1.2955551,-1.206353,-0.53500956,-1.0245538,-1.0984377,-1.3306823,-1.4013904,-0.35385305,-1.0520753,-1.4984051,-1.2832776,0.3098217,1.5367638,-1.2752808,-1.4590825,-1.5503743,-1.351182,-1.3493751,-0.24998155,-1.305172,-1.4065306,-1.317781,-1.3894554,-0.9788466,-1.4690583,1.7403514,-1.1959636,2.111612,2.0198393,-1.1607566,-1.2929249,-1.4406822,-1.3438616
-1.3879921,-1.3005345,2.0161393,-1.2755384,-1.2949654,-1.2658678,1.2276311,-1.2280629,-1.1623846,-1.3107274,-1.2122064,-0.5646547,-1.0425476,-1.1160703,-1.3475407,-1.4079028,-0.38746354,-1.0644076,-1.5112427,-1.2958996,0.25439537,1.542631,-1.2859577,-1.4693822,-1.5620449,-1.360323,-1.3649551,-0.3074103,-1.3041624,-1.4192349,-1.3279444,-1.3943503,-0.9979099,-1.490512,1.7459137,-1.199902,2.1116154,2.0212812,-1.1737193,-1.3248165,-1.4525604,-1.3523102
-1.4008704,-1.3125628,2.0288608,-1.2853262,-1.3051138,-1.2790043,1.2275597,-1.2560701,-1.1682643,-1.3257571,-1.2126395,-0.6131728,-1.0770342,-1.1337018,-1.3601893,-1.4179496,-0.41654485,-1.0788001,-1.524476,-1.3104366,0.19333462,1.5506407,-1.3026662,-1.4797794,-1.5736833,-1.36965,-1.379909,-0.35483536,-1.3146458,-1.4319154,-1.3384695,-1.3996632,-1.0251797,-1.5036325,1.7459992,-1.2087227,2.124017,2.0307288,-1.1887648,-1.3354796,-1.4644502,-1.3609833
-1.4126494,-1.3248832,2.0382013,-1.2953479,-1.313981,-1.2919662,1.227529,-1.2677569,-1.1830055,-1.3406447,-1.2279104,-0.64472646,-1.0932598,-1.1505659,-1.3728518,-1.4281348,-0.46379074,-1.0928674,-1.5375732,-1.322979,0.12184268,1.5510991,-1.3132254,-1.4902647,-1.5852857,-1.3790667,-1.3946787,-0.40628144,-1.3245554,-1.455405,-1.3491378,-1.4054033,-1.0523247,-1.5159545,1.7563086,-1.2140939,2.1453948,2.046361,-1.2038476,-1.3316761,-1.4763507,-1.3698546
-1.423156,-1.3144692,2.0438223,-1.3054128,-1.3504186,-1.3049598,1.223157,-1.2782058,-1.2005402,-1.3553888,-1.2367107,-0.6707172,-1.1241022,-1.1703391,-1.3855255,-1.4384401,-0.50528604,-1.1280899,-1.5505378,-1.3356146,0.052606422,1.5443666,-1.3239367,-1.5008285,-1.5968498,-1.3968939,-1.4092704,-0.46498504,-1.3353057,-1.4663934,-1.359938,-1.4113635,-1.0726752,-1.52822,1.7723795,-1.2196484,2.1455166,2.0504792,-1.2244422,-1.3250649,-1.4882467,-1.3789161
-1.4333434,-1.3248504,2.043816,-1.3339821,-1.3517137,-1.3179878,1.2229985,-1.2894439,-1.2174637,-1.3745878,-1.2510489,-0.7064487,-1.1382104,-1.2033594,-1.3981941,-1.4492489,-0.53959703,-1.1356492,-1.5633726,-1.3495482,-0.016973753,1.5446962,-1.3347898,-1.5114621,-1.608372,-1.4068453,-1.4236888,-0.5162765,-1.346393,-1.47781,-1.370859,-1.4175435,-1.0917639,-1.5404284,1.7800459,-1.2267289,2.1456378,2.0504797,-1.2388092,-1.3348733,-1.5001303,-1.3881596
-1.4436485,-1.3364373,2.042462,-1.3420643,-1.3530784,-1.3307384,1.2280965,-1.3002572,-1.2316669,-1.3885163,-1.2662205,-0.73964494,-1.1531761,-1.2149303,-1.4108346,-1.4597402,-0.573922,-1.1430076,-1.5760809,-1.3637956,-0.084745795,1.5429807,-1.3457727,-1.5221574,-1.6198499,-1.4160595,-1.4379379,-0.56842035,-1.3574579,-1.4888872,-1.3818897,-1.4239597,-1.1103783,-1.5523225,1.7801641,-1.2293767,2.1456378,2.055882,-1.2529358,-1.3454387,-1.5120013,-1.3975761
-1.4540615,-1.3470638,2.0494611,-1.3498261,-1.3545316,-1.3438154,1.2278161,-1.3112495,-1.2458701,-1.4023451,-1.2813116,-0.76081955,-1.1644675,-1.2264043,-1.4234746,-1.4703228,-0.6087365,-1.1504678,-1.5886658,-1.3827899,-0.16383587,1.5468621,-1.3568741,-1.5329047,-1.6312802,-1.425438,-1.4520218,-0.61213,-1.3686317,-1.5000099,-1.3930196,-1.430576,-1.1289408,-1.5643158,1.7868136,-1.2356787,2.1552596,2.0560405,-1.2915311,-1.3557116,-1.5238842,-1.4071556
-1.4641277,-1.3578227,2.0535288,-1.3578022,-1.3560785,-1.3510942,1.2329384,-1.3216598,-1.2600616,-1.4160719,-1.2962946,-0.7858401,-1.1768388,-1.2383568,-1.436354,-1.4809877,-0.6461483,-1.158155,-1.5953465,-1.3943646,-0.23548813,1.5522302,-1.3680829,-1.5436969,-1.6426612,-1.4349716,-1.4869196,-0.648838,-1.4027306,-1.5111688,-1.4042377,-1.4374073,-1.131411,-1.5768957,1.805227,-1.243066,2.1557443,2.0849082,-1.2995551,-1.3661195,-1.535714,-1.4168891
-1.4747533,-1.3687052,2.0832028,-1.3683537,-1.3577242,-1.3636881,1.2436098,-1.3331264,-1.2787906,-1.4296954,-1.3111639,-0.81114846,-1.188448,-1.2504519,-1.4489211,-1.4748094,-0.6810039,-1.166138,-1.6079316,-1.4060022,-0.30142674,1.5564739,-1.3791565,-1.5545261,-1.6539912,-1.4446508,-1.4969852,-0.68751246,-1.4302925,-1.5223564,-1.4155338,-1.4444505,-1.148328,-1.5888295,1.8118635,-1.2499366,2.1637626,2.106099,-1.3063121,-1.3763165,-1.5475085,-1.4267671
-1.4854571,-1.3797002,2.086881,-1.3766688,-1.3594742,-1.3769034,1.244012,-1.3445983,-1.295771,-1.453148,-1.3259163,-0.80156285,-1.1995808,-1.2750883,-1.4641763,-1.4848062,-0.7109295,-1.1749862,-1.6203849,-1.4176921,-0.35914144,1.5583498,-1.3905613,-1.565385,-1.6652676,-1.4547644,-1.5062568,-0.7273445,-1.4384598,-1.5335655,-1.4267732,-1.451702,-1.1652308,-1.600697,1.8153266,-1.2569798,2.1638002,2.1411881,-1.3131478,-1.3870051,-1.5592703,-1.4508338
-1.496229,-1.3922589,2.0982459,-1.385145,-1.3613338,-1.3900826,1.2474837,-1.3560513,-1.3191386,-1.4651793,-1.3405493,-0.8293371,-1.2186526,-1.2861291,-1.475796,-1.4950889,-0.7441361,-1.1827836,-1.6327106,-1.4294254,-0.42836148,1.557922,-1.4018352,-1.5761455,-1.67649,-1.464696,-1.5147966,-0.76370543,-1.4418068,-1.544792,-1.438203,-1.4591576,-1.1819618,-1.612497,1.8198435,-1.2642134,2.1638002,2.1457987,-1.3205295,-1.3978078,-1.5709945,-1.4678773
-1.507061,-1.389658,2.1237981,-1.3938173,-1.3633085,-1.4032197,1.2523109,-1.3675863,-1.3381596,-1.4771638,-1.3550954,-0.8502255,-1.2303592,-1.2967491,-1.4652338,-1.5234542,-0.770926,-1.1936922,-1.6449124,-1.4411931,-0.49594378,1.5549966,-1.4133915,-1.587053,-1.6876571,-1.4747368,-1.5233092,-0.7977362,-1.4453869,-1.5560201,-1.4496821,-1.4668123,-1.1985627,-1.6242284,1.8274393,-1.2449923,2.171797,2.1537611,-1.3380731,-1.4087136,-1.5826778,-1.475498
-1.5190507,-1.4006829,2.1238,-1.4117947,-1.3654042,-1.4163091,1.2395068,-1.3792591,-1.3721199,-1.4895188,-1.3694831,-0.86236376,-1.2427952,-1.3075266,-1.4753703,-1.5345811,-0.7976595,-1.2026274,-1.6569941,-1.4512169,-0.55052274,1.5495179,-1.4250015,-1.5979671,-1.6987673,-1.4848859,-1.5326598,-0.82952106,-1.4491078,-1.5672482,-1.4612002,-1.4746599,-1.2341522,-1.6358904,1.8276324,-1.2504653,2.1724303,2.1723945,-1.3446912,-1.4197123,-1.5943178,-1.4832962
-1.5298971,-1.4117179,2.1240644,-1.4201288,-1.3674874,-1.4293455,1.2344918,-1.3909371,-1.3762505,-1.5014528,-1.3837456,-0.8874271,-1.2545966,-1.3184987,-1.48561,-1.5410547,-0.82858205,-1.2104329,-1.6689599,-1.462438,-0.5927296,1.544704,-1.4431434,-1.6088927,-1.7098198,-1.4951333,-1.5421287,-0.85831094,-1.4529887,-1.5784763,-1.47275,-1.482695,-1.2465183,-1.6474828,1.8458157,-1.2530903,2.1746476,2.1721876,-1.3515399,-1.430793,-1.6059114,-1.4912932
-1.5407844,-1.4229058,2.123976,-1.4285527,-1.3698444,-1.4423251,1.237215,-1.4026738,-1.3815172,-1.5133681,-1.3979994,-0.9187864,-1.2432158,-1.3295536,-1.495943,-1.5477252,-0.8398624,-1.2205143,-1.6808122,-1.4746559,-0.6413547,1.5542796,-1.4541546,-1.6198125,-1.7208146,-1.5054699,-1.5517077,-0.894692,-1.4570539,-1.5809346,-1.4843228,-1.4909103,-1.2640233,-1.6590044,1.8512088,-1.2572805,2.2132208,2.176466,-1.3573298,-1.4419467,-1.6174558,-1.4994693
-1.5517029,-1.4340931,2.124129,-1.4432597,-1.3724357,-1.4552429,1.2343918,-1.4144584,-1.3860263,-1.5252606,-1.4120039,-0.9519768,-1.2532004,-1.3407314,-1.5063609,-1.5545894,-0.8638546,-1.2302055,-1.6925555,-1.4861563,-0.690401,1.5528294,-1.4652282,-1.6307212,-1.7317501,-1.5158871,-1.5613581,-0.92077494,-1.4625775,-1.5928786,-1.4959109,-1.4992987,-1.2785015,-1.6704553,1.8605071,-1.2636117,2.2269144,2.176466,-1.3647043,-1.4531639,-1.6289489,-1.5078175
-1.5626479,-1.4422426,2.1241245,-1.4516555,-1.3750857,-1.4680958,1.2309144,-1.4262819,-1.3924384,-1.5371242,-1.425884,-0.97028655,-1.2702862,-1.3520207,-1.538275,-1.5616424,-0.892243,-1.2398207,-1.704192,-1.4980278,-0.72347826,1.5557805,-1.4763589,-1.6450701,-1.7426269,-1.5263903,-1.5711324,-0.95276374,-1.4670104,-1.6041994,-1.5075088,-1.473402,-1.2895395,-1.6818357,1.8631587,-1.2684765,2.2271237,2.1921232,-1.3723263,-1.4644344,-1.640389,-1.4938396
-1.5736103,-1.4536947,2.1250205,-1.4601539,-1.378148,-1.4810996,1.235682,-1.438137,-1.3974428,-1.5489553,-1.4396409,-0.98760694,-1.280225,-1.3459259,-1.5437217,-1.5688802,-0.9285545,-1.2504574,-1.7157254,-1.5099707,-0.7579351,1.5543135,-1.4875371,-1.6556426,-1.7534438,-1.5369401,-1.5809907,-0.9809365,-1.4438435,-1.6154921,-1.5191066,-1.4756218,-1.3007196,-1.6931454,1.865744,-1.2753316,2.2190976,2.1925259,-1.3801476,-1.4757495,-1.6517746,-1.5216771
-1.5845863,-1.4683638,2.1535354,-1.4688259,-1.3810916,-1.4937973,1.2491857,-1.4500132,-1.4025246,-1.5607502,-1.453275,-1.0072275,-1.298083,-1.3494576,-1.5493693,-1.5769179,-0.94925815,-1.2607727,-1.7271584,-1.5464039,-0.79544127,1.5512989,-1.4987544,-1.6662152,-1.7642013,-1.5475447,-1.5909247,-1.0035809,-1.4467849,-1.6267539,-1.5307045,-1.4779713,-1.3120309,-1.7043846,1.8767341,-1.282444,2.2411768,2.192532,-1.3881401,-1.4871018,-1.6631038,-1.5269111
-1.5972787,-1.479634,2.1541064,-1.4776633,-1.3841978,-1.5064231,1.2540563,-1.4619014,-1.407821,-1.5725031,-1.4667863,-1.0271769,-1.3076192,-1.3602948,-1.5553671,-1.5844773,-0.97608554,-1.2712697,-1.7384939,-1.5470809,-0.8282219,1.546031,-1.510004,-1.6767877,-1.774899,-1.558819,-1.6009269,-1.0287784,-1.4500659,-1.6379814,-1.5422862,-1.4804571,-1.3234613,-1.7155529,1.8764538,-1.3154941,2.2411757,2.1925304,-1.3963387,-1.4984828,-1.6743754,-1.5321071
-1.6081213,-1.4909258,2.1541097,-1.486658,-1.3874873,-1.5189757,1.2599145,-1.4738019,-1.4133269,-1.5842134,-1.4801764,-1.04482,-1.3173246,-1.3707743,-1.5614091,-1.5922042,-0.9986054,-1.2818888,-1.7497339,-1.5477756,-0.8616789,1.5505621,-1.5212765,-1.687356,-1.7855365,-1.5694662,-1.6113881,-1.0536833,-1.4533983,-1.6491722,-1.5538551,-1.4830841,-1.3347262,-1.7266511,1.8693393,-1.3165892,2.2494628,2.2071004,-1.4047364,-1.5098848,-1.6855891,-1.5376087
-1.6272876,-1.5022476,2.154111,-1.4958014,-1.3908865,-1.5314521,1.2616265,-1.4857023,-1.4198858,-1.595877,-1.4934466,-1.0617038,-1.3263175,-1.3798883,-1.57101,-1.6000929,-1.0213387,-1.2926582,-1.7608819,-1.5485457,-0.89195883,1.5495119,-1.5325667,-1.6979117,-1.7961152,-1.5801482,-1.6214839,-1.0748359,-1.4581058,-1.6603218,-1.5654037,-1.4858584,-1.3464836,-1.7376796,1.8769937,-1.3177575,2.2550516,2.215324,-1.4133267,-1.5212978,-1.6967428,-1.5432045
-1.637152,-1.5135914,2.1747344,-1.5050846,-1.3945163,-1.5438519,1.2585502,-1.4975859,-1.4257902,-1.6074913,-1.506598,-1.0795168,-1.3364127,-1.3911654,-1.5772905,-1.608274,-1.050995,-1.3035809,-1.7719393,-1.5493679,-0.9255547,1.551704,-1.543862,-1.7084508,-1.8066332,-1.5908585,-1.6581247,-1.0955088,-1.4617455,-1.6714303,-1.576927,-1.488786,-1.3582112,-1.7486387,1.9172558,-1.319003,2.2721229,2.2387743,-1.4221017,-1.5327247,-1.7078367,-1.5490015
-1.6470705,-1.524954,2.1777325,-1.5144988,-1.3983318,-1.5561732,1.261378,-1.5094606,-1.4340073,-1.6183684,-1.5196319,-1.0899413,-1.3466239,-1.402524,-1.5837477,-1.6165034,-1.0692695,-1.3146448,-1.7829092,-1.5502464,-0.9499852,1.5492394,-1.5551597,-1.71897,-1.8170931,-1.6015891,-1.6625093,-1.1015692,-1.465584,-1.6824933,-1.5884216,-1.4918716,-1.3700107,-1.759529,1.9173332,-1.3203502,2.286759,2.2655666,-1.4310534,-1.5441543,-1.7188703,-1.5550032
-1.6592568,-1.5605612,2.1777413,-1.5240352,-1.4023477,-1.5684154,1.2562864,-1.5219524,-1.442201,-1.6299251,-1.53255,-1.107464,-1.3570333,-1.4139532,-1.5903947,-1.6248244,-1.0863565,-1.3258499,-1.7937936,-1.5512022,-0.9749499,1.5438123,-1.566455,-1.7294679,-1.8274927,-1.6148378,-1.6663244,-1.1328152,-1.4696094,-1.6935107,-1.5998838,-1.4952713,-1.3818723,-1.770351,1.9254727,-1.3217651,2.2918382,2.2655666,-1.440173,-1.5555673,-1.7298424,-1.5612003
-1.690918,-1.5630924,2.1962402,-1.5336846,-1.4065508,-1.5805781,1.2657062,-1.5337378,-1.4486312,-1.6414233,-1.5453538,-1.1239958,-1.3675828,-1.4254432,-1.5972276,-1.6332781,-1.1033366,-1.3336673,-1.8045946,-1.5522232,-1.011485,1.555361,-1.5777503,-1.7399416,-1.8378347,-1.6286733,-1.6703131,-1.1601095,-1.4738253,-1.7044802,-1.6113105,-1.498716,-1.3937865,-1.7811053,1.9277256,-1.3237523,2.2996025,2.2893882,-1.4494518,-1.566976,-1.7407539,-1.5675921
-1.7010816,-1.5657642,2.2013426,-1.5434386,-1.4109505,-1.5926608,1.2633572,-1.5454965,-1.4552413,-1.6528617,-1.5580448,-1.1411448,-1.3782613,-1.4369845,-1.6042416,-1.6418574,-1.1202338,-1.3452244,-1.8153144,-1.5533731,-1.0312899,1.5697819,-1.589031,-1.7503878,-1.8481172,-1.6388614,-1.6744788,-1.169563,-1.4782361,-1.7154003,-1.6226974,-1.5023037,-1.4056594,-1.7917925,1.9247874,-1.3253511,2.312672,2.289842,-1.4588813,-1.5783681,-1.7516037,-1.574177
-1.7023855,-1.5685825,2.2067382,-1.5532877,-1.4155699,-1.6046625,1.2621979,-1.557226,-1.4620624,-1.6642389,-1.570625,-1.1581774,-1.4080365,-1.4339863,-1.6114326,-1.6505541,-1.1480187,-1.3288122,-1.8259546,-1.5545077,-1.0510155,1.5735725,-1.6002241,-1.7608031,-1.8583429,-1.6490836,-1.6788232,-1.179134,-1.4828446,-1.72627,-1.6340429,-1.5060694,-1.4176536,-1.8024133,1.8999368,-1.3270519,2.3127165,2.289842,-1.4684515,-1.5897402,-1.7623918,-1.5809518
-1.7037716,-1.5715525,2.2075896,-1.5632237,-1.4203825,-1.6165835,1.2526768,-1.568922,-1.4691019,-1.6755549,-1.583096,-1.1579632,-1.414949,-1.4447423,-1.6187947,-1.6593606,-1.1626775,-1.3365169,-1.8366041,-1.5557166,-1.0703626,1.5649304,-1.6114724,-1.7711868,-1.8685104,-1.6593317,-1.6833485,-1.1889433,-1.4876537,-1.7370881,-1.6453435,-1.5100178,-1.4296718,-1.8129685,1.90278,-1.32886,2.2998822,2.289842,-1.4536344,-1.6010888,-1.773119,-1.5879117
-1.7052445,-1.5746793,2.2141013,-1.5732387,-1.4254007,-1.628424,1.2600008,-1.5805807,-1.4778799,-1.686808,-1.5954599,-1.1689996,-1.4221241,-1.4560324,-1.626322,-1.6682692,-1.1771055,-1.3444718,-1.8471038,-1.5570765,-1.0892898,1.5629377,-1.6226933,-1.7815367,-1.878621,-1.6696028,-1.6880561,-1.1989869,-1.4899985,-1.7478538,-1.6565981,-1.5141528,-1.4417067,-1.8234588,1.903827,-1.3307796,2.3180642,2.289842,-1.4616008,-1.612409,-1.7837844,-1.5950531
-1.7068092,-1.5779673,2.2141013,-1.5833234,-1.4306303,-1.6401843,1.2576779,-1.5921977,-1.4852371,-1.6979977,-1.607718,-1.18554,-1.4294968,-1.4673705,-1.6341147,-1.6772721,-1.1917888,-1.3521796,-1.8575094,-1.5584457,-1.1094167,1.5494235,-1.6338851,-1.7918512,-1.8886757,-1.6798896,-1.6929463,-1.2092441,-1.4868902,-1.7585664,-1.6678041,-1.5184778,-1.4537446,-1.833885,1.9187639,-1.3331356,2.3266685,2.289842,-1.469755,-1.623697,-1.7943887,-1.6023699
-1.7084696,-1.5814217,2.2189732,-1.5934701,-1.4360735,-1.6518645,1.2590508,-1.6037714,-1.4927893,-1.7091242,-1.6198727,-1.2021301,-1.4369215,-1.4982488,-1.6419487,-1.686362,-1.2101794,-1.3605843,-1.8678435,-1.5599021,-1.1242995,1.5249553,-1.6450446,-1.8021271,-1.8986734,-1.6901895,-1.69802,-1.2196982,-1.4924421,-1.7692255,-1.6789598,-1.5229957,-1.4657828,-1.8442475,1.9236581,-1.3353788,2.327149,2.2980409,-1.47809,-1.6349503,-1.8049328,-1.6098571
-1.710231,-1.5850468,2.222201,-1.6036717,-1.441731,-1.6634643,1.2548316,-1.6152991,-1.5005305,-1.7201871,-1.6319255,-1.2270322,-1.4446852,-1.5054566,-1.6499283,-1.6955315,-1.2230638,-1.3692279,-1.8781077,-1.5614507,-1.1426127,1.5325621,-1.6561686,-1.8123648,-1.9086162,-1.7004931,-1.7032769,-1.2303618,-1.4982147,-1.7798295,-1.690064,-1.5277098,-1.4778177,-1.854547,1.9496824,-1.3376695,2.327149,2.3065026,-1.486598,-1.6461653,-1.8154153,-1.6175084
-1.7120978,-1.5888462,2.222201,-1.6139209,-1.4476032,-1.674985,1.2643142,-1.6267778,-1.5118418,-1.7311864,-1.6438782,-1.2392832,-1.4526455,-1.5128573,-1.6580468,-1.7047732,-1.2373977,-1.3699298,-1.8883033,-1.5630957,-1.1608827,1.5237682,-1.667254,-1.8225636,-1.9185045,-1.7107967,-1.7087158,-1.2412114,-1.5041947,-1.7903792,-1.7011153,-1.5326216,-1.4898413,-1.8647851,1.9508029,-1.3400968,2.3274856,2.3240974,-1.4952714,-1.6573408,-1.8258381,-1.625317
-1.714075,-1.5928239,2.2292464,-1.6242098,-1.4536898,-1.6864275,1.2622598,-1.6382053,-1.5197648,-1.7421212,-1.6557332,-1.2540035,-1.4607959,-1.5204976,-1.6662968,-1.714334,-1.2517357,-1.376815,-1.8984315,-1.5648426,-1.1787091,1.5198596,-1.6782984,-1.8327198,-1.9283386,-1.7211003,-1.7143354,-1.2522346,-1.5103807,-1.8008744,-1.7121128,-1.5377328,-1.5017328,-1.8749621,1.9505168,-1.342608,2.3275018,2.3242443,-1.5041026,-1.6684725,-1.8362008,-1.6332762
-1.7161673,-1.5969833,2.2294838,-1.6353548,-1.4599903,-1.6977913,1.2576215,-1.64958,-1.5278304,-1.752992,-1.6674917,-1.268646,-1.4691296,-1.5282655,-1.6746715,-1.7236836,-1.2680804,-1.3557116,-1.908494,-1.5666958,-1.1916736,1.5159591,-1.6893003,-1.8428357,-1.9381185,-1.7313917,-1.7201341,-1.2634196,-1.5167711,-1.8113148,-1.723055,-1.5430447,-1.5137231,-1.8850784,1.9480174,-1.3453324,2.3276467,2.3242443,-1.5130827,-1.6795603,-1.8465042,-1.6413796
