partition,target,sensitivity_tier,target_kind,r2,rmse,mae,test_std,nrmse_by_test_std,pearson_r,test_r2_evaluable,accuracy,balanced_accuracy,roc_auc,description
02_public27_grouped/branch,branch_ab1_p_from_mw,T3_high,continuous,0.6395374536514282,6.0393500328063965,4.772275447845459,10.059123039245605,0.6003853678703308,0.8184636831283569,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ab1_q_from_mvar,T3_high,continuous,0.6735659241676331,1.7097551822662354,1.3381325006484985,2.99251389503479,0.5713441371917725,0.8591161966323853,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ab1_p_to_mw,T3_high,continuous,0.6405825614929199,6.088107109069824,4.810007095336914,10.155065536499023,0.5995143055915833,0.8192890286445618,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ab1_q_to_mvar,T3_high,continuous,0.6789458990097046,1.4996517896652222,1.1823773384094238,2.646679401397705,0.5666163563728333,0.855027437210083,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ab1_loading_pct,T3_high,continuous,0.7016487717628479,2.5802037715911865,2.0176877975463867,4.72378396987915,0.5462154746055603,0.8466751575469971,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ab2_p_from_mw,T3_high,continuous,0.9440445899963379,4.834047794342041,3.8444275856018066,20.435728073120117,0.23654884099960327,0.9728599190711975,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ab2_q_from_mvar,T3_high,continuous,0.9447011947631836,0.7703776359558105,0.618120014667511,3.276015281677246,0.23515690863132477,0.9724599123001099,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ab2_p_to_mw,T3_high,continuous,0.9441640973091125,4.862717151641846,3.869112730026245,20.578907012939453,0.2362961769104004,0.9728821516036987,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ab2_q_to_mvar,T3_high,continuous,0.9350534677505493,0.5618102550506592,0.4345199763774872,2.2045085430145264,0.2548460364341736,0.9699239134788513,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ab2_loading_pct,T3_high,continuous,0.9375196695327759,0.7841854095458984,0.637676477432251,3.137235641479492,0.24996063113212585,0.9683327674865723,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ab3_p_from_mw,T3_high,continuous,0.7457005381584167,9.135655403137207,7.28995418548584,18.116193771362305,0.5042811632156372,0.8681125640869141,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ab3_q_from_mvar,T3_high,continuous,0.7633790373802185,1.2743518352508545,1.0118058919906616,2.619767665863037,0.48643696308135986,0.8745786547660828,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ab3_p_to_mw,T3_high,continuous,0.7464334964752197,9.138039588928223,7.291098594665527,18.1470947265625,0.5035538673400879,0.8683453798294067,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ab3_q_to_mvar,T3_high,continuous,0.7253936529159546,1.2488291263580322,0.9985914826393127,2.3831300735473633,0.5240289568901062,0.8619254231452942,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ab3_loading_pct,T3_high,continuous,0.37238097190856934,1.5259145498275757,1.211405873298645,1.9261149168014526,0.7922240495681763,0.6173557043075562,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ca_1_p_from_mw,T3_high,continuous,0.9594823718070984,7.597573280334473,5.758194446563721,37.744422912597656,0.20128995180130005,0.9817129969596863,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ca_1_q_from_mvar,T3_high,continuous,0.976208508014679,0.9393352270126343,0.7279011607170105,6.08989143371582,0.15424498915672302,0.9893984198570251,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ca_1_p_to_mw,T3_high,continuous,0.9603613615036011,7.6089301109313965,5.769845485687256,38.217681884765625,0.1990944892168045,0.9821218252182007,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ca_1_q_to_mvar,T3_high,continuous,0.8670441508293152,0.8668469786643982,0.643671989440918,2.3773255348205566,0.36463117599487305,0.9379148483276367,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_ca_1_loading_pct,T3_high,continuous,0.9676462411880493,1.1429531574249268,0.8797067999839783,6.354276657104492,0.17987148463726044,0.9844759702682495,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_cb_1_p_from_mw,T3_high,continuous,0.9613161087036133,7.597738742828369,5.759226322174072,38.629539489746094,0.19668209552764893,0.9825729131698608,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_cb_1_q_from_mvar,T3_high,continuous,0.8856214284896851,0.9568725228309631,0.7042354345321655,2.829318046569824,0.3381989896297455,0.9471675753593445,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_cb_1_p_to_mw,T3_high,continuous,0.9603152871131897,7.591681480407715,5.748711585998535,38.10887908935547,0.1992103010416031,0.9821143746376038,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_cb_1_q_to_mvar,T3_high,continuous,0.9789817929267883,1.0040043592453003,0.7821816802024841,6.925295352935791,0.1449763923883438,0.9906013011932373,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_cb_1_loading_pct,T3_high,continuous,0.9685972929000854,1.1476354598999023,0.8836267590522766,6.476198673248291,0.17720818519592285,0.9850396513938904,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_c6_p_from_mw,T3_high,continuous,0.8803173303604126,32.74983215332031,25.36119842529297,94.66587829589844,0.3459518253803253,0.9399796724319458,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_c6_q_from_mvar,T3_high,continuous,0.7190621495246887,2.3238892555236816,1.7790292501449585,4.384401321411133,0.5300357341766357,0.8496589064598083,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_c6_p_to_mw,T3_high,continuous,0.8750532269477844,31.22017478942871,24.119281768798828,88.32279968261719,0.3534781038761139,0.9369951486587524,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_c6_q_to_mvar,T3_high,continuous,0.9109205007553101,7.977930545806885,6.19087028503418,26.730154037475586,0.29846182465553284,0.9576340317726135,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_c6_loading_pct,T3_high,continuous,0.8943413496017456,15.304068565368652,11.654083251953125,47.08195495605469,0.3250516653060913,0.9465790390968323,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_c10_p_from_mw,T3_high,continuous,0.9527941942214966,4.841531753540039,3.7658157348632812,22.283584594726562,0.21726898849010468,0.977013349533081,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_c10_q_from_mvar,T3_high,continuous,0.9065333008766174,1.5869040489196777,1.248716950416565,5.190655708312988,0.3057232201099396,0.9522462487220764,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_c10_p_to_mw,T3_high,continuous,0.9524317979812622,4.945408344268799,3.843259572982788,22.67481231689453,0.2181013971567154,0.9767541885375977,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_c10_q_to_mvar,T3_high,continuous,0.9133272767066956,0.9174874424934387,0.7156932950019836,3.116441011428833,0.2944023013114929,0.9569281935691833,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_c10_loading_pct,T3_high,continuous,0.8956311941146851,1.953033208847046,1.5501587390899658,6.045389652252197,0.32306158542633057,0.9464502930641174,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_c2_p_from_mw,T3_high,continuous,0.894379734992981,14.455219268798828,11.224302291870117,44.47859191894531,0.32499274611473083,0.9470170736312866,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_c2_q_from_mvar,T3_high,continuous,0.9280063509941101,5.728612422943115,4.422460079193115,21.350215911865234,0.2683163583278656,0.9666320085525513,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_c2_p_to_mw,T3_high,continuous,0.8982413411140442,15.92186164855957,12.393094062805176,49.91236114501953,0.3189963698387146,0.9492971301078796,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
02_public27_grouped/branch,branch_c2_q_to_mvar,T3_high,continuous,0.8136119246482849,1.7272367477416992,1.3071563243865967,4.000762939453125,0.4317268431186676,0.9025678634643555,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组
