wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.46574417,0.44465697,0.5133621,0.52453226,0.45082644,0.4317059,0.55287373,0.45232993,0.44539127,0.41460627,0.45680958,0.48516876,0.51664716,0.52586323,0.4598915,0.54668504,0.47969413,0.4408521,0.45993543,0.40655756,0.43309674,0.42134395,0.46143273,0.43616462,0.442105,0.51456684,0.4350105,0.54169565,0.4047161,0.48072192,0.4067457,0.508654,0.4481383,0.40251708,0.510106,0.4742219,0.5070929,0.47825024,0.48733327,0.5423676,0.44429177,0.44259104,0.4996307,0.4373135,0.42746958,0.42645484,0.37304735,0.5778616,0.5069142
0.4585552,0.45890635,0.54275745,0.57049793,0.43518966,0.4215718,0.5823586,0.43670988,0.4373484,0.38730556,0.45916095,0.482288,0.54495233,0.5686901,0.44894537,0.58257115,0.50613695,0.42303902,0.4668187,0.34752816,0.42009655,0.41349223,0.5101795,0.3961615,0.41703546,0.5450395,0.41289285,0.56731385,0.3743341,0.4982914,0.36972317,0.51299405,0.4036048,0.37142596,0.50024205,0.461487,0.5052295,0.46217927,0.48291633,0.56798244,0.4355333,0.42180094,0.58572334,0.4142313,0.44559133,0.4493759,0.3036572,0.67511964,0.53604984
0.46534786,0.45942903,0.5625294,0.6005905,0.40533173,0.41708866,0.6055579,0.4106932,0.45305368,0.3754265,0.44534793,0.47680062,0.57917786,0.602187,0.45253655,0.6113064,0.5547848,0.40635997,0.50382096,0.33322993,0.38891113,0.4219683,0.50774926,0.36987403,0.400017,0.5661476,0.3829473,0.59123623,0.34720644,0.52085143,0.32256702,0.5371719,0.34457415,0.3419409,0.49741948,0.44377828,0.49865898,0.43774658,0.49159664,0.58589065,0.42969483,0.4029061,0.6466757,0.41240716,0.43114305,0.5067612,0.2574519,0.7497695,0.6014451
0.46991444,0.4654906,0.5763453,0.62552077,0.37717664,0.42109314,0.6367017,0.37784523,0.46275893,0.37274846,0.4326196,0.47268775,0.6172874,0.62314266,0.46433175,0.6682101,0.5785268,0.40290275,0.52529025,0.33112487,0.3727537,0.41402677,0.5120591,0.32188392,0.3839742,0.57132465,0.3475276,0.61482656,0.3190318,0.541951,0.27872676,0.55395806,0.2974001,0.30668825,0.49899715,0.45031652,0.5140354,0.41073105,0.49266008,0.61626035,0.43521407,0.3863557,0.71281195,0.38687107,0.41744313,0.53569204,0.19456287,0.8039675,0.63607776
0.45348525,0.45940742,0.6075773,0.65081054,0.3699738,0.40738174,0.66204405,0.34259984,0.4784732,0.3301962,0.40805933,0.48124072,0.6453699,0.63819045,0.45611528,0.6921508,0.6056184,0.37799543,0.5484587,0.30390903,0.3480945,0.40458664,0.5079558,0.2669043,0.38849518,0.5731305,0.31942287,0.62091404,0.27692276,0.5541524,0.22247961,0.572016,0.25810632,0.29254943,0.48993883,0.4485354,0.5210895,0.3831206,0.47670582,0.65530336,0.42349407,0.35376316,0.7638956,0.35212845,0.39025193,0.5596537,0.13858093,0.8593371,0.66927075
0.44769755,0.46208027,0.6351022,0.678911,0.3369151,0.3881102,0.6986866,0.29472846,0.51418924,0.31105536,0.38615718,0.50347155,0.67139244,0.6501387,0.45279616,0.7244567,0.6424357,0.36156583,0.5585202,0.29171643,0.3271078,0.3998454,0.5102111,0.21049894,0.3505221,0.5736186,0.2953922,0.6181972,0.2502342,0.5566585,0.16661943,0.5977289,0.20218551,0.26036328,0.4845728,0.4446078,0.5207221,0.34444755,0.47751042,0.69150484,0.42021072,0.33315414,0.8334249,0.32230785,0.34781146,0.60245764,0.0964812,0.91678303,0.7016669
0.4456782,0.46532595,0.67193353,0.6934597,0.31602395,0.36585194,0.72372705,0.25204176,0.53503245,0.29440796,0.34750822,0.5145265,0.7300123,0.6774454,0.46164727,0.75263345,0.68010247,0.34032354,0.5992776,0.27495882,0.30156374,0.3917126,0.5134838,0.17018333,0.31772366,0.57590765,0.26041305,0.62258434,0.2089153,0.5560891,0.11132511,0.6291028,0.14059484,0.22290698,0.47281978,0.42487314,0.5029051,0.29252863,0.4791549,0.7295517,0.41135794,0.28605926,0.8903993,0.30129975,0.3211315,0.63690126,0.04299979,0.9792459,0.74865335
0.45555556,0.46541354,0.70379287,0.71279615,0.2948189,0.34694135,0.75751233,0.20908388,0.57611173,0.27285865,0.3181213,0.518276,0.7587783,0.70419765,0.46253398,0.79583395,0.71486634,0.31901884,0.63077074,0.25190097,0.27057132,0.38133994,0.50891304,0.11653154,0.2934449,0.5717845,0.21566412,0.623262,0.16952053,0.56116444,0.048875805,0.6365698,0.09475955,0.19877507,0.47042456,0.4228868,0.51271784,0.24293642,0.47669756,0.7685605,0.42602497,0.24440847,0.94418585,0.27129236,0.29039943,0.65949196,0.0,1.0,0.7889338
0.4595939,0.4596613,0.7287932,0.7403628,0.27710402,0.3168035,0.8018696,0.15528667,0.6075156,0.23821983,0.2774545,0.51082873,0.7841812,0.7322258,0.4536979,0.8197476,0.75131714,0.30113658,0.658329,0.212669,0.25068825,0.36570665,0.5115726,0.06967744,0.26602784,0.56873816,0.17113641,0.6233625,0.13011448,0.5656431,0.0,0.6527251,0.03790097,0.159141,0.4734066,0.42697573,0.5113792,0.18833676,0.47957727,0.80933905,0.43715197,0.19472559,0.995294,0.23212428,0.26331693,0.7025976,0.0,1.0,0.82791716
