epoch,temperature,train_mse,train_r2,test_mse,test_r2,candidate_active_0p5,candidate_gate_sum,budget_max_features
53,1.2721601802773155,0.29639334857895755,0.7036066055297852,0.35750494447604914,0.6226306557655334,10,7.845188617706299,12
54,1.2611396454157104,0.29390744120450896,0.7060925960540771,0.3594571695458598,0.6205700635910034,10,7.807370662689209,12
55,1.250214579812237,0.28711040500440643,0.712889552116394,0.35358440187736984,0.6267690658569336,10,7.820369243621826,12
56,1.2393841564308794,0.2889148512589486,0.7110851407051086,0.3587300722464556,0.6213374733924866,10,7.830338001251221,12
57,1.2286475554001113,0.2882611749396808,0.7117387652397156,0.35200197592650245,0.6284394264221191,10,7.81443977355957,12
58,1.2180039639508324,0.2796086966366281,0.7203913331031799,0.3513577575000321,0.6291195154190063,10,7.8042755126953125,12
59,1.2074525763548403,0.2920451453800969,0.7079548835754395,0.3632458159700036,0.6165708303451538,10,7.804692268371582,12
60,1.196992593863836,0.28164422851337173,0.7183557748794556,0.35737734490142364,0.6227654218673706,10,7.804801940917969,12
61,1.1866232246489594,0.27685575619123987,0.7231442928314209,0.3405712660992654,0.640505313873291,10,7.802274227142334,12
62,1.1763436837408456,0.2784380392263083,0.7215619087219238,0.3520969323495903,0.6283391714096069,10,7.79340934753418,12
63,1.166153192970203,0.2713827276495829,0.7286173105239868,0.34130423584180636,0.6397315859794617,10,7.771954536437988,12
64,1.1560509809089052,0.2682515882370492,0.7317483425140381,0.35256874899766066,0.6278411746025085,10,7.770111083984375,12
65,1.1460362828115933,0.36818775035082885,0.6318122148513794,0.4320899010068033,0.5439015030860901,9,7.76409387588501,12
66,1.1361083405577834,0.2842831018314754,0.7157168984413147,0.36302562782586345,0.6168032884597778,10,7.7732086181640625,12
67,1.1262664025944775,0.2687936708853956,0.7312062978744507,0.34061676363756016,0.640457272529602,10,7.8034467697143555,12
68,1.1165097238792694,0.2636724430911419,0.7363275289535522,0.3451272475465042,0.6356961727142334,10,7.821407794952393,12
69,1.1068375658239447,0.26055466060325627,0.7394453287124634,0.3488807708888156,0.6317340731620789,10,7.814525127410889,12
70,1.0972491962385693,0.3942784244304027,0.6057215929031372,0.46090696302310724,0.5134832859039307,9,7.7709174156188965,12
71,1.0877438892760614,0.2602168955903395,0.7397830486297607,0.34303102960310333,0.6379088163375854,10,7.802468776702881,12
72,1.078320925377245,0.257431339839094,0.7425686120986938,0.3421369239279046,0.638852596282959,10,7.759556770324707,12
73,1.0689795912163789,0.4350276708455144,0.5649722814559937,0.4809864073219459,0.49228811264038086,9,7.738311290740967,12
74,1.0597191796471561,0.25592161136488256,0.7440783977508545,0.34737181615811297,0.6333268880844116,10,7.693747043609619,12
75,1.0505389896491741,0.25259306270154624,0.7474068999290466,0.347201021251882,0.6335071325302124,10,7.659111976623535,12
76,1.041438326274865,0.2565543254330175,0.743445634841919,0.34941837237012097,0.6311665773391724,10,7.646471977233887,12
77,1.0324165005968895,0.24429935010037834,0.7557006478309631,0.3356649700052491,0.6456841826438904,10,7.631604194641113,12
78,1.0234728296559832,0.2582122971943823,0.7417876720428467,0.352418880250941,0.6279993653297424,11,7.590513229370117,12
79,1.0146066364092565,0.2541122467041834,0.7458877563476562,0.3527335815313386,0.6276671886444092,10,7.576943397521973,12
80,1.005817249678942,0.27160231412184505,0.7283976674079895,0.3602245806875389,0.6197599172592163,10,7.562467098236084,12
81,0.9971040041015853,0.24298238152429222,0.7570176124572754,0.33926776732976843,0.6418812274932861,10,7.524840354919434,12
82,0.9884662400776774,0.2467791435744224,0.753220796585083,0.34499315440473033,0.6358376741409302,10,7.473598480224609,12
83,0.9799033037217217,0.2565102282766619,0.7434897422790527,0.36128131643210243,0.6186444759368896,10,7.4699883460998535,12
84,0.9714145468127346,0.24742212215854775,0.7525778412818909,0.35855328191707775,0.6215240955352783,10,7.43771505355835,12
85,0.9629993267451751,0.2404363369675741,0.759563684463501,0.3483378181415724,0.6323071718215942,11,7.424428939819336,12
86,0.9546570064802977,0.24702124291367425,0.7529787421226501,0.3433495529632016,0.6375726461410522,10,7.409966468811035,12
87,0.94638695449793,0.3307703182805958,0.6692296862602234,0.4049481651177857,0.5725513696670532,10,7.405266284942627,12
88,0.9381885447486646,0.23111669068216914,0.7688832879066467,0.3413095688447356,0.639725923538208,11,7.420530796051025,12
89,0.9300611566064675,0.232015826708824,0.76798415184021,0.34526139088883634,0.6355545520782471,11,7.379952907562256,12
90,0.9220041748216958,0.2361064676215274,0.7638934850692749,0.33102909480107995,0.6505776643753052,11,7.356709003448486,12
91,0.9140169894745228,0.24244879165125838,0.7575511932373047,0.3447966072026913,0.6360451579093933,10,7.338321208953857,12
92,0.906098995928767,0.2334748207471418,0.7665252089500427,0.3371547356974788,0.6441116333007812,10,7.321359634399414,12
93,0.8982495947861203,0.4229923581220011,0.5770075917243958,0.4933823727798171,0.47920340299606323,10,7.3529767990112305,12
94,0.8904681918407733,0.22187779072890929,0.7781222462654114,0.33380351442752815,0.6476491093635559,11,7.380651473999023,12
95,0.8827541980344332,0.22155746653630567,0.7784425020217896,0.33299388547950404,0.6485036611557007,11,7.373308181762695,12
96,0.8751070294117319,0.225433898855265,0.774566113948822,0.33593844586029287,0.6453955173492432,11,7.334129333496094,12
97,0.86752610707602,0.23266658302280033,0.7673333883285522,0.33989600042199214,0.6412180662155151,11,7.330726623535156,12
98,0.8600108571455436,0.21700551858119252,0.7829944491386414,0.3278777219309676,0.653904139995575,11,7.334131240844727,12
99,0.8525607107100017,0.26248237030320637,0.7375175952911377,0.35778755558336656,0.6223323345184326,10,7.316874027252197,12
100,0.8451751037874786,0.23103708522657143,0.7689628601074219,0.33070976046345585,0.6509147882461548,10,7.325675010681152,12
101,0.8378534772817503,0.23279203442127808,0.7672079205513,0.3343430504248273,0.647079586982727,10,7.329298973083496,12
102,0.8305952769399602,0.24807076360163663,0.7519292235374451,0.3483530127375228,0.6322911977767944,10,7.340259552001953,12
103,0.8233999533106622,0.20772086851679578,0.7922791242599487,0.3216364249223616,0.6604921817779541,11,7.345399379730225,12
104,0.8162669617022265,0.20833123276687868,0.7916687726974487,0.32869216050134925,0.6530444622039795,11,7.37545108795166,12
105,0.8091957621416059,0.2130328030911545,0.7869671583175659,0.32466832825505154,0.6572918891906738,11,7.3754777908325195,12
106,0.80218581933346,0.2300920246735863,0.7699079513549805,0.34203979236687104,0.6389551162719727,10,7.359492778778076,12
107,0.7952366026196319,0.2172340901098253,0.7827659249305725,0.32823611180320744,0.6535258293151855,11,7.3923234939575195,12
108,0.7883475859389781,0.20872438636776786,0.7912755608558655,0.3313527271469555,0.6502360105514526,11,7.382717609405518,12
109,0.7815182477875443,0.2091333784594916,0.7908666133880615,0.3271273128097741,0.6546962261199951,11,7.3915557861328125,12
110,0.774748071179088,0.250969611727764,0.749030351638794,0.36453318727634304,0.6152119636535645,10,7.386211395263672,12
111,0.7680365436059413,0.21958235729397663,0.7804176807403564,0.3242427842100946,0.6577410697937012,10,7.369898319244385,12
112,0.7613831570002146,0.2067841559301843,0.793215811252594,0.3275852970006626,0.6542128324508667,11,7.410079002380371,12
113,0.7547874076953348,0.21026067219782565,0.7897393703460693,0.32124413754336717,0.6609063148498535,11,7.400504112243652,12
114,0.7482487963879177,0.2035175828926669,0.7964824438095093,0.3263953642737938,0.6554688215255737,11,7.408996105194092,12
115,0.7417668280999703,0.24730496603532387,0.7526949644088745,0.35764338462272793,0.622484564781189,10,7.422990798950195,12
116,0.7353410121414202,0.20333107546096899,0.7966688871383667,0.32691261265426874,0.6549229025840759,11,7.466176986694336,12
117,0.7289708620729706,0.1994333496071472,0.8005666136741638,0.32970088645361545,0.6519796848297119,11,7.413815021514893,12
118,0.7226558956692758,0.1960669009797815,0.8039331436157227,0.3160273259641921,0.6664130091667175,11,7.458907604217529,12
119,0.7163956348824371,0.27498710752215483,0.7250128984451294,0.37561684933195755,0.6035124659538269,12,7.490161418914795,12
120,0.7101896058058136,0.20426269399583294,0.7957373261451721,0.32871075256205184,0.6530247926712036,11,7.511359691619873,12
121,0.7040373386381474,0.1929241021673112,0.8070758581161499,0.32419223515543993,0.6577944159507751,11,7.450547695159912,12
122,0.6979383676479989,0.32114347226173257,0.6788564920425415,0.3977177109932754,0.5801835060119629,10,7.40250825881958,12
123,0.6918922311384913,0.1998439167266034,0.8001561164855957,0.32322031320867745,0.6588203310966492,11,7.423717498779297,12
124,0.6858984714123589,0.1953807608810524,0.8046191930770874,0.3182457083972489,0.6640713214874268,11,7.373576641082764,12
125,0.6799566347372997,0.23570269845499964,0.7642972469329834,0.35203485517967037,0.6284047365188599,10,7.339311122894287,12
126,0.6740662713116276,0.19521512243751804,0.8047848343849182,0.3230306855289311,0.6590204834938049,11,7.309757709503174,12
127,0.668226935230221,0.23035909767986526,0.7696409225463867,0.3413109333685985,0.6397244930267334,10,7.281853199005127,12
128,0.662438184450769,0.19084881079005978,0.8091511726379395,0.32019297004018615,0.6620158553123474,11,7.254940986633301,12
129,0.6566995807603072,0.19204797485486685,0.8079519867897034,0.3179907047121627,0.6643404960632324,11,7.2410783767700195,12
130,0.6510106897420449,0.20182312242715164,0.7981768250465393,0.3373579003552838,0.6438971757888794,11,7.155029773712158,12
131,0.6453710807424803,0.2077478953501498,0.7922520637512207,0.3356776442151608,0.6456707715988159,11,7.110599994659424,12
132,0.6397803268387982,0.2078003202153698,0.7921996712684631,0.32406251382355283,0.6579313278198242,10,7.068052768707275,12
133,0.6342380048065529,0.1963187450192113,0.8036812543869019,0.3222760967683138,0.6598169803619385,11,7.065200328826904,12
134,0.6287436950876293,0.18476699437295363,0.8152329921722412,0.32186269301285103,0.6602534055709839,11,7.007752895355225,12
135,0.6232969817584812,0.18691709069329124,0.8130828738212585,0.31760763186143665,0.6647449135780334,11,6.992521286010742,12
136,0.6178974524986477,0.1915336834546676,0.8084663152694702,0.3252269986153739,0.6567021608352661,11,6.986682415008545,12
137,0.6125446985595376,0.226175919931004,0.7738240957260132,0.33991645349235067,0.6411964893341064,10,6.932578086853027,12
138,0.607238314733489,0.18385057326357934,0.8161494135856628,0.324256514062787,0.6577265858650208,11,6.9019694328308105,12
139,0.6019778993230932,0.2262819598732242,0.7737180590629578,0.342434550067637,0.6385384798049927,10,6.862959861755371,12
140,0.5967630541107868,0.18699730513581878,0.8130027055740356,0.33370710714016016,0.6477508544921875,11,6.895084857940674,12
141,0.5915933843287062,0.18268282909278738,0.8173171877861023,0.32543163133285397,0.6564861536026001,11,6.865959167480469,12
142,0.5864684986288029,0.18292679387328736,0.8170732259750366,0.3247187998054958,0.6572386026382446,11,6.808505058288574,12
143,0.5813880090532191,0.1800805067261333,0.8199194669723511,0.32470943547058395,0.6572484374046326,11,6.782980918884277,12
144,0.5763515310049174,0.17819363480358522,0.8218063712120056,0.313402777719425,0.6691833734512329,11,6.782357692718506,12
145,0.5713586832185682,0.17978199379281357,0.820218026638031,0.32168483638727086,0.6604411602020264,11,6.760202407836914,12
146,0.5664090877316867,0.18524029584705237,0.8147597312927246,0.31877362569112605,0.6635140776634216,11,6.740447044372559,12
147,0.5615023698560208,0.17650491352712352,0.8234950304031372,0.3194379142326553,0.6628128290176392,11,6.710505962371826,12
148,0.5566381581491875,0.21751154452835122,0.7824884653091431,0.33884641060196774,0.6423259973526001,10,6.660479545593262,12
149,0.5518160843865537,0.17749022710627949,0.822509765625,0.32012984565481906,0.6620825529098511,11,6.6602606773376465,12
150,0.5470357835333617,0.1765505921530369,0.8234493732452393,0.3188295983822971,0.6634550094604492,11,6.630043029785156,12
151,0.5422968937170961,0.17742643944924794,0.8225735425949097,0.3194536943806381,0.6627962589263916,11,6.644699573516846,12
152,0.5375990562000889,0.18189509643467666,0.8181048631668091,0.3268000592772917,0.6550416946411133,11,6.617544174194336,12
153,0.5329419153523636,0.17113245423232482,0.8288675546646118,0.317310477584237,0.6650585532188416,11,6.568108558654785,12
154,0.5283251186247133,0.17855847834358682,0.8214415311813354,0.3236753961934549,0.6583399772644043,11,6.568465232849121,12
155,0.5237483165220126,0.19054220745256165,0.8094577789306641,0.33427079485320466,0.6471558213233948,11,6.543173313140869,12
156,0.5192111625767606,0.18494257039918324,0.8150574564933777,0.324780508648695,0.6571733951568604,11,6.558755397796631,12
157,0.5147133133228525,0.4159390753309841,0.5840609073638916,0.5110475165178863,0.4605567455291748,9,6.524602890014648,12
158,0.5102544282695803,0.18405163814374093,0.8159483671188354,0.33137884456664324,0.6502084732055664,11,6.525657653808594,12
159,0.5058341698758555,0.17605674536195445,0.8239432573318481,0.327464283398557,0.6543405055999756,11,6.567223072052002,12
160,0.5014522035246585,0.21056364314711612,0.7894363403320312,0.33511445648604776,0.6462652683258057,10,6.582877159118652,12
161,0.4971081974977071,0.17117543056220794,0.828824520111084,0.3179574595627988,0.6643756031990051,11,6.546168804168701,12
162,0.49280182295034547,0.17644568816293385,0.823554277420044,0.32505424629624297,0.656884491443634,11,6.522602081298828,12
163,0.4885327538866503,0.16685144719472375,0.8331485390663147,0.3118456474891523,0.6708270311355591,11,6.540102481842041,12
164,0.4843006671347524,0.174139764478173,0.8258602023124695,0.3149441474276345,0.6675563454627991,11,6.503709316253662,12
165,0.4801052423223724,0.17776269455739416,0.8222373127937317,0.32198517985369374,0.6601240634918213,11,6.521828651428223,12
166,0.47594616185256894,0.17026602010818767,0.8297339677810669,0.31394311415440423,0.6686129570007324,11,6.529862880706787,12
167,0.47182311087969536,0.19696860820975676,0.8030313849449158,0.3317418950269135,0.6498252153396606,10,6.536533355712891,12
168,0.4677357772855664,0.1660800653614223,0.833919882774353,0.3124728672115541,0.670164942741394,11,6.584203720092773,12
169,0.4636838516558302,0.16813237622982669,0.8318676352500916,0.3115977422311539,0.671088695526123,11,6.612994194030762,12
170,0.4596670272565454,0.16428880981992985,0.8357111811637878,0.3106900635516135,0.6720467805862427,11,6.565879821777344,12
171,0.4556850000109616,0.16509524101432638,0.8349047303199768,0.31443262293298796,0.6680963039398193,11,6.587375164031982,12
172,0.45173746847649976,0.1640740417961307,0.8359259366989136,0.31912841277605875,0.6631395816802979,11,6.527937412261963,12
173,0.44782413382193353,0.1609493554246553,0.8390506505966187,0.30946376104271267,0.6733412146568298,11,6.524749279022217,12
174,0.44394469980476686,0.1635413931172645,0.8364586234092712,0.30892358438634293,0.673911452293396,11,6.526373863220215,12
175,0.44009887274880855,0.26541881302469655,0.7345811724662781,0.38337964832601024,0.5953183174133301,10,6.481770992279053,12
176,0.43628636152194084,0.1672130636643536,0.8327869176864624,0.3118526481046546,0.6708196401596069,11,6.514554023742676,12
177,0.43250687751408,0.17594751459635186,0.8240524530410767,0.31853814684308884,0.6637626886367798,11,6.549858093261719,12
178,0.428760134615329,0.16352883663275694,0.8364711403846741,0.3123080450587156,0.6703388690948486,11,6.560041427612305,12
179,0.4250458491943181,0.1649375067559205,0.8350625038146973,0.32040911458614396,0.661787748336792,11,6.549809455871582,12
180,0.42136374007673394,0.20708454093412076,0.7929154634475708,0.33735158596551273,0.6439038515090942,10,6.60242223739624,12
181,0.4177135285240349,0.16178574636408066,0.8382142186164856,0.3173139707707777,0.6650547981262207,11,6.610593795776367,12
182,0.41409493821234966,0.16087917688577616,0.8391208052635193,0.31702452943455883,0.6653603315353394,11,6.575847625732422,12
183,0.41050769521155983,0.1727938774993045,0.8272061347961426,0.32290305288099663,0.6591551303863525,11,6.594325065612793,12
184,0.40695152796456263,0.15927774957249766,0.8407222628593445,0.31886216825464875,0.663420557975769,11,6.592733383178711,12
185,0.40342616726671465,0.16600121191719122,0.8339987993240356,0.32288400835652903,0.6591752767562866,11,6.582706928253174,12
186,0.39993134624545196,0.16777132687384078,0.8322286605834961,0.32177927844771526,0.6603414416313171,11,6.592278957366943,12
187,0.3964668003400881,0.16193836752089447,0.8380615711212158,0.3110627389126798,0.6716533899307251,11,6.5468573570251465,12
188,0.39303226728178686,0.16103423284800064,0.8389657735824585,0.3126475845077416,0.669980525970459,11,6.548725605010986,12
189,0.38962748707370765,0.19588947292164388,0.8041105270385742,0.3334240047261119,0.6480497121810913,10,6.527345657348633,12
190,0.38625220197132426,0.24729661910043793,0.7527033686637878,0.37804162511374895,0.6009529232978821,10,6.480485439300537,12
191,0.3829061564629129,0.273956280778511,0.726043701171875,0.379423343349339,0.599494457244873,10,6.432912826538086,12
192,0.37958909725020995,0.15656942152435957,0.8434305787086487,0.30874715209370707,0.6740976572036743,11,6.515789031982422,12
193,0.37630077322923705,0.15391666609239796,0.8460833430290222,0.31123228130362385,0.6714744567871094,11,6.548576831817627,12
194,0.37304093547129225,0.15867107350188844,0.8413289189338684,0.3167931770951283,0.6656045913696289,11,6.54930305480957,12
195,0.36980933720410636,0.1548121218760672,0.8451879024505615,0.3137978261972709,0.6687663793563843,11,6.532653331756592,12
196,0.3666057337931613,0.15969694088107297,0.8403030633926392,0.319573156603771,0.6626701354980469,11,6.590631008148193,12
197,0.36342988272317167,0.15399814167214113,0.8460018634796143,0.3134780090938254,0.6691039204597473,11,6.549540042877197,12
198,0.3602815435797262,0.15031342493110172,0.8496865630149841,0.3084418529462887,0.6744198799133301,11,6.510534286499023,12
199,0.35716047803108764,0.2508402119932695,0.7491598129272461,0.38143648054995916,0.5973694324493408,10,6.480814456939697,12
200,0.3540664498101516,0.15095476923804535,0.8490452170372009,0.31507320647559517,0.6674201488494873,11,6.520110130310059,12
201,0.35099922469656025,0.15641341212651003,0.8435865640640259,0.3093813219584706,0.6734282374382019,11,6.5554938316345215,12
202,0.347958570498972,0.14930911830745064,0.8506908416748047,0.3054059774319573,0.6776244640350342,11,6.539172172546387,12
203,0.3449442570374846,0.2724562813474603,0.7275437116622925,0.38682654372802594,0.5916798114776611,10,6.478663444519043,12
204,0.34195605612620983,0.21496030105481068,0.7850396633148193,0.3545504949941504,0.6257493495941162,10,6.488600254058838,12
205,0.3389937415560003,0.35456812510751384,0.6454318761825562,0.4348397272207388,0.5409989356994629,10,6.505821228027344,12
206,0.33605708907732473,0.16115520435330705,0.8388447761535645,0.3167046064102068,0.6656980514526367,11,6.50843620300293,12
207,0.333145876383292,0.20620357701561998,0.7937964200973511,0.34585896043515785,0.6349238157272339,10,6.543863773345947,12
208,0.33025988309282317,0.2405586430133753,0.7594413757324219,0.3694810109985311,0.6099892258644104,10,6.509133338928223,12
209,0.3273988907339673,0.1501826214384569,0.8498173952102661,0.30857963787346354,0.6742745041847229,11,6.579409122467041,12
210,0.3245626827273639,0.14694882427789072,0.8530511856079102,0.3089830792713456,0.6738486289978027,11,6.615322113037109,12
211,0.3217510443698473,0.192544230647118,0.8074557781219482,0.3374829527626677,0.6437652111053467,10,6.590640068054199,12
212,0.3189637628181933,0.3263138266440842,0.673686146736145,0.4170476947797508,0.5597795248031616,10,6.53693151473999,12
213,0.3162006270730072,0.14766695471743332,0.8523330688476562,0.3143164039385028,0.6682189702987671,11,6.508362770080566,12
214,0.3134614279627506,0.14893587213791026,0.851064145565033,0.3123254103631508,0.6703206300735474,11,6.5560479164123535,12
215,0.31074595812790723,0.20265649055634447,0.7973434925079346,0.35104975735814103,0.6294445991516113,10,6.503030300140381,12
216,0.30805401200528537,0.1463004635159611,0.8536995053291321,0.3068456489638221,0.6761048436164856,11,6.53421688079834,12
217,0.3053853858124568,0.14775919483180358,0.852240800857544,0.319344098020981,0.6629118919372559,11,6.5651044845581055,12
218,0.3027398775323303,0.2562252723339812,0.7437747716903687,0.38791501108647847,0.5905309319496155,10,6.64512825012207,12
219,0.30011728689785855,0.14741744424701647,0.8525825142860413,0.313400624569778,0.6691856384277344,11,6.680490493774414,12
220,0.29751741537687826,0.14654511085716393,0.8534548878669739,0.3120230600328707,0.6706397533416748,11,6.727748870849609,12
221,0.2949400661570805,0.15185570879395366,0.8481442928314209,0.3190470801484657,0.6632254123687744,11,6.720882415771484,12
222,0.29238504413111227,0.1452567476912776,0.854743242263794,0.3141160086933069,0.6684305667877197,11,6.6851959228515625,12
223,0.28985215588180674,0.14257807841113876,0.8574219346046448,0.30620602638710565,0.6767799854278564,11,6.71629524230957,12
224,0.287341209667541,0.15075927026552793,0.8492407202720642,0.3171215376294241,0.6652579307556152,11,6.668128967285156,12
225,0.2848520154077218,0.14769247655908085,0.8523074984550476,0.3215182791350455,0.660616934299469,11,6.5797624588012695,12
226,0.28238438466839544,0.14554760957450744,0.85445237159729,0.322685103159307,0.6593852639198303,11,6.637831687927246,12
227,0.2799381306479838,0.159414391697567,0.8405855894088745,0.3193329743041498,0.6629236936569214,11,6.661653995513916,12
228,0.27751306816314314,0.14465525764815684,0.8553447127342224,0.31851989373837303,0.6637818813323975,11,6.61732816696167,12
229,0.27510901363474544,0.1413364750904995,0.8586634993553162,0.30912751150203915,0.6736961603164673,11,6.535356521606445,12
230,0.27272578507398154,0.1423108511832404,0.8576891422271729,0.31987889544902054,0.6623474359512329,11,6.544058322906494,12
231,0.27036320206858416,0.15772975731462036,0.8422702550888062,0.3265674413840582,0.6552872061729431,11,6.561300277709961,12
232,0.2680210857691709,0.14041808833496702,0.8595818877220154,0.3119454792723423,0.6707216501235962,11,6.560038089752197,12
233,0.26569925887570495,0.14294730606797904,0.8570526838302612,0.3171063614554885,0.6652739644050598,11,6.558189868927002,12
234,0.2633975456240733,0.1406339308677467,0.8593660593032837,0.31828326336676027,0.6640316843986511,11,6.561516761779785,12
235,0.2611157717727816,0.14150897271414006,0.858491063117981,0.3092934019045859,0.6735210418701172,11,6.667900562286377,12
236,0.25885376458976356,0.21082448682298105,0.7891754508018494,0.3575584323985911,0.6225742101669312,10,6.6025590896606445,12
