field,中文名,score
gross_inadv_interchange_mw,总非计划交换,0.46236175298690796
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,0.12831176817417145
gen_fuel_hydro_pct,水电占比,0.037198178470134735
gross_sched_interchange_mw,总计划交换,0.033170752227306366
total_pjm_reg_purchases,调频购买量,0.026156997308135033
gen_fuel_nuclear_mw,核电出力,0.018198056146502495
prelim_load_avg_hourly,预估小时负荷,0.01809009537100792
gen_fuel_gas_mw,燃气出力,0.017707353457808495
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.01765599101781845
gen_fuel_multiple_fuels_pct,多燃料占比,0.016130460426211357
gen_fuel_multiple_fuels_mw,多燃料出力,0.015534522943198681
gen_fuel_other_renewables_pct,其他可再生占比,0.012219796888530254
gen_fuel_nuclear_pct,核电占比,0.01204454991966486
gen_fuel_other_renewables_mw,其他可再生出力,0.011850273236632347
gen_fuel_gas_pct,燃气占比,0.011837727390229702
gen_fuel_solar_mw,光伏出力,0.011649231426417828
gen_fuel_coal_pct,燃煤占比,0.009824016131460667
gen_fuel_coal_mw,燃煤出力,0.00975292269140482
gen_fuel_oil_mw,燃油出力,0.00950970221310854
da_as_ss_mw_primary_reserve,日前主用备用自调度,0.009369911625981331
gen_fuel_hydro_mw,水电出力,0.009063641540706158
forecast_load_mw_latest_available,最新负荷预测,0.008955360390245914
da_as_mcp_synchronized_reserve,日前同步备用出清价,0.008853670209646225
gen_fuel_oil_pct,燃油占比,0.00834632758051157
total_pjm_rt_load_mwh,实时负荷电量,0.00827985443174839
system_energy_price_da,日前能量价格,0.007743023801594973
gen_fuel_solar_pct,光伏占比,0.007371448911726475
marginal_loss_price_rt,实时边际损耗价,0.006621916778385639
total_pjm_assigned_reg,调频分配量,0.005961495917290449
da_as_as_mw_primary_reserve,日前主用备用实际量,0.005920965224504471
system_energy_price_rt,实时能量价格,0.005776795092970133
solar_generation_mw,光伏出力,0.005527501925826073
da_as_nsr_mw_primary_reserve,非同步备用,0.005475068464875221
total_lmp_rt,实时总电价,0.004976330790668726
total_pjm_rmccp_cr,调频容量信用额,0.004544960800558329
gen_fuel_storage_mw,储能出力,0.004331860225647688
rmccp,调频容量出清价,0.0036756813060492277
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,0.0
