area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
0.011557877,0.0084552,0.005106774,0.00115015,0.014774493,0.37487447,0.010210345,0.028526561,0.08225752,0.007666714,0.007331988,0.009427165,0.0017717466,0.0023594678,0.00035156173,0.6199912,0.0015393422,0.11253047,0.032233246,0.46735325,0.107340865,0.4746391
0.006280558,0.004477906,0.0025599487,0.00044999988,0.008669623,0.34833148,0.0057783225,0.019160671,0.072035424,0.0047035273,0.0040187193,0.0056996313,0.00073440775,0.0009937529,0.00011565376,0.5990305,0.0006247093,0.10979815,0.023521006,0.44410294,0.09721511,0.4529131
0.0032357525,0.0022464304,0.0011900333,0.00016206362,0.004853183,0.32510838,0.0030721296,0.012485326,0.062135134,0.0025260034,0.0019343499,0.0030943716,0.00027601677,0.00037996867,3.447478e-05,0.58233005,0.00023238233,0.10351073,0.017454067,0.42287537,0.09194052,0.43065283
0.0015741014,0.0010638894,0.0005076318,5.3362546e-05,0.0025911762,0.3069366,0.0015242922,0.007820183,0.05551629,0.0011861236,0.0008218256,0.0015137154,9.410367e-05,0.00013179268,9.24489e-06,0.57224834,7.87378e-05,0.0974348,0.012288176,0.40308204,0.08776356,0.40724757
0.0007169107,0.00047285677,0.00019784263,1.596927e-05,0.0013113113,0.2819234,0.0006958722,0.0045976513,0.049173806,0.00049735775,0.00031261682,0.0006759052,2.9128934e-05,4.1611882e-05,2.213669e-06,0.5482637,2.4202915e-05,0.09843272,0.008385618,0.38902435,0.08299777,0.39543223
0.00030610926,0.00019682111,7.071822e-05,4.3170894e-06,0.000627746,0.26594815,0.0002945768,0.0025954973,0.044815186,0.00018297698,0.00010633343,0.00027050605,8.12883e-06,1.1853724e-05,4.6950822e-07,0.53948325,6.72223e-06,0.09545218,0.005560509,0.36981854,0.08129931,0.3728225
0.0001217284,7.624895e-05,2.3029046e-05,1.0464328e-06,0.00028300213,0.24797301,0.00011456365,0.0013782464,0.04119566,5.9888498e-05,3.2530395e-05,9.774196e-05,2.0357663e-06,3.0344368e-06,8.743433e-08,0.5255128,1.6752454e-06,0.09458341,0.0034317945,0.35721698,0.077641234,0.35403857
4.4895965e-05,2.7360404e-05,6.8174536e-06,2.2566705e-07,0.00011966088,0.23018314,4.0951232e-05,0.0006896715,0.037773848,1.7550467e-05,8.963124e-06,3.1933534e-05,4.5441087e-07,6.9350995e-07,1.4160436e-08,0.5106628,3.7206286e-07,0.093174934,0.001993092,0.3404756,0.074174516,0.34419364
1.527886e-05,9.042517e-06,1.8257114e-06,4.2927436e-08,4.722988e-05,0.21631356,1.3419096e-05,0.0003253611,0.035078187,4.6187192e-06,2.2154136e-06,9.480362e-06,8.9696044e-08,1.4044402e-07,1.9737425e-09,0.50256944,7.3054096e-08,0.09035546,0.0010851758,0.32536525,0.07265508,0.33041817
4.7690937e-06,2.7355454e-06,4.3945113e-07,7.13565e-09,1.731622e-05,0.20242317,4.014873e-06,0.00014403531,0.031975016,1.0876039e-06,4.8859476e-07,2.543459e-06,1.5517525e-08,2.4981768e-08,2.3407712e-10,0.4931856,1.2566867e-08,0.09091803,0.00056398625,0.3142247,0.07187522,0.3126488
1.3569803e-06,7.5255815e-07,9.435143e-08,1.0259233e-09,5.8652117e-06,0.18747668,1.0902409e-06,5.9678467e-05,0.030200535,2.2772097e-07,9.539174e-08,6.134933e-07,2.3296365e-09,3.8652357e-09,2.332598e-11,0.4798768,1.8751538e-09,0.089784935,0.00027091947,0.30484477,0.0697185,0.30608553
3.4957316e-07,1.8693481e-07,1.7917344e-08,1.2615745e-10,1.8245481e-06,0.17527953,2.6689278e-07,2.3052235e-05,0.028015403,4.2070226e-08,1.6342266e-08,1.3210904e-07,3.002297e-10,5.146787e-10,1.9264985e-12,0.47187248,2.400633e-10,0.08778671,0.000121211066,0.29077062,0.06895383,0.29571196
8.092433e-08,4.160444e-08,2.9816078e-09,1.3107113e-11,5.179602e-07,0.16240443,5.8458486e-08,8.263518e-06,0.025869021,6.7945054e-09,2.4324192e-09,2.5187848e-08,3.282046e-11,5.829432e-11,1.298957e-13,0.46080914,2.6055326e-11,0.08900122,5.0579187e-05,0.27997237,0.06667845,0.28482917
1.669842e-08,8.227178e-09,4.3038118e-10,1.1351996e-12,1.3326235e-07,0.1522795,1.1361162e-08,2.7348192e-06,0.02536389,9.493976e-10,3.1112948e-10,4.212364e-09,3.003955e-12,5.544789e-12,7.032581e-15,0.4563462,2.366237e-12,0.0861855,1.9683075e-05,0.27021304,0.06574783,0.2798794
3.044299e-09,1.4324069e-09,5.3289706e-11,8.0764544e-14,3.0841644e-08,0.1411762,1.9412099e-09,8.306664e-07,0.02357521,1.1348596e-10,3.3793406e-11,6.1173516e-10,2.2692681e-13,4.3673696e-13,3.00189e-16,0.44787166,1.772452e-13,0.08827826,7.0941587e-06,0.26585355,0.06360545,0.26430705
4.856687e-10,2.1741076e-10,5.5915507e-12,4.644504e-15,6.3688295e-09,0.1299149,2.886994e-10,2.3008965e-07,0.022435447,1.1461664e-11,3.0763092e-12,7.629206e-11,1.3928445e-14,2.8050855e-14,9.900982e-18,0.4376724,1.0779471e-14,0.087732434,2.3599644e-06,0.25556996,0.062129803,0.26297686
6.709408e-11,2.845781e-11,4.906131e-13,2.1208691e-16,1.1631606e-09,0.120927215,3.6965236e-11,5.7716324e-08,0.021973245,9.648707e-13,2.3137387e-13,8.0725695e-12,6.827337e-16,1.4445102e-15,2.4676144e-19,0.4327853,5.2312204e-16,0.086023115,7.208432e-07,0.2481286,0.061464697,0.2538476
7.935216e-12,3.1747487e-12,3.5475522e-14,7.5412576e-18,1.8608383e-10,0.11168526,4.026539e-12,1.30113085e-08,0.02121557,6.6702455e-14,1.4153409e-14,7.15169e-13,2.6222636e-17,5.854092e-17,4.533571e-21,0.42607704,1.9874781e-17,0.086605735,2.0093611e-07,0.23851709,0.060928393,0.24412738
7.9349846e-13,2.9799757e-13,2.0804467e-15,2.0433123e-19,2.580652e-11,0.10193044,3.6829657e-13,2.6144287e-09,0.019897986,3.7254237e-15,6.921122e-16,5.228426e-14,7.7279876e-19,1.8291288e-18,5.973052e-23,0.41625464,5.7882e-19,0.08617208,5.0760033e-08,0.23421623,0.05960485,0.23474324
6.617994e-14,2.3205753e-14,9.722779e-17,4.1188776e-21,3.0672901e-12,0.09395837,2.7886583e-14,4.6404722e-10,0.02048349,1.6510994e-16,2.6546608e-17,3.1045026e-15,1.7073974e-20,4.307341e-20,5.472211e-25,0.4119774,1.26239305e-20,0.08451492,1.1536181e-08,0.22397646,0.058359787,0.2308933
4.535398e-15,1.4762395e-15,3.551621e-18,6.014599e-23,3.0859427e-13,0.086372934,1.7208161e-15,7.205027e-11,0.02011237,5.69305e-18,7.820835e-19,1.4712479e-16,2.75601e-22,7.454302e-22,3.36749e-27,0.40817958,2.0091106e-22,0.08404203,2.3394893e-09,0.21887659,0.057586465,0.22107865
2.5124877e-16,7.542963e-17,9.9263367e-20,6.175973e-25,2.5925735e-14,0.07866092,8.5066725e-17,9.682304e-12,0.019632429,1.49418e-19,1.7291573e-20,5.458842e-18,3.1580548e-24,9.218192e-24,1.3385782e-29,0.402039,2.2668735e-24,0.083750755,4.195886e-10,0.21355355,0.057854924,0.21579096
1.1050422e-17,3.0385396e-18,2.0730414e-21,4.3131717e-27,1.791964e-15,0.07086733,3.305747e-18,1.1131621e-12,0.019145554,2.913629e-21,2.796201e-22,1.5524567e-19,2.4875769e-26,7.893905e-26,3.28743e-32,0.39382067,1.7555682e-26,0.08446423,6.591228e-11,0.20850754,0.057113945,0.2123153
3.7829927e-19,9.453835e-20,3.1511844e-23,1.9731599e-29,1.00254787e-16,0.06437093,9.890547e-20,1.0811413e-13,0.019587789,4.1091783e-23,3.2135994e-24,3.3055607e-21,1.299046e-28,4.518794e-28,4.7401635e-35,0.39077482,8.9984635e-29,0.08274194,8.973586e-12,0.20165776,0.05720565,0.20664804
9.862175e-21,2.2208347e-21,3.3858521e-25,5.6661555e-32,4.4594804e-18,0.05786063,2.2264148e-21,8.7488305e-15,0.019516425,4.0674637e-25,2.5418957e-26,5.1339462e-23,4.31678e-31,1.6615647e-30,3.78265e-38,0.38530165,2.9293766e-31,0.08138965,1.0467198e-12,0.19543152,0.057161875,0.20444995
1.9110131e-22,3.841124e-23,2.488544e-27,9.727702e-35,1.5463484e-19,0.051605202,3.6756207e-23,5.810219e-16,0.020408597,2.732216e-27,1.3346811e-28,5.649589e-25,8.711254e-34,3.7502097e-33,1.5587e-41,0.3797539,5.778532e-34,0.08244552,1.0330325e-13,0.19026683,0.055376783,0.1983172
2.6792416e-24,4.7562855e-25,1.20576395e-29,9.438377e-38,4.0900067e-21,0.04598691,4.325455e-25,3.11465e-17,0.020856211,1.1990584e-29,4.4657595e-31,4.263919e-27,1.011642e-36,4.931704e-36,3e-45,0.37635988,6.543174e-37,0.08233315,8.508774e-15,0.18642715,0.054685652,0.1935698
2.6373296e-26,4.0864724e-27,3.6935334e-32,4.8465e-41,8.0550896e-23,0.040687542,3.5146792e-27,1.3233831e-18,0.021041341,3.292948e-32,9.087927e-34,2.1277588e-29,6.35081e-40,3.556919e-39,0.0,0.3717297,3.99328e-40,0.08116197,5.762066e-16,0.1813137,0.055658914,0.18938491
1.7623245e-28,2.3519345e-29,6.819177e-35,1.3e-44,1.15006355e-24,0.035591017,1.9026146e-29,4.3682416e-20,0.021051005,5.3869353e-35,1.0661144e-36,6.735097e-32,2e-43,1.31e-42,0.0,0.36644468,1.22e-43,0.08086125,3.155823e-17,0.17786749,0.0543571,0.18452977
7.6962197e-31,8.714417e-32,7.1815806e-38,0.0,1.15534265e-26,0.031079037,6.589454e-32,1.095589e-21,0.022485333,4.9589257e-38,6.77388e-40,1.2897957e-34,0.0,0.0,0.0,0.36412135,0.0,0.07962879,1.3728849e-18,0.16964975,0.053596497,0.18619394
2.1038574e-33,1.9867795e-34,4.0461e-41,0.0,7.897755e-29,0.02675403,1.394298e-34,2.0372634e-23,0.02187321,2.4034e-41,2.17e-43,1.415105e-37,0.0,0.0,0.0,0.3591921,0.0,0.08073674,4.650634e-20,0.16850151,0.054716766,0.17377105
3.426783e-36,2.646193e-37,1.1e-44,0.0,3.5377175e-31,0.022872502,1.7094627e-37,2.7330885e-25,0.023900168,6e-45,0.0,8.3482e-41,0.0,0.0,0.0,0.3567512,0.0,0.07953972,1.2001055e-21,0.16385132,0.054129425,0.17197406
3.141641e-39,1.93877e-40,0.0,0.0,9.94928e-34,0.019195598,1.14192e-40,2.5658706e-27,0.023195539,0.0,0.0,2.5e-44,0.0,0.0,0.0,0.35019583,0.0,0.08004442,2.3025472e-23,0.16110402,0.053764794,0.16939503
1.516e-42,7.3e-44,0.0,0.0,1.6729167e-36,0.015975716,3.9e-44,1.6291101e-29,0.02290451,0.0,0.0,0.0,0.0,0.0,0.0,0.34499338,0.0,0.08011789,3.19711e-25,0.15725023,0.054390896,0.16603854
0.0,0.0,0.0,0.0,1.589515e-39,0.01313879,0.0,6.730715e-32,0.022837235,0.0,0.0,0.0,0.0,0.0,0.0,0.34098268,0.0,0.08033201,3.1173772e-27,0.15577543,0.05343724,0.161745
0.0,0.0,0.0,0.0,7.99e-43,0.010666275,0.0,1.7320216e-34,0.023947505,0.0,0.0,0.0,0.0,0.0,0.0,0.33644536,0.0,0.07993666,2.0636776e-29,0.15128028,0.0529407,0.16154274
0.0,0.0,0.0,0.0,0.0,0.008553986,0.0,2.6403615e-37,0.02435336,0.0,0.0,0.0,0.0,0.0,0.0,0.33338672,0.0,0.078603245,8.9287224e-32,0.1500009,0.053422194,0.15755537
0.0,0.0,0.0,0.0,0.0,0.00674421,0.0,2.25023e-40,0.024561742,0.0,0.0,0.0,0.0,0.0,0.0,0.3301619,0.0,0.07824467,2.418123e-34,0.14684379,0.054650817,0.15464188
0.0,0.0,0.0,0.0,0.0,0.00520985,0.0,1e-43,0.02475429,0.0,0.0,0.0,0.0,0.0,0.0,0.3252063,0.0,0.079501085,3.9017633e-37,0.14303611,0.0534129,0.15174578
0.0,0.0,0.0,0.0,0.0,0.0039662966,0.0,0.0,0.025824277,0.0,0.0,0.0,0.0,0.0,0.0,0.32449034,0.0,0.08008629,3.54294e-40,0.14130457,0.051398717,0.14856797
0.0,0.0,0.0,0.0,0.0,0.0029476406,0.0,0.0,0.026075257,0.0,0.0,0.0,0.0,0.0,0.0,0.3191814,0.0,0.07962528,1.7e-43,0.14020386,0.052559454,0.14892508
0.0,0.0,0.0,0.0,0.0,0.0021467684,0.0,0.0,0.025925148,0.0,0.0,0.0,0.0,0.0,0.0,0.31645986,0.0,0.078624785,0.0,0.13509491,0.05273318,0.14703692
0.0,0.0,0.0,0.0,0.0,0.0015260759,0.0,0.0,0.025596213,0.0,0.0,0.0,0.0,0.0,0.0,0.31159437,0.0,0.07917179,0.0,0.13436939,0.051932376,0.1458687
0.0,0.0,0.0,0.0,0.0,0.0010600633,0.0,0.0,0.02489056,0.0,0.0,0.0,0.0,0.0,0.0,0.31018415,0.0,0.07856053,0.0,0.12948476,0.05291133,0.14212798
0.0,0.0,0.0,0.0,0.0,0.00071594294,0.0,0.0,0.026488008,0.0,0.0,0.0,0.0,0.0,0.0,0.3077843,0.0,0.080144264,0.0,0.12899306,0.049628343,0.13657065
0.0,0.0,0.0,0.0,0.0,0.0004693588,0.0,0.0,0.02440392,0.0,0.0,0.0,0.0,0.0,0.0,0.30219433,0.0,0.07845816,0.0,0.12704149,0.052263107,0.13641378
0.0,0.0,0.0,0.0,0.0,0.00029856458,0.0,0.0,0.02485848,0.0,0.0,0.0,0.0,0.0,0.0,0.30008823,0.0,0.07838621,0.0,0.12464236,0.051027615,0.13381211
0.0,0.0,0.0,0.0,0.0,0.00018362436,0.0,0.0,0.025759902,0.0,0.0,0.0,0.0,0.0,0.0,0.29758158,0.0,0.07742348,0.0,0.12139998,0.050760213,0.13409734
0.0,0.0,0.0,0.0,0.0,0.0001089584,0.0,0.0,0.02560672,0.0,0.0,0.0,0.0,0.0,0.0,0.29309365,0.0,0.07763243,0.0,0.120724976,0.050635085,0.13283947
0.0,0.0,0.0,0.0,0.0,6.22054e-05,0.0,0.0,0.025061652,0.0,0.0,0.0,0.0,0.0,0.0,0.2908788,0.0,0.07715829,0.0,0.119527645,0.052576955,0.13024205
0.0,0.0,0.0,0.0,0.0,3.407084e-05,0.0,0.0,0.024988921,0.0,0.0,0.0,0.0,0.0,0.0,0.28815728,0.0,0.07700087,0.0,0.11962318,0.05147138,0.12676331
0.0,0.0,0.0,0.0,0.0,1.7849661e-05,0.0,0.0,0.025065228,0.0,0.0,0.0,0.0,0.0,0.0,0.28677747,0.0,0.07727281,0.0,0.115006916,0.05140448,0.12724185
0.0,0.0,0.0,0.0,0.0,8.91242e-06,0.0,0.0,0.026168572,0.0,0.0,0.0,0.0,0.0,0.0,0.28408638,0.0,0.0767208,0.0,0.11400344,0.050496202,0.1273957
0.0,0.0,0.0,0.0,0.0,4.226362e-06,0.0,0.0,0.02591746,0.0,0.0,0.0,0.0,0.0,0.0,0.2810981,0.0,0.07736116,0.0,0.11451233,0.049951874,0.12293055
0.0,0.0,0.0,0.0,0.0,1.8959047e-06,0.0,0.0,0.025267344,0.0,0.0,0.0,0.0,0.0,0.0,0.2788364,0.0,0.076404735,0.0,0.11282485,0.050977424,0.12191609
0.0,0.0,0.0,0.0,0.0,8.011765e-07,0.0,0.0,0.026354367,0.0,0.0,0.0,0.0,0.0,0.0,0.27631816,0.0,0.07649191,0.0,0.11039754,0.050013553,0.12221657
0.0,0.0,0.0,0.0,0.0,3.174814e-07,0.0,0.0,0.025416775,0.0,0.0,0.0,0.0,0.0,0.0,0.2740166,0.0,0.07511768,0.0,0.11001357,0.05165845,0.12045744
0.0,0.0,0.0,0.0,0.0,1.17395416e-07,0.0,0.0,0.025623811,0.0,0.0,0.0,0.0,0.0,0.0,0.27222666,0.0,0.07626377,0.0,0.109160356,0.050091494,0.11724111
0.0,0.0,0.0,0.0,0.0,4.029186e-08,0.0,0.0,0.025629198,0.0,0.0,0.0,0.0,0.0,0.0,0.269109,0.0,0.07604923,0.0,0.10716195,0.04996806,0.11730941
0.0,0.0,0.0,0.0,0.0,1.2762236e-08,0.0,0.0,0.02651273,0.0,0.0,0.0,0.0,0.0,0.0,0.26829043,0.0,0.075538054,0.0,0.105128355,0.04856862,0.115850635
0.0,0.0,0.0,0.0,0.0,3.7075114e-09,0.0,0.0,0.025045661,0.0,0.0,0.0,0.0,0.0,0.0,0.26512653,0.0,0.07453764,0.0,0.10664056,0.05023211,0.113684475
0.0,0.0,0.0,0.0,0.0,9.812198e-10,0.0,0.0,0.025514819,0.0,0.0,0.0,0.0,0.0,0.0,0.2613075,0.0,0.07582766,0.0,0.10429011,0.048575252,0.11381774
0.0,0.0,0.0,0.0,0.0,2.3486654e-10,0.0,0.0,0.0248776,0.0,0.0,0.0,0.0,0.0,0.0,0.26145217,0.0,0.07530782,0.0,0.10396179,0.04874998,0.11255312
0.0,0.0,0.0,0.0,0.0,5.0445752e-11,0.0,0.0,0.024675963,0.0,0.0,0.0,0.0,0.0,0.0,0.25905004,0.0,0.07459576,0.0,0.10425323,0.04887987,0.110828064
0.0,0.0,0.0,0.0,0.0,9.639718e-12,0.0,0.0,0.025227563,0.0,0.0,0.0,0.0,0.0,0.0,0.25665313,0.0,0.0755648,0.0,0.10301425,0.04858126,0.10972436
0.0,0.0,0.0,0.0,0.0,1.623719e-12,0.0,0.0,0.02527432,0.0,0.0,0.0,0.0,0.0,0.0,0.2559734,0.0,0.07515372,0.0,0.10078372,0.048025783,0.10987477
0.0,0.0,0.0,0.0,0.0,2.386627e-13,0.0,0.0,0.024223778,0.0,0.0,0.0,0.0,0.0,0.0,0.2531806,0.0,0.07502936,0.0,0.10245013,0.04811096,0.106758505
0.0,0.0,0.0,0.0,0.0,3.0277467e-14,0.0,0.0,0.025209088,0.0,0.0,0.0,0.0,0.0,0.0,0.2529187,0.0,0.07465722,0.0,0.09767815,0.048216447,0.1062268
0.0,0.0,0.0,0.0,0.0,3.275848e-15,0.0,0.0,0.024558721,0.0,0.0,0.0,0.0,0.0,0.0,0.25041977,0.0,0.07480134,0.0,0.09822606,0.04747275,0.10386557
0.0,0.0,0.0,0.0,0.0,2.9835547e-16,0.0,0.0,0.024567341,0.0,0.0,0.0,0.0,0.0,0.0,0.24877176,0.0,0.07418644,0.0,0.096586965,0.04729598,0.104189396
0.0,0.0,0.0,0.0,0.0,2.2550697e-17,0.0,0.0,0.024559176,0.0,0.0,0.0,0.0,0.0,0.0,0.24603388,0.0,0.07325317,0.0,0.09906407,0.04702858,0.10407526
0.0,0.0,0.0,0.0,0.0,1.3926085e-18,0.0,0.0,0.024676956,0.0,0.0,0.0,0.0,0.0,0.0,0.24527323,0.0,0.07227311,0.0,0.094217025,0.048118636,0.10471574
0.0,0.0,0.0,0.0,0.0,6.9073536e-20,0.0,0.0,0.025324773,0.0,0.0,0.0,0.0,0.0,0.0,0.24336822,0.0,0.0733386,0.0,0.09342425,0.04734127,0.10299239
0.0,0.0,0.0,0.0,0.0,2.7004777e-21,0.0,0.0,0.025771234,0.0,0.0,0.0,0.0,0.0,0.0,0.24237603,0.0,0.07386521,0.0,0.09254073,0.047853287,0.10154736
0.0,0.0,0.0,0.0,0.0,8.1511306e-23,0.0,0.0,0.02649802,0.0,0.0,0.0,0.0,0.0,0.0,0.24232182,0.0,0.07426363,0.0,0.093952455,0.045165855,0.1011689
0.0,0.0,0.0,0.0,0.0,1.8565108e-24,0.0,0.0,0.025323408,0.0,0.0,0.0,0.0,0.0,0.0,0.23865885,0.0,0.07405176,0.0,0.09400396,0.047330588,0.10058675
0.0,0.0,0.0,0.0,0.0,3.1106767e-26,0.0,0.0,0.025086569,0.0,0.0,0.0,0.0,0.0,0.0,0.23723802,0.0,0.074192934,0.0,0.091783725,0.048095208,0.09958678
0.0,0.0,0.0,0.0,0.0,3.7275173e-28,0.0,0.0,0.02564675,0.0,0.0,0.0,0.0,0.0,0.0,0.23800229,0.0,0.0725728,0.0,0.09032769,0.047513027,0.09821803
0.0,0.0,0.0,0.0,0.0,3.0951282e-30,0.0,0.0,0.025201462,0.0,0.0,0.0,0.0,0.0,0.0,0.23490375,0.0,0.07255893,0.0,0.09019156,0.04834851,0.09872895
0.0,0.0,0.0,0.0,0.0,1.7187992e-32,0.0,0.0,0.025786301,0.0,0.0,0.0,0.0,0.0,0.0,0.23330806,0.0,0.0725641,0.0,0.09031711,0.047038835,0.098463096
0.0,0.0,0.0,0.0,0.0,6.132651e-35,0.0,0.0,0.02560581,0.0,0.0,0.0,0.0,0.0,0.0,0.2330845,0.0,0.07349304,0.0,0.090847835,0.047393125,0.09640126
0.0,0.0,0.0,0.0,0.0,1.3431683e-37,0.0,0.0,0.025853666,0.0,0.0,0.0,0.0,0.0,0.0,0.2310306,0.0,0.07371518,0.0,0.089948475,0.04650751,0.09644247
0.0,0.0,0.0,0.0,0.0,1.71365e-40,0.0,0.0,0.025133548,0.0,0.0,0.0,0.0,0.0,0.0,0.22954033,0.0,0.073406704,0.0,0.08889071,0.046658132,0.09416842
0.0,0.0,0.0,0.0,0.0,1.2e-43,0.0,0.0,0.025544353,0.0,0.0,0.0,0.0,0.0,0.0,0.22870374,0.0,0.07205789,0.0,0.08707653,0.046610534,0.09449005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025842544,0.0,0.0,0.0,0.0,0.0,0.0,0.22676317,0.0,0.07205512,0.0,0.088469446,0.04547788,0.09334955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025052695,0.0,0.0,0.0,0.0,0.0,0.0,0.22477195,0.0,0.07195096,0.0,0.08714417,0.045663673,0.093689606
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025776023,0.0,0.0,0.0,0.0,0.0,0.0,0.22380498,0.0,0.07192275,0.0,0.08535315,0.045554996,0.09229196
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024849815,0.0,0.0,0.0,0.0,0.0,0.0,0.22351153,0.0,0.07204543,0.0,0.085261814,0.045671873,0.091773555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02528447,0.0,0.0,0.0,0.0,0.0,0.0,0.2225334,0.0,0.072106846,0.0,0.08448466,0.045616675,0.0902057
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025123432,0.0,0.0,0.0,0.0,0.0,0.0,0.21949999,0.0,0.07333967,0.0,0.085682295,0.045095686,0.089742474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025577767,0.0,0.0,0.0,0.0,0.0,0.0,0.21882133,0.0,0.07245304,0.0,0.08480955,0.04611817,0.09120155
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024643559,0.0,0.0,0.0,0.0,0.0,0.0,0.21977684,0.0,0.07204564,0.0,0.08406846,0.047368463,0.08737354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02448962,0.0,0.0,0.0,0.0,0.0,0.0,0.21631245,0.0,0.0716528,0.0,0.08445901,0.047020737,0.08771534
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025797382,0.0,0.0,0.0,0.0,0.0,0.0,0.21630323,0.0,0.071574986,0.0,0.08389695,0.046036307,0.08853636
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02581705,0.0,0.0,0.0,0.0,0.0,0.0,0.21603383,0.0,0.0727701,0.0,0.083289586,0.045542125,0.08649405
