area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,day_of_week,month_of_year,is_weekend
0.07125598,0.0032118142,0.008453167,0.0036903045,0.008530654,0.0040315273,0.009203635,0.0018600794,0.0033288647,0.24166833,0.07165852,0.010894504,0.010069654,0.021225493,0.0042318357,0.0057225483,0.0037051737,0.0030926573,0.1625108,0.0036921515,0.018541144,0.008231987,0.014412443,0.0066544153,0.0948833,0.23327993,0.18326747,0.16198835,0.5318766,0.025279772,0.04683699,0.05090415,0.010897888,0.021257456,0.0024112137,0.004905499,0.02537615,0.00474194,0.0040050508,0.06674039,0.03820443,0.0024433588,0.003492497,0.0033180423,0.002557236,0.0030849883
0.062157493,0.0013084415,0.004022257,0.0015381328,0.0041063,0.0017112658,0.004378963,0.00068532844,0.0013595073,0.20924424,0.05872655,0.005475166,0.0048799184,0.017462943,0.0018070877,0.0025026803,0.001569612,0.0012415132,0.14655319,0.0015162333,0.010690683,0.004227813,0.0074561224,0.0029934668,0.08930191,0.21237557,0.16736217,0.14681707,0.49372885,0.01732232,0.0355682,0.045146093,0.005846781,0.016473595,0.0009360874,0.002195758,0.020331835,0.0020358223,0.0017608448,0.052504066,0.035261918,0.00095548853,0.0014593962,0.0013682077,0.0010024555,0.0012585174
0.054805923,0.00048654753,0.001773858,0.0005910478,0.0018030163,0.0006653381,0.0019230808,0.00023015968,0.00051202025,0.1780895,0.049612287,0.002519122,0.002205379,0.015127635,0.0007050852,0.0010017832,0.0006125323,0.00045668357,0.13225865,0.0005645045,0.0058580595,0.0019993635,0.0036279603,0.0012198129,0.08596114,0.19338666,0.1542738,0.13139966,0.46186042,0.011652998,0.026223095,0.04218173,0.0028898134,0.012781399,0.00033227468,0.00090374553,0.015993211,0.0007947215,0.00070154323,0.04118416,0.032650437,0.0003417826,0.00055025,0.0005173533,0.00035963603,0.00047066994
0.051100753,0.00016416026,0.00072004914,0.00020757964,0.00072460633,0.00023509341,0.00077506487,6.966039e-05,0.00017603538,0.15496814,0.042542417,0.0010556779,0.00092397886,0.014310855,0.00025076343,0.0003645863,0.00021848014,0.00015322966,0.12219362,0.00018950914,0.0030310948,0.0008565218,0.0016534857,0.00045402814,0.08489331,0.18536745,0.14182596,0.11944298,0.43481615,0.0074038752,0.019099778,0.0386988,0.0012647806,0.0102301305,0.00010698254,0.0003377351,0.012775944,0.00028142045,0.00024293705,0.032243893,0.031303715,0.0001109727,0.00018584005,0.00017780032,0.000117532574,0.0001602724
0.04859289,5.016731e-05,0.00026932865,6.642536e-05,0.00026548136,7.552092e-05,0.00028707023,1.895208e-05,5.5095617e-05,0.13476203,0.036878727,0.00040321038,0.00035889502,0.014439698,8.095702e-05,0.00012091012,7.097801e-05,4.6642905e-05,0.11277694,5.7546655e-05,0.0014805202,0.0003300348,0.0007047343,0.00015348765,0.08523399,0.16917919,0.13148254,0.110244825,0.40909445,0.004564348,0.013198871,0.037528384,0.00051115843,0.007879348,3.111938e-05,0.0001151916,0.010198566,9.0455775e-05,7.4700445e-05,0.025958275,0.030595798,3.2595974e-05,5.6447792e-05,5.5293913e-05,3.4766763e-05,4.935644e-05
0.047387235,1.3787723e-05,9.240257e-05,1.9225032e-05,8.8548724e-05,2.1892174e-05,9.7396194e-05,4.5942515e-06,1.5574724e-05,0.11878403,0.03345451,0.00014039213,0.00012824708,0.013723467,2.3573804e-05,3.6297177e-05,2.0879757e-05,1.2801448e-05,0.104414865,1.5712398e-05,0.00068053,0.0001147429,0.000278482,4.7082387e-05,0.08563153,0.16066302,0.12420202,0.10205541,0.3872284,0.002536272,0.00856794,0.034945622,0.00018708852,0.0058357455,8.116068e-06,3.5574907e-05,0.007833656,2.628784e-05,2.0406285e-05,0.020450965,0.029492348,8.598195e-06,1.5342976e-05,1.5502586e-05,9.2403725e-06,1.3698123e-05
0.046089042,3.387778e-06,2.8920073e-05,4.9996675e-06,2.6810027e-05,5.6980784e-06,3.0129655e-05,9.848948e-07,3.948988e-06,0.10243776,0.030064752,4.4346878e-05,4.1979263e-05,0.014055785,6.1699807e-06,9.816291e-06,5.5272576e-06,3.1446875e-06,0.09651814,3.8344924e-06,0.00029231826,3.59868e-05,0.000101637124,1.3043916e-05,0.08715911,0.14816052,0.115216516,0.09541609,0.3675762,0.0012618297,0.0051282765,0.034332316,6.259414e-05,0.004019933,1.884424e-06,9.912217e-06,0.0055287345,6.8642566e-06,4.9544296e-06,0.016410347,0.02921734,2.021677e-06,3.7196437e-06,3.893628e-06,2.1914243e-06,3.4038483e-06
0.04489663,7.3863106e-07,8.20838e-06,1.1598155e-06,7.3308165e-06,1.3222211e-06,8.443247e-06,1.851394e-07,8.9134045e-07,0.08997283,0.02855182,1.2665269e-05,1.2516156e-05,0.013302221,1.4404861e-06,2.3757027e-06,1.3073518e-06,6.8588207e-07,0.08777975,8.301668e-07,0.00011715236,1.0167978e-05,3.405354e-05,3.2407156e-06,0.087248236,0.13646157,0.10976957,0.08919336,0.3517774,0.000562586,0.0028195882,0.032379273,1.9004949e-05,0.0023760996,3.864275e-07,2.4757826e-06,0.0037548805,1.6000922e-06,1.0645316e-06,0.012760487,0.028755367,4.2035353e-07,7.988928e-07,8.6967356e-07,4.5993897e-07,7.515726e-07
0.043278567,1.4171063e-07,2.0981067e-06,2.3806835e-07,1.7984909e-06,2.7142198e-07,2.128802e-06,3.0231647e-08,1.7760736e-07,0.07823098,0.026002815,3.254247e-06,3.3748722e-06,0.013422576,2.9771812e-07,5.1064677e-07,2.741051e-07,1.3167892e-07,0.08146101,1.580769e-07,4.3520446e-05,2.5779088e-06,1.0419289e-05,7.1661253e-07,0.08902419,0.13058738,0.103488535,0.08469085,0.33418444,0.00022614414,0.0014294105,0.02995441,5.218366e-06,0.0011690336,6.936588e-08,5.504686e-07,0.002104519,3.3016772e-07,2.0087984e-07,0.009766006,0.027688423,7.6604856e-08,1.507927e-07,1.7132686e-07,8.467973e-08,1.4621794e-07
0.043243036,2.3704319e-08,4.793494e-07,4.2857234e-08,3.9293803e-07,4.8859413e-08,4.7915705e-07,4.244045e-09,3.095842e-08,0.06916518,0.02380101,7.4698204e-07,8.17215e-07,0.012876834,5.3995176e-08,9.664526e-08,5.0497473e-08,2.2044263e-08,0.07389836,2.62289e-08,1.4914582e-05,5.829351e-07,2.8928719e-06,1.3989433e-07,0.08941229,0.12668362,0.09786376,0.080150396,0.3192044,8.220675e-05,0.0006735256,0.0294593,1.2876374e-06,0.0004913549,1.0793923e-08,1.0805791e-07,0.0010331039,5.978504e-08,3.2995697e-08,0.0071920357,0.027098145,1.2118183e-08,2.4779393e-08,2.9496569e-08,1.35452725e-08,2.4833227e-08
0.04235065,3.4219898e-09,9.708189e-08,6.7008465e-09,7.580714e-08,7.638776e-09,9.5484694e-08,5.064229e-10,4.673874e-09,0.062442567,0.02286481,1.520166e-07,1.7629222e-07,0.012588395,8.510702e-09,1.5954909e-08,8.096071e-09,3.1852492e-09,0.06838413,3.753412e-09,4.6884174e-06,1.1668078e-07,7.2368186e-07,2.3885624e-08,0.09281826,0.12070897,0.09432108,0.07815821,0.30606657,2.7124026e-05,0.00029393475,0.027887736,2.8348953e-07,0.00017640366,1.4405338e-09,1.8559998e-08,0.00043876702,9.407244e-09,4.669873e-09,0.005103637,0.028504374,1.6464619e-09,3.5088485e-09,4.393753e-09,1.862724e-09,3.6447927e-09
0.041789375,4.2159706e-10,1.7273555e-08,9.003073e-10,1.2795186e-08,1.0262339e-09,1.6693443e-08,5.072653e-11,6.0453725e-10,0.0548456,0.021016343,2.7184777e-08,3.358956e-08,0.012873073,1.153529e-09,2.274019e-09,1.1178217e-09,3.9282258e-10,0.063290246,4.580532e-10,1.3431729e-06,2.0492703e-08,1.6188096e-07,3.531038e-09,0.095016815,0.11654738,0.089064345,0.07438016,0.2936936,8.13718e-06,0.00011923632,0.026173346,5.5218223e-08,5.5883036e-05,1.6296159e-10,2.7614981e-09,0.00016087378,1.2727128e-09,5.6308314e-10,0.003421933,0.026865648,1.8991465e-10,4.2333448e-10,5.600742e-10,2.1769904e-10,4.5719778e-10
0.04139947,4.378843e-11,2.6736662e-09,1.0273931e-10,1.8703603e-09,1.1709803e-10,2.535158e-09,4.2071737e-12,6.619652e-11,0.049019463,0.020346276,4.23072e-09,5.599871e-09,0.012895876,1.3289354e-10,2.7667996e-10,1.3139405e-10,4.0844318e-11,0.057683248,4.708627e-11,3.4835074e-07,3.1272889e-09,3.211227e-08,4.4700746e-10,0.09681462,0.11029859,0.08554558,0.0716777,0.2800978,2.2104346e-06,4.4841352e-05,0.025111567,9.427902e-09,1.5859561e-05,1.542708e-11,3.5203981e-10,5.2532236e-05,1.4633364e-10,5.7131206e-11,0.0021922074,0.027131174,1.8362622e-11,4.2979415e-11,6.036367e-11,2.1351459e-11,4.842321e-11
0.040900376,3.7829245e-12,3.5617773e-10,9.831495e-12,2.341702e-10,1.1204304e-11,3.3082534e-10,2.8459998e-13,6.0567176e-12,0.04401387,0.019032786,5.6693183e-10,8.0855656e-10,0.013028817,1.2849015e-11,2.8385067e-11,1.2984385e-11,3.532764e-12,0.05180251,4.0224434e-12,8.117584e-08,4.1023945e-10,5.5978244e-09,4.787748e-11,0.09764512,0.105966754,0.083315596,0.06792429,0.26961705,5.4096876e-07,1.558548e-05,0.023902414,1.3969307e-09,4.0386226e-06,1.2050151e-12,3.799294e-11,1.5442545e-05,1.4118097e-11,4.811718e-12,0.0013065775,0.027339814,1.4676438e-12,3.6223314e-12,5.4287807e-12,1.7331931e-12,4.2731135e-12
0.04008168,2.6785144e-13,4.0362283e-11,7.7795295e-13,2.4808443e-11,8.864769e-13,3.6659203e-11,1.5444245e-14,4.56461e-13,0.03949451,0.018622039,6.4656364e-11,9.998875e-11,0.01300327,1.0281935e-12,2.4224873e-12,1.063955e-12,2.5046176e-13,0.04760806,2.8135908e-13,1.6859747e-08,4.5717742e-11,8.490593e-10,4.281694e-12,0.10082836,0.101848446,0.07927508,0.06543108,0.25891054,1.18419486e-07,4.9834202e-06,0.02258746,1.7765978e-10,9.20915e-07,7.646838e-14,3.42581e-12,4.0886207e-06,1.1271104e-12,3.3140954e-13,0.00073122943,0.02625845,9.549017e-14,2.496773e-13,4.0155393e-13,1.1468513e-13,3.0962518e-13
0.03947785,1.5293888e-14,3.841258e-12,5.0125275e-14,2.194631e-12,5.711024e-14,3.4050894e-12,6.6016393e-16,2.7893063e-14,0.03655362,0.017954469,6.1960554e-12,1.0461648e-11,0.012322533,6.706157e-14,1.6945431e-13,7.120552e-14,1.4321049e-14,0.04338068,1.5853528e-14,3.0936422e-09,4.272681e-12,1.1084741e-10,3.1511949e-13,0.103572115,0.09719889,0.076225504,0.062729366,0.2496424,2.2997188e-08,1.4575978e-06,0.021814488,1.9162023e-11,1.8679891e-07,3.875681e-15,2.5439495e-13,9.740793e-07,7.332669e-14,1.8362627e-14,0.0003767344,0.025821855,4.973123e-15,1.3845362e-14,2.4043803e-14,6.0833584e-15,1.8128509e-14
0.038878538,6.917451e-16,3.027391e-13,2.585733e-15,1.5977093e-13,2.9456424e-15,2.6137683e-13,2.1783515e-17,1.3582865e-15,0.033548195,0.016133757,4.92008e-13,9.13812e-13,0.011934312,3.5055818e-15,9.558451e-15,3.8279892e-15,6.4873417e-16,0.038643118,7.0678287e-16,4.9673204e-10,3.301699e-13,1.2309751e-11,1.878456e-14,0.104641445,0.092414044,0.07442201,0.059983503,0.23956609,3.926096e-09,3.8745927e-07,0.020728653,1.7299114e-12,3.3421365e-08,1.5396727e-16,1.5312885e-14,2.0728719e-07,3.822511e-15,8.038137e-16,0.00018180482,0.026325526,2.0349997e-16,6.066105e-16,1.1452133e-15,2.5395228e-16,8.4266734e-16
0.038411442,2.4301254e-17,1.9457077e-14,1.0481969e-16,9.420409e-15,1.1939104e-16,1.6324151e-14,5.4262314e-19,5.171276e-17,0.031098777,0.01592074,3.188047e-14,6.5670004e-14,0.0114073325,1.441743e-16,4.270527e-16,1.6230984e-16,2.2828201e-17,0.0343747,2.4442196e-17,6.906715e-11,2.077071e-14,1.1478753e-12,8.912385e-16,0.10738869,0.089926474,0.07102654,0.05850796,0.23069589,5.833618e-10,9.292741e-08,0.019924968,1.2885038e-13,5.22409e-09,4.6957914e-18,7.342501e-16,3.908255e-08,1.5673679e-16,2.7249627e-17,8.1995415e-05,0.025785113,6.4099508e-18,2.058419e-17,4.2562406e-17,8.175168e-18,3.0497398e-17
0.037685193,6.488012e-19,1.0026735e-15,3.2711608e-18,4.4202721e-16,3.7252646e-18,8.154244e-16,9.9540185e-21,1.5071477e-18,0.028182972,0.015059845,1.657519e-15,3.8208123e-15,0.012282402,4.5706254e-18,1.4816548e-17,5.3194385e-18,6.10578e-19,0.03024812,6.414689e-19,8.2219466e-12,1.0457526e-15,8.861663e-14,3.3012583e-17,0.10900342,0.08509551,0.06902274,0.056383174,0.22194904,7.461992e-11,1.9951015e-08,0.019284712,7.7941465e-15,7.0590866e-10,1.07449915e-19,2.7512479e-17,6.4686256e-09,4.9526467e-18,6.9977975e-19,3.4480723e-05,0.024524497,1.5192901e-19,5.291665e-19,1.2082983e-18,1.9842569e-19,8.4107844e-19
0.036938306,1.2850194e-20,4.0666187e-17,7.6819675e-20,1.6189311e-17,8.746789e-20,3.196959e-17,1.3080914e-22,3.2848812e-20,0.026334142,0.014357424,6.787703e-17,1.7682954e-16,0.011100175,1.0919337e-19,3.9056524e-19,1.3177374e-19,1.2117156e-20,0.026260542,1.2469347e-20,8.276218e-13,4.1353194e-17,5.576638e-15,9.345586e-19,0.10980979,0.08539297,0.06645983,0.053989597,0.21462595,8.119425e-12,3.8016563e-09,0.018795602,3.762985e-16,8.151129e-11,1.7981741e-21,7.886912e-19,9.30317e-10,1.1789813e-19,1.3283884e-20,1.3522356e-05,0.024935959,2.6422528e-21,1.0056732e-20,2.55908e-20,3.5416138e-21,1.725922e-20
0.037061296,1.8380796e-22,1.2716924e-18,1.3236699e-21,4.530261e-19,1.5068468e-21,9.635031e-19,1.194013e-24,5.216944e-22,0.024447393,0.014035868,2.1450419e-18,6.3843214e-18,0.01069008,1.9170906e-21,7.6348124e-21,2.4069724e-21,1.7369858e-22,0.022377923,1.7474565e-22,6.949261e-14,1.2580072e-18,2.8123206e-16,1.974816e-20,0.11086258,0.08208559,0.064479604,0.053850606,0.20734937,7.41797e-13,6.3697386e-10,0.018314973,1.4225918e-17,7.942046e-12,2.1390612e-23,1.689566e-20,1.14974134e-10,2.0618602e-21,1.8139155e-22,4.92989e-06,0.024471333,3.278346e-23,1.3749799e-22,3.9388315e-22,4.5207823e-23,2.566256e-22
0.036107037,1.84269e-24,2.9973956e-20,1.6270351e-23,9.459086e-21,1.8517885e-23,2.181372e-20,7.312197e-27,5.8650645e-24,0.02214221,0.013473867,5.1141592e-20,1.7599746e-19,0.01083196,2.4052827e-23,1.0773506e-22,3.1536043e-23,1.745483e-24,0.019058276,1.7129738e-24,4.7954703e-15,2.8773064e-20,1.1154436e-17,3.0342592e-22,0.112565525,0.0791576,0.0625269,0.05211149,0.20142068,5.6096315e-14,9.289753e-11,0.017316617,4.1233188e-19,6.4400785e-13,1.7520237e-25,2.635126e-22,1.2062509e-11,2.5759025e-23,1.7282694e-24,1.6619852e-06,0.024633689,2.8121003e-25,1.3118696e-24,4.2787677e-24,4.00049e-25,2.6842105e-24
0.035372365,1.2518817e-26,5.1924915e-22,1.382434e-25,1.435419e-22,1.5730191e-25,3.6162997e-22,2.8888976e-29,4.5186276e-26,0.020364253,0.013014142,8.970971e-22,3.6173828e-21,0.010605219,2.0901545e-25,1.064874e-24,2.873693e-25,1.1889366e-26,0.01599782,1.135436e-26,2.6755846e-16,4.823418e-22,3.4082858e-19,3.2921652e-24,0.113361515,0.074995756,0.06078135,0.05003347,0.19440922,3.4568276e-15,1.1663309e-11,0.016235217,8.951376e-21,4.280786e-14,9.532647e-28,2.9063387e-24,1.0601566e-12,2.227968e-25,1.1103523e-26,5.15751e-07,0.024955846,1.6097414e-27,8.441097e-27,3.174671e-26,2.3697414e-27,1.9105516e-26
0.03480863,5.549031e-29,6.4282007e-24,7.836834e-28,1.5373174e-24,8.914878e-28,4.2666205e-24,7.0419605e-32,2.3001807e-28,0.018835276,0.012101493,1.1258901e-23,5.398772e-23,0.010238919,1.2145242e-27,7.127851e-27,1.7592363e-27,5.2851616e-29,0.013130584,4.8982068e-29,1.1855235e-17,5.7605574e-24,7.841391e-21,2.441056e-26,0.11417722,0.07380008,0.059445933,0.048609074,0.18771254,1.7063046e-16,1.2454892e-12,0.015693743,1.4182231e-22,2.2941333e-15,3.308417e-30,2.1940778e-26,7.692777e-14,1.2879595e-27,4.6280876e-29,1.4635718e-07,0.024711573,5.9084228e-30,3.5242405e-29,1.5504794e-28,9.0322774e-30,8.914139e-29
0.034803834,1.537104e-31,5.511336e-26,2.8476806e-30,1.12440166e-26,3.2384738e-30,3.470134e-26,1.0062662e-34,7.4229666e-31,0.017794661,0.011964481,9.798877e-26,5.6806367e-25,0.010037698,4.535069e-30,3.1102393e-29,6.95764e-30,1.4686518e-31,0.01071375,1.3167825e-31,4.0899873e-19,4.7481714e-26,1.3243209e-22,1.1920927e-28,0.116343886,0.07184744,0.057722338,0.047681063,0.18241332,6.620078e-18,1.1164608e-13,0.015469965,1.5931495e-24,9.7331385e-17,6.993079e-33,1.0928841e-28,4.535809e-15,4.7820916e-30,1.1977947e-31,3.77313e-08,0.023936339,1.3286492e-32,9.1379116e-32,4.780088e-31,2.1176174e-32,2.6130466e-31
0.034153026,2.532843e-34,3.159082e-28,6.3370254e-33,5.4120636e-29,7.2043595e-33,1.8770612e-28,7.9441706e-38,1.448614e-33,0.016292024,0.0116538415,5.7100014e-28,4.0770435e-27,0.010167329,1.0400551e-32,8.472719e-32,1.700291e-32,2.4285578e-34,0.008526413,2.0989356e-34,1.07492436e-20,2.6063579e-28,1.5960836e-24,3.6771154e-31,0.11701668,0.07021241,0.056794547,0.046919856,0.17774528,1.9771902e-19,8.281011e-15,0.014892784,1.2284796e-26,3.2040037e-18,8.53601e-36,3.4454496e-31,2.1354201e-16,1.0898476e-32,1.8305193e-34,8.771276e-09,0.02484197,1.7372591e-35,1.3993582e-34,8.868274e-34,2.9000794e-35,4.584504e-34
0.033955727,2.3452911e-37,1.1632849e-30,8.195319e-36,1.6438026e-31,9.3136654e-36,6.4843325e-31,3.2322e-41,1.6191328e-36,0.015184314,0.011170798,2.1411473e-30,1.9229375e-29,0.009692834,1.3907702e-35,1.3713361e-34,2.4397245e-35,2.2575266e-37,0.0065720286,1.8729638e-37,2.1007732e-22,9.15054e-31,1.329983e-26,6.82992e-34,0.116308965,0.06810526,0.05472268,0.04553402,0.17296945,4.4422188e-21,5.002772e-16,0.014721746,6.269864e-29,8.0037266e-20,5.656218e-39,6.556085e-34,7.8741994e-18,1.4472436e-35,1.5585622e-37,1.8239394e-09,0.024093619,1.243023e-38,1.1941831e-37,9.369927e-37,2.1850406e-38,4.552026e-37
0.033784457,1.1417e-40,2.6297989e-33,5.79583e-39,3.0029553e-34,6.584099e-39,1.3659285e-33,6e-45,9.72934e-40,0.014182025,0.011005399,4.9385357e-33,5.7137183e-32,0.009395343,1.0209545e-38,1.2454198e-37,1.9374826e-38,1.10379e-40,0.0049766395,8.7477e-41,2.9720806e-24,1.9623677e-33,7.3948277e-29,7.229711e-37,0.11678237,0.06720099,0.052930832,0.044975705,0.16904183,7.31836e-23,2.4194282e-17,0.014547477,2.0324097e-31,1.4803386e-21,1.892e-42,7.1287654e-37,2.226354e-19,1.0541883e-38,6.9064e-41,3.363134e-10,0.024020713,4.532e-42,5.3053e-41,5.28716e-40,8.441e-42,2.3961e-40
