wind_generation_mw,solar_generation_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
-0.39316267,0.6745759,0.6827663,0.4182728,0.20171937,-0.0461734,0.9575389,0.4861636,0.5202756,-0.06976914,-0.036694616,1.159013,0.2618767,-0.44482243,0.085624665,-0.093219936,-0.2642889,-0.5190605,-0.28653622,-0.48254287,-0.2528852,0.09542353,-0.026367558,0.20876525,0.17182913,-0.44539353,0.9491652,-0.29222515,0.46737605,0.18297029,0.14793837,-0.447842,0.46365404,0.4079682
-0.47870284,0.66849333,0.6855993,0.3860711,0.13896486,-0.13395241,0.9786878,0.4735396,0.514065,-0.16642667,-0.12747216,1.1982598,0.22317252,-0.52731353,0.013244643,-0.19073622,-0.35927105,-0.58883816,-0.3587339,-0.5694296,-0.3271727,0.02266273,-0.10892046,0.14385799,0.09090731,-0.52485764,0.98459536,-0.38934997,0.4410095,0.12038651,0.07301716,-0.53021085,0.43680677,0.37360594
-0.55405945,0.667687,0.6920992,0.34261024,0.0700212,-0.21904598,1.0076284,0.458342,0.5117569,-0.25973475,-0.21897598,1.2472568,0.1839681,-0.60367334,-0.059018295,-0.28540057,-0.44832855,-0.65767723,-0.4262671,-0.64513606,-0.401916,-0.03771507,-0.18936285,0.06886419,0.01192537,-0.59776384,1.0087122,-0.47245494,0.41203672,0.056887288,0.0019927835,-0.6009072,0.42380732,0.3338737
-0.62603325,0.6615097,0.7041712,0.28905982,-0.0026779405,-0.31106696,1.0419096,0.44024372,0.50570893,-0.34919527,-0.31775606,1.2911428,0.13101465,-0.6702129,-0.09983608,-0.37465504,-0.5240578,-0.7281924,-0.49563444,-0.71030045,-0.4706281,-0.10078072,-0.25993624,-0.010719438,-0.07967821,-0.6684715,1.0252384,-0.54986084,0.3795581,-0.009929886,-0.06971984,-0.66315246,0.38886264,0.2895016
-0.6885336,0.66824454,0.71622795,0.23234895,-0.08204366,-0.38720405,1.0594218,0.42119494,0.48661262,-0.4337301,-0.39870623,1.3293176,0.079225734,-0.73105186,-0.14078519,-0.45763087,-0.5951016,-0.783215,-0.5440052,-0.77021223,-0.5430205,-0.16556118,-0.34022018,-0.08841545,-0.1674464,-0.7297474,1.0639298,-0.6208958,0.34955382,-0.073088065,-0.14215884,-0.7237593,0.36921614,0.22988138
-0.7454193,0.6507383,0.71665555,0.1768504,-0.17013773,-0.4679744,1.0746077,0.38998914,0.46985847,-0.51231223,-0.47613388,1.3554139,0.020889672,-0.7857424,-0.187658,-0.53639495,-0.6616015,-0.83457994,-0.5988048,-0.82441795,-0.60088164,-0.23226771,-0.41234407,-0.17162554,-0.2557533,-0.78448576,1.0824116,-0.6859658,0.30528733,-0.14748104,-0.2149316,-0.7782844,0.3377641,0.16133587
-0.79768413,0.63733023,0.7162638,0.11088911,-0.25445083,-0.5355491,1.0923214,0.3549639,0.44995898,-0.5826162,-0.54783213,1.393614,-0.03393772,-0.83572453,-0.23251201,-0.605198,-0.71816695,-0.87938803,-0.65146136,-0.87321013,-0.6547852,-0.29670018,-0.47563115,-0.25345674,-0.34162152,-0.83499396,1.1235623,-0.74224514,0.25950104,-0.22140144,-0.29003507,-0.82924014,0.33135548,0.096659645
-0.84399205,0.61644053,0.71821785,0.039468963,-0.33797675,-0.59919226,1.1099969,0.31987527,0.42994717,-0.6457579,-0.6158428,1.4292737,-0.09497371,-0.8810876,-0.28184792,-0.6694537,-0.7712359,-0.92012197,-0.7001437,-0.91678613,-0.70821863,-0.36149886,-0.5408758,-0.33509198,-0.42517817,-0.8788506,1.1524478,-0.7978673,0.20642102,-0.2877288,-0.35005412,-0.86875004,0.2973732,0.019642288
-0.88625777,0.5980932,0.7329516,-0.03226114,-0.41135094,-0.661987,1.1491942,0.27812085,0.4072809,-0.70328546,-0.672582,1.4540856,-0.15621191,-0.9220393,-0.32398593,-0.7258151,-0.81366783,-0.9569576,-0.7338527,-0.95903504,-0.75566155,-0.404501,-0.6040882,-0.4051238,-0.4977046,-0.9202382,1.1726791,-0.84450376,0.14619745,-0.34408593,-0.41597325,-0.91087586,0.27845982,-0.047380812
-0.9283941,0.56591547,0.72890204,-0.10438278,-0.4813436,-0.71788156,1.1646906,0.23307824,0.3810329,-0.759893,-0.72435904,1.4888128,-0.21863526,-0.96070915,-0.37340292,-0.7784767,-0.86152387,-0.99344045,-0.7726073,-0.9959223,-0.79951984,-0.46523863,-0.6587101,-0.47837713,-0.56503886,-0.9582828,1.1932778,-0.88705724,0.07885492,-0.4134792,-0.48182967,-0.95052105,0.23668744,-0.12396461
-0.9620548,0.53521335,0.72974354,-0.18303092,-0.54960626,-0.76719284,1.1826346,0.18601198,0.3552905,-0.80927896,-0.76977617,1.5250262,-0.28358606,-0.9976006,-0.42592013,-0.82698935,-0.90309614,-1.0278559,-0.80849284,-1.0305023,-0.84051096,-0.5201198,-0.7102791,-0.5446462,-0.61650866,-0.9953092,1.2186329,-0.92802066,0.008572079,-0.46871364,-0.5453855,-0.9886845,0.18408227,-0.20297426
-0.9868257,0.49781924,0.73120105,-0.26299566,-0.61175984,-0.8133307,1.2035024,0.13281776,0.33185232,-0.8544497,-0.8142994,1.5622674,-0.34623188,-1.0305866,-0.47355092,-0.87206584,-0.94465053,-1.0577767,-0.84599245,-1.062229,-0.8789757,-0.57237357,-0.7554258,-0.60547966,-0.673719,-1.028377,1.2552692,-0.9628308,-0.06626958,-0.5237892,-0.59699833,-1.0239215,0.13089482,-0.27873552
-1.0202724,0.447899,0.72464067,-0.33672136,-0.6692472,-0.855832,1.2164935,0.07582207,0.29717496,-0.8954744,-0.8565057,1.5868067,-0.41010547,-1.0609733,-0.52012175,-0.9147147,-0.98115075,-1.0876597,-0.8800771,-1.0922666,-0.91586816,-0.6195932,-0.799994,-0.6639412,-0.72902,-1.0587685,1.2703793,-0.99808383,-0.1448085,-0.5758068,-0.6522143,-1.0566587,0.074242026,-0.35541704
-1.0464977,0.39141318,0.71862876,-0.4084846,-0.7224789,-0.8963908,1.226942,0.012268907,0.2599058,-0.9332603,-0.89953196,1.611052,-0.4694976,-1.0907563,-0.5645442,-0.9534098,-1.0170398,-1.1168128,-0.9131818,-1.1189762,-0.9504641,-0.666593,-0.8416778,-0.71630734,-0.77733344,-1.0895059,1.2917744,-1.030306,-0.22393581,-0.62460274,-0.70551413,-1.086206,0.014451558,-0.42847556
-1.0755199,0.3266093,0.7303823,-0.4777478,-0.77392757,-0.93337965,1.2484818,-0.054009225,0.21174997,-0.97050786,-0.93404835,1.6236815,-0.5271122,-1.1186836,-0.60753435,-0.99105495,-1.0499891,-1.1412274,-0.9452502,-1.1475314,-0.9836704,-0.71097815,-0.8755746,-0.7677933,-0.8238659,-1.1159424,1.3092967,-1.0607014,-0.29679596,-0.67056495,-0.75234044,-1.1124059,-0.05167152,-0.49555883
-1.1049813,0.2549791,0.72734714,-0.54142505,-0.81863624,-0.96592927,1.2681249,-0.12844144,0.16541438,-1.0034041,-0.96399045,1.6591977,-0.58159506,-1.1460402,-0.6512635,-1.0207989,-1.0803537,-1.1665052,-0.9787113,-1.1735379,-1.0138853,-0.75161755,-0.9066649,-0.81135315,-0.86446816,-1.1416136,1.3285866,-1.0871295,-0.36722538,-0.71584266,-0.78999543,-1.1396725,-0.12929617,-0.560092
-1.130163,0.17630595,0.73013294,-0.60237455,-0.8616046,-0.99534774,1.2866952,-0.1991479,0.11986452,-1.0349749,-0.9967608,1.6866508,-0.63277197,-1.1706603,-0.69258237,-1.049622,-1.1081444,-1.1932877,-1.0072515,-1.1977261,-1.0424241,-0.7929429,-0.93389934,-0.8523826,-0.9050876,-1.1665418,1.3496839,-1.1142865,-0.43903977,-0.75770557,-0.8286808,-1.1646589,-0.19892678,-0.61279136
-1.1580616,0.088084675,0.73421824,-0.6589787,-0.8994818,-1.0265927,1.2982585,-0.27212274,0.064901344,-1.0649445,-1.0278006,1.7050925,-0.6805945,-1.1935674,-0.73175097,-1.0794362,-1.1365803,-1.2162471,-1.0339829,-1.2207141,-1.0698384,-0.8288126,-0.9677466,-0.8913472,-0.94000345,-1.188355,1.3623333,-1.1395909,-0.48994073,-0.7975257,-0.86598086,-1.1890305,-0.2659427,-0.6656014
-1.1807135,-0.009373835,0.7304057,-0.7106731,-0.93542415,-1.0574161,1.3130445,-0.34163585,0.004039554,-1.0919445,-1.0571069,1.7226254,-0.72545516,-1.2237923,-0.76840335,-1.1108885,-1.1614107,-1.238369,-1.0561765,-1.2424612,-1.0963304,-0.8672606,-1.0033379,-0.92571026,-0.97183305,-1.214007,1.3765588,-1.1677393,-0.54718953,-0.83487815,-0.9007033,-1.2109817,-0.34072897,-0.7143151
-1.2084454,-0.10935431,0.726674,-0.7586633,-0.9703738,-1.0848055,1.3253716,-0.4094317,-0.059972964,-1.1172494,-1.0868222,1.7372373,-0.7670326,-1.2446544,-0.80377626,-1.1347395,-1.1856285,-1.261162,-1.0816479,-1.2672457,-1.1217726,-0.9001963,-1.0303115,-0.9592767,-1.0032028,-1.2366714,1.4010414,-1.1915803,-0.603736,-0.87001675,-0.93586284,-1.2334636,-0.4185534,-0.7587834
-1.2305136,-0.21088415,0.7178694,-0.80281883,-1.0019531,-1.1103692,1.3405,-0.47315896,-0.12474382,-1.1426058,-1.1130975,1.7497269,-0.80567056,-1.2649416,-0.83747303,-1.1584761,-1.2083087,-1.2810038,-1.1062032,-1.2862734,-1.1459625,-0.93144155,-1.0611311,-0.9908262,-1.0335761,-1.2578831,1.417461,-1.214908,-0.65552264,-0.90664893,-0.96824867,-1.2583107,-0.4811773,-0.8013367
-1.2503849,-0.3035891,0.7145081,-0.8436082,-1.0333548,-1.1355565,1.35928,-0.53469414,-0.18757814,-1.166027,-1.1383854,1.7677433,-0.8435641,-1.2830235,-0.86960334,-1.1819066,-1.230502,-1.3004862,-1.1296839,-1.3052167,-1.1696286,-0.9630754,-1.0856282,-1.0225617,-1.0615757,-1.2784332,1.4348887,-1.2366267,-0.70416194,-0.93897724,-0.99690056,-1.2830278,-0.54009336,-0.8442374
-1.2705905,-0.39253536,0.70039946,-0.8833923,-1.0620357,-1.1600431,1.3773303,-0.59272736,-0.2563244,-1.1896713,-1.1614763,1.7918382,-0.878239,-1.3013499,-0.9000994,-1.205578,-1.2533087,-1.3197255,-1.1517869,-1.3263557,-1.1920931,-0.98954064,-1.112145,-1.0527911,-1.0904447,-1.2983105,1.4455081,-1.252721,-0.7489706,-0.9669821,-1.0258919,-1.3023806,-0.5868607,-0.8827832
-1.2895485,-0.47299874,0.69313914,-0.9192191,-1.0886956,-1.1832558,1.4027935,-0.64652246,-0.32468525,-1.211899,-1.184853,1.8064468,-0.91195023,-1.3196713,-0.929123,-1.227259,-1.2713091,-1.3382763,-1.1723294,-1.3434495,-1.2138212,-1.0158052,-1.135013,-1.0769075,-1.1157956,-1.3175669,1.4657072,-1.2732521,-0.7917094,-0.99421275,-1.0527534,-1.3205553,-0.6332327,-0.9199398
-1.307722,-0.54501325,0.68122184,-0.95452857,-1.1150386,-1.2057759,1.4298261,-0.6976131,-0.3874598,-1.2309443,-1.2082613,1.8261958,-0.9440349,-1.337868,-0.95620584,-1.2473514,-1.2904685,-1.3563155,-1.193935,-1.3613625,-1.2366418,-1.0426995,-1.1586906,-1.1029782,-1.1391383,-1.3359743,1.4885044,-1.2931772,-0.83035374,-1.0223898,-1.0775698,-1.3376832,-0.68333155,-0.95245177
-1.3284166,-0.612891,0.6657037,-0.9869074,-1.1406602,-1.2274715,1.445759,-0.74512756,-0.44778454,-1.2519398,-1.2299286,1.8309802,-0.9742271,-1.3555938,-0.9831386,-1.2670668,-1.3095459,-1.3738803,-1.2156504,-1.3785974,-1.2566973,-1.0677584,-1.1811296,-1.1279356,-1.1626774,-1.3541579,1.5007906,-1.3128909,-0.8670865,-1.0485442,-1.1026355,-1.355146,-0.7271696,-0.98406285
-1.3437974,-0.6755481,0.6507253,-1.0174973,-1.1654146,-1.2469072,1.4564685,-0.7889296,-0.5083375,-1.2721534,-1.2499464,1.8541554,-1.0033954,-1.3728815,-1.008234,-1.2866807,-1.328082,-1.3910047,-1.2369785,-1.3955641,-1.2764646,-1.0923358,-1.1976769,-1.1518755,-1.1838565,-1.3718514,1.5156071,-1.3315424,-0.9014824,-1.0734738,-1.1301293,-1.3721001,-0.77541953,-1.0158089
-1.3605398,-0.7317096,0.6648621,-1.0462248,-1.1867453,-1.2655842,1.4690078,-0.82910514,-0.56507695,-1.2918347,-1.269992,1.8644915,-1.0296273,-1.3897605,-1.0343591,-1.3057172,-1.3461165,-1.4077193,-1.2548511,-1.4122009,-1.2952029,-1.1161397,-1.216755,-1.1761186,-1.2058393,-1.3884084,1.5459661,-1.3498048,-0.9340259,-1.0963676,-1.1531454,-1.3886837,-0.81011117,-1.0449579
-1.3769407,-0.78299415,0.65233177,-1.073297,-1.2083124,-1.2830142,1.4882344,-0.8661453,-0.6170452,-1.3109251,-1.289571,1.8768495,-1.0554479,-1.4062577,-1.0591952,-1.3242202,-1.3636868,-1.42422,-1.2733723,-1.4284594,-1.313777,-1.1385355,-1.2368928,-1.1981559,-1.228948,-1.405277,1.5569249,-1.3610708,-0.9653863,-1.1199,-1.1734298,-1.4049189,-0.8452454,-1.0727037
-1.3930241,-0.8289267,0.6349251,-1.0989966,-1.2291725,-1.3019,1.5157771,-0.9002535,-0.66542614,-1.329468,-1.3085713,1.8925787,-1.0821722,-1.4224017,-1.0826389,-1.3422294,-1.3824373,-1.4401796,-1.2921954,-1.4443641,-1.3319972,-1.1612033,-1.2564591,-1.2194386,-1.2492532,-1.4217551,1.5766299,-1.3784829,-0.9935114,-1.1426618,-1.1921539,-1.4208263,-0.8785497,-1.0991186
-1.414191,-0.8709409,0.62624997,-1.124179,-1.2497724,-1.32071,1.5371453,-0.9339338,-0.71167845,-1.3475041,-1.3258168,1.9112128,-1.1067863,-1.4382058,-1.105741,-1.3597792,-1.3996743,-1.4558061,-1.3094587,-1.4568799,-1.3494365,-1.1832396,-1.2740364,-1.2399334,-1.2699178,-1.4378614,1.6000888,-1.3954746,-1.0196102,-1.1637594,-1.2126068,-1.4364246,-0.9103666,-1.1235322
-1.4290999,-0.90976906,0.61005926,-1.1481293,-1.2694201,-1.3386824,1.5570728,-0.96651536,-0.7526239,-1.3650715,-1.3438371,1.9165925,-1.1296368,-1.4536948,-1.1288066,-1.3769025,-1.4157999,-1.4711201,-1.3270723,-1.4723008,-1.3659787,-1.2049212,-1.2926918,-1.2597492,-1.2915747,-1.4536207,1.6118942,-1.4120636,-1.0469725,-1.1837618,-1.230668,-1.4517313,-0.94182783,-1.1462046
-1.443694,-0.9464909,0.60760474,-1.1715277,-1.2884289,-1.3561732,1.5770695,-0.9939133,-0.7942878,-1.3890839,-1.3633476,1.9400173,-1.1525041,-1.4688873,-1.1504545,-1.3908082,-1.4315972,-1.4861408,-1.3443912,-1.4874554,-1.3826804,-1.224682,-1.3108732,-1.2756093,-1.3099265,-1.4690547,1.6318983,-1.4282769,-1.0724565,-1.2046459,-1.2496244,-1.4730166,-0.968836,-1.1690886
-1.4630005,-0.9805758,0.59458756,-1.1925852,-1.3070245,-1.3735685,1.5990266,-1.0223311,-0.83089834,-1.4024963,-1.3803134,1.9451473,-1.1746683,-1.4838006,-1.1710786,-1.4053681,-1.4470857,-1.500885,-1.3613259,-1.5019475,-1.399024,-1.2439315,-1.3301464,-1.2939656,-1.3270217,-1.484184,1.6549833,-1.44414,-1.0990937,-1.2249128,-1.268406,-1.4869336,-0.9993465,-1.1907809
-1.4772606,-1.0127745,0.5838709,-1.2144098,-1.3250233,-1.3905379,1.6143234,-1.0489743,-0.86648214,-1.4181846,-1.3968928,1.9566119,-1.1957996,-1.4984502,-1.1931715,-1.4216207,-1.4622827,-1.5153687,-1.3778992,-1.5165672,-1.4150317,-1.262047,-1.3452274,-1.3125706,-1.3373722,-1.499027,1.6627501,-1.4596748,-1.1234481,-1.2444962,-1.2872397,-1.5006809,-1.0295091,-1.2126282
-1.4861194,-1.043189,0.5611784,-1.2339987,-1.3442366,-1.4071106,1.6339897,-1.0754805,-0.9008275,-1.4339446,-1.413112,1.9600616,-1.2164285,-1.5128506,-1.2147665,-1.4366599,-1.4751222,-1.5296067,-1.392939,-1.5309262,-1.430723,-1.2806052,-1.3619578,-1.330681,-1.3545694,-1.5136005,1.6720232,-1.474902,-1.1454761,-1.2636681,-1.3056908,-1.5142641,-1.0580504,-1.2337205
-1.4995743,-1.0723761,0.52810365,-1.2560571,-1.3637116,-1.4233134,1.6469138,-1.1008426,-0.93271387,-1.449045,-1.428994,1.9630262,-1.2365984,-1.527015,-1.2338371,-1.4523067,-1.4899296,-1.5436119,-1.4089497,-1.5450398,-1.4475814,-1.3004258,-1.3776674,-1.3483318,-1.371839,-1.5305912,1.679315,-1.4898403,-1.1681606,-1.2811251,-1.3217453,-1.5276878,-1.0855458,-1.2488024
-1.5128917,-1.0989461,0.50121194,-1.2761284,-1.3787317,-1.4391702,1.6566131,-1.1247766,-0.9652343,-1.4638913,-1.4445593,1.9682931,-1.2551965,-1.5409557,-1.2516268,-1.4676402,-1.5044785,-1.5573964,-1.4246496,-1.5589207,-1.462562,-1.317757,-1.3939509,-1.365555,-1.3882626,-1.5443422,1.6941644,-1.5045062,-1.1905327,-1.2994405,-1.3394347,-1.5409576,-1.1148628,-1.2667389
-1.5260742,-1.1233246,0.4688702,-1.2951994,-1.3915479,-1.4547032,1.6848799,-1.1483121,-0.99451923,-1.4784961,-1.4598267,1.9885798,-1.2741196,-1.5546842,-1.2699214,-1.4826796,-1.5187826,-1.5709718,-1.4400557,-1.5725821,-1.4772785,-1.3347304,-1.4083233,-1.3823792,-1.4043511,-1.5579085,1.7162504,-1.5189158,-1.2132965,-1.316345,-1.3567028,-1.5540776,-1.1296086,-1.2846346
-1.5391248,-1.1522565,0.4330414,-1.3109773,-1.4074225,-1.4699326,1.695396,-1.1709119,-1.0225468,-1.4928716,-1.4748135,1.9930497,-1.2927685,-1.5682105,-1.2878553,-1.4966313,-1.5328552,-1.5843487,-1.4551843,-1.5860355,-1.4917556,-1.3508115,-1.4240912,-1.3988308,-1.420124,-1.571286,1.7318468,-1.5330832,-1.2335141,-1.3334386,-1.3740039,-1.5663943,-1.1450645,-1.3047581
-1.5619009,-1.1760563,0.39209512,-1.3289418,-1.4231112,-1.484876,1.7146444,-1.1927283,-1.0490301,-1.5070281,-1.4895353,2.007396,-1.3109416,-1.581545,-1.3053321,-1.5105822,-1.5591565,-1.5995244,-1.4700505,-1.5992913,-1.5060047,-1.367172,-1.4445295,-1.4149337,-1.4355994,-1.5844833,1.7492234,-1.5470214,-1.2507513,-1.3506113,-1.3899288,-1.5775852,-1.1631265,-1.3217319
-1.5732344,-1.1979094,0.35026404,-1.3467093,-1.438891,-1.4839962,1.72692,-1.2152934,-1.0727862,-1.5209764,-1.5040066,2.0085115,-1.3285557,-1.5946964,-1.3224491,-1.5243866,-1.5706267,-1.6123437,-1.4846678,-1.6123599,-1.5200375,-1.3840065,-1.4567227,-1.4307088,-1.450794,-1.5954884,1.7778519,-1.5542595,-1.2695369,-1.3674071,-1.4060894,-1.5904298,-1.1860353,-1.339776
-1.5803808,-1.22011,0.29449067,-1.3640813,-1.4541425,-1.4970254,1.7407451,-1.2346231,-1.0980576,-1.5347259,-1.5182408,2.0223668,-1.3452741,-1.6076733,-1.3392256,-1.5380031,-1.5820699,-1.6250079,-1.4990487,-1.6252502,-1.5338639,-1.39803,-1.4697276,-1.4461762,-1.4637802,-1.6084844,1.7914323,-1.5679827,-1.2878027,-1.3849928,-1.4219242,-1.6031308,-1.2078624,-1.3573563
-1.591833,-1.2414345,0.21318284,-1.3829514,-1.4688114,-1.5108393,1.7431506,-1.2543912,-1.1221884,-1.5469929,-1.5322505,2.028653,-1.3614409,-1.6204832,-1.3565058,-1.5514395,-1.59349,-1.6336949,-1.5132053,-1.6379707,-1.5474935,-1.4142382,-1.4882184,-1.4613534,-1.4690487,-1.6213114,1.8075254,-1.5814909,-1.3109275,-1.40099,-1.4374529,-1.6156927,-1.2182752,-1.3740976
-1.603303,-1.2613771,0.13818894,-1.3992826,-1.4833952,-1.5245382,1.765588,-1.2738832,-1.1451832,-1.5604589,-1.5460466,2.0342276,-1.3787869,-1.6331334,-1.3725808,-1.5655837,-1.6048795,-1.6462779,-1.5271486,-1.6505291,-1.5609353,-1.4294693,-1.5018936,-1.4692696,-1.4837565,-1.6339768,1.8282608,-1.594799,-1.3281481,-1.4166836,-1.4526933,-1.6281205,-1.2308673,-1.3908802
-1.6147351,-1.2807578,0.04837768,-1.4152726,-1.4977467,-1.5380585,1.7770694,-1.2900561,-1.1676242,-1.5737492,-1.5596399,2.0381231,-1.3950565,-1.645631,-1.3883699,-1.5786133,-1.6162369,-1.6587064,-1.5408889,-1.6565423,-1.5741973,-1.4444255,-1.515409,-1.4841504,-1.4982396,-1.6464876,1.834046,-1.6079175,-1.3460884,-1.4320905,-1.470123,-1.6404184,-1.2515068,-1.4072863
-1.6261275,-1.2995907,-0.039662804,-1.4309464,-1.5149688,-1.5514078,1.7906729,-1.3061591,-1.1893094,-1.5868653,-1.5730404,2.043526,-1.4109993,-1.6579821,-1.4038892,-1.5914831,-1.6275582,-1.6709874,-1.554435,-1.6690544,-1.5872874,-1.4591446,-1.5287691,-1.4974979,-1.5124888,-1.6423379,1.8580078,-1.6208557,-1.3622878,-1.4477955,-1.4845766,-1.6525911,-1.2720126,-1.4233391
-1.6374749,-1.3180821,-0.13659023,-1.4463222,-1.5285695,-1.580317,1.815449,-1.324128,-1.2102988,-1.60932,-1.5862565,2.0455227,-1.4248124,-1.6701927,-1.419151,-1.6042057,-1.6388398,-1.6831262,-1.5677962,-1.6814046,-1.6002132,-1.473638,-1.5419792,-1.5115516,-1.5265157,-1.6541244,1.8679557,-1.6336216,-1.3783358,-1.462623,-1.4988098,-1.6683587,-1.295473,-1.4390612
