rank,index,center,related,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score
1,63,marginal_loss_price_da,marginal_loss_price_rt,0.7675180955741931,0.494426982408911,0.6113127982438412,0.3258890841356259,0.5644852959452344,0.1853657976896484,1,1,1,1,1,1,6,0.7675180955741931
2,20,marginal_loss_price_da,gen_fuel_oil_pct,0.14784358111239396,0.32155168293640973,0.6121782077868263,0.24868335062446215,0.505469310892921,0.20863277241656436,1,1,1,1,1,1,6,0.6121782077868263
3,19,marginal_loss_price_da,gen_fuel_nuclear_pct,0.1914765468306286,-0.5409597258375057,-0.4816564524752696,-0.34810533855482895,0.49599283972263647,0.23572870364180445,1,1,1,1,1,1,6,0.5409597258375057
4,39,marginal_loss_price_da,da_as_mcp_synchronized_reserve,0.2730657398674698,0.3162897160491084,0.5353164137790646,0.2341092518545439,0.46075304551109636,0.06975591876378776,1,1,1,1,1,1,6,0.5353164137790646
5,38,marginal_loss_price_da,da_as_mcp_primary_reserve,0.1057650003710211,0.2791093852902615,0.49566064707384944,0.22522100456895564,0.4576851385035492,0.07009014735299353,1,1,1,1,1,1,6,0.49566064707384944
6,21,marginal_loss_price_da,gen_fuel_other_renewables_pct,0.11184260598811384,-0.41695594983884315,-0.37955305164084296,-0.342425177848895,0.4346705251284955,0.19504788867514986,1,1,1,1,1,1,6,0.4346705251284955
7,59,marginal_loss_price_da,congestion_price_da,0.23583707622246988,0.24494964362936567,0.37943779282656637,0.18682791214901306,0.4182689645402256,0.0959123447456571,1,1,1,1,1,1,6,0.4182689645402256
8,17,marginal_loss_price_da,gen_fuel_hydro_pct,0.08486745984266537,0.33711137176432876,0.2668685544236136,0.25108910518170513,0.3410537924185961,0.11229529548248657,1,1,1,1,1,1,6,0.3410537924185961
9,15,marginal_loss_price_da,gen_fuel_coal_pct,0.0938384731684942,0.3014358059768536,0.31937803388682207,0.2136566383282465,0.3344442936307705,0.10623302591698276,1,1,1,1,1,1,6,0.3344442936307705
10,60,marginal_loss_price_da,system_energy_price_rt,0.9095413989403512,0.4907848599698654,0.5875455319563812,0.3466335633921987,0.5762859380859953,0.04105660958329156,1,1,1,1,1,0,5,0.9095413989403512
11,58,marginal_loss_price_da,total_lmp_da,0.29943906062607756,0.5743136106091592,0.841347933307571,0.4042035029190993,0.6791203981073806,0.04837056727699043,1,1,1,1,1,0,5,0.841347933307571
12,29,marginal_loss_price_da,rmccp,0.7769989597737383,0.24415301062877096,0.23330501571439613,0.12796494550058873,0.246518968093647,0.013796910694126117,1,1,1,1,1,0,5,0.7769989597737383
13,57,marginal_loss_price_da,system_energy_price_da,0.2797806298400012,0.5645126483146551,0.7652882407818404,0.4074034700443628,0.6981903179773019,0.048883947606987346,1,1,1,1,1,0,5,0.7652882407818404
14,61,marginal_loss_price_da,total_lmp_rt,0.7404558489672115,0.5030725887326774,0.6066323229843834,0.3599582985821518,0.5670295419647954,0.04042818865226165,1,1,1,1,1,0,5,0.7404558489672115
15,10,marginal_loss_price_da,gen_fuel_oil_mw,0.16376082319024937,0.39402093402158217,0.6793944137134282,0.2635810612942787,0.5296820361875489,0.03535841743512322,1,1,1,1,1,0,5,0.6793944137134282
16,28,marginal_loss_price_da,metered_load_mw,0.26295169827884696,0.5926988045386328,0.5649605887770429,0.4199360578259661,0.5766075174099594,0.043246802604511754,1,1,1,1,1,0,5,0.5926988045386328
17,25,marginal_loss_price_da,forecast_load_mw_latest_available,0.21082412442557566,0.5790705302838127,0.5580917971331909,0.4267841169697568,0.5886459898249882,0.04458927130386749,1,1,1,1,1,0,5,0.5886459898249882
18,2,marginal_loss_price_da,total_losses,0.19334427346750294,0.5884347699510867,0.53091690375045,0.4059917095379901,0.5845563806028307,0.035690393191314375,1,1,1,1,1,0,5,0.5884347699510867
19,31,marginal_loss_price_da,total_pjm_rt_load_mwh,0.22375249373742817,0.5868813504505681,0.5509923680260506,0.387209323338327,0.5523628619922437,0.04042433298254299,1,1,1,1,1,0,5,0.5868813504505681
20,27,marginal_loss_price_da,prelim_load_avg_hourly,0.2305699345249236,0.5848746584053087,0.533833836318496,0.39699248956420563,0.5666897732791709,0.043692140714541645,1,1,1,1,1,0,5,0.5848746584053087
21,1,marginal_loss_price_da,total_gen,0.18364124408099103,0.5540139965691138,0.5410764269453134,0.3820795107033639,0.5359587521496274,0.04177032408805294,1,1,1,1,1,0,5,0.5540139965691138
22,26,marginal_loss_price_da,forecast_load_mw_day_ahead,0.19372003292907036,0.5173058742645231,0.5381359356255374,0.3636519071793138,0.5311445170624519,0.043994713538555275,1,1,1,1,1,0,5,0.5381359356255374
23,5,marginal_loss_price_da,gen_fuel_coal_mw,0.14635277749477915,0.44905999027217874,0.4822649664126018,0.31194361821325,0.47706666673437503,0.04359940299185903,1,1,1,1,1,0,5,0.4822649664126018
24,7,marginal_loss_price_da,gen_fuel_hydro_mw,0.09497220382456899,0.3967763706125958,0.35065506576449823,0.31729867850096694,0.44745483842595163,0.03915105113044591,1,1,1,1,1,0,5,0.44745483842595163
25,6,marginal_loss_price_da,gen_fuel_gas_mw,0.12351710730362293,0.4284416696816162,0.4348820921549453,0.3062157392907362,0.4398698484274773,0.04294551709576193,1,1,1,1,1,0,5,0.4398698484274773
26,36,marginal_loss_price_da,total_pjm_rmccp_cr,0.18928993331678243,0.2580727039955946,0.3821680893185728,0.1472965468744153,0.2857697141222185,0.041745347205030855,1,1,1,1,1,0,5,0.3821680893185728
27,62,marginal_loss_price_da,congestion_price_rt,0.045104334650316984,0.22782174276897577,0.37705538673119815,0.14128376078233892,0.3169326614823309,0.07931025317154175,0,1,1,1,1,1,5,0.37705538673119815
28,69,marginal_loss_price_da,gross_inadv_interchange_mw,0.08185108570319001,0.2366932233985299,0.33228812264259455,0.15314300329653635,0.31100952691758066,0.040812032893083196,1,1,1,1,1,0,5,0.33228812264259455
29,49,marginal_loss_price_da,da_as_as_mw_thirty_minutes_reserve,0.07420902768444881,-0.1317530000731311,-0.28402206743281216,-0.09486556101928895,0.22437885119806927,0.04111312509059178,1,1,1,1,1,0,5,0.28402206743281216
30,13,marginal_loss_price_da,gen_fuel_storage_mw,0.03806044444932498,0.2760010014517798,0.1980611828102342,0.22090379141251437,0.2837005821539326,0.08480863743089495,0,1,1,1,1,1,5,0.2837005821539326
31,32,marginal_loss_price_da,total_pjm_loc_credit,0.0789198475184198,0.22375169337299827,0.2751336373482767,0.12787848568446444,0.19348978555957275,0.02710140377613257,1,1,1,1,1,0,5,0.2751336373482767
32,46,marginal_loss_price_da,da_as_total_mw_thirty_minutes_reserve,0.09107926070254256,-0.12125539604882458,-0.2749898116013812,-0.10828791335007103,0.24772578848611942,0.04264620734417297,1,1,1,1,1,0,5,0.2749898116013812
33,9,marginal_loss_price_da,gen_fuel_nuclear_mw,0.13216555475610522,0.25275397368665986,0.22553105406778487,0.19337600077407022,0.27366567435684014,0.04283340602548556,1,1,1,1,1,0,5,0.27366567435684014
34,33,marginal_loss_price_da,total_pjm_reg_purchases,0.06725911959209561,0.19663693944406477,0.20784320342159157,0.13766472060050042,0.2364564127006793,0.02924962976748964,1,1,1,1,1,0,5,0.2364564127006793
35,65,marginal_loss_price_da,net_sched_interchange_mw,0.09640621652916943,0.21710952091056313,0.10368420426220866,0.15650692000762748,0.22928211191647432,0.04130335711181849,1,1,1,1,1,0,5,0.22928211191647432
36,41,marginal_loss_price_da,da_as_as_req_mw_primary_reserve,0.06800384349688546,0.13660249002042316,0.138431110593154,0.08255333567435386,0.11664485150310756,0.009235181121899007,1,1,1,1,1,0,5,0.138431110593154
37,8,marginal_loss_price_da,gen_fuel_multiple_fuels_mw,0.08131608719540385,0.1619250529876774,0.28168170004495874,0.07712188868275895,0.21292181784673123,0.027219283614348062,1,1,1,0,1,0,4,0.28168170004495874
38,67,marginal_loss_price_da,gross_actual_interchange_mw,0.024960025247300347,0.14168362650374755,0.2010160833819424,0.13786081308094314,0.2438787125362819,0.039390897504880736,0,1,1,1,1,0,4,0.2438787125362819
39,64,marginal_loss_price_da,net_actual_interchange_mw,0.07741884436224908,0.22647613222905166,0.06895072152283016,0.13263830970252988,0.21396312118961988,0.040597490719997506,1,1,0,1,1,0,4,0.22647613222905166
40,16,marginal_loss_price_da,gen_fuel_gas_pct,0.05436681706992251,0.12933202315233575,0.14279701288349503,0.07804413413138135,0.15460265981522514,0.01470474987793068,1,1,1,0,1,0,4,0.15460265981522514
