W_1,W_2,W_3,W_4,W_5,W_6,epoch
-0.006605194,-0.042276204,-0.04231305,-0.03508787,0.052891035,0.06643106,1
-0.031188667,-0.028407538,-0.029204149,-0.015287649,0.04763046,0.07003571,2
-0.057476647,-0.03575882,-0.034876812,-0.021240612,0.042305116,0.08730271,3
-0.075076155,-0.049784474,-0.04821779,-0.03460434,0.03999548,0.11734716,4
-0.08820982,-0.064539365,-0.062474284,-0.049020376,0.038651884,0.14400537,5
-0.09918564,-0.07609372,-0.07366287,-0.060399964,0.03571593,0.16925733,6
-0.108925276,-0.0849575,-0.08195615,-0.06876158,0.035198104,0.18942866,7
-0.118582115,-0.08939605,-0.085650004,-0.07269437,0.03049009,0.20710436,8
-0.13314667,-0.09261899,-0.088293396,-0.075616896,0.028680129,0.21642892,9
-0.14322117,-0.09662514,-0.09222284,-0.07901774,0.026388392,0.22687875,10
-0.15015884,-0.09953001,-0.094831154,-0.08207088,0.024292655,0.23540086,11
-0.15696229,-0.10107804,-0.09574738,-0.08283852,0.022809356,0.23988995,12
-0.1627998,-0.10546587,-0.100157335,-0.08727739,0.022239035,0.24594082,13
-0.16712892,-0.106122494,-0.101115,-0.08765537,0.021782484,0.25149614,14
-0.17264275,-0.107170224,-0.101827264,-0.08825605,0.02003505,0.25504673,15
-0.17852779,-0.11036753,-0.10490126,-0.09134803,0.019910485,0.25937307,16
-0.18311837,-0.11011467,-0.10467574,-0.09106686,0.018452467,0.26138958,17
-0.18828617,-0.11248856,-0.10688003,-0.093703166,0.01827742,0.26410723,18
-0.19238816,-0.11330662,-0.10782016,-0.0944099,0.017117541,0.2675788,19
-0.19622365,-0.11545749,-0.10936449,-0.09648202,0.017270556,0.27104047,20
-0.20089003,-0.11670372,-0.110419445,-0.09736721,0.016712427,0.2740492,21
-0.20471932,-0.11731498,-0.11081436,-0.097558714,0.015662821,0.27512732,22
-0.20854266,-0.1173205,-0.11108296,-0.09772649,0.015425378,0.27691603,23
-0.21105714,-0.1175774,-0.11120187,-0.097538985,0.015044155,0.2780869,24
-0.21498226,-0.12083732,-0.11421312,-0.10110848,0.015343997,0.28114554,25
-0.2199263,-0.1221519,-0.11532791,-0.102324665,0.015534679,0.28300264,26
-0.22230627,-0.12377576,-0.11678228,-0.103932254,0.015181272,0.2869348,27
-0.22316884,-0.12422833,-0.11768377,-0.10439675,0.015919384,0.28762606,28
-0.22544038,-0.12403359,-0.11743014,-0.103814945,0.015291872,0.28818426,29
-0.22724864,-0.12417313,-0.117431946,-0.10395819,0.015584561,0.29009297,30
-0.22573347,-0.12511612,-0.118954636,-0.10524639,0.01580849,0.29174444,31
-0.22881697,-0.122908995,-0.11682946,-0.10269919,0.014814944,0.29223728,32
-0.23290665,-0.12354254,-0.117290944,-0.10324103,0.014095768,0.29418933,33
-0.23573709,-0.123235226,-0.11699173,-0.10287411,0.0134635065,0.29492313,34
-0.23703247,-0.121301584,-0.11544455,-0.10075401,0.012437824,0.2960135,35
-0.23627122,-0.12401023,-0.118463844,-0.103567526,0.013159626,0.29750118,36
-0.23959154,-0.122004844,-0.11644667,-0.10145482,0.011678861,0.29809904,37
-0.23755787,-0.124380946,-0.119138435,-0.10431234,0.012904637,0.30062696,38
-0.23973203,-0.12396812,-0.11856691,-0.10362083,0.011852254,0.30149087,39
-0.2405487,-0.12290424,-0.11784627,-0.10236542,0.011690217,0.30253297,40
-0.24195229,-0.12373484,-0.11902052,-0.10313056,0.011735759,0.30310655,41
-0.24332175,-0.12331831,-0.11851865,-0.10267547,0.010904833,0.30377343,42
-0.24329805,-0.12353701,-0.11940303,-0.102569856,0.011348247,0.30475035,43
-0.243904,-0.12521657,-0.12129338,-0.104652636,0.012370217,0.30675158,44
-0.24647474,-0.12474787,-0.12093886,-0.10433225,0.010976211,0.30835795,45
-0.24648517,-0.12500013,-0.12106888,-0.10391719,0.011597731,0.30825534,46
-0.24919571,-0.12613596,-0.122019276,-0.10501869,0.011454018,0.30997896,47
-0.25176877,-0.12548313,-0.12118499,-0.10432249,0.010389224,0.31185102,48
-0.25494692,-0.1275202,-0.123138584,-0.10608596,0.010404682,0.31404093,49
-0.25877717,-0.12699383,-0.12235319,-0.1054212,0.0100226095,0.3144058,50
-0.25766137,-0.12718847,-0.12320982,-0.10563563,0.010306587,0.31538475,51
-0.26361093,-0.12877738,-0.12376501,-0.10739222,0.009357835,0.31794736,52
-0.2641138,-0.13046306,-0.12520316,-0.10860549,0.010949311,0.3200903,53
-0.27156648,-0.13223578,-0.12698357,-0.110319786,0.010574885,0.3207635,54
-0.2692044,-0.13217208,-0.12714002,-0.11010678,0.011557795,0.32139626,55
-0.27159864,-0.13072795,-0.12594815,-0.10837789,0.0100683635,0.32234046,56
-0.27321807,-0.13167264,-0.12657112,-0.109094195,0.010167008,0.32400015,57
