epoch,train_r2,test_r2,n_active
1,0.6736077655339497,0.6532944072719965,38
2,0.7433913921979587,0.7304200312068989,38
3,0.7805344830959093,0.7627465579397233,38
4,0.7968851503396563,0.7803785281692608,38
5,0.8166230540603593,0.8007750146813254,38
6,0.8233809503310251,0.8059761477850798,38
7,0.8268936973154315,0.8095164294247995,36
8,0.8215107934096618,0.8070806875068098,32
9,0.8315851091033546,0.8147662094820244,29
10,0.8239583487913321,0.7977572193214346,27
11,0.8389822717385254,0.8172790745737823,24
12,0.8395427060039246,0.81310168704735,24
13,0.8382374737468983,0.8163312299465614,24
14,0.8441688528798528,0.8194323482811166,23
15,0.8467824779695896,0.8170457695263944,23
16,0.8565007500193028,0.8306892253629021,22
17,0.8529085007697447,0.8284312547930992,22
18,0.848173000020426,0.8170269058338543,22
19,0.863914264270309,0.829915366508015,22
20,0.8606741544814414,0.8290320656159549,23
21,0.8646039181962681,0.8312864174593747,23
22,0.8549870271890185,0.8183891389359981,23
23,0.8545994166930642,0.8220415743151022,23
24,0.8694410616393524,0.8363238035584611,23
25,0.8691291961068542,0.8382230388263024,22
26,0.8780579824665877,0.8370403266592362,21
27,0.8762387443371983,0.8335190604597456,20
28,0.8813003304995672,0.8449478342288774,24
29,0.8839843216462073,0.8461001145175034,23
30,0.8784225703337877,0.8394247421047673,23
31,0.8863894603297705,0.8497755350426376,23
32,0.8923993458685703,0.8493664371563389,24
33,0.8889486441118457,0.8561186585188107,22
34,0.8955426686667998,0.8590008614420886,23
35,0.8924557079583645,0.8585232286600123,22
36,0.8966532388172016,0.8588700690494653,23
37,0.8974059374880133,0.8562332265928868,23
38,0.8994644924511823,0.8598540748818502,23
39,0.8815163618156145,0.8402812506926842,24
40,0.9023884129930932,0.8594573802715497,23
41,0.9062127793017972,0.8664478422331218,23
42,0.8913091030751212,0.8518699988072364,23
43,0.9015447836959455,0.8626438575000985,23
44,0.9054641931094896,0.8643830156844818,24
45,0.9055103936258796,0.8590411046451215,25
46,0.9059865692434532,0.8668699029066664,25
47,0.9069590018690297,0.8600472802279561,25
48,0.9001859947054405,0.8566888657284835,26
49,0.9139135813931665,0.8654010272430697,27
50,0.9087175287621594,0.8642632441799203,27
51,0.908617848873876,0.8684214928189133,25
52,0.9075641753419643,0.8574748680853929,27
53,0.9133365505791973,0.8685555471518408,26
54,0.9147759569051355,0.8696211179572458,27
55,0.9192366269531106,0.8687243738197726,26
56,0.9211724885205941,0.875452260855271,26
57,0.9156726058722675,0.8683642881041956,26
58,0.9176648666957107,0.8691661857361882,25
59,0.8993070054070791,0.8508936596850625,27
60,0.9229850969076644,0.8757128313180236,26
61,0.9212572104759407,0.8729005745677684,27
62,0.9183904119560904,0.8670103996792533,26
63,0.9219661733231423,0.8738281807979466,27
64,0.9189261810912882,0.8653710860489946,27
65,0.9237918705759166,0.8779865445973966,27
66,0.928760978224169,0.8775147219664705,26
67,0.9260701850454895,0.8736802203519882,26
68,0.9255914719854837,0.873355762411407,26
69,0.9114578757215972,0.859666381157465,27
70,0.9263769814389655,0.8703022221004165,26
71,0.9292374811887161,0.874937478908341,26
72,0.9297673007224343,0.8759015115252373,26
73,0.9185299441136225,0.8583197334983376,26
74,0.929478280684005,0.8743914195784751,27
75,0.9281578671779939,0.873147780474908,27
76,0.9292044530038578,0.8737381654705036,26
77,0.93420191592715,0.8812226717910165,27
78,0.9350559154581531,0.8829571951413021,26
79,0.9321372000756913,0.8733739158019377,26
80,0.9336317211816084,0.8791432192585314,26
81,0.9275711450085341,0.8744963621172472,27
82,0.9367356713906018,0.8822155902069126,26
83,0.9184314349920537,0.8583284997411671,27
84,0.9323850862868055,0.8768754272853546,27
85,0.9329085807107513,0.874241371544586,26
86,0.9384426280715993,0.8812437797781822,27
87,0.9348173614255579,0.8773095032220155,27
88,0.9214612331751092,0.8707902075809116,27
89,0.930076552990956,0.8710408872159932,26
90,0.935932481261019,0.8776825479076399,26
91,0.9406337833444169,0.8797970057918645,27
92,0.9388095674517912,0.8824023999057874,27
93,0.9308696117804938,0.8721057944958404,26
94,0.9390577240355616,0.8800607194140337,27
95,0.9401410533307011,0.8845085746692878,28
96,0.9226287541438273,0.8540966057657581,26
97,0.9371563816329208,0.8719534702136871,27
98,0.9402792260959636,0.8798474591811496,28
99,0.9307548216568637,0.8660806405399235,27
100,0.9413569779010897,0.8821862506179465,28
101,0.9340431242027314,0.8709614701745089,28
102,0.9387034222980725,0.8772070881767948,26
103,0.94197370574029,0.8787100011145071,28
104,0.9396824899241769,0.8723037106459852,27
105,0.9320865088424635,0.8688269964412371,27
106,0.9366899943870901,0.8730487912560705,28
107,0.9443974411035663,0.8883525687161892,28
108,0.943426682985796,0.8788686429782506,27
109,0.9422806233964814,0.8767320543771677,26
110,0.9377061273357661,0.8754825841738795,27
111,0.9475531329386053,0.8800635104504912,27
112,0.9478080674833846,0.8859820609886899,28
113,0.9484383773167947,0.8818158087665472,26
114,0.942565217801414,0.8775669039664644,26
115,0.9495549611658949,0.8852995591407256,27
116,0.9437538660454692,0.8714818971620207,26
117,0.9460410225000533,0.8789750094617967,28
118,0.9468851013566592,0.8778290736206112,27
119,0.9383345118291269,0.8744292061850856,26
120,0.9458485359338661,0.876607757984423,27
121,0.9422109279986575,0.8727726316531128,27
122,0.9477137813612757,0.8780818839039546,27
123,0.9529841549751383,0.8860820419390213,27
124,0.9462393906792813,0.8722055932868713,27
125,0.9464863863890525,0.87371151024846,26
126,0.9494827698639495,0.8746062182461891,27
127,0.9502656348826228,0.8860913643046013,26
128,0.9440694109036782,0.873414313223002,27
129,0.9514626117982821,0.8830602958660966,28
130,0.9407198294680051,0.8623400417034266,26
131,0.9527552908713022,0.8801475529593351,27
132,0.9552593638923287,0.8819625346509489,25
133,0.954406485213281,0.8837953749816053,26
134,0.9544055144226423,0.8789279495274638,26
135,0.9519707904201775,0.8760681172962008,25
136,0.9535708198111709,0.8820271108139774,26
137,0.9472875853771,0.8729901457347065,26
138,0.9499066134491188,0.8776757056771484,27
139,0.9495292826416017,0.8717736333961904,25
140,0.9572908353287279,0.8817243017827044,26
141,0.9557582982219136,0.8845637036680486,26
142,0.955636179306448,0.8812269709280013,25
143,0.9576971145534037,0.8836372802025612,26
144,0.9521269951994564,0.8816332069290622,26
145,0.9568133156646736,0.8830359085247064,25
146,0.9534126947432779,0.8779791830540954,27
147,0.9514891825020247,0.874987315145797,24
148,0.9458627165130847,0.8774890474547615,24
149,0.9543567851587382,0.8768485654041686,26
150,0.9599253064758869,0.8862918408295758,26
151,0.9475554512712556,0.8776099778646015,24
152,0.9507363393621612,0.8807086938718871,26
153,0.9551021711796728,0.8777800224747323,25
154,0.9590320471148931,0.8804070961949253,25
155,0.9560892215467134,0.8850365735805352,25
156,0.9565274791225715,0.8792828690845162,24
157,0.9538981030423634,0.8776009781973373,25
158,0.9596995405512396,0.8816289502434177,25
159,0.9586234648407604,0.8811514140513279,26
160,0.9610726258328853,0.8778810051630389,25
161,0.9544647858728853,0.8846887492873088,23
162,0.9467615672920071,0.8744933113144184,25
163,0.9588318690609914,0.8781712106242852,25
164,0.956282405278387,0.8824749386352665,24
165,0.9529707005657861,0.8797664847756971,25
166,0.9551654846125153,0.8781344538967595,26
167,0.9499855008204752,0.8691174715093505,25
168,0.9608118894528439,0.8802073908772015,25
169,0.9614907381243194,0.88101624907168,25
170,0.939845351207626,0.866087154056294,26
171,0.9525264306217429,0.8761863578379123,26
172,0.954067517991816,0.8818550002472596,26
173,0.9617694536811996,0.8823603447412374,26
174,0.9611868649810341,0.8766341526637135,27
175,0.961911581527291,0.8839397638593708,25
176,0.9422513115204744,0.8586852667007234,25
177,0.9462451942349643,0.8737341257436243,26
178,0.959546619659568,0.8772452066580807,25
179,0.9593138609401416,0.8750294038378983,25
180,0.9630428089099684,0.8849442432909471,23
181,0.9524340199958133,0.871352840832863,25
182,0.961392940766521,0.8864665012968849,24
183,0.9611513346473638,0.8808557499230483,25
184,0.9585086245579069,0.8759116718788184,25
