epoch,temperature,train_mse,train_r2,test_mse,test_r2,candidate_active_0p5,candidate_gate_sum,budget_max_features
1,2.0,1.00027123500517,-0.0002714395523071289,0.9473700161750723,-9.5367431640625e-06,0,23.411054611206055,12
2,1.9826742967867415,1.0000366075724523,-3.6716461181640625e-05,0.947416026417802,-5.805492401123047e-05,0,20.102624893188477,12
3,1.9654986835694,1.000378713386828,-0.00037872791290283203,0.948445590803536,-0.0011448860168457031,0,17.59512710571289,12
4,1.9484718601406132,1.000227282308241,-0.00022733211517333984,0.9473636097660879,-2.86102294921875e-06,0,15.752339363098145,12
5,1.9315925375565222,1.000002202007445,-2.2649765014648438e-06,0.9475852335553344,-0.00023674964904785156,0,14.423666954040527,12
6,1.9148594380391977,1.0001632352760963,-0.0001633167266845703,0.9473615077937522,-5.960464477539062e-07,0,13.470935821533203,12
7,1.8982712948799105,1.0012219152907031,-0.0012220144271850586,0.9497062575708075,-0.0024756193161010742,0,12.802722930908203,12
8,1.881826852343242,1.000099771423798,-0.00010001659393310547,0.947911475217197,-0.0005811452865600586,0,12.32250690460205,12
9,1.8655248655720222,1.0001431944077475,-0.00014317035675048828,0.94800818066408,-0.0006831884384155273,0,12.00161075592041,12
10,1.849364100493095,1.0000101766860912,-1.0371208190917969e-05,0.9476388768270249,-0.00029337406158447266,0,11.722504615783691,12
11,1.8333433337238958,1.0000019476079105,-1.9073486328125e-06,0.947582555344192,-0.0002338886260986328,0,11.436266899108887,12
12,1.8174613524798429,0.8027672156589255,0.19723278284072876,0.7842957176631544,0.17212581634521484,1,11.154023170471191,12
13,1.8017169544825262,0.7779177277370958,0.222082257270813,0.7607549423942479,0.19697463512420654,1,11.012595176696777,12
14,1.7861089478686962,0.7642763240545601,0.235723614692688,0.7455307488761297,0.21304476261138916,1,11.19898509979248,12
15,1.770636151100037,0.5978981712840151,0.4021018147468567,0.5837765684487616,0.38378649950027466,3,11.323198318481445,12
16,1.7552973928737243,0.5866705928250727,0.4133293628692627,0.5804220691959305,0.3873274326324463,3,11.2306489944458,12
17,1.740091512033756,0.49996862400814746,0.5000313520431519,0.48086060401869984,0.49242091178894043,4,11.11129379272461,12
18,1.7250173574830525,0.46530020345516737,0.5346997380256653,0.45000038096090644,0.5249958634376526,4,11.024422645568848,12
19,1.710073788096317,0.439636936864491,0.5603630542755127,0.41870930309339266,0.558025598526001,4,11.024532318115234,12
20,1.6952596726336524,0.37844121060600544,0.6215587854385376,0.3631589106261367,0.6166626214981079,5,10.918763160705566,12
21,1.6805738896549243,0.3581947411838876,0.6418051719665527,0.35389705127241405,0.626439094543457,6,10.690580368041992,12
22,1.666015327434868,0.3540690050927125,0.6459310054779053,0.3449812503985879,0.6358502507209778,5,10.56595230102539,12
23,1.6515828838789297,0.3388613108502918,0.661138653755188,0.34640417547851077,0.6343482732772827,7,10.363266944885254,12
24,1.637275466439838,0.37886374841020093,0.6211361885070801,0.3767907797109063,0.6022732257843018,6,10.153998374938965,12
25,1.6230919920348947,0.32400940309195553,0.6759905219078064,0.3269727874274661,0.6548593640327454,6,9.942639350891113,12
26,1.6090313869639883,0.30088587404206724,0.6991140842437744,0.3112669080359543,0.6714379191398621,7,9.719512939453125,12
27,1.5950925868283103,0.2949024151860076,0.7050976157188416,0.3022455235534325,0.6809605360031128,7,9.503582954406738,12
28,1.5812745364497824,0.2931447460974654,0.706855297088623,0.2986812441405363,0.684722900390625,7,9.299432754516602,12
29,1.5675761897911766,0.28912938591931087,0.710870623588562,0.30034952683419713,0.6829618811607361,7,9.14215087890625,12
30,1.5539965098769304,0.28379852961802826,0.7162014245986938,0.2995129873658099,0.6838449239730835,7,8.990165710449219,12
31,1.5405344687146467,0.28302373416568377,0.7169762849807739,0.3008868537343493,0.6823947429656982,7,8.809053421020508,12
32,1.5271890472172742,0.2817162638238875,0.7182836532592773,0.2977876957823954,0.6856660842895508,7,8.703862190246582,12
33,1.5139592351259616,0.3035575709697129,0.6964424252510071,0.2941428026093579,0.6895135045051575,6,8.593213081359863,12
34,1.5008440309335795,0.2781514070308636,0.7218486070632935,0.29600486861223857,0.6875479221343994,7,8.512134552001953,12
35,1.4878424418089065,0.27076061231934506,0.7292393445968628,0.28459386736518,0.6995930075645447,7,8.42595100402832,12
36,1.4749534835214713,0.2730152902884578,0.7269847393035889,0.2833408579548321,0.7009156346321106,7,8.355981826782227,12
37,1.4621761803670437,0.2637669835879001,0.7362329959869385,0.2782213718562228,0.7063195705413818,7,8.273860931396484,12
38,1.4495095650937762,0.2636727371191269,0.7363272905349731,0.2787109248612712,0.7058027982711792,7,8.20678997039795,12
39,1.436952678828979,0.2618740004587501,0.7381260395050049,0.2800873925046223,0.7043498754501343,7,8.135353088378906,12
40,1.4245045710065352,0.2587022271993322,0.741297721862793,0.27352773611683673,0.7112740278244019,7,8.121849060058594,12
41,1.4121642992949406,0.2582047774444365,0.7417951822280884,0.27501625329165197,0.709702730178833,7,8.056294441223145,12
42,1.399930929525969,0.2593198300607099,0.7406802177429199,0.28473973764878946,0.6994390487670898,8,7.996922492980957,12
43,1.387803535623955,0.2502307429409591,0.7497692704200745,0.26460641036491567,0.7206910848617554,8,7.932222843170166,12
44,1.3757811995356892,0.27595987968277513,0.724040150642395,0.26498004126294356,0.7202966213226318,7,7.846632480621338,12
45,1.3638630111609211,0.2406307430007274,0.7593692541122437,0.2650213214091775,0.7202531099319458,8,7.766841411590576,12
46,1.3520480682834637,0.25073594000392246,0.7492640614509583,0.26583598020327526,0.7193931341171265,7,7.688080310821533,12
47,1.3403354765028943,0.2389785272589992,0.7610214948654175,0.2605484092562664,0.724974513053894,8,7.610531806945801,12
48,1.328724349166849,0.23462747234331116,0.7653725147247314,0.25829514638498063,0.7273529767990112,8,7.498974323272705,12
49,1.3172138073039015,0.29552740133122396,0.7044726014137268,0.30805773181250184,0.6748254299163818,9,7.425354957580566,12
50,1.3058029795570247,0.24300092658771075,0.7569990754127502,0.26330853667019344,0.722061038017273,9,7.321891784667969,12
51,1.294491002117628,0.23498395447634177,0.7650160789489746,0.2558942024891333,0.7298873066902161,9,7.228765964508057,12
52,1.283277018660166,0.22671084582498743,0.773289144039154,0.25296246605675393,0.7329819798469543,8,7.126114845275879,12
53,1.2721601802773155,0.2456216877972825,0.7543783187866211,0.25828626879104755,0.727362334728241,7,7.020595073699951,12
54,1.2611396454157104,0.22324941108396815,0.7767505645751953,0.2480829921210321,0.7381325960159302,9,6.975058555603027,12
55,1.250214579812237,0.22453101427442784,0.7754689455032349,0.2429016054857795,0.7436017990112305,9,6.884702682495117,12
56,1.2393841564308794,0.2199510865021443,0.7800489068031311,0.2447536933213109,0.7416468858718872,9,6.799259185791016,12
57,1.2286475554001113,0.21279912957144456,0.7872008681297302,0.23711928441302804,0.74970543384552,9,6.723721504211426,12
58,1.2180039639508324,0.2106444088246284,0.7893555760383606,0.23613729262043062,0.7507420182228088,9,6.681249618530273,12
59,1.2074525763548403,0.2121293313153412,0.7878706455230713,0.24112367600475143,0.7454785704612732,9,6.622793674468994,12
60,1.196992593863836,0.20452055171086622,0.795479416847229,0.23241495163884104,0.7546711564064026,9,6.5580220222473145,12
61,1.1866232246489594,0.22402118695125517,0.7759788036346436,0.2449852824892576,0.7414023876190186,8,6.507359027862549,12
62,1.1763436837408456,0.27182812075479446,0.7281718850135803,0.2839165132538211,0.7003079652786255,8,6.452411651611328,12
63,1.166153192970203,0.19803904573497746,0.8019609451293945,0.22386117175039721,0.7637002468109131,9,6.423488616943359,12
64,1.1560509809089052,0.19915379683006182,0.8008461594581604,0.22889604748840012,0.7583855986595154,9,6.3921380043029785,12
65,1.1460362828115933,0.1953131361068159,0.8046868443489075,0.2238577870970092,0.7637038230895996,9,6.339537143707275,12
66,1.1361083405577834,0.19759723542131694,0.8024027347564697,0.2263581248954302,0.7610645294189453,9,6.314976215362549,12
