field,中文名,score
area_2_fuel_coal_mw,区域2燃煤出力,0.5731427073478699
reserve_spin_r2_mw,区域2旋转备用,0.0856822058558464
area_2_fuel_solar_mw,区域2光伏出力,0.07442402839660645
reserve_spin_r1_mw,区域1旋转备用,0.03899272903800011
area_2_load_day_ahead_mw,区域2日前负荷,0.034173574298620224
area_2_fuel_hydro_mw,区域2水电出力,0.03352103382349014
area_2_load_actual_mw,区域2实时负荷,0.03247401863336563
hour_of_day,小时,0.018646711483597755
gen_fuel_hydro_mw,水电出力,0.015776237472891808
area_1_fuel_coal_mw,区域1燃煤出力,0.01381556037813425
gen_fuel_solar_mw,光伏出力,0.012677554041147232
system_load_day_ahead_mw,系统日前负荷,0.008891343139111996
area_3_fuel_solar_mw,区域3光伏出力,0.007870153523981571
area_2_net_export_mw,区域2净送出,0.004928172565996647
area_3_fuel_wind_mw,区域3风电出力,0.004546103533357382
area_1_fuel_solar_mw,区域1光伏出力,0.00442907027900219
area_1_fuel_natural_gas_mw,区域1燃气出力,0.0038043514359742403
system_losses_mw,系统网损,0.003666649339720607
month_of_year,月份,0.0030391658656299114
area_1_generation_mw,区域1发电总量,0.002587642753496766
system_load_actual_mw,系统实时负荷,0.0022759579587727785
gen_fuel_nuclear_mw,核电出力,0.001854386180639267
reserve_reg_down_mw,调频下备用,0.0018279030919075012
gen_fuel_coal_mw,燃煤出力,0.0017440217779949307
area_3_generation_mw,区域3发电总量,0.0016598685178905725
area_3_fuel_hydro_mw,区域3水电出力,0.0013524234527722
area_3_load_actual_mw,区域3实时负荷,0.0011934024514630437
area_1_net_export_mw,区域1净送出,0.0011519236722961068
reserve_reg_up_mw,调频上备用,0.0011128332698717713
area_3_net_export_mw,区域3净送出,0.0011038649827241898
area_3_fuel_coal_mw,区域3燃煤出力,0.0011009119916707277
reserve_spin_r3_mw,区域3旋转备用,0.0009553174022585154
gen_fuel_wind_mw,风电出力,0.0009083406766876578
area_1_load_day_ahead_mw,区域1日前负荷,0.0008487918530590832
area_1_fuel_hydro_mw,区域1水电出力,0.0008319523767568171
area_3_fuel_natural_gas_mw,区域3燃气出力,0.0008058790117502213
area_1_fuel_wind_mw,区域1风电出力,0.0007259281701408327
area_1_load_actual_mw,区域1实时负荷,0.0005782250664196908
area_3_load_day_ahead_mw,区域3日前负荷,0.00046824460150673985
day_of_week,星期,0.00041081366362050176
area_1_fuel_nuclear_mw,区域1核电出力,0.0
is_weekend,是否周末,0.0
