epoch,train_mse,train_r2,test_mse,test_r2
1,0.5816247061770168,0.41837525367736816,0.5565496242446143,0.41252630949020386
2,0.3764914608497278,0.6235085129737854,0.3837313771520446,0.5949469804763794
3,0.3526669739710748,0.647333025932312,0.36103553079613826,0.6189039349555969
4,0.36465628814551776,0.6353436708450317,0.37390939477921986,0.6053147912025452
5,0.34013588553753454,0.659864068031311,0.3554420088667695,0.6248083114624023
6,0.3249141950413164,0.6750857830047607,0.33568204569107873,0.6456661820411682
7,0.3236773369946069,0.6763226985931396,0.3330968100941036,0.6483950614929199
8,0.31669715824334516,0.6833028197288513,0.328046566238854,0.6537259221076965
9,0.312797803616451,0.6872022151947021,0.32365087687787486,0.6583658456802368
10,0.307335564254305,0.6926644444465637,0.31816072146430974,0.6641610264778137
11,0.30518491021169225,0.6948150396347046,0.3193033295569987,0.6629549264907837
12,0.30223731444274804,0.697762668132782,0.31395388028879717,0.6686016917228699
13,0.30640290324625213,0.6935970783233643,0.31616337213483525,0.6662694215774536
14,0.2953995009649809,0.7046005129814148,0.3027609637824864,0.680416464805603
15,0.28884558392153,0.7111543416976929,0.2990138739256597,0.684371829032898
16,0.2977626202990316,0.7022373676300049,0.30511808967808396,0.6779283285140991
17,0.29170529893297537,0.7082946300506592,0.3038273802390549,0.679290771484375
18,0.28937468182190423,0.7106252908706665,0.29859294676471776,0.6848160624504089
19,0.2814091125362525,0.7185908555984497,0.2922807279974222,0.6914790868759155
20,0.2830649777951357,0.7169350385665894,0.2947264641250779,0.6888973712921143
21,0.27407665219950733,0.7259232997894287,0.2861996821650281,0.6978980302810669
22,0.2847373257700175,0.7152626514434814,0.30480452152196225,0.6782593727111816
23,0.27826616710192553,0.721733808517456,0.28721427236024927,0.6968269944190979
24,0.2752364981013068,0.7247635126113892,0.29021366172265717,0.6936609745025635
25,0.27250462322631563,0.7274953722953796,0.28738049899296064,0.6966515779495239
26,0.2691063882398023,0.730893611907959,0.28199304156459687,0.7023383378982544
27,0.27104383931530057,0.7289561033248901,0.28297661830921,0.7013001441955566
28,0.2732510133429759,0.7267489433288574,0.28895317356488326,0.6949914693832397
29,0.2616771915309489,0.7383227348327637,0.277309579115997,0.7072820663452148
30,0.26182824762539497,0.7381718158721924,0.2767366847795684,0.707886815071106
31,0.2679732868591399,0.7320266962051392,0.28115019567946836,0.7032280564308167
32,0.2622357572277569,0.7377642393112183,0.2745610005335837,0.7101833820343018
33,0.26379263347610094,0.7362073659896851,0.2807657412912061,0.7036337852478027
34,0.25656604621925944,0.743433952331543,0.27357545049815646,0.7112236022949219
35,0.26193307991431564,0.7380668520927429,0.2782742944432468,0.7062637209892273
36,0.25567768297060856,0.7443222999572754,0.2720856170011003,0.7127962112426758
37,0.26063889746989666,0.739361047744751,0.2728003730497709,0.7120417952537537
38,0.250888050955093,0.7491119503974915,0.2650229366178193,0.7202513217926025
39,0.25549607347159964,0.744503915309906,0.27531164107707945,0.7093909978866577
40,0.25568093064516034,0.7443190813064575,0.2685170706997557,0.7165631055831909
41,0.2464362878571204,0.7535637021064758,0.2632215066881078,0.7221528887748718
42,0.2525992548870368,0.7474007606506348,0.266565862815918,0.7186226844787598
43,0.24952974173856274,0.7504702210426331,0.2695896391098092,0.7154309749603271
44,0.25577413254367043,0.7442258596420288,0.275509871201726,0.7091817259788513
45,0.24333743448138329,0.7566625475883484,0.2626101683779824,0.722798228263855
46,0.2507723144487876,0.7492277026176453,0.27155427696047035,0.7133570909500122
47,0.24035218566042335,0.7596478462219238,0.25966136600458767,0.7259107828140259
48,0.24124702197463344,0.7587530016899109,0.261112957170642,0.7243785858154297
49,0.24015517155181626,0.7598447799682617,0.2589796140744555,0.726630449295044
50,0.25204700966380555,0.7479529976844788,0.27577457179474396,0.7089023590087891
51,0.2484436071471437,0.751556396484375,0.27102539765580397,0.7139153480529785
52,0.2387415064395065,0.7612584829330444,0.26068366278053784,0.724831759929657
53,0.23657457558345832,0.7634254097938538,0.2595330812036991,0.7260462045669556
54,0.23832059970436706,0.7616794109344482,0.2601989599671669,0.7253433465957642
55,0.24551736743030977,0.754482626914978,0.26581985448918694,0.7194101810455322
56,0.23767499675694356,0.7623249888420105,0.26133640115035744,0.7241427898406982
57,0.2345177981374511,0.7654821872711182,0.2531549380637887,0.732778787612915
58,0.2300054711310305,0.7699944972991943,0.252734062080158,0.7332230806350708
59,0.22984856446106683,0.7701514363288879,0.253624648514499,0.7322829961776733
60,0.23228806323456364,0.7677119374275208,0.2621073656511016,0.7233289480209351
61,0.2416072942935993,0.7583926916122437,0.2684564851451574,0.7166270613670349
62,0.22644589241795826,0.7735540866851807,0.25284421925501127,0.7331067323684692
63,0.22983004309913296,0.7701699733734131,0.2544770977891436,0.731383204460144
64,0.2265208617682497,0.773479163646698,0.2524067106679445,0.7335686087608337
65,0.23296975867267242,0.7670302391052246,0.26212466948824686,0.723310649394989
66,0.22303166599059088,0.7769683003425598,0.2507731537448197,0.735292911529541
67,0.22642470456938268,0.7735753059387207,0.25223300276642163,0.7337519526481628
68,0.22757228593463483,0.7724276781082153,0.2537599119880214,0.7321402430534363
69,0.22455616022831698,0.7754437923431396,0.25162018990007845,0.7343988418579102
70,0.22010827487623028,0.7798917293548584,0.24863173858058163,0.7375533580780029
71,0.22250589397029055,0.7774940729141235,0.2474145998996569,0.7388380765914917
72,0.22198006977887666,0.778019905090332,0.25056137973669823,0.7355164289474487
73,0.2156322284492939,0.7843677997589111,0.24446505766997978,0.7419515252113342
74,0.22383655599743968,0.7761634588241577,0.2535262283664651,0.7323868274688721
75,0.21880816669976957,0.7811918258666992,0.24910735945421747,0.737051248550415
76,0.21691831887268456,0.7830816507339478,0.2460448754860497,0.7402839660644531
77,0.2251537562973803,0.7748462557792664,0.2591045624917237,0.7264986038208008
78,0.24612853700518153,0.7538714408874512,0.27622244997722345,0.7084295749664307
79,0.24750947379411223,0.7524905204772949,0.2807799613148701,0.7036188244819641
80,0.21493049717524595,0.785069465637207,0.24889807989139381,0.7372722029685974
81,0.23105519590295515,0.7689447999000549,0.2607710801700993,0.7247394919395447
82,0.218338255509791,0.7816617488861084,0.2511582723932295,0.7348864078521729
83,0.22270832500050397,0.7772916555404663,0.2566872660706683,0.7290501594543457
84,0.2098212420264107,0.7901787757873535,0.24347630161337735,0.7429952025413513
85,0.21058928283126094,0.7894107103347778,0.24327647611044528,0.7432061433792114
86,0.21006256911099458,0.789937436580658,0.24280172309315787,0.7437072992324829
87,0.2190416048555816,0.7809584140777588,0.25216019289886077,0.7338287830352783
88,0.2148892763152457,0.7851107120513916,0.2519610463528008,0.7340390682220459
89,0.2128877435234737,0.7871122360229492,0.2434300615838388,0.7430440187454224
90,0.21060794908453906,0.7893919944763184,0.24032926945606384,0.7463171482086182
91,0.20942460916635192,0.790575385093689,0.24348885781790425,0.7429819703102112
92,0.21028087031263873,0.7897191047668457,0.24383182074056892,0.7426199913024902
93,0.20769736027553917,0.7923026084899902,0.24235451671226724,0.744179368019104
94,0.20620822736000305,0.7937917709350586,0.24396512278060362,0.7424792051315308
95,0.2085048500235348,0.791495144367218,0.24481932973352874,0.7415776252746582
96,0.20512166133677567,0.7948783040046692,0.24418799161184124,0.7422440052032471
97,0.20838148471658507,0.7916185259819031,0.24641834646917699,0.7398897409439087
98,0.20383981617578198,0.7961601614952087,0.24148847916867675,0.7450934648513794
99,0.2028781473181977,0.7971218228340149,0.24094830003635184,0.7456637024879456
100,0.2022076602783665,0.7977923154830933,0.23842701018310902,0.7483251094818115
101,0.20419026704677,0.7958097457885742,0.2436927234208802,0.7427667379379272
102,0.20047829411838639,0.7995216846466064,0.24078289312651244,0.7458382844924927
103,0.20123456650101712,0.7987654209136963,0.2391379557368232,0.7475745677947998
104,0.20642300044462755,0.7935770153999329,0.24328428847578967,0.7431979179382324
105,0.19922005306449125,0.8007799386978149,0.23682974896779874,0.7500110864639282
106,0.20780572422490967,0.7921942472457886,0.2504175238129569,0.7356683015823364
107,0.20283645348556617,0.7971635460853577,0.2420872001477131,0.7444615364074707
108,0.19118275306408503,0.8088172674179077,0.23442720440102788,0.7525471448898315
109,0.20327700547800093,0.7967230081558228,0.24825825380933722,0.7379475831985474
110,0.19613177960697337,0.8038681745529175,0.24362336278597757,0.742840051651001
111,0.1907285296284998,0.8092714548110962,0.23646959083200228,0.7503912448883057
112,0.2004164587578457,0.7995835542678833,0.2448101977068113,0.741587221622467
113,0.1957177493883216,0.8042822480201721,0.23761766156317984,0.7491793632507324
114,0.1940663720443447,0.8059336543083191,0.23554148661290727,0.751370906829834
115,0.19024967658244682,0.8097503185272217,0.23807403799600718,0.7486976385116577
116,0.19632883736484383,0.8036711812019348,0.23987474004033862,0.7467969059944153
117,0.19517553538015833,0.8048244714736938,0.23897264638870228,0.7477490901947021
118,0.1938803330387758,0.8061196804046631,0.23814824423411998,0.7486193180084229
119,0.20331647446837978,0.7966835498809814,0.24845559184053323,0.7377392649650574
120,0.20736480763993312,0.7926352024078369,0.2525956711345693,0.7333691120147705
