epoch,train_mse,train_r2,test_mse,test_r2
1,0.7814864754153971,0.21851348876953125,0.7595442313610054,0.19825255870819092
2,0.7400147814863425,0.25998520851135254,0.7241193842506264,0.23564571142196655
3,0.712354245677329,0.28764569759368896,0.7016473880900842,0.25936633348464966
4,0.6929541539250214,0.3070458769798279,0.6828076687709588,0.27925294637680054
5,0.6802076885574743,0.3197922706604004,0.6785076610380556,0.2837918996810913
6,0.6675907446399706,0.33240920305252075,0.6655809686223908,0.29743677377700806
7,0.6654444714819175,0.3345555067062378,0.6674879543574118,0.2954239249229431
8,0.6559103028884287,0.34408968687057495,0.6576628945313576,0.3057948350906372
9,0.6507829443745536,0.3492170572280884,0.6530294663204652,0.3106856942176819
10,0.6509439724488262,0.3490560054779053,0.6549153371100745,0.30869507789611816
11,0.6468248615207607,0.3531750440597534,0.6558134549002095,0.3077470660209656
12,0.6439517046389555,0.35604822635650635,0.6554249458741851,0.30815714597702026
13,0.6347669693552566,0.3652329444885254,0.6518147652741613,0.31196796894073486
14,0.6326591162555186,0.3673408031463623,0.6489862214955615,0.31495368480682373
15,0.6344079740123836,0.36559194326400757,0.6530509017317033,0.310663104057312
16,0.6250487798661516,0.37495118379592896,0.6447288208164093,0.3194476366043091
17,0.6250233939819714,0.37497663497924805,0.6473293271733493,0.31670260429382324
18,0.6226381340797942,0.37736189365386963,0.6550193105074691,0.30858534574508667
19,0.6174419692779297,0.38255804777145386,0.648422659806362,0.31554853916168213
20,0.6154155258933248,0.3845844268798828,0.6489401539651359,0.3150022625923157
21,0.6110964332437988,0.38890349864959717,0.6406134818567009,0.3237915635108948
22,0.6117035459803771,0.3882964253425598,0.6497087594485138,0.3141908645629883
23,0.6071105178169945,0.39288949966430664,0.6396048499225844,0.3248562812805176
24,0.600536400811714,0.39946359395980835,0.6389079484179979,0.3255919814109802
25,0.6081751918492655,0.39182472229003906,0.6537908334285021,0.30988192558288574
26,0.6170812001285618,0.3829187750816345,0.6674301066867462,0.29548490047454834
27,0.5985052686420494,0.40149474143981934,0.6407556906342506,0.32364147901535034
28,0.5940822665810495,0.4059176445007324,0.6329892056017388,0.331839382648468
29,0.5915554912034834,0.40844452381134033,0.6350294381107499,0.32968586683273315
30,0.5910764366706576,0.40892350673675537,0.6379974764749045,0.3265529274940491
31,0.5865707516124646,0.4134292006492615,0.6400682476871624,0.32436710596084595
32,0.5856933547603002,0.414306640625,0.6469620391726494,0.3170902729034424
33,0.6029828696033592,0.3970171809196472,0.6459430124065498,0.3181658983230591
34,0.5924715413040645,0.40752846002578735,0.6422094666376347,0.32210689783096313
35,0.5795398459440875,0.42046016454696655,0.6432255135803688,0.32103443145751953
36,0.5764505332840207,0.4235494136810303,0.6305852744546605,0.3343769907951355
37,0.5826952995620185,0.4173046946525574,0.6304042606455523,0.3345680832862854
38,0.5721361435137116,0.42786383628845215,0.6317731198377725,0.33312320709228516
39,0.5774235131174985,0.4225764870643616,0.6378173178016413,0.32674312591552734
40,0.5708487617046573,0.42915117740631104,0.6319594782572694,0.3329263925552368
41,0.5634081274452871,0.43659186363220215,0.6296302863828293,0.3353850245475769
42,0.5662812072866114,0.43371880054473877,0.6332453666027726,0.3315690755844116
43,0.5634098853049253,0.43659013509750366,0.6300521665139169,0.33493971824645996
