epoch,train_mse,train_r2,test_mse,test_r2
1,0.35858730010796286,0.6414127349853516,0.3617222551710722,0.6181790828704834
2,0.23563929149365262,0.7643606662750244,0.23878381628452278,0.747948408126831
3,0.21323714804253807,0.7867628335952759,0.20906223795126852,0.7793214917182922
4,0.17892645262778487,0.8210735321044922,0.18254999020250468,0.8073068261146545
5,0.16229352498218177,0.837706446647644,0.17572741389910623,0.8145084977149963
6,0.14973729573798306,0.8502627015113831,0.15804465718158497,0.8331737518310547
7,0.14015902402937913,0.859840989112854,0.1533066918164855,0.8381749987602234
8,0.1312341715467058,0.8687658309936523,0.14860033273424317,0.8431428670883179
9,0.12874195028258406,0.871258020401001,0.14371059712295126,0.848304271697998
10,0.1289223360848236,0.8710776567459106,0.14975288143472337,0.8419262766838074
11,0.11925723150650978,0.8807427883148193,0.14123682804950854,0.8509154915809631
12,0.11166638524351823,0.8883336186408997,0.1372269192347076,0.8551482558250427
13,0.11271627222327764,0.8872836828231812,0.13984466537197188,0.8523850440979004
14,0.10870791704008181,0.8912920951843262,0.13267171410162273,0.8599565625190735
15,0.09737559085431943,0.9026244282722473,0.12611329716789285,0.8668793439865112
16,0.0947264117450886,0.9052735567092896,0.12555831423165595,0.8674651980400085
17,0.09343231123716526,0.9065676927566528,0.1258473295445849,0.8671600818634033
18,0.08897103451073034,0.9110289812088013,0.12440824401905624,0.8686791658401489
19,0.08409253572640212,0.9159074425697327,0.1205661815772878,0.8727346658706665
20,0.08046409601386861,0.9195358753204346,0.11918307050335698,0.8741946816444397
21,0.08030369557713071,0.9196962714195251,0.11839600377602548,0.8750254511833191
22,0.07678904235334591,0.9232109785079956,0.11696857087904723,0.8765321969985962
23,0.07544865689086241,0.9245513081550598,0.1143891380463795,0.8792549967765808
24,0.07739324710444809,0.9226067662239075,0.11980251638536774,0.8735408186912537
25,0.07354489081090956,0.9264551401138306,0.11545388318779992,0.8781310319900513
26,0.07263845156432107,0.9273615479469299,0.11458008003807287,0.8790534138679504
27,0.06814979968704767,0.9318501949310303,0.11288394197458174,0.8808437585830688
28,0.06746352641984626,0.9325364828109741,0.11049538410109717,0.8833650946617126
29,0.0663131938722982,0.9336867928504944,0.1102990611887923,0.8835722804069519
30,0.0632251187246847,0.9367748498916626,0.11038586685842858,0.8834806680679321
31,0.06277274173165122,0.9372272491455078,0.10938053307827653,0.8845418691635132
32,0.06586938144100658,0.9341306090354919,0.11233690236808687,0.8814212083816528
33,0.06146167653586508,0.9385383129119873,0.10563925856996964,0.8884910345077515
