epoch,train_mse,train_r2,test_mse,test_r2
1,0.33140161308416605,0.6685984134674072,0.3279023805587757,0.6538780927658081
2,0.23695218446007402,0.7630478143692017,0.2487149102522469,0.7374655604362488
3,0.20148904174907256,0.7985109686851501,0.21001405745926427,0.7783167362213135
4,0.16417593165129582,0.8358240723609924,0.17601587803943491,0.8142039775848389
5,0.1434163076250404,0.8565837144851685,0.15278213991351972,0.838728666305542
6,0.12632628494744352,0.873673677444458,0.13864643808181693,0.8536498546600342
7,0.11487342767036661,0.8851265907287598,0.12469431796542756,0.8683772087097168
8,0.10028653187090482,0.8997134566307068,0.11697337280095714,0.8765271306037903
9,0.09372177882181107,0.9062781929969788,0.11308082849605054,0.8806359767913818
10,0.09014087462049009,0.9098591208457947,0.10936417735022742,0.884559154510498
11,0.0835637063509767,0.9164363145828247,0.10189197841100395,0.8924465179443359
12,0.07349378700296356,0.9265062212944031,0.09492134934336674,0.8998044729232788
13,0.07372607996589259,0.9262739419937134,0.09876875218753589,0.8957432508468628
14,0.0691660471746455,0.9308339357376099,0.09649987433037562,0.8981382250785828
15,0.0740196017234449,0.9259803891181946,0.10069077591434485,0.8937144875526428
16,0.06106249411738869,0.9389374852180481,0.08442072147253628,0.9108885526657104
17,0.058962830328854965,0.9410371780395508,0.0857762745979083,0.9094576835632324
18,0.06298048885199607,0.9370195269584656,0.09152759814339621,0.9033867716789246
19,0.06055402423842639,0.939445972442627,0.084942580723181,0.9103376865386963
20,0.05037822404593616,0.9496217966079712,0.07891319075985471,0.9167020916938782
21,0.05136033041654176,0.9486396908760071,0.0792874931357801,0.9163069725036621
22,0.05027456211194703,0.9497254490852356,0.07902029426995574,0.9165890216827393
23,0.061228677099052047,0.9387713074684143,0.09029881153028549,0.9046838283538818
24,0.04672564642005163,0.9532743692398071,0.07515971584631721,0.9206641316413879
25,0.04852218353093625,0.9514778256416321,0.0777576663531363,0.9179218411445618
26,0.04277627319907364,0.9572237133979797,0.07410842928149533,0.9217738509178162
27,0.04095266932304764,0.9590473175048828,0.07124097359639298,0.9248006343841553
28,0.04162128179665857,0.9583787322044373,0.06955663691183961,0.9265785217285156
29,0.041229368485851334,0.9587706327438354,0.07199421953182758,0.9240055084228516
30,0.03660749746479441,0.9633924961090088,0.06892489982064723,0.9272453784942627
31,0.03776271914470796,0.9622372984886169,0.06722266099233998,0.9290421605110168
32,0.035436815879159214,0.9645631909370422,0.06676473164158624,0.9295255541801453
33,0.03528535567454193,0.9647146463394165,0.06887426117162515,0.9272987842559814
34,0.03719730240745366,0.9628027081489563,0.06821991391366393,0.9279895424842834
35,0.03695641871695183,0.9630435705184937,0.07106177061909764,0.9249897599220276
36,0.03330557122059354,0.9666944146156311,0.06677515681537731,0.9295145869255066
37,0.03256276045292957,0.9674372673034668,0.064180097156545,0.9322538375854492
38,0.03065158845217434,0.9693484306335449,0.06129123735037155,0.9353032112121582
39,0.03195107694286185,0.9680489301681519,0.06499362368386512,0.9313950538635254
40,0.029909905432677287,0.9700900912284851,0.06473206469743717,0.931671142578125
41,0.030023115678547586,0.9699769020080566,0.06284698945038565,0.9336609840393066
42,0.026366276370288988,0.9736337065696716,0.05993883566158574,0.9367307424545288
43,0.027510382001686765,0.972489595413208,0.06123464070146949,0.9353629350662231
44,0.03569894690282535,0.9643010497093201,0.06814657857005553,0.9280669689178467
45,0.028924794270551155,0.971075177192688,0.062274898964593685,0.9342648983001709
46,0.026899915320328475,0.9731000661849976,0.06119492552356749,0.9354048371315002
47,0.02867495156874316,0.9713250398635864,0.062490785148040184,0.9340369701385498
48,0.02693141970647077,0.9730685949325562,0.06216609611448536,0.9343796968460083
49,0.025887439419564447,0.9741125702857971,0.06200948479108331,0.9345450401306152
50,0.024451225666396043,0.9755487442016602,0.0569799555772234,0.9398540258407593
51,0.024352835133262574,0.9756471514701843,0.05837427364185271,0.9383822083473206
52,0.027775989153119077,0.9722239971160889,0.060843464929792215,0.9357758164405823
53,0.028774816643739366,0.9712252020835876,0.06425341274362148,0.932176411151886
54,0.025889501936767822,0.97411048412323,0.05998558455101419,0.9366813898086548
55,0.02800889664509317,0.9719911217689514,0.06348645229392298,0.9329860210418701
56,0.02225680323708362,0.9777432084083557,0.056942052338499485,0.9398940205574036
57,0.021003052555692393,0.9789969325065613,0.054031377289126194,0.9429664611816406
58,0.02275902710458609,0.9772409796714783,0.05750383823405861,0.9393010139465332
59,0.020105764070564126,0.97989422082901,0.05486302433262875,0.9420886039733887
60,0.02334156605250946,0.9766584634780884,0.06057178791294374,0.9360626339912415
61,0.02395343652469604,0.9760465621948242,0.05996355428587555,0.9367046356201172
62,0.021830246597670536,0.9781697392463684,0.05574900655802793,0.941153347492218
63,0.021525240433633238,0.9784747362136841,0.05655114445835352,0.9403066635131836
64,0.02522211022743235,0.97477787733078,0.05740384969905746,0.9394065737724304
65,0.01983823200395085,0.9801617860794067,0.055380538827171776,0.9415423274040222
66,0.02024566680072181,0.9797543287277222,0.05616581748330557,0.9407134056091309
67,0.018139050472499328,0.9818609356880188,0.05313430729935446,0.9439133405685425
68,0.01826352276750517,0.9817364811897278,0.05306620735152647,0.9439852237701416
69,0.020293997785376282,0.9797059893608093,0.05495795834718681,0.9419883489608765
70,0.020020762556477598,0.9799792170524597,0.0538651714067361,0.9431418776512146
71,0.018314830199435275,0.9816851615905762,0.05541676937080011,0.9415040612220764
72,0.017929325823996766,0.9820706844329834,0.052523849060668086,0.9445577263832092
73,0.021413595160976632,0.9785864353179932,0.0568712085496816,0.9399688243865967
74,0.017903358762917584,0.9820966720581055,0.05431389472470051,0.9426681995391846
75,0.01976503593197858,0.9802349805831909,0.05385089253370718,0.9431569576263428
76,0.01809939970159342,0.9819005727767944,0.05269170198419199,0.944380521774292
77,0.018375020968272406,0.981624960899353,0.05507171914980906,0.9418683052062988
78,0.019828623654796797,0.9801713824272156,0.0562212718082819,0.9406548738479614
79,0.021393872401801392,0.978606104850769,0.0565826139617257,0.9402734637260437
80,0.01593740164635463,0.9840626120567322,0.05122141410006074,0.9459325075149536
81,0.016864710755242728,0.9831352829933167,0.053530243980675574,0.9434953927993774
82,0.02192051630697343,0.9780794978141785,0.05631182527328592,0.9405592679977417
83,0.019168012074680045,0.9808319807052612,0.05511126469639016,0.9418265223503113
84,0.01921583723715875,0.9807841777801514,0.057476876877112,0.9393295049667358
85,0.015514069913462384,0.984485924243927,0.0489188284476901,0.9483630657196045
86,0.01732626826659379,0.982673704624176,0.054852245216507736,0.942099928855896
87,0.01783733211086905,0.9821626543998718,0.0535311076801452,0.9434944987297058
88,0.015451695724915426,0.9845483303070068,0.05131979714284038,0.9458286762237549
89,0.018570584441804414,0.981429398059845,0.05521458669327109,0.9417175054550171
90,0.014900166828691119,0.9850998520851135,0.05173389373415309,0.9453915953636169
91,0.016316517022481682,0.9836834669113159,0.051825346919230936,0.9452950358390808
92,0.020216285488706773,0.9797837138175964,0.053021506094033034,0.9440324306488037
93,0.016272279799757434,0.9837276935577393,0.05132675347508999,0.9458213448524475
94,0.01702603438448567,0.9829739928245544,0.05394248456535179,0.9430602788925171
95,0.014632860160611064,0.9853671193122864,0.049809845437000434,0.9474225044250488
96,0.02377419180927967,0.9762257933616638,0.058454405050724745,0.9382976293563843
97,0.015532430635039176,0.9844675660133362,0.05150978841319135,0.9456281065940857
98,0.015314291820248332,0.9846857190132141,0.051011780606264746,0.9461538195610046
99,0.014154138511315296,0.9858458638191223,0.05041269075534329,0.9467861652374268
100,0.01672582973993911,0.9832741618156433,0.051404503747684564,0.9457392692565918
101,0.015474639038756365,0.9845253825187683,0.052506953597114214,0.9445755481719971
102,0.014153451133096018,0.9858465194702148,0.04845432387437762,0.9488533735275269
103,0.01383536877139016,0.9861646294593811,0.049594040562557735,0.9476503133773804
104,0.014340213377065644,0.9856597781181335,0.05011474685857027,0.9471006989479065
105,0.016593752545748592,0.9834062457084656,0.052227068482330295,0.9448710083961487
106,0.016282330610960564,0.983717679977417,0.05123308082338332,0.9459202289581299
107,0.01397594954327607,0.986024022102356,0.05125050874790404,0.9459018111228943
